n,m,cmin,cmax,dual_lp
1690,13520,1,100,414238070
1695,13560,1,100,403352675
1700,13600,1,100,410188548
1705,13640,1,100,300791477
1710,13680,1,100,338333250
1715,13720,1,100,313950947
1720,13760,1,100,335059433
1725,13800,1,100,395897747
1730,13840,1,100,494160760
1735,13880,1,100,331145770
1740,13920,1,100,293006255
1745,13960,1,100,367786010
1750,14000,1,100,432695131
1755,14040,1,100,340298654
1760,14080,1,100,332095924
1765,14120,1,100,332790966
1770,14160,1,100,348381241
1775,14200,1,100,372367061
1780,14240,1,100,359716407
1785,14280,1,100,578083510
1790,14320,1,100,390133911
1795,14360,1,100,346081427
1800,14400,1,100,360388519
1805,14440,1,100,438733232
1810,14480,1,100,462391103
1815,14520,1,100,351112432
1820,14560,1,100,338315897
1825,14600,1,100,359890280
1830,14640,1,100,347002361
1835,14680,1,100,322701909
1840,14720,1,100,374450914
1845,14760,1,100,329343244
1850,14800,1,100,389378989
1855,14840,1,100,469174830
1860,14880,1,100,520187488
1865,14920,1,100,510704464
1870,14960,1,100,355236389
1875,15000,1,100,402186023
1880,15040,1,100,382198203
1885,15080,1,100,385071233
1890,15120,1,100,397919536
1895,15160,1,100,345504131
1900,15200,1,100,324493055
1905,15240,1,100,358779173
1910,15280,1,100,363792756
1915,15320,1,100,388970816
1920,15360,1,100,400807574
1925,15400,1,100,364038376
1930,15440,1,100,542012570
1935,15480,1,100,430844953
1940,15520,1,100,368664231
1945,15560,1,100,493019755
1950,15600,1,100,398339349
1955,15640,1,100,364360226
1960,15680,1,100,424640439
1965,15720,1,100,381812807
1970,15760,1,100,401437167
1975,15800,1,100,436971923
1980,15840,1,100,510314213
1985,15880,1,100,366791606
1990,15920,1,100,405922177
1995,15960,1,100,521538307
2000,16000,1,100,417695983
2005,16040,1,100,535151852
2010,16080,1,100,408558048
2015,16120,1,100,535961678
2020,16160,1,100,426410844
2025,16200,1,100,442951075
2030,16240,1,100,403680782
2035,16280,1,100,414301918
2040,16320,1,100,539427702
2045,16360,1,100,397457955
2050,16400,1,100,417457065
2055,16440,1,100,540933734
2060,16480,1,100,424674777
2065,16520,1,100,527032063
2070,16560,1,100,408646955
2075,16600,1,100,415157111
2080,16640,1,100,425900293
2085,16680,1,100,414689469
2090,16720,1,100,417663532
2095,16760,1,100,528822727
2100,16800,1,100,431039185
2105,16840,1,100,450516617
2110,16880,1,100,436782077
2115,16920,1,100,401332949
2120,16960,1,100,397582298
2125,17000,1,100,520700610
2130,17040,1,100,444222690
2135,17080,1,100,449191487
2140,17120,1,100,434890659
2145,17160,1,100,463388627
2150,17200,1,100,458883955
2155,17240,1,100,539642888
2160,17280,1,100,432968849
2165,17320,1,100,389957123
2170,17360,1,100,447346981
2175,17400,1,100,480950468
2180,17440,1,100,465470715
2185,17480,1,100,462205431
2190,17520,1,100,840330807
2195,17560,1,100,569939915
2200,17600,1,100,410419348
2205,17640,1,100,474101339
2210,17680,1,100,555990099
2215,17720,1,100,425743767
2220,17760,1,100,419599303
2225,17800,1,100,446372235
2230,17840,1,100,427398722
2235,17880,1,100,450862482
2240,17920,1,100,446188178
2245,17960,1,100,444562689
2250,18000,1,100,459528183
2255,18040,1,100,437209815
2260,18080,1,100,583339009
2265,18120,1,100,481590883
2270,18160,1,100,557379044
2275,18200,1,100,451327860
2280,18240,1,100,447263151
2285,18280,1,100,467762318
2290,18320,1,100,488125138
2295,18360,1,100,621139192
2300,18400,1,100,483945790
2305,18440,1,100,574744301
2310,18480,1,100,499005436
2315,18520,1,100,614953126
2320,18560,1,100,487488613
2325,18600,1,100,567809951
2330,18640,1,100,486312502
2335,18680,1,100,460586211
2340,18720,1,100,445838960
2345,18760,1,100,485727084
2350,18800,1,100,468162022
2355,18840,1,100,476611867
2360,18880,1,100,574063800
2365,18920,1,100,493966796
2370,18960,1,100,529629869
2375,19000,1,100,703917074
2380,19040,1,100,513626421
2385,19080,1,100,504843794
2390,19120,1,100,498476288
2395,19160,1,100,497674167
2400,19200,1,100,603802332
2405,19240,1,100,603281119
2410,19280,1,100,643124545
2415,19320,1,100,630178118
2420,19360,1,100,495098873
2425,19400,1,100,527919636
2430,19440,1,100,521070505
2435,19480,1,100,644849814
2440,19520,1,100,519162421
2445,19560,1,100,495992681
2450,19600,1,100,492854896
2455,19640,1,100,631535945
2460,19680,1,100,547202857
2465,19720,1,100,506472412
2470,19760,1,100,514932461
2475,19800,1,100,608968992
2480,19840,1,100,640020408
2485,19880,1,100,762292083
2490,19920,1,100,548976670
2495,19960,1,100,543324658
2500,20000,1,100,538416655
2505,20040,1,100,512076418
2510,20080,1,100,527583833
2515,20120,1,100,494328063
2520,20160,1,100,671224016
2525,20200,1,100,537334086
2530,20240,1,100,546963828
2535,20280,1,100,501812753
2540,20320,1,100,521166241
2545,20360,1,100,515480913
2550,20400,1,100,509115920
2555,20440,1,100,529027621
2560,20480,1,100,513608415
2565,20520,1,100,670867906
2570,20560,1,100,533419250
2575,20600,1,100,671012260
2580,20640,1,100,557205562
2585,20680,1,100,562243433
2590,20720,1,100,557219957
2595,20760,1,100,798279413
2600,20800,1,100,610452094
2605,20840,1,100,638649707
2610,20880,1,100,692913637
2615,20920,1,100,583327743
2620,20960,1,100,547944539
2625,21000,1,100,549407514
2630,21040,1,100,541659037
2635,21080,1,100,723546549
2640,21120,1,100,528226007
2645,21160,1,100,571323945
2650,21200,1,100,701780779
2655,21240,1,100,576131957
2660,21280,1,100,694980033
2665,21320,1,100,702343536
2670,21360,1,100,699833689
2675,21400,1,100,558717232
2680,21440,1,100,572896504
2685,21480,1,100,567689418
2690,21520,1,100,566342386
2695,21560,1,100,557727175
2700,21600,1,100,733106523
2705,21640,1,100,597075047
2710,21680,1,100,588518484
2715,21720,1,100,598607816
2720,21760,1,100,686667760
2725,21800,1,100,727097037
2730,21840,1,100,602241253
2735,21880,1,100,686076214
2740,21920,1,100,547287440
2745,21960,1,100,741436585
2750,22000,1,100,546707729
2755,22040,1,100,615182251
2760,22080,1,100,689193437
2765,22120,1,100,713123452
2770,22160,1,100,739699641
2775,22200,1,100,643529579
2780,22240,1,100,585375557
2785,22280,1,100,713277574
2790,22320,1,100,618661681
2795,22360,1,100,717701532
2800,22400,1,100,716292883
2805,22440,1,100,615355389
2810,22480,1,100,838568729
2815,22520,1,100,628819379
2820,22560,1,100,593009062
2825,22600,1,100,771215572
2830,22640,1,100,638303269
2835,22680,1,100,656057937
2840,22720,1,100,779752920
2845,22760,1,100,727717095
2850,22800,1,100,799829583
2855,22840,1,100,749738165
2860,22880,1,100,606432988
2865,22920,1,100,764847229
2870,22960,1,100,638341791
2875,23000,1,100,729024169
2880,23040,1,100,731462180
2885,23080,1,100,618404167
2890,23120,1,100,629991688
2895,23160,1,100,612629561
2900,23200,1,100,728189292
2905,23240,1,100,733711232
2910,23280,1,100,731514004
2915,23320,1,100,626761921
2920,23360,1,100,779118095
2925,23400,1,100,687087318
2930,23440,1,100,641584567
2935,23480,1,100,792799629
2940,23520,1,100,626738415
2945,23560,1,100,780927856
2950,23600,1,100,649009018
2955,23640,1,100,758306572
2960,23680,1,100,649323787
2965,23720,1,100,769620581
2970,23760,1,100,780722653
2975,23800,1,100,686418710
2980,23840,1,100,753484685
2985,23880,1,100,678747226
2990,23920,1,100,638835774
2995,23960,1,100,651218981
3000,24000,1,100,753724982
