n,m,cmin,cmax,primal_lp
690,7590,1,1,37214040
695,7645,1,1,45848096
700,7700,1,1,40697745
705,7755,1,1,46453729
710,7810,1,1,55450329
715,7865,1,1,40554034
720,7920,1,1,48252622
725,7975,1,1,45014513
730,8030,1,1,45981428
735,8085,1,1,42085116
740,8140,1,1,51939083
745,8195,1,1,44727006
750,8250,1,1,40419206
755,8305,1,1,57427749
760,8360,1,1,41455868
765,8415,1,1,48337421
770,8470,1,1,47018679
775,8525,1,1,47408894
780,8580,1,1,48768482
785,8635,1,1,54630514
790,8690,1,1,48767281
795,8745,1,1,53978118
800,8800,1,1,48373254
805,8855,1,1,44646402
810,8910,1,1,51360568
815,8965,1,1,48317128
820,9020,1,1,53555064
825,9075,1,1,53913988
830,9130,1,1,54154531
835,9185,1,1,55168240
840,9240,1,1,50825173
845,9295,1,1,53193117
850,9350,1,1,61916808
855,9405,1,1,60001231
860,9460,1,1,59947289
865,9515,1,1,63185148
870,9570,1,1,56793815
875,9625,1,1,53927329
880,9680,1,1,52036017
885,9735,1,1,50112564
890,9790,1,1,52054548
895,9845,1,1,62959877
900,9900,1,1,51171001
905,9955,1,1,61076141
910,10010,1,1,56145261
915,10065,1,1,50894850
920,10120,1,1,65589358
925,10175,1,1,65164213
930,10230,1,1,67220911
935,10285,1,1,54965753
940,10340,1,1,70747611
945,10395,1,1,70654845
950,10450,1,1,75296155
955,10505,1,1,75695387
960,10560,1,1,74796234
965,10615,1,1,70914048
970,10670,1,1,73246293
975,10725,1,1,74803438
980,10780,1,1,77383025
985,10835,1,1,81064306
990,10890,1,1,81947739
995,10945,1,1,78423079
1000,11000,1,1,73840403
1005,11055,1,1,84327278
1010,11110,1,1,71935489
1015,11165,1,1,87618287
1020,11220,1,1,91377945
1025,11275,1,1,75914695
1030,11330,1,1,81267060
1035,11385,1,1,90028341
1040,11440,1,1,87553853
1045,11495,1,1,78989401
1050,11550,1,1,82564176
1055,11605,1,1,79981533
1060,11660,1,1,80759014
1065,11715,1,1,80850859
1070,11770,1,1,83686831
1075,11825,1,1,91781923
1080,11880,1,1,83190382
1085,11935,1,1,85849864
1090,11990,1,1,78559537
1095,12045,1,1,80659537
1100,12100,1,1,90018039
1105,12155,1,1,99269564
1110,12210,1,1,142196979
1115,12265,1,1,87919714
1120,12320,1,1,94247167
1125,12375,1,1,95733905
1130,12430,1,1,95030706
1135,12485,1,1,107403112
1140,12540,1,1,95627880
1145,12595,1,1,97749563
1150,12650,1,1,101470793
1155,12705,1,1,96359535
1160,12760,1,1,100980192
1165,12815,1,1,109592582
1170,12870,1,1,98375113
1175,12925,1,1,96545207
1180,12980,1,1,103335697
1185,13035,1,1,86253063
1190,13090,1,1,100498381
1195,13145,1,1,91757763
1200,13200,1,1,94847520
1205,13255,1,1,101137916
1210,13310,1,1,97586336
1215,13365,1,1,94555364
1220,13420,1,1,96370054
1225,13475,1,1,93652974
1230,13530,1,1,100704989
1235,13585,1,1,103556659
1240,13640,1,1,107410775
1245,13695,1,1,105268252
1250,13750,1,1,100872513
1255,13805,1,1,101330762
1260,13860,1,1,93955651
1265,13915,1,1,102398729
1270,13970,1,1,108449189
1275,14025,1,1,107814108
1280,14080,1,1,107831777
1285,14135,1,1,104999868
1290,14190,1,1,119038390
1295,14245,1,1,106769011
1300,14300,1,1,121483565
1305,14355,1,1,134537203
1310,14410,1,1,106985883
1315,14465,1,1,122207466
1320,14520,1,1,131488564
1325,14575,1,1,110484081
1330,14630,1,1,114687945
1335,14685,1,1,106398506
1340,14740,1,1,103420739
1345,14795,1,1,117298932
1350,14850,1,1,125575676
1355,14905,1,1,114826975
1360,14960,1,1,124364994
1365,15015,1,1,109275248
1370,15070,1,1,119630165
1375,15125,1,1,129611832
1380,15180,1,1,131891642
1385,15235,1,1,129211165
1390,15290,1,1,132939989
1395,15345,1,1,145462503
1400,15400,1,1,164066042
1405,15455,1,1,144946457
1410,15510,1,1,146740474
1415,15565,1,1,132960975
1420,15620,1,1,125572887
1425,15675,1,1,134731812
1430,15730,1,1,146687118
1435,15785,1,1,153924940
1440,15840,1,1,145243395
1445,15895,1,1,132898114
1450,15950,1,1,135353275
1455,16005,1,1,127529906
1460,16060,1,1,156667782
1465,16115,1,1,140369020
1470,16170,1,1,134066278
1475,16225,1,1,142813154
1480,16280,1,1,134352881
1485,16335,1,1,150552635
1490,16390,1,1,151342566
1495,16445,1,1,157649929
1500,16500,1,1,141208774
1505,16555,1,1,146544789
1510,16610,1,1,153908148
1515,16665,1,1,155980992
1520,16720,1,1,162522967
1525,16775,1,1,141132356
1530,16830,1,1,134284169
1535,16885,1,1,153376920
1540,16940,1,1,152086606
1545,16995,1,1,153259977
1550,17050,1,1,136303227
1555,17105,1,1,163801890
1560,17160,1,1,139041598
1565,17215,1,1,136501405
1570,17270,1,1,168395848
1575,17325,1,1,136817163
1580,17380,1,1,141114687
1585,17435,1,1,136681376
1590,17490,1,1,147777644
1595,17545,1,1,168326545
1600,17600,1,1,185210063
1605,17655,1,1,167144887
1610,17710,1,1,167241285
1615,17765,1,1,164474789
1620,17820,1,1,169719407
1625,17875,1,1,156234950
1630,17930,1,1,172527298
1635,17985,1,1,212332103
1640,18040,1,1,193330048
1645,18095,1,1,180614044
1650,18150,1,1,198600773
1655,18205,1,1,164990966
1660,18260,1,1,162102173
1665,18315,1,1,189475562
1670,18370,1,1,168842438
1675,18425,1,1,169025663
1680,18480,1,1,160197670
1685,18535,1,1,225530192
1690,18590,1,1,171265740
1695,18645,1,1,150329618
1700,18700,1,1,161341191
1705,18755,1,1,174226102
1710,18810,1,1,146076655
1715,18865,1,1,201122178
1720,18920,1,1,182580510
1725,18975,1,1,159462306
1730,19030,1,1,196887678
1735,19085,1,1,191123026
1740,19140,1,1,221039953
1745,19195,1,1,253431600
1750,19250,1,1,161463632
1755,19305,1,1,160312669
1760,19360,1,1,235074339
1765,19415,1,1,173404919
1770,19470,1,1,203911714
1775,19525,1,1,170930802
1780,19580,1,1,249971090
1785,19635,1,1,180557483
1790,19690,1,1,232402979
1795,19745,1,1,179060748
1800,19800,1,1,201926277
1805,19855,1,1,184055091
1810,19910,1,1,255546760
1815,19965,1,1,182247334
1820,20020,1,1,215135256
1825,20075,1,1,216527302
1830,20130,1,1,241024294
1835,20185,1,1,183242394
1840,20240,1,1,185017196
1845,20295,1,1,189043859
1850,20350,1,1,211757515
1855,20405,1,1,212514333
1860,20460,1,1,187888911
1865,20515,1,1,207357390
1870,20570,1,1,236826538
1875,20625,1,1,221987067
1880,20680,1,1,235989214
1885,20735,1,1,246783518
1890,20790,1,1,216631203
1895,20845,1,1,229985574
1900,20900,1,1,250310440
1905,20955,1,1,256390975
1910,21010,1,1,213908381
1915,21065,1,1,264390493
1920,21120,1,1,195063687
1925,21175,1,1,197367602
1930,21230,1,1,232780828
1935,21285,1,1,233852745
1940,21340,1,1,288093413
1945,21395,1,1,233440473
1950,21450,1,1,221711969
1955,21505,1,1,272794573
1960,21560,1,1,218163151
1965,21615,1,1,247578910
1970,21670,1,1,316135968
1975,21725,1,1,262229935
1980,21780,1,1,223265951
1985,21835,1,1,240094769
1990,21890,1,1,215227682
1995,21945,1,1,233791981
2000,22000,1,1,323543199
2005,22055,1,1,257420025
2010,22110,1,1,290635681
2015,22165,1,1,284608253
2020,22220,1,1,291891811
2025,22275,1,1,242483994
2030,22330,1,1,313235063
2035,22385,1,1,226023850
2040,22440,1,1,248480102
2045,22495,1,1,247081806
2050,22550,1,1,269202596
2055,22605,1,1,235639457
2060,22660,1,1,271002938
2065,22715,1,1,247811767
2070,22770,1,1,206451921
2075,22825,1,1,241401801
2080,22880,1,1,275783031
2085,22935,1,1,412264632
2090,22990,1,1,232848115
2095,23045,1,1,218438002
2100,23100,1,1,240984370
2105,23155,1,1,243904563
2110,23210,1,1,296042444
2115,23265,1,1,260356656
2120,23320,1,1,470008063
2125,23375,1,1,293557516
2130,23430,1,1,290836314
2135,23485,1,1,246660713
2140,23540,1,1,325672243
2145,23595,1,1,232317779
2150,23650,1,1,280239957
2155,23705,1,1,238491387
2160,23760,1,1,321343043
2165,23815,1,1,276376554
2170,23870,1,1,266798405
2175,23925,1,1,344248305
2180,23980,1,1,279955256
2185,24035,1,1,275940540
2190,24090,1,1,382725837
2195,24145,1,1,253161077
2200,24200,1,1,234667540
2205,24255,1,1,314836979
2210,24310,1,1,312643262
2215,24365,1,1,278330038
2220,24420,1,1,229938482
2225,24475,1,1,277835202
2230,24530,1,1,326133276
2235,24585,1,1,307269065
2240,24640,1,1,316445552
2245,24695,1,1,268412504
2250,24750,1,1,267557701
2255,24805,1,1,305560007
2260,24860,1,1,336368277
2265,24915,1,1,270191707
2270,24970,1,1,278793476
2275,25025,1,1,377000214
2280,25080,1,1,293857574
2285,25135,1,1,285639160
2290,25190,1,1,305172945
2295,25245,1,1,227940244
2300,25300,1,1,314142186
2305,25355,1,1,279945629
2310,25410,1,1,314107425
2315,25465,1,1,405498664
2320,25520,1,1,340975007
2325,25575,1,1,366229759
2330,25630,1,1,283206460
2335,25685,1,1,334417281
2340,25740,1,1,375207678
2345,25795,1,1,243422975
2350,25850,1,1,284631462
2355,25905,1,1,336877701
2360,25960,1,1,314265585
2365,26015,1,1,335700683
2370,26070,1,1,394887432
2375,26125,1,1,378719361
2380,26180,1,1,306051600
2385,26235,1,1,360276007
2390,26290,1,1,321835988
2395,26345,1,1,311962204
2400,26400,1,1,453906303
2405,26455,1,1,279268951
2410,26510,1,1,312074432
2415,26565,1,1,335530239
2420,26620,1,1,357055502
2425,26675,1,1,386467832
2430,26730,1,1,380144596
2435,26785,1,1,395195966
2440,26840,1,1,347270143
2445,26895,1,1,363151718
2450,26950,1,1,408999148
2455,27005,1,1,350042681
2460,27060,1,1,360529196
2465,27115,1,1,382837618
2470,27170,1,1,447398012
2475,27225,1,1,363004975
2480,27280,1,1,337813405
2485,27335,1,1,318115765
2490,27390,1,1,346628467
2495,27445,1,1,351514593
2500,27500,1,1,414417230
2505,27555,1,1,322763699
2510,27610,1,1,302233350
2515,27665,1,1,483438404
2520,27720,1,1,525583088
2525,27775,1,1,367197996
2530,27830,1,1,421361320
2535,27885,1,1,371525471
2540,27940,1,1,296569408
2545,27995,1,1,336150544
2550,28050,1,1,420357914
2555,28105,1,1,370949193
2560,28160,1,1,428165970
2565,28215,1,1,440237650
2570,28270,1,1,406346797
2575,28325,1,1,385618331
2580,28380,1,1,351446509
2585,28435,1,1,320152290
2590,28490,1,1,342608946
2595,28545,1,1,335937009
2600,28600,1,1,382767648
2605,28655,1,1,332004506
2610,28710,1,1,331027126
2615,28765,1,1,336939086
2620,28820,1,1,337724337
2625,28875,1,1,393440672
2630,28930,1,1,341543211
2635,28985,1,1,362445317
2640,29040,1,1,352165536
2645,29095,1,1,438375920
2650,29150,1,1,355072316
2655,29205,1,1,331058890
2660,29260,1,1,387013995
2665,29315,1,1,333110732
2670,29370,1,1,329026324
2675,29425,1,1,322266506
2680,29480,1,1,338896056
2685,29535,1,1,362725362
2690,29590,1,1,335837901
2695,29645,1,1,340356277
2700,29700,1,1,351896209
2705,29755,1,1,372165059
2710,29810,1,1,329874997
2715,29865,1,1,450750560
2720,29920,1,1,356704039
2725,29975,1,1,358657707
2730,30030,1,1,351328029
2735,30085,1,1,379951581
2740,30140,1,1,361907229
2745,30195,1,1,362157687
2750,30250,1,1,342792287
2755,30305,1,1,357586189
2760,30360,1,1,333792326
2765,30415,1,1,373002912
2770,30470,1,1,347953551
2775,30525,1,1,469250309
2780,30580,1,1,394344254
2785,30635,1,1,362132261
2790,30690,1,1,406665248
2795,30745,1,1,340471539
2800,30800,1,1,370494997
2805,30855,1,1,415369594
2810,30910,1,1,407053219
2815,30965,1,1,347387739
2820,31020,1,1,388892759
2825,31075,1,1,441549498
2830,31130,1,1,394841346
2835,31185,1,1,398059023
2840,31240,1,1,386427354
2845,31295,1,1,445656328
2850,31350,1,1,420499293
2855,31405,1,1,397363086
2860,31460,1,1,421061928
2865,31515,1,1,579050238
2870,31570,1,1,368738018
2875,31625,1,1,458298770
2880,31680,1,1,434600983
2885,31735,1,1,474887922
2890,31790,1,1,459924142
2895,31845,1,1,405725573
2900,31900,1,1,403282843
2905,31955,1,1,469672713
2910,32010,1,1,418788930
2915,32065,1,1,429223801
2920,32120,1,1,412456006
2925,32175,1,1,365909202
2930,32230,1,1,403738318
2935,32285,1,1,381592634
2940,32340,1,1,455116875
2945,32395,1,1,518048168
2950,32450,1,1,371689015
2955,32505,1,1,445678976
2960,32560,1,1,552251769
2965,32615,1,1,382143050
2970,32670,1,1,430136044
2975,32725,1,1,428664266
2980,32780,1,1,461215635
2985,32835,1,1,453407883
2990,32890,1,1,436808377
2995,32945,1,1,377369711
3000,33000,1,1,370129484
