n,m,dual_lp
700,700,27958018
700,800,11815089
700,900,7035206
700,1000,7925992
700,1100,8994679
700,1200,9863018
700,1300,11190876
700,1400,13441640
700,1500,15145610
700,1600,16663216
700,1700,17472491
700,1800,19427280
700,1900,19706658
700,2000,19804855
700,2100,21366221
700,2200,21260803
700,2300,23920108
700,2400,22745386
700,2500,23962487
700,2600,25203028
700,2700,25960604
700,2800,27003943
700,2900,26638084
700,3000,29692165
700,3100,26566211
700,3200,31251241
700,3300,28108605
700,3400,29091795
700,3500,34196438
700,3600,34849293
700,3700,36647740
700,3800,36185276
700,3900,36701879
700,4000,37882838
700,4100,38620290
700,4200,41927526
700,4300,40933481
700,4400,41084386
700,4500,41674314
700,4600,42708355
700,4700,43446240
700,4800,46402411
700,4900,44892071
700,5000,46188227
700,5100,50244263
700,5200,49279158
700,5300,51130907
700,5400,52170654
700,5500,51342363
700,5600,52546024
700,5700,52267586
700,5800,56492931
700,5900,56529685
700,6000,57316729
700,6100,56920779
700,6200,58366912
700,6300,57340235
700,6400,59729461
700,6500,59874267
700,6600,60107633
700,6700,60668340
700,6800,74235126
700,6900,76866610
700,7000,84238506
700,7100,76026368
700,7200,81498079
700,7300,83815616
700,7400,88055730
700,7500,84373439
700,7600,90489193
700,7700,90191441
700,7800,78994648
700,7900,94717504
700,8000,96263193
700,8100,93898153
700,8200,84457992
700,8300,96678593
700,8400,99609893
700,8500,96879453
700,8600,92414945
700,8700,90344689
700,8800,95396134
700,8900,107038802
700,9000,94019633
700,9100,105338578
700,9200,108678906
700,9300,113029843
700,9400,110855056
700,9500,104723146
700,9600,107886132
700,9700,118015262
700,9800,116789443
700,9900,104762683
700,10000,116369783
700,10100,257375144
700,10200,176144221
700,10300,179048231
700,10400,187756480
700,10500,182651783
700,10600,204029500
700,10700,208962599
700,10800,193750359
700,10900,201562614
700,11000,206855943
700,11100,195279093
700,11200,210146744
700,11300,211176568
700,11400,222241658
700,11500,203392438
700,11600,228505850
700,11700,244752570
700,11800,211268568
700,11900,242819066
700,12000,244002119
700,12100,229983005
700,12200,227878894
700,12300,232218263
700,12400,256442980
700,12500,247596825
700,12600,233856874
700,12700,268093676
700,12800,242612357
700,12900,238340950
700,13000,265127521
700,13100,254741280
700,13200,259799331
700,13300,261819466
700,13400,273192187
700,13500,292035730
700,13600,276781383
700,13700,280489229
700,13800,278811637
700,13900,268672764
700,14000,278907251
700,14100,286908737
700,14200,289216895
700,14300,295328262
700,14400,295652568
700,14500,328278906
700,14600,288765624
700,14700,298129043
700,14800,328381896
700,14900,301806558
700,15000,313562118
700,15100,325698123
700,15200,330866706
700,15300,334737895
700,15400,318524489
700,15500,327259582
700,15600,332054731
700,15700,322565549
700,15800,330908790
700,15900,332837189
700,16000,368324901
700,16100,356239608
700,16200,370210707
700,16300,382254477
700,16400,382455369
700,16500,366453596
700,16600,358406943
700,16700,385515068
700,16800,388602571
700,16900,363448636
700,17000,368472550
700,17100,370934571
700,17200,374772409
700,17300,375073690
700,17400,393372454
700,17500,377392481
700,17600,443840225
700,17700,411695244
700,17800,421627079
700,17900,396130645
700,18000,402124803
700,18100,405009916
700,18200,419387611
700,18300,415348939
700,18400,426545363
700,18500,459032436
700,18600,429162012
700,18700,442919982
700,18800,442637188
700,18900,440622111
700,19000,462063630
700,19100,480157815
700,19200,454046295
700,19300,462787489
700,19400,459271915
700,19500,475707333
700,19600,473987618
700,19700,489337435
700,19800,496423023
700,19900,526564037
700,20000,500110064
700,20100,489798602
700,20200,487424080
700,20300,495913591
700,20400,499877961
700,20500,487721640
700,20600,535263713
700,20700,529243037
700,20800,517331434
700,20900,534896031
700,21000,553401446
700,21100,522895633
700,21200,530140266
700,21300,541301036
700,21400,520456961
700,21500,524955790
700,21600,522206367
700,21700,540481274
700,21800,607065951
700,21900,561265857
700,22000,562449390
700,22100,583580697
700,22200,556644736
700,22300,572740653
700,22400,606149297
700,22500,587042467
700,22600,576370099
700,22700,601495075
700,22800,583855358
700,22900,620556321
700,23000,601800013
700,23100,601817055
700,23200,611451450
700,23300,284960561
700,23400,610812695
700,23500,626588635
700,23600,601880391
700,23700,623641030
700,23800,618230862
700,23900,613757402
700,24000,632147557
700,24100,607420262
700,24200,286432097
700,24300,637436243
700,24400,618843687
700,24500,346626606
700,24600,298415377
700,24700,632962098
700,24800,337551182
700,24900,584727822
700,25000,335917319
700,25100,337140481
700,25200,407804194
700,25300,342199834
700,25400,358414752
700,25500,323316804
700,25600,581817001
700,25700,336486089
700,25800,370139717
700,25900,353122472
700,26000,363912809
700,26100,360218020
700,26200,366425553
700,26300,326613531
700,26400,370238330
700,26500,350580074
700,26600,361177491
700,26700,323801716
700,26800,327223802
700,26900,382181446
700,27000,388839948
700,27100,371046334
700,27200,330802113
700,27300,378895135
700,27400,400922830
700,27500,384814750
700,27600,362832478
700,27700,329715468
700,27800,361372637
700,27900,357541951
700,28000,418851802
700,28100,414239894
700,28200,342814934
700,28300,392172683
700,28400,346351143
700,28500,383909845
700,28600,409391911
700,28700,422378943
700,28800,418811008
700,28900,392729069
700,29000,417566133
700,29100,421054738
700,29200,410790214
700,29300,418777994
700,29400,428491915
700,29500,393644699
700,29600,363420233
700,29700,434252991
700,29800,409047943
700,29900,428014678
700,30000,419633234
700,30100,475364824
700,30200,347169288
700,30300,462766708
700,30400,417022000
700,30500,375532035
700,30600,453287616
700,30700,435200727
700,30800,412145328
700,30900,435629679
700,31000,394418930
700,31100,433858876
700,31200,460225965
700,31300,382445471
700,31400,466772515
700,31500,425434909
700,31600,452121809
700,31700,449812658
700,31800,397665580
700,31900,417478676
700,32000,463589060
700,32100,449111862
700,32200,526768287
700,32300,535346362
700,32400,514557186
700,32500,531396820
700,32600,479669723
700,32700,540673670
700,32800,495845290
700,32900,506064030
700,33000,479063570
700,33100,561170637
700,33200,533449601
700,33300,455010690
700,33400,498272324
700,33500,546455866
700,33600,438058061
700,33700,491923655
700,33800,477521713
700,33900,574934637
700,34000,412020206
700,34100,501339409
700,34200,477045169
700,34300,459642966
700,34400,535471607
700,34500,527209520
700,34600,504342261
700,34700,468996668
700,34800,510700382
700,34900,493302247
700,35000,489324883
700,35100,502714138
700,35200,589555188
700,35300,523442691
700,35400,531718265
700,35500,497382064
700,35600,507560859
700,35700,524355940
700,35800,542874684
700,35900,534354581
700,36000,491325200
700,36100,474754188
700,36200,603341561
700,36300,473838562
700,36400,543297528
700,36500,510441181
700,36600,528749490
700,36700,515950446
700,36800,522832456
700,36900,483082763
700,37000,642883764
700,37100,622151985
700,37200,613945650
700,37300,638491911
700,37400,581853682
700,37500,551949588
700,37600,484062851
700,37700,570483530
700,37800,499167560
700,37900,573181324
700,38000,560141961
700,38100,506089757
700,38200,566020624
700,38300,597572187
700,38400,563944499
700,38500,618893817
700,38600,618419673
700,38700,678254767
700,38800,509858315
700,38900,642732977
700,39000,597128082
700,39100,591636730
700,39200,633384268
700,39300,601156614
700,39400,604045160
700,39500,628204791
700,39600,678720259
700,39700,594634874
700,39800,621741025
700,39900,649120660
700,40000,630993384
