n,m,dinic
400,400,20438988
400,500,82340
400,600,94147
400,700,136693
400,800,128832
400,900,139795
400,1000,164149
400,1100,228531
400,1200,250599
400,1300,271460
400,1400,291277
400,1500,474400
400,1600,362305
400,1700,354739
400,1800,299001
400,1900,323763
400,2000,392837
400,2100,399661
400,2200,441901
400,2300,505820
400,2400,426509
400,2500,430140
400,2600,413882
400,2700,415326
400,2800,450904
400,2900,416298
400,3000,425696
400,3100,445198
400,3200,538249
400,3300,496085
400,3400,463292
400,3500,544394
400,3600,468114
400,3700,552572
400,3800,481234
400,3900,507858
400,4000,571131
400,4100,707028
400,4200,602835
400,4300,505188
400,4400,620475
400,4500,629074
400,4600,612927
400,4700,635713
400,4800,606968
400,4900,650446
400,5000,660365
400,5100,679820
400,5200,631941
400,5300,739100
400,5400,697635
400,5500,701676
400,5600,749826
400,5700,715791
400,5800,739103
400,5900,682916
400,6000,973350
400,6100,759575
400,6200,709757
400,6300,696578
400,6400,772373
400,6500,779407
400,6600,746313
400,6700,748471
400,6800,805336
400,6900,727640
400,7000,676025
400,7100,803584
400,7200,777811
400,7300,1033701
400,7400,734698
400,7500,722145
400,7600,755260
400,7700,769777
400,7800,761645
400,7900,735957
400,8000,726410
400,8100,1011099
400,8200,835049
400,8300,783882
400,8400,794349
400,8500,906537
400,8600,863401
400,8700,872383
400,8800,981890
400,8900,1186670
400,9000,969227
400,9100,875620
400,9200,1364976
400,9300,776162
400,9400,890725
400,9500,922616
400,9600,920658
400,9700,918513
400,9800,1018514
400,9900,1001772
400,10000,917615
400,10100,1666205
400,10200,1099321
400,10300,978333
400,10400,853183
400,10500,888883
400,10600,1267212
400,10700,849513
400,10800,878652
400,10900,919846
400,11000,1002370
400,11100,976181
400,11200,984338
400,11300,957871
400,11400,1105677
400,11500,1187371
400,11600,1195243
400,11700,1206425
400,11800,1259092
400,11900,1533705
400,12000,1221373
400,12100,1556816
400,12200,1213268
400,12300,1255425
400,12400,1085484
400,12500,899170
400,12600,956320
400,12700,1017804
400,12800,971975
400,12900,966603
400,13000,999792
400,13100,917981
400,13200,993366
400,13300,1129205
400,13400,1002158
400,13500,1082270
400,13600,1372290
400,13700,1005266
400,13800,1077282
400,13900,1045423
400,14000,1084815
400,14100,1167891
400,14200,1087398
400,14300,1249644
400,14400,1181696
400,14500,1227344
400,14600,1109017
400,14700,1381216
400,14800,1270300
400,14900,1054885
400,15000,1281199
400,15100,1027344
400,15200,1014272
400,15300,1020585
400,15400,1384751
400,15500,1112770
400,15600,1135431
400,15700,1001795
400,15800,1085902
400,15900,1091809
400,16000,1117663
400,16100,1208226
400,16200,1091441
400,16300,1055581
400,16400,1242709
400,16500,1225175
400,16600,1777850
400,16700,1214096
400,16800,1222408
400,16900,1329981
400,17000,1239202
400,17100,1224326
400,17200,1284816
400,17300,1414114
400,17400,1558957
400,17500,1424629
400,17600,1944905
400,17700,1395754
400,17800,1216500
400,17900,1369660
400,18000,1282564
400,18100,1365713
400,18200,1291243
400,18300,1234226
400,18400,1330162
400,18500,1465601
400,18600,1736585
400,18700,1292876
400,18800,1294738
400,18900,1437895
400,19000,1238823
400,19100,1296913
400,19200,1524200
400,19300,1310542
400,19400,1363696
400,19500,1657099
400,19600,1368250
400,19700,1396384
400,19800,1382256
400,19900,1365637
400,20000,1395860
400,20100,1419750
400,20200,1307861
400,20300,1401103
400,20400,1447925
400,20500,1291600
400,20600,1402092
400,20700,1297011
400,20800,1799708
400,20900,1765465
400,21000,1379697
400,21100,1376890
400,21200,1483305
400,21300,1697882
400,21400,2209594
400,21500,1621697
400,21600,2369087
400,21700,1583921
400,21800,1688053
400,21900,1513832
400,22000,1519341
400,22100,1966628
400,22200,1777983
400,22300,1458326
400,22400,1478888
400,22500,1571926
400,22600,2398347
400,22700,1517148
400,22800,2222210
400,22900,1761118
400,23000,2020560
400,23100,2029726
400,23200,1603077
400,23300,1538820
400,23400,1604519
400,23500,1545250
400,23600,1657938
400,23700,1648624
400,23800,1645051
400,23900,2144544
400,24000,1564646
400,24100,1676710
400,24200,1838017
400,24300,2212468
400,24400,1624838
400,24500,2354881
400,24600,1887819
400,24700,1525547
400,24800,1541979
400,24900,1719630
400,25000,1626974
400,25100,2218774
400,25200,1727487
400,25300,1671594
400,25400,1877465
400,25500,2162615
400,25600,2290539
400,25700,1779020
400,25800,2324403
400,25900,1787199
400,26000,1772485
400,26100,1677166
400,26200,1592172
400,26300,1721858
400,26400,1763995
400,26500,1887934
400,26600,1733051
400,26700,1610599
400,26800,1857786
400,26900,2570800
400,27000,1890593
400,27100,2690946
400,27200,2135964
400,27300,2502478
400,27400,1917909
400,27500,1702328
400,27600,1764193
400,27700,1779608
400,27800,1801532
400,27900,2717678
400,28000,2128596
400,28100,2033276
400,28200,1899973
400,28300,1898249
400,28400,1993018
400,28500,2285201
400,28600,2227709
400,28700,2052974
400,28800,1846839
400,28900,1740112
400,29000,2541440
400,29100,1800494
400,29200,1740715
400,29300,2175407
400,29400,1875283
400,29500,2423544
400,29600,4122727
400,29700,1865787
400,29800,2113820
400,29900,2416241
400,30000,1805024
400,30100,1835243
400,30200,2101735
400,30300,1867247
400,30400,1726990
400,30500,1792503
400,30600,1913167
400,30700,1752603
400,30800,1711891
400,30900,1777488
400,31000,2854102
400,31100,2598084
400,31200,2009440
400,31300,2390631
400,31400,1944448
400,31500,1942484
400,31600,1975873
400,31700,2122591
400,31800,1847261
400,31900,2039631
400,32000,2049393
400,32100,1977963
400,32200,1968631
400,32300,2084855
400,32400,2597188
400,32500,2102333
400,32600,2528949
400,32700,2914073
400,32800,3299228
400,32900,2333084
400,33000,3953009
400,33100,2576961
400,33200,2128606
400,33300,2425350
400,33400,2614953
400,33500,2786466
400,33600,2778256
400,33700,2749367
400,33800,3704763
400,33900,4233625
400,34000,3801633
400,34100,3996159
400,34200,3205571
400,34300,4671533
400,34400,2394681
400,34500,2672718
400,34600,2635276
400,34700,2341913
400,34800,3056751
400,34900,2281804
400,35000,2408534
400,35100,2255194
400,35200,3293229
400,35300,3735564
400,35400,3915125
400,35500,3261629
400,35600,3119243
400,35700,2949273
400,35800,2429282
400,35900,3233526
400,36000,2629022
400,36100,2394173
400,36200,2667472
400,36300,2376596
400,36400,2585308
400,36500,2675622
400,36600,2965679
400,36700,3468381
400,36800,5134836
400,36900,2857476
400,37000,2891667
400,37100,2699981
400,37200,2478349
400,37300,2615641
400,37400,2901158
400,37500,2567297
400,37600,2508613
400,37700,2663039
400,37800,3146880
400,37900,2721727
400,38000,2618788
400,38100,3750287
400,38200,2585070
400,38300,3016311
400,38400,2560696
400,38500,2606926
400,38600,2832729
400,38700,2576941
400,38800,2774890
400,38900,3398638
400,39000,3160437
400,39100,3523433
