n,m,lp_runs,exp_lp
600,600,1,23846332
600,700,1,2929557
600,800,1,3192242
600,900,1,3344973
600,1000,1,3235564
600,1100,1,3674673
600,1200,1,3560404
600,1300,1,3659159
600,1400,1,3950438
600,1500,1,4148236
600,1600,1,4423770
600,1700,1,4462246
600,1800,2,5437681
600,1900,2,7453171
600,2000,2,5728347
600,2100,2,6107811
600,2200,2,6282799
600,2300,2,6263444
600,2400,2,6389450
600,2500,3,9011861
600,2600,3,7700273
600,2700,9,13746826
600,2800,7,11465036
600,2900,12,16178139
600,3000,15,22817068
600,3100,11,15913250
600,3200,12,17624102
600,3300,11,17376926
600,3400,14,20493515
600,3500,9,16795956
600,3600,13,20346252
600,3700,11,18617498
600,3800,18,28421495
600,3900,20,31520501
600,4000,20,32441377
600,4100,22,33272889
600,4200,23,38381785
600,4300,24,37034186
600,4400,21,34258627
600,4500,20,33107848
600,4600,21,36676440
600,4700,25,44814899
600,4800,22,37554029
600,4900,34,55899030
600,5000,27,49662982
600,5100,26,46615342
600,5200,33,57743739
600,5300,26,57015074
600,5400,26,48276277
600,5500,30,55442229
600,5600,25,50897721
600,5700,26,50934251
600,5800,30,58488341
600,5900,22,50382528
600,6000,23,47705567
600,6100,23,48186545
600,6200,31,67460851
600,6300,26,55105004
600,6400,31,66609098
600,6500,30,68084134
600,6600,37,78587211
600,6700,21,49088161
600,6800,27,61230229
600,6900,21,50843664
600,7000,14,37975023
600,7100,29,74216516
600,7200,24,59050028
600,7300,27,65438226
600,7400,21,54929741
600,7500,30,74152938
600,7600,27,70087806
600,7700,30,75368858
600,7800,29,74378739
600,7900,33,87048910
600,8000,30,79751412
600,8100,35,98055912
600,8200,37,97469225
600,8300,31,87925259
600,8400,30,83441178
600,8500,40,111933683
600,8600,34,95892145
600,8700,31,93304018
600,8800,40,112926166
600,8900,33,101027175
600,9000,37,110545040
600,9100,38,117139576
600,9200,30,94718345
600,9300,38,125819770
600,9400,30,94135750
600,9500,32,105633687
600,9600,43,136391736
600,9700,37,120856212
600,9800,47,147293972
600,9900,33,187392291
600,10000,40,132183574
600,10100,33,114390591
600,10200,44,149674287
600,10300,47,157087074
600,10400,33,114460430
600,10500,47,164514725
600,10600,44,152558703
