n,m,lp_runs,exp_lp
50,300,15,4850916
55,330,14,4513949
60,360,22,6633462
65,390,20,6364771
70,420,9,3984214
75,450,9,3962077
80,480,8,3643280
85,510,4,2706620
90,540,11,4788250
95,570,4,2885736
100,600,4,2929266
105,630,4,2977746
110,660,10,4618014
115,690,8,5049273
120,720,7,4452379
125,750,13,6610769
130,780,9,4992134
135,810,18,8192787
140,840,17,8363508
145,870,18,8530832
150,900,21,9896557
155,930,18,9183589
160,960,17,8859897
165,990,13,7353178
170,1020,16,9063800
175,1050,16,9064713
180,1080,15,8599599
185,1110,13,7908245
190,1140,14,8072923
195,1170,11,7673754
200,1200,13,8722566
205,1230,14,9753318
210,1260,15,9976743
215,1290,10,8494328
220,1320,9,7636578
225,1350,12,9838452
230,1380,9,8184150
235,1410,15,10822289
240,1440,9,8564957
245,1470,8,7056389
250,1500,10,9589660
255,1530,22,15422890
260,1560,20,14760971
265,1590,22,15684572
270,1620,16,12139143
275,1650,12,10134059
280,1680,11,10389307
285,1710,12,10335645
290,1740,10,9382206
295,1770,11,11467246
300,1800,9,9643066
305,1830,7,8509812
310,1860,7,10177310
315,1890,7,8634240
320,1920,5,8065076
325,1950,4,6586163
330,1980,5,8900517
335,2010,5,7170749
340,2040,5,7944996
345,2070,6,8921255
350,2100,5,8009511
355,2130,5,7550601
360,2160,5,7993684
365,2190,5,7369612
370,2220,5,8317007
375,2250,5,7680634
380,2280,6,9214831
385,2310,6,9229397
390,2340,6,8647643
395,2370,6,9302696
400,2400,5,8138486
405,2430,8,11388093
410,2460,8,12167858
415,2490,7,11056919
420,2520,7,11106654
425,2550,9,12610437
430,2580,8,12097600
435,2610,8,12182540
440,2640,7,10570694
445,2670,8,12278878
450,2700,8,11926346
455,2730,8,12131503
460,2760,8,12247150
465,2790,9,12691282
470,2820,6,10204785
475,2850,8,12736875
480,2880,6,10819106
485,2910,5,9921292
490,2940,4,9973622
495,2970,5,11044266
500,3000,5,11249506
505,3030,5,10403434
510,3060,5,11831559
515,3090,5,11920157
520,3120,6,12462911
525,3150,6,12121263
530,3180,6,11349554
535,3210,5,10626375
540,3240,6,11687072
545,3270,5,10523560
550,3300,6,11886402
555,3330,6,11895742
560,3360,5,11070158
565,3390,5,10950285
570,3420,5,12152318
575,3450,5,12295941
580,3480,5,12827728
585,3510,5,13174910
590,3540,8,16481238
595,3570,8,16098660
600,3600,8,16365308
605,3630,7,14080595
610,3660,5,11852973
615,3690,5,11947966
620,3720,5,12072501
625,3750,6,13026162
630,3780,5,12236998
635,3810,6,13477484
640,3840,8,18045854
645,3870,8,17557018
650,3900,6,15217095
655,3930,7,16810281
660,3960,7,16164245
665,3990,7,16754740
670,4020,7,15432832
675,4050,9,17987044
680,4080,7,15038743
685,4110,7,15335234
690,4140,7,15698028
695,4170,7,15852522
700,4200,10,22200096
705,4230,7,18086550
710,4260,8,19452613
715,4290,8,19677531
720,4320,9,20962027
725,4350,10,23174717
730,4380,9,19309821
735,4410,9,19386517
740,4440,7,17753451
745,4470,8,18108249
750,4500,9,21635667
755,4530,7,24293006
760,4560,7,19913374
765,4590,7,19682002
770,4620,14,30137509
775,4650,7,17842487
780,4680,9,20457537
785,4710,7,17391531
790,4740,8,18994765
795,4770,9,22133597
800,4800,8,20144234
805,4830,10,25024872
810,4860,9,23658382
815,4890,8,21459218
820,4920,9,21422443
825,4950,13,27517814
830,4980,5,15452321
835,5010,5,16635161
840,5040,5,16338525
845,5070,6,19640883
850,5100,5,17540594
855,5130,5,18237344
860,5160,5,17365012
865,5190,5,18089536
870,5220,5,16585432
875,5250,7,19937376
880,5280,5,16780685
885,5310,6,18136990
890,5340,6,18206612
895,5370,5,21386814
900,5400,5,20024667
905,5430,5,20749943
910,5460,6,20940165
915,5490,5,18771130
920,5520,5,17774384
925,5550,6,20270764
930,5580,5,18220644
935,5610,7,21555720
940,5640,5,18319706
945,5670,5,20952271
950,5700,5,19115647
955,5730,5,21161347
960,5760,5,19647828
965,5790,5,19058635
970,5820,7,22779466
975,5850,5,18965436
980,5880,5,18471899
985,5910,6,20789067
990,5940,5,18775013
995,5970,5,21149887
1000,6000,5,21701463
1005,6030,5,21016553
1010,6060,6,22369054
1015,6090,5,20261609
1020,6120,5,19360412
1025,6150,6,21961997
1030,6180,6,22807053
1035,6210,6,21524298
1040,6240,5,22211758
1045,6270,5,23452443
1050,6300,5,21922562
1055,6330,6,22866090
1060,6360,5,21349763
1065,6390,6,22116404
1070,6420,5,20026976
1075,6450,6,22389003
1080,6480,6,22364523
1085,6510,5,22016342
1090,6540,5,22712089
1095,6570,5,24370661
1100,6600,5,23223122
1105,6630,4,20271581
1110,6660,5,22132550
1115,6690,5,22220896
1120,6720,5,21939941
1125,6750,7,28222665
1130,6780,5,23794543
1135,6810,5,25578275
1140,6840,6,24816653
1145,6870,4,20916567
1150,6900,5,22018677
1155,6930,6,23733483
1160,6960,4,20283852
1165,6990,5,22734797
1170,7020,5,25367353
1175,7050,5,25200510
1180,7080,5,23008956
1185,7110,6,25397920
1190,7140,4,20987849
1195,7170,6,25127582
1200,7200,8,29357133
1205,7230,12,42228177
1210,7260,11,40347413
1215,7290,15,46687628
1220,7320,10,33839296
1225,7350,13,40882445
1230,7380,12,42746508
1235,7410,12,39218452
1240,7440,13,44167896
1245,7470,13,41511635
1250,7500,10,35548031
1255,7530,11,40013596
1260,7560,12,41818800
1265,7590,12,43105784
1270,7620,9,34049354
1275,7650,16,51109072
1280,7680,13,48206571
1285,7710,12,44195331
1290,7740,10,40282086
1295,7770,13,43747892
1300,7800,11,40548873
1305,7830,10,42881725
1310,7860,11,44291502
1315,7890,9,35904008
1320,7920,13,45392371
1325,7950,12,43816069
1330,7980,9,38742280
1335,8010,10,40921020
1340,8040,11,40762778
1345,8070,11,41438651
1350,8100,10,38685687
1355,8130,9,40094885
1360,8160,11,45318614
1365,8190,12,44559797
1370,8220,12,44108024
1375,8250,12,44645542
1380,8280,13,52688379
1385,8310,10,43324509
1390,8340,12,45248564
1395,8370,12,44785271
1400,8400,11,43178730
1405,8430,12,48495964
1410,8460,11,45064898
1415,8490,10,41078330
1420,8520,10,40974001
1425,8550,12,45943274
1430,8580,14,56234765
1435,8610,9,43002200
1440,8640,11,44381322
1445,8670,11,44530041
1450,8700,12,48297666
1455,8730,11,46393055
1460,8760,15,56588213
1465,8790,12,48096339
1470,8820,13,50582085
1475,8850,14,56853453
1480,8880,14,58064936
1485,8910,11,51676628
1490,8940,10,46328077
1495,8970,9,42898890
1500,9000,9,42754647
1505,9030,9,43800601
1510,9060,6,38691718
1515,9090,10,45102899
1520,9120,10,47629290
1525,9150,9,43760209
1530,9180,13,57437544
1535,9210,13,55257626
1540,9240,7,39087674
1545,9270,8,42062218
1550,9300,8,40780117
1555,9330,7,37359138
1560,9360,9,41834365
1565,9390,9,45674372
1570,9420,7,38637814
1575,9450,8,41052494
1580,9480,7,40093093
1585,9510,10,46574205
1590,9540,8,44224548
1595,9570,9,46625440
1600,9600,7,38733279
1605,9630,8,41319394
1610,9660,9,44688926
1615,9690,9,49180704
1620,9720,13,58752388
1625,9750,11,51647710
1630,9780,13,61535995
1635,9810,11,56167545
1640,9840,12,56955624
1645,9870,13,58495484
1650,9900,14,61727432
1655,9930,16,73841853
1660,9960,11,53166227
1665,9990,11,53193671
1670,10020,11,53498666
1675,10050,7,43175407
1680,10080,10,55063022
1685,10110,12,56936600
1690,10140,12,57933942
1695,10170,9,50583359
1700,10200,13,63124924
1705,10230,12,57307620
1710,10260,11,54917952
1715,10290,11,57259857
1720,10320,9,49938516
1725,10350,10,51298720
1730,10380,11,56287000
1735,10410,16,77366869
1740,10440,5,35909933
1745,10470,11,55966117
1750,10500,5,35000905
1755,10530,12,60207663
1760,10560,12,63294781
1765,10590,14,67165027
1770,10620,9,49585954
1775,10650,13,68624394
1780,10680,13,64010099
1785,10710,16,75767260
1790,10740,22,103525733
1795,10770,14,68614292
1800,10800,15,72989663
1805,10830,14,73425769
1810,10860,13,66092594
1815,10890,19,87779208
1820,10920,20,96767023
1825,10950,16,78072750
1830,10980,15,73992370
1835,11010,14,76898772
1840,11040,16,78579026
1845,11070,16,78976896
1850,11100,18,92070912
1855,11130,12,64085874
1860,11160,12,64577706
1865,11190,19,96469455
1870,11220,11,61158191
1875,11250,12,64000181
1880,11280,13,69798721
1885,11310,13,69398816
1890,11340,10,58084172
1895,11370,15,80581324
1900,11400,12,65962916
1905,11430,14,73944807
1910,11460,11,65192243
1915,11490,9,55154625
1920,11520,11,63964912
1925,11550,10,59017656
1930,11580,12,70450604
1935,11610,12,67223559
1940,11640,15,87064995
1945,11670,15,85561495
1950,11700,14,78782179
1955,11730,10,73506983
1960,11760,13,75552191
1965,11790,12,68870942
1970,11820,11,65526911
1975,11850,11,68710729
1980,11880,15,84548465
1985,11910,13,77115930
1990,11940,10,67391469
1995,11970,10,62371388
2000,12000,10,62062619
2005,12030,13,77912903
2010,12060,9,60038259
2015,12090,12,72837081
2020,12120,10,67305943
2025,12150,9,62913769
2030,12180,13,78589236
2035,12210,11,73438939
2040,12240,13,76858581
2045,12270,11,68125291
2050,12300,13,80951847
2055,12330,11,68865118
2060,12360,10,63895106
2065,12390,14,86649240
2070,12420,13,137696156
2075,12450,13,98807449
2080,12480,13,78304373
2085,12510,10,65731229
2090,12540,16,96774257
2095,12570,12,76180747
2100,12600,16,95201765
2105,12630,13,83847693
2110,12660,13,80259108
2115,12690,11,71639496
2120,12720,11,74285266
2125,12750,11,72036761
2130,12780,12,78990322
2135,12810,11,75233108
2140,12840,13,80953751
2145,12870,12,76622289
2150,12900,9,67509089
2155,12930,12,77942969
2160,12960,16,96763067
2165,12990,11,76233988
2170,13020,10,69000516
2175,13050,11,73767219
2180,13080,11,77422500
2185,13110,15,96312033
2190,13140,11,76994684
2195,13170,12,84690891
2200,13200,12,79450195
2205,13230,13,84500118
2210,13260,13,87161651
2215,13290,11,74754697
2220,13320,9,65606956
2225,13350,12,86690642
2230,13380,10,71464621
2235,13410,12,82828944
2240,13440,10,73780892
2245,13470,13,86070497
2250,13500,12,82816871
2255,13530,11,80186523
2260,13560,14,92185205
2265,13590,10,73694191
2270,13620,7,60955028
2275,13650,12,84956689
2280,13680,6,54636115
2285,13710,6,55253523
2290,13740,9,70328047
2295,13770,8,63962334
2300,13800,6,54575626
2305,13830,8,64160638
2310,13860,10,74918314
2315,13890,6,56897598
2320,13920,8,64379665
2325,13950,10,76256349
2330,13980,9,73319083
2335,14010,12,85961012
2340,14040,14,108282099
2345,14070,12,90059856
2350,14100,9,71710339
2355,14130,10,77816110
2360,14160,13,92568258
2365,14190,13,91459505
2370,14220,11,84417941
2375,14250,10,78693087
2380,14280,13,96238109
2385,14310,10,80375684
2390,14340,12,89079656
2395,14370,16,114545768
2400,14400,11,86609212
2405,14430,12,92544961
2410,14460,20,133619837
2415,14490,14,99355566
2420,14520,9,72628623
2425,14550,12,90799707
2430,14580,9,74955014
2435,14610,17,116433121
2440,14640,13,95496004
2445,14670,11,85387846
2450,14700,13,98109455
2455,14730,12,93303058
2460,14760,11,85419189
2465,14790,16,114378115
2470,14820,9,75999859
2475,14850,9,77203701
2480,14880,9,80466045
2485,14910,12,94886673
2490,14940,17,124621684
2495,14970,19,132421214
2500,15000,12,94681898
2505,15030,13,98544839
2510,15060,12,95413986
2515,15090,12,92863922
2520,15120,9,78028378
2525,15150,11,89424876
2530,15180,12,96151458
2535,15210,11,89884365
2540,15240,9,78488707
2545,15270,12,95361264
2550,15300,14,106937154
2555,15330,12,96195602
2560,15360,11,91302534
2565,15390,14,107282425
2570,15420,12,96801578
2575,15450,12,97826050
2580,15480,9,81927015
2585,15510,12,96842600
2590,15540,12,98287076
2595,15570,10,86612974
2600,15600,14,111701249
2605,15630,13,103622767
2610,15660,11,94061539
2615,15690,13,104330267
2620,15720,10,87557605
2625,15750,12,101895704
2630,15780,11,94527338
2635,15810,10,87023244
2640,15840,9,82269545
2645,15870,10,88303179
2650,15900,11,94284731
2655,15930,11,96155975
2660,15960,13,109079644
2665,15990,11,97673746
2670,16020,16,124281614
2675,16050,17,134510005
2680,16080,23,166770776
2685,16110,16,125999838
2690,16140,19,146784952
