n,m,dual_lp
600,600,26855142
600,700,7000649
600,800,8069866
600,900,7567365
600,1000,9402826
600,1100,10210462
600,1200,11349686
600,1300,12105791
600,1400,13042405
600,1500,13800259
600,1600,15172914
600,1700,16279219
600,1800,17880130
600,1900,18664778
600,2000,18974011
600,2100,19669321
600,2200,21965931
600,2300,20694423
600,2400,24771868
600,2500,22497006
600,2600,24243866
600,2700,25342013
600,2800,26738669
600,2900,29342330
600,3000,28742630
600,3100,29442865
600,3200,34632017
600,3300,31743211
600,3400,34654843
600,3500,36159891
600,3600,37192745
600,3700,39564735
600,3800,42486343
600,3900,40232930
600,4000,41030011
600,4100,41259464
600,4200,41415187
600,4300,43353840
600,4400,44094702
600,4500,49273118
600,4600,47428660
600,4700,48783307
600,4800,50921568
600,4900,50489308
600,5000,53690551
600,5100,59142766
600,5200,57928318
600,5300,52356244
600,5400,58938618
600,5500,57383938
600,5600,58866403
600,5700,57659098
600,5800,64764200
600,5900,66163282
600,6000,60899455
600,6100,57446009
600,6200,60538525
600,6300,63857491
600,6400,62015254
600,6500,65425226
600,6600,70227331
600,6700,73845177
600,6800,61840568
600,6900,68229563
600,7000,67578010
600,7100,71611131
600,7200,71496155
600,7300,72085285
600,7400,70962213
600,7500,74426575
600,7600,75880453
600,7700,76108256
600,7800,79619927
600,7900,74675683
600,8000,78645615
600,8100,81549614
600,8200,79367084
600,8300,85769109
600,8400,80270958
600,8500,88653078
600,8600,82587567
600,8700,77257015
600,8800,83378541
600,8900,83431773
600,9000,83339471
600,9100,87483762
600,9200,86038815
600,9300,92109051
600,9400,93465223
600,9500,95158217
600,9600,97084019
600,9700,96982191
600,9800,97664108
600,9900,98751558
600,10000,104221736
600,10100,181881809
600,10200,193342059
600,10300,186790479
600,10400,191570923
600,10500,213046725
600,10600,200812104
600,10700,236392538
600,10800,201716996
600,10900,214100740
600,11000,230958088
600,11100,213708347
600,11200,214907796
600,11300,227185461
600,11400,237161106
600,11500,246534659
600,11600,239078814
600,11700,222285370
600,11800,232730730
600,11900,246730338
600,12000,244434404
600,12100,245807289
600,12200,244726699
600,12300,288755756
600,12400,254947920
600,12500,246692199
600,12600,260506434
600,12700,267267611
600,12800,269731232
600,12900,266030021
600,13000,271588144
600,13100,271101374
600,13200,295622988
600,13300,275613489
600,13400,287732216
600,13500,277068180
600,13600,281313066
600,13700,286933705
600,13800,297566362
600,13900,310227815
600,14000,298123472
600,14100,297024617
600,14200,303405546
600,14300,295144067
600,14400,316540233
600,14500,317729291
600,14600,324734152
600,14700,335780435
600,14800,344917611
600,14900,416110470
600,15000,412466551
600,15100,332996444
600,15200,365662247
600,15300,370245911
600,15400,356234893
600,15500,358802494
600,15600,367907669
600,15700,378826531
600,15800,453798142
600,15900,385648271
600,16000,481320366
600,16100,392166784
600,16200,398150430
600,16300,395082631
600,16400,407335681
600,16500,403760483
600,16600,402207616
600,16700,414624312
600,16800,440162375
600,16900,413565575
600,17000,411548132
600,17100,422984762
600,17200,424680753
600,17300,414660807
600,17400,409201862
600,17500,192723602
600,17600,423180277
600,17700,429831304
600,17800,445096668
600,17900,488510855
600,18000,448365156
600,18100,202703131
600,18200,458580401
600,18300,202313843
600,18400,463597463
600,18500,217999394
600,18600,476040641
600,18700,202741777
600,18800,487838499
600,18900,484048507
600,19000,517400778
600,19100,512447381
600,19200,487924006
600,19300,514969831
600,19400,542500291
600,19500,251343274
600,19600,499826944
600,19700,524979905
600,19800,515617165
600,19900,510039355
600,20000,543313038
600,20100,516819996
600,20200,530042089
600,20300,238645659
600,20400,577108566
600,20500,538103211
600,20600,573283614
600,20700,581155010
600,20800,238709261
600,20900,595381254
600,21000,248196389
600,21100,554463657
600,21200,262224446
600,21300,624456320
600,21400,552506210
600,21500,604622574
600,21600,275781005
600,21700,631936936
600,21800,615584683
600,21900,646151223
600,22000,593947637
600,22100,733302068
600,22200,305751178
600,22300,662462666
600,22400,282208960
600,22500,657698802
600,22600,648758819
600,22700,280646070
600,22800,290674062
600,22900,278155408
600,23000,304244789
600,23100,285372120
600,23200,293993102
600,23300,296892115
600,23400,680084572
600,23500,291415044
600,23600,293116998
600,23700,300802729
600,23800,296930209
600,23900,326140697
600,24000,297548447
600,24100,295503321
600,24200,285468593
600,24300,298768174
600,24400,293757138
600,24500,334258323
600,24600,312759904
600,24700,312813995
600,24800,327681778
600,24900,324412744
600,25000,299813658
600,25100,341070805
600,25200,321013322
600,25300,350170371
600,25400,330984965
600,25500,328795609
600,25600,314721146
600,25700,305158478
600,25800,347704575
600,25900,338855098
600,26000,337135816
600,26100,341495516
600,26200,381242468
600,26300,371571887
600,26400,380405536
600,26500,403803750
600,26600,326206976
600,26700,330437185
600,26800,387162434
600,26900,436377449
600,27000,379959571
600,27100,420383107
600,27200,416217907
600,27300,399182073
600,27400,396222366
600,27500,437725518
600,27600,462322520
600,27700,455831663
600,27800,468751187
600,27900,487589293
600,28000,529227576
600,28100,524509940
600,28200,444636286
600,28300,421459447
600,28400,364107670
600,28500,439756679
600,28600,427700819
600,28700,475598627
600,28800,628915818
600,28900,545252745
600,29000,437781325
600,29100,418597697
600,29200,476520258
600,29300,491484558
600,29400,437875955
600,29500,366885169
600,29600,384421765
600,29700,396766883
600,29800,468024543
600,29900,482101082
600,30000,561350714
600,30100,586546235
600,30200,541905420
600,30300,608609266
600,30400,565684992
600,30500,543219173
600,30600,581596976
600,30700,596299737
600,30800,483526597
600,30900,431314590
600,31000,474991581
600,31100,629126433
600,31200,637304072
600,31300,467080581
600,31400,445777293
600,31500,437545443
600,31600,536250259
600,31700,503681276
600,31800,439890616
600,31900,465252279
600,32000,513866069
600,32100,475917616
600,32200,417051020
600,32300,465464065
600,32400,513735298
600,32500,446434351
600,32600,485172385
600,32700,513777142
600,32800,447149916
600,32900,607150085
600,33000,559698727
600,33100,492415789
600,33200,491410771
600,33300,449313513
600,33400,527703119
600,33500,454189602
600,33600,416085818
600,33700,442200266
600,33800,470979893
600,33900,570775489
600,34000,513819161
600,34100,492792325
600,34200,510291835
600,34300,467840933
600,34400,418830974
600,34500,469037381
600,34600,419302016
600,34700,505275750
600,34800,504966357
600,34900,590120669
600,35000,497735597
600,35100,559764770
600,35200,678473159
600,35300,617223439
600,35400,505330225
600,35500,482920704
600,35600,737857712
600,35700,778568374
600,35800,601938717
600,35900,602422443
600,36000,670138870
600,36100,747713760
600,36200,633172572
600,36300,759453036
600,36400,870625074
600,36500,663558880
600,36600,613458610
600,36700,619133427
600,36800,718908168
600,36900,910026949
600,37000,720071957
600,37100,769996579
600,37200,699315626
600,37300,654074903
600,37400,638345298
600,37500,627934686
600,37600,600964369
600,37700,632850477
600,37800,644595416
600,37900,642517906
600,38000,636400397
600,38100,632011035
600,38200,595728803
600,38300,666412412
600,38400,681474488
600,38500,652057703
600,38600,671683056
600,38700,606517774
600,38800,677844179
600,38900,694112346
600,39000,608038895
600,39100,669361464
600,39200,733327273
600,39300,677629160
600,39400,640891436
600,39500,655507845
600,39600,603098275
600,39700,634506481
600,39800,611264331
600,39900,674674764
600,40000,682587847
600,40100,643522968
600,40200,671435921
600,40300,686430774
600,40400,642465077
600,40500,676065638
600,40600,700814092
600,40700,641948964
600,40800,715447804
600,40900,645820040
600,41000,630934346
600,41100,671368298
600,41200,622207407
600,41300,690088934
600,41400,691781332
600,41500,681411437
600,41600,707804046
600,41700,709907962
600,41800,725230919
600,41900,731802543
600,42000,711377292
600,42100,675111634
600,42200,658710023
600,42300,697959574
600,42400,738404599
600,42500,613728988
600,42600,654919803
600,42700,757220131
600,42800,705338108
600,42900,679365780
600,43000,792442133
600,43100,726004841
600,43200,714602395
600,43300,681286940
600,43400,690755616
600,43500,735432732
600,43600,695327574
600,43700,708296967
600,43800,748598891
600,43900,806751974
600,44000,768880614
600,44100,730884986
600,44200,684758009
600,44300,720772400
600,44400,870362859
600,44500,753941062
600,44600,772851951
600,44700,732394856
600,44800,707925525
600,44900,641175162
600,45000,741789690
600,45100,761482189
600,45200,772869996
600,45300,729647943
600,45400,745179829
600,45500,895757974
600,45600,705662059
600,45700,729064499
600,45800,898298092
600,45900,841193007
600,46000,1082865723
600,46100,990763506
600,46200,1032582015
600,46300,938403433
600,46400,939412821
600,46500,1022125381
600,46600,1249742349
600,46700,995725786
600,46800,1045727257
600,46900,871544707
600,47000,895980901
600,47100,851799683
600,47200,1010308329
600,47300,864377364
600,47400,820767482
600,47500,796369307
600,47600,961707245
600,47700,894912612
600,47800,940757327
600,47900,1089583069
600,48000,987257064
600,48100,834127937
600,48200,968691776
600,48300,1030075742
600,48400,988075937
600,48500,865171148
600,48600,970183032
600,48700,840872020
600,48800,878979716
600,48900,1022140613
600,49000,1006829092
600,49100,892597710
600,49200,897969605
600,49300,862012100
600,49400,796799738
600,49500,870738275
600,49600,908445667
600,49700,967466322
600,49800,857456513
600,49900,831286851
600,50000,880109325
600,50100,811571123
600,50200,832975641
600,50300,883028545
600,50400,844357729
600,50500,860307625
600,50600,890603744
600,50700,931858883
600,50800,820798543
600,50900,914918698
600,51000,913289038
600,51100,898067359
600,51200,886687734
600,51300,879880322
600,51400,898143641
600,51500,935834390
600,51600,1030843720
600,51700,944533091
600,51800,935082995
600,51900,859068765
600,52000,840641466
600,52100,881709380
600,52200,880916472
600,52300,920277185
600,52400,882567636
600,52500,838392995
600,52600,972648261
600,52700,963731096
600,52800,803733237
600,52900,902080869
600,53000,843527230
600,53100,863779796
600,53200,814373162
600,53300,906710104
600,53400,959638357
600,53500,871028828
600,53600,963130913
600,53700,904565669
600,53800,1040693763
600,53900,859010501
600,54000,1073139411
600,54100,912680002
600,54200,1013163395
600,54300,887546312
600,54400,1065594193
600,54500,985498662
600,54600,1024057523
600,54700,918460735
600,54800,976151768
600,54900,975038946
600,55000,948692182
600,55100,967546821
600,55200,950390493
600,55300,876452318
600,55400,840846330
600,55500,965654498
600,55600,838426937
600,55700,939613202
600,55800,950027333
600,55900,939271104
600,56000,1057095892
600,56100,1003632907
600,56200,1023462450
600,56300,1005877191
600,56400,1064648807
600,56500,995670225
600,56600,1038018676
600,56700,1028397421
600,56800,1091987667
600,56900,1097626769
600,57000,1064479626
600,57100,1202318142
600,57200,1062072232
600,57300,1119506243
600,57400,1063393205
600,57500,1011686686
600,57600,996311191
600,57700,1176513860
600,57800,994445191
600,57900,1089797456
600,58000,1128878126
600,58100,1076942738
600,58200,1024755816
600,58300,1088500190
600,58400,989067503
600,58500,1046555611
600,58600,1120433442
600,58700,1037245147
600,58800,1138749862
600,58900,1067015425
600,59000,955842746
600,59100,1091787755
600,59200,1042722899
600,59300,1101615541
600,59400,1086376386
600,59500,1029129700
600,59600,1157455754
600,59700,1219385659
600,59800,1029856352
600,59900,1108956241
