n,m,lp_runs,exp_lp
50,350,20,6413173
55,385,20,6677552
60,420,14,5177979
65,455,15,5240489
70,490,9,4372227
75,525,22,7754615
80,560,19,7204474
85,595,10,5028015
90,630,14,6176212
95,665,21,8794151
100,700,15,8207405
105,735,20,9559953
110,770,23,11620049
115,805,52,23008065
120,840,40,18935914
125,875,50,22712468
130,910,48,22092554
135,945,33,15246409
140,980,42,19417954
145,1015,42,20061723
150,1050,34,16867406
155,1085,35,19095814
160,1120,35,19726253
165,1155,33,19279293
170,1190,38,22442451
175,1225,46,25758149
180,1260,50,27325593
185,1295,51,28319228
190,1330,51,28682468
195,1365,32,18460344
200,1400,40,25729087
205,1435,36,23131628
210,1470,40,26351534
215,1505,49,31233291
220,1540,60,37697259
225,1575,55,34962800
230,1610,53,34561343
235,1645,49,33440307
240,1680,54,36975818
245,1715,72,50018647
250,1750,48,34348502
255,1785,52,35784835
260,1820,55,38945869
265,1855,56,42066652
270,1890,42,31770221
275,1925,21,17016642
280,1960,39,29671166
285,1995,41,31139495
290,2030,40,30799883
295,2065,32,25644510
300,2100,24,20365916
305,2135,27,23980543
310,2170,21,20660175
315,2205,28,26465884
320,2240,30,28231321
325,2275,22,21003529
330,2310,38,35365808
335,2345,54,48279934
340,2380,51,48599623
345,2415,51,48050125
350,2450,55,49440888
355,2485,31,28457244
360,2520,32,29886462
365,2555,32,30358044
370,2590,22,24378012
375,2625,28,28754302
380,2660,35,35563136
385,2695,27,27968248
390,2730,26,27003651
395,2765,30,31125004
400,2800,32,34767184
405,2835,33,36351603
410,2870,23,27324515
415,2905,32,35519215
420,2940,32,34202985
425,2975,27,30041963
430,3010,30,32947076
435,3045,32,35446976
440,3080,21,27204439
445,3115,43,49471774
450,3150,47,52176622
455,3185,26,31101445
460,3220,36,42819694
465,3255,35,44750471
470,3290,24,29146643
475,3325,34,40362206
480,3360,28,33978406
485,3395,20,26090527
490,3430,23,32129843
495,3465,10,18037249
500,3500,16,24495996
