n,m,lp_runs,exp_lp
100,100,1,1737073
100,200,6,2432922
100,300,22,6473091
100,400,38,11465770
100,500,49,15990382
100,600,44,15457785
100,700,37,13904346
100,800,34,13791099
100,900,42,17819571
100,1000,44,19718136
100,1100,53,24929906
100,1200,77,39013164
100,1300,80,44046479
100,1400,82,48932465
100,1500,82,49394324
100,1600,77,46872587
100,1700,98,63456871
100,1800,79,52351354
100,1900,89,59901277
100,2000,88,60517836
100,2100,106,77413748
100,2200,103,77531807
100,2300,113,86543665
100,2400,93,77032579
100,2500,102,85139656
100,2600,97,83769468
100,2700,96,86362246
100,2800,117,108476061
100,2900,118,111641883
100,3000,136,132746980
100,3100,116,116142912
100,3200,128,129378596
100,3300,133,136731631
100,3400,150,156030196
100,3500,159,172053274
100,3600,170,186433862
100,3700,149,168721156
100,3800,137,156806747
100,3900,131,156356033
100,4000,155,183578327
100,4100,157,195878902
100,4200,178,223607622
100,4300,166,210833312
100,4400,177,230550418
100,4500,158,208959688
100,4600,169,227803882
100,4700,168,228871709
100,4800,174,242046829
100,4900,183,261698261
100,5000,188,271506110
100,5100,179,264002337
100,5200,188,280913826
100,5300,187,285522442
100,5400,195,304597033
100,5500,182,294522820
100,5600,211,351854213
100,5700,226,381107691
100,5800,210,351937509
100,5900,210,349951973
100,6000,220,370902585
100,6100,218,374104418
100,6200,215,379174032
100,6300,237,430921844
100,6400,199,356635362
100,6500,210,381072768
100,6600,213,394511799
100,6700,218,406344005
100,6800,223,420386252
100,6900,223,426001241
100,7000,226,444228436
100,7100,218,429313916
100,7200,252,502868553
100,7300,229,464002533
100,7400,231,479350501
100,7500,250,519156816
100,7600,245,602246891
100,7700,253,542711981
100,7800,255,556431497
100,7900,279,614458381
100,8000,255,561289971
100,8100,288,645435526
100,8200,270,606818614
100,8300,266,617058454
100,8400,272,629109479
100,8500,269,625445825
100,8600,270,644843515
100,8700,311,751766994
100,8800,307,745372363
100,8900,278,674425591
100,9000,283,694213758
100,9100,317,812812025
100,9200,299,758627943
100,9300,329,847708674
100,9400,323,840392012
100,9500,317,839539161
100,9600,321,853777414
100,9700,320,843948693
100,9800,319,851121683
100,9900,286,770187413
100,10000,300,820722762
