n,m,cmin,cmax,primal_lp
2145,17160,1,100,374667542
2150,17200,1,100,403406593
2155,17240,1,100,360005370
2160,17280,1,100,354852844
2165,17320,1,100,287839705
2170,17360,1,100,346866492
2175,17400,1,100,370366581
2180,17440,1,100,355875597
2185,17480,1,100,386188610
2190,17520,1,100,486217130
2195,17560,1,100,393633840
2200,17600,1,100,306353596
2205,17640,1,100,403818718
2210,17680,1,100,395712381
2215,17720,1,100,337513613
2220,17760,1,100,311836344
2225,17800,1,100,388302499
2230,17840,1,100,305371265
2235,17880,1,100,333596112
2240,17920,1,100,332120306
2245,17960,1,100,337326131
2250,18000,1,100,416394320
2255,18040,1,100,364040959
2260,18080,1,100,469167194
2265,18120,1,100,374468831
2270,18160,1,100,369172752
2275,18200,1,100,353104284
2280,18240,1,100,392464662
2285,18280,1,100,388195687
2290,18320,1,100,356321127
2295,18360,1,100,465866412
2300,18400,1,100,378764904
2305,18440,1,100,573071594
2310,18480,1,100,421973030
2315,18520,1,100,557764055
2320,18560,1,100,397398820
2325,18600,1,100,408179210
2330,18640,1,100,362979429
2335,18680,1,100,363391022
2340,18720,1,100,315836335
2345,18760,1,100,417304521
2350,18800,1,100,338477026
2355,18840,1,100,398707173
2360,18880,1,100,417401155
2365,18920,1,100,384702341
2370,18960,1,100,410782045
2375,19000,1,100,441595067
2380,19040,1,100,426983080
2385,19080,1,100,458936282
2390,19120,1,100,412773300
2395,19160,1,100,383330819
2400,19200,1,100,430990256
2405,19240,1,100,500574504
2410,19280,1,100,445476168
2415,19320,1,100,487671795
2420,19360,1,100,390246948
2425,19400,1,100,436100257
2430,19440,1,100,454595561
2435,19480,1,100,456808389
2440,19520,1,100,431961263
2445,19560,1,100,435042543
2450,19600,1,100,392623688
2455,19640,1,100,458146873
2460,19680,1,100,427134442
2465,19720,1,100,388179973
2470,19760,1,100,405451339
2475,19800,1,100,443558683
2480,19840,1,100,388300742
2485,19880,1,100,540265074
2490,19920,1,100,399035190
2495,19960,1,100,419163273
2500,20000,1,100,443945893
2505,20040,1,100,389210891
2510,20080,1,100,405455622
2515,20120,1,100,544166419
2520,20160,1,100,468836469
2525,20200,1,100,470312142
2530,20240,1,100,480194932
2535,20280,1,100,406932256
2540,20320,1,100,451091372
2545,20360,1,100,437608834
2550,20400,1,100,410308898
2555,20440,1,100,437266855
2560,20480,1,100,419252111
2565,20520,1,100,468220406
2570,20560,1,100,457908277
2575,20600,1,100,519138815
2580,20640,1,100,503748055
2585,20680,1,100,483697464
2590,20720,1,100,482935831
2595,20760,1,100,612052612
2600,20800,1,100,472225963
2605,20840,1,100,459967730
2610,20880,1,100,450705385
2615,20920,1,100,460658152
2620,20960,1,100,445463057
2625,21000,1,100,602862975
2630,21040,1,100,445452003
2635,21080,1,100,475784467
2640,21120,1,100,428381686
2645,21160,1,100,474684545
2650,21200,1,100,555354023
2655,21240,1,100,471395014
2660,21280,1,100,574074036
2665,21320,1,100,584037237
2670,21360,1,100,516166981
2675,21400,1,100,414595656
2680,21440,1,100,476371529
2685,21480,1,100,444665096
2690,21520,1,100,431121142
2695,21560,1,100,443604345
2700,21600,1,100,518767035
2705,21640,1,100,480632528
2710,21680,1,100,531361401
2715,21720,1,100,507727987
2720,21760,1,100,528856926
2725,21800,1,100,548307244
2730,21840,1,100,506838143
2735,21880,1,100,540780072
2740,21920,1,100,457243841
2745,21960,1,100,526430692
2750,22000,1,100,473559980
2755,22040,1,100,508395821
2760,22080,1,100,555282156
2765,22120,1,100,533525599
2770,22160,1,100,523442658
2775,22200,1,100,507711733
2780,22240,1,100,452583478
2785,22280,1,100,513642240
2790,22320,1,100,531356929
2795,22360,1,100,597013432
2800,22400,1,100,541813837
2805,22440,1,100,546847629
2810,22480,1,100,500895602
2815,22520,1,100,521862443
2820,22560,1,100,522462186
2825,22600,1,100,502209103
2830,22640,1,100,509965928
2835,22680,1,100,511591958
2840,22720,1,100,708443594
2845,22760,1,100,580498623
2850,22800,1,100,596083423
2855,22840,1,100,616476102
2860,22880,1,100,502560908
2865,22920,1,100,645870631
2870,22960,1,100,563414962
2875,23000,1,100,562048713
2880,23040,1,100,596012982
2885,23080,1,100,535874624
2890,23120,1,100,560010461
2895,23160,1,100,509295846
2900,23200,1,100,538829719
2905,23240,1,100,548154837
2910,23280,1,100,545289286
2915,23320,1,100,502938805
2920,23360,1,100,584728337
2925,23400,1,100,471073447
2930,23440,1,100,540608640
2935,23480,1,100,570259940
2940,23520,1,100,521071668
2945,23560,1,100,573983880
2950,23600,1,100,516250261
2955,23640,1,100,587145713
2960,23680,1,100,503150507
2965,23720,1,100,584854753
2970,23760,1,100,610637876
2975,23800,1,100,554188198
2980,23840,1,100,551984963
2985,23880,1,100,601395644
2990,23920,1,100,518786319
2995,23960,1,100,517820974
3000,24000,1,100,621106577
