n,m,cmin,cmax,dinic
905,2715,1,1,417475
910,2730,1,1,473979
915,2745,1,1,470400
920,2760,1,1,505897
925,2775,1,1,607571
930,2790,1,1,686854
935,2805,1,1,577291
940,2820,1,1,544151
945,2835,1,1,376029
950,2850,1,1,515205
955,2865,1,1,380771
960,2880,1,1,559806
965,2895,1,1,530689
970,2910,1,1,1163606
975,2925,1,1,698658
980,2940,1,1,637155
985,2955,1,1,445788
990,2970,1,1,426297
995,2985,1,1,484744
1000,3000,1,1,439905
1005,3015,1,1,446014
1010,3030,1,1,447019
1015,3045,1,1,599836
1020,3060,1,1,961944
1025,3075,1,1,413290
1030,3090,1,1,506862
1035,3105,1,1,680254
1040,3120,1,1,413405
1045,3135,1,1,558310
1050,3150,1,1,447702
1055,3165,1,1,876917
1060,3180,1,1,1395729
1065,3195,1,1,613269
1070,3210,1,1,489554
1075,3225,1,1,467129
1080,3240,1,1,507239
1085,3255,1,1,550050
1090,3270,1,1,835605
1095,3285,1,1,1227994
1100,3300,1,1,1134175
1105,3315,1,1,472205
1110,3330,1,1,571016
1115,3345,1,1,540190
1120,3360,1,1,456286
1125,3375,1,1,520411
1130,3390,1,1,571285
1135,3405,1,1,568509
1140,3420,1,1,457437
1145,3435,1,1,477648
1150,3450,1,1,433054
1155,3465,1,1,437438
1160,3480,1,1,474196
1165,3495,1,1,516008
1170,3510,1,1,461357
1175,3525,1,1,555356
1180,3540,1,1,649547
1185,3555,1,1,628068
1190,3570,1,1,507656
1195,3585,1,1,564302
1200,3600,1,1,530350
1205,3615,1,1,546718
1210,3630,1,1,518978
1215,3645,1,1,489233
1220,3660,1,1,548760
1225,3675,1,1,525104
1230,3690,1,1,476887
1235,3705,1,1,485074
1240,3720,1,1,482007
1245,3735,1,1,545532
1250,3750,1,1,533041
1255,3765,1,1,630857
1260,3780,1,1,496638
1265,3795,1,1,575515
1270,3810,1,1,603836
1275,3825,1,1,618436
1280,3840,1,1,544233
1285,3855,1,1,523197
1290,3870,1,1,533957
1295,3885,1,1,534627
1300,3900,1,1,543129
1305,3915,1,1,510729
1310,3930,1,1,611118
1315,3945,1,1,803804
1320,3960,1,1,686729
1325,3975,1,1,791535
1330,3990,1,1,737071
1335,4005,1,1,978777
1340,4020,1,1,651007
1345,4035,1,1,751672
1350,4050,1,1,666138
1355,4065,1,1,764916
1360,4080,1,1,818958
1365,4095,1,1,637996
1370,4110,1,1,792113
1375,4125,1,1,801807
1380,4140,1,1,803600
1385,4155,1,1,825755
1390,4170,1,1,665691
1395,4185,1,1,898682
1400,4200,1,1,683636
1405,4215,1,1,761321
1410,4230,1,1,866682
1415,4245,1,1,765533
1420,4260,1,1,704523
1425,4275,1,1,732591
1430,4290,1,1,902901
1435,4305,1,1,846285
1440,4320,1,1,776331
1445,4335,1,1,942997
1450,4350,1,1,833362
1455,4365,1,1,806534
1460,4380,1,1,854032
1465,4395,1,1,751425
1470,4410,1,1,783121
1475,4425,1,1,638925
1480,4440,1,1,900081
1485,4455,1,1,831007
1490,4470,1,1,720313
1495,4485,1,1,948990
1500,4500,1,1,817512
1505,4515,1,1,703511
1510,4530,1,1,780154
1515,4545,1,1,744928
1520,4560,1,1,895772
1525,4575,1,1,838290
1530,4590,1,1,697273
1535,4605,1,1,921599
1540,4620,1,1,780532
1545,4635,1,1,791117
1550,4650,1,1,829458
1555,4665,1,1,811712
1560,4680,1,1,790983
1565,4695,1,1,758625
1570,4710,1,1,938917
1575,4725,1,1,688861
1580,4740,1,1,785010
1585,4755,1,1,802975
1590,4770,1,1,830234
1595,4785,1,1,772092
1600,4800,1,1,775001
1605,4815,1,1,804343
1610,4830,1,1,730070
1615,4845,1,1,820768
1620,4860,1,1,694438
1625,4875,1,1,805217
1630,4890,1,1,799136
1635,4905,1,1,847491
1640,4920,1,1,784878
1645,4935,1,1,825345
1650,4950,1,1,805942
1655,4965,1,1,706116
1660,4980,1,1,805363
1665,4995,1,1,737644
1670,5010,1,1,787464
1675,5025,1,1,785510
1680,5040,1,1,775816
1685,5055,1,1,841093
1690,5070,1,1,674641
1695,5085,1,1,636314
1700,5100,1,1,702652
1705,5115,1,1,752931
1710,5130,1,1,991391
1715,5145,1,1,684271
1720,5160,1,1,846205
1725,5175,1,1,824210
1730,5190,1,1,1100728
1735,5205,1,1,801605
1740,5220,1,1,972798
1745,5235,1,1,815824
1750,5250,1,1,826696
1755,5265,1,1,868611
1760,5280,1,1,811273
1765,5295,1,1,780808
1770,5310,1,1,727744
1775,5325,1,1,720410
1780,5340,1,1,870135
1785,5355,1,1,856415
1790,5370,1,1,843437
1795,5385,1,1,863975
1800,5400,1,1,916001
1805,5415,1,1,957196
1810,5430,1,1,965225
1815,5445,1,1,966081
1820,5460,1,1,965466
1825,5475,1,1,889892
1830,5490,1,1,958808
1835,5505,1,1,786812
1840,5520,1,1,918628
1845,5535,1,1,961472
1850,5550,1,1,971821
1855,5565,1,1,945191
1860,5580,1,1,974979
1865,5595,1,1,934220
1870,5610,1,1,796212
1875,5625,1,1,1024770
1880,5640,1,1,869910
1885,5655,1,1,957948
1890,5670,1,1,881993
1895,5685,1,1,974510
1900,5700,1,1,849548
1905,5715,1,1,1012643
1910,5730,1,1,895009
1915,5745,1,1,740276
1920,5760,1,1,872610
1925,5775,1,1,886694
1930,5790,1,1,811904
1935,5805,1,1,963258
1940,5820,1,1,908850
1945,5835,1,1,881842
1950,5850,1,1,908522
1955,5865,1,1,914032
1960,5880,1,1,853225
1965,5895,1,1,919134
1970,5910,1,1,985614
1975,5925,1,1,942703
1980,5940,1,1,968125
1985,5955,1,1,837278
1990,5970,1,1,839124
1995,5985,1,1,796914
2000,6000,1,1,952510
2005,6015,1,1,949816
2010,6030,1,1,1039591
2015,6045,1,1,962747
2020,6060,1,1,985254
2025,6075,1,1,1064604
2030,6090,1,1,1078943
2035,6105,1,1,870221
2040,6120,1,1,1036373
2045,6135,1,1,1077694
2050,6150,1,1,1049109
2055,6165,1,1,897266
2060,6180,1,1,825663
2065,6195,1,1,991292
2070,6210,1,1,833290
2075,6225,1,1,1084932
2080,6240,1,1,1078579
2085,6255,1,1,1086279
2090,6270,1,1,1084706
2095,6285,1,1,1058355
2100,6300,1,1,1061532
2105,6315,1,1,1063628
2110,6330,1,1,1100819
2115,6345,1,1,1027055
2120,6360,1,1,1123258
2125,6375,1,1,1088900
2130,6390,1,1,999345
2135,6405,1,1,897873
2140,6420,1,1,910916
2145,6435,1,1,961320
2150,6450,1,1,1048212
2155,6465,1,1,1017820
2160,6480,1,1,1013832
2165,6495,1,1,910321
2170,6510,1,1,1183482
2175,6525,1,1,1789405
2180,6540,1,1,2083236
2185,6555,1,1,1814199
2190,6570,1,1,1849213
2195,6585,1,1,1934352
2200,6600,1,1,1815775
2205,6615,1,1,1815914
2210,6630,1,1,1710010
2215,6645,1,1,1850352
2220,6660,1,1,1968903
2225,6675,1,1,1839655
2230,6690,1,1,2000453
2235,6705,1,1,1430628
2240,6720,1,1,1248528
2245,6735,1,1,1167053
2250,6750,1,1,1153276
2255,6765,1,1,1150494
2260,6780,1,1,1038252
2265,6795,1,1,932096
2270,6810,1,1,929227
2275,6825,1,1,905080
2280,6840,1,1,931874
2285,6855,1,1,917418
2290,6870,1,1,918632
2295,6885,1,1,924761
2300,6900,1,1,930620
2305,6915,1,1,933443
2310,6930,1,1,894735
2315,6945,1,1,939913
2320,6960,1,1,1025305
2325,6975,1,1,933568
2330,6990,1,1,932274
2335,7005,1,1,948528
2340,7020,1,1,1015746
2345,7035,1,1,1145397
2350,7050,1,1,1018112
2355,7065,1,1,969791
2360,7080,1,1,1014912
2365,7095,1,1,1043058
2370,7110,1,1,990600
2375,7125,1,1,994336
2380,7140,1,1,991825
2385,7155,1,1,1207828
2390,7170,1,1,1243299
2395,7185,1,1,1332971
2400,7200,1,1,1245276
2405,7215,1,1,1309323
2410,7230,1,1,1277526
2415,7245,1,1,1221442
2420,7260,1,1,1424905
2425,7275,1,1,2561165
2430,7290,1,1,3679644
2435,7305,1,1,2465180
2440,7320,1,1,2160665
2445,7335,1,1,1328461
2450,7350,1,1,1217863
2455,7365,1,1,1277972
2460,7380,1,1,1372750
2465,7395,1,1,1385107
2470,7410,1,1,1219207
2475,7425,1,1,1850664
2480,7440,1,1,1336521
2485,7455,1,1,1266241
2490,7470,1,1,1332024
2495,7485,1,1,1856217
2500,7500,1,1,1414893
2505,7515,1,1,1188349
2510,7530,1,1,1843123
2515,7545,1,1,1317709
2520,7560,1,1,1419254
2525,7575,1,1,1317128
2530,7590,1,1,1347018
2535,7605,1,1,1381556
2540,7620,1,1,1382336
2545,7635,1,1,1506254
2550,7650,1,1,2001437
2555,7665,1,1,1319558
2560,7680,1,1,1267524
2565,7695,1,1,1905225
2570,7710,1,1,1114277
2575,7725,1,1,1351970
2580,7740,1,1,1727125
2585,7755,1,1,1906102
2590,7770,1,1,1697596
2595,7785,1,1,1348510
2600,7800,1,1,1366615
2605,7815,1,1,1349899
2610,7830,1,1,1320987
2615,7845,1,1,2017168
2620,7860,1,1,1397770
2625,7875,1,1,1388784
2630,7890,1,1,1264902
2635,7905,1,1,1887573
2640,7920,1,1,1300937
2645,7935,1,1,1228696
2650,7950,1,1,1907279
2655,7965,1,1,1413499
2660,7980,1,1,1434202
2665,7995,1,1,1244234
2670,8010,1,1,1367757
2675,8025,1,1,1382066
2680,8040,1,1,1317401
2685,8055,1,1,1455858
2690,8070,1,1,2102566
2695,8085,1,1,1400552
2700,8100,1,1,1349262
2705,8115,1,1,1859522
2710,8130,1,1,1361916
2715,8145,1,1,1458145
2720,8160,1,1,1359838
2725,8175,1,1,1416124
2730,8190,1,1,1412393
2735,8205,1,1,1417954
2740,8220,1,1,1505440
2745,8235,1,1,1155604
2750,8250,1,1,1169233
2755,8265,1,1,1141641
2760,8280,1,1,1212675
2765,8295,1,1,1174276
2770,8310,1,1,1130892
2775,8325,1,1,1207176
2780,8340,1,1,1243849
2785,8355,1,1,1144699
2790,8370,1,1,1198440
2795,8385,1,1,1190642
2800,8400,1,1,1247342
2805,8415,1,1,1289396
2810,8430,1,1,1179041
2815,8445,1,1,1203083
2820,8460,1,1,1180004
2825,8475,1,1,1157477
2830,8490,1,1,1241477
2835,8505,1,1,1716048
2840,8520,1,1,1219944
2845,8535,1,1,1157103
2850,8550,1,1,2067041
2855,8565,1,1,1256022
2860,8580,1,1,1247786
2865,8595,1,1,1577926
2870,8610,1,1,1205829
2875,8625,1,1,1094776
2880,8640,1,1,1395583
2885,8655,1,1,1426644
2890,8670,1,1,1167931
2895,8685,1,1,1207048
2900,8700,1,1,1469299
2905,8715,1,1,1262891
2910,8730,1,1,1271231
2915,8745,1,1,1835122
2920,8760,1,1,1260606
2925,8775,1,1,1131700
2930,8790,1,1,1267619
2935,8805,1,1,1328256
2940,8820,1,1,1235987
2945,8835,1,1,1175775
2950,8850,1,1,1234480
2955,8865,1,1,1301368
2960,8880,1,1,1183911
2965,8895,1,1,1240905
2970,8910,1,1,1246558
2975,8925,1,1,1249704
2980,8940,1,1,1163067
2985,8955,1,1,1676830
2990,8970,1,1,1393403
2995,8985,1,1,1259989
3000,9000,1,1,1893208
