n,m,cmin,cmax,dual_lp
540,3240,1,1,36456364
545,3270,1,1,35161996
550,3300,1,1,34866723
555,3330,1,1,34829255
560,3360,1,1,36787064
565,3390,1,1,38778260
570,3420,1,1,36362280
575,3450,1,1,36122367
580,3480,1,1,35470609
585,3510,1,1,36796621
590,3540,1,1,36034208
595,3570,1,1,35785905
600,3600,1,1,35471856
605,3630,1,1,37424126
610,3660,1,1,37410727
615,3690,1,1,39604958
620,3720,1,1,36403081
625,3750,1,1,37518547
630,3780,1,1,39467145
635,3810,1,1,38715701
640,3840,1,1,46116480
645,3870,1,1,40680439
650,3900,1,1,43753692
655,3930,1,1,40919080
660,3960,1,1,41931819
665,3990,1,1,42974151
670,4020,1,1,41318422
675,4050,1,1,40558598
680,4080,1,1,43629464
685,4110,1,1,42496516
690,4140,1,1,45713094
695,4170,1,1,43022394
700,4200,1,1,59258560
705,4230,1,1,44765439
710,4260,1,1,45633917
715,4290,1,1,46602349
720,4320,1,1,45477204
725,4350,1,1,43695031
730,4380,1,1,44250829
735,4410,1,1,45005560
740,4440,1,1,48156583
745,4470,1,1,45723579
750,4500,1,1,48312357
755,4530,1,1,50288898
760,4560,1,1,49255169
765,4590,1,1,59582261
770,4620,1,1,52484428
775,4650,1,1,59478095
780,4680,1,1,57026299
785,4710,1,1,58659541
790,4740,1,1,51061347
795,4770,1,1,53254894
800,4800,1,1,57173634
805,4830,1,1,55468985
810,4860,1,1,49927530
815,4890,1,1,53805060
820,4920,1,1,58282753
825,4950,1,1,85446120
830,4980,1,1,52282497
835,5010,1,1,51895655
840,5040,1,1,52350525
845,5070,1,1,54437786
850,5100,1,1,60299097
855,5130,1,1,59277355
860,5160,1,1,55404313
865,5190,1,1,61938445
870,5220,1,1,58120320
875,5250,1,1,53829576
880,5280,1,1,58212514
885,5310,1,1,58111881
890,5340,1,1,58096124
895,5370,1,1,54087615
900,5400,1,1,54151539
905,5430,1,1,53504060
910,5460,1,1,56771945
915,5490,1,1,65681497
920,5520,1,1,58734214
925,5550,1,1,56820583
930,5580,1,1,56616148
935,5610,1,1,63328420
940,5640,1,1,57467577
945,5670,1,1,56658662
950,5700,1,1,57645537
955,5730,1,1,59820431
960,5760,1,1,58293711
965,5790,1,1,64209773
970,5820,1,1,58050498
975,5850,1,1,63013078
980,5880,1,1,59905551
985,5910,1,1,62318017
990,5940,1,1,66514938
995,5970,1,1,67006455
1000,6000,1,1,64890803
1005,6030,1,1,63512708
1010,6060,1,1,77786964
1015,6090,1,1,64135931
1020,6120,1,1,77274645
1025,6150,1,1,68092543
1030,6180,1,1,67155093
1035,6210,1,1,69599327
1040,6240,1,1,70717211
1045,6270,1,1,70329046
1050,6300,1,1,67422029
1055,6330,1,1,72495845
1060,6360,1,1,70959087
1065,6390,1,1,78467150
1070,6420,1,1,80405976
1075,6450,1,1,67089421
1080,6480,1,1,73879568
1085,6510,1,1,70745493
1090,6540,1,1,66754200
1095,6570,1,1,70436657
1100,6600,1,1,68771977
1105,6630,1,1,69411868
1110,6660,1,1,72088076
1115,6690,1,1,77368653
1120,6720,1,1,81634718
1125,6750,1,1,78321348
1130,6780,1,1,78130264
1135,6810,1,1,69326306
1140,6840,1,1,85587916
1145,6870,1,1,69347886
1150,6900,1,1,68626682
1155,6930,1,1,78911370
1160,6960,1,1,79048931
1165,6990,1,1,79738526
1170,7020,1,1,70354644
1175,7050,1,1,71958347
1180,7080,1,1,81232317
1185,7110,1,1,71214748
1190,7140,1,1,75980446
1195,7170,1,1,88160697
1200,7200,1,1,122563907
1205,7230,1,1,94420055
1210,7260,1,1,102198809
1215,7290,1,1,103523935
1220,7320,1,1,102432290
1225,7350,1,1,102758230
1230,7380,1,1,90611589
1235,7410,1,1,98902786
1240,7440,1,1,95866824
1245,7470,1,1,87355965
1250,7500,1,1,99825619
1255,7530,1,1,95711037
1260,7560,1,1,103514267
1265,7590,1,1,96244827
1270,7620,1,1,89569197
1275,7650,1,1,88420596
1280,7680,1,1,95301180
1285,7710,1,1,98281621
1290,7740,1,1,143196659
1295,7770,1,1,100878836
1300,7800,1,1,103624971
1305,7830,1,1,101342876
1310,7860,1,1,108093190
1315,7890,1,1,131742066
1320,7920,1,1,103573067
1325,7950,1,1,111651430
1330,7980,1,1,124363655
1335,8010,1,1,93427437
1340,8040,1,1,103021580
1345,8070,1,1,108166511
1350,8100,1,1,112544096
1355,8130,1,1,120995591
1360,8160,1,1,131513772
1365,8190,1,1,158867939
1370,8220,1,1,113134173
1375,8250,1,1,146928821
1380,8280,1,1,189288410
1385,8310,1,1,189119155
1390,8340,1,1,142882774
1395,8370,1,1,126795970
1400,8400,1,1,135276379
1405,8430,1,1,114701627
1410,8460,1,1,103467090
1415,8490,1,1,109613169
1420,8520,1,1,142547351
1425,8550,1,1,115977867
1430,8580,1,1,126575691
1435,8610,1,1,128296346
1440,8640,1,1,150177295
1445,8670,1,1,126804747
1450,8700,1,1,106158332
1455,8730,1,1,118129635
1460,8760,1,1,123436429
1465,8790,1,1,124367533
1470,8820,1,1,125408160
1475,8850,1,1,124748841
1480,8880,1,1,174077267
1485,8910,1,1,207454933
1490,8940,1,1,186574820
1495,8970,1,1,159805068
1500,9000,1,1,179231816
1505,9030,1,1,186990040
1510,9060,1,1,190522834
1515,9090,1,1,181418224
1520,9120,1,1,163899015
1525,9150,1,1,162914288
1530,9180,1,1,161378387
1535,9210,1,1,191233958
1540,9240,1,1,190902123
1545,9270,1,1,203550683
1550,9300,1,1,187925767
1555,9330,1,1,205050205
1560,9360,1,1,223317011
1565,9390,1,1,267201903
1570,9420,1,1,167801757
1575,9450,1,1,211528119
1580,9480,1,1,167073430
1585,9510,1,1,215844858
1590,9540,1,1,233600986
1595,9570,1,1,168647167
1600,9600,1,1,181726642
1605,9630,1,1,190055271
1610,9660,1,1,179014952
1615,9690,1,1,174669308
1620,9720,1,1,179865176
1625,9750,1,1,169342784
1630,9780,1,1,176252662
1635,9810,1,1,196171987
1640,9840,1,1,183651918
1645,9870,1,1,220689050
1650,9900,1,1,178254092
1655,9930,1,1,160737737
1660,9960,1,1,194040704
1665,9990,1,1,223429906
1670,10020,1,1,213237781
1675,10050,1,1,204774309
1680,10080,1,1,202513407
1685,10110,1,1,270950599
1690,10140,1,1,220805690
1695,10170,1,1,308022994
1700,10200,1,1,240985198
1705,10230,1,1,300073526
1710,10260,1,1,298134925
1715,10290,1,1,193600851
1720,10320,1,1,205345344
1725,10350,1,1,198345243
1730,10380,1,1,265043119
1735,10410,1,1,199657688
1740,10440,1,1,215432994
1745,10470,1,1,249109364
1750,10500,1,1,224501580
1755,10530,1,1,239870239
1760,10560,1,1,166822045
1765,10590,1,1,231391248
1770,10620,1,1,310079523
1775,10650,1,1,221537504
1780,10680,1,1,269960330
1785,10710,1,1,254301829
1790,10740,1,1,243644827
1795,10770,1,1,279471466
1800,10800,1,1,203698441
1805,10830,1,1,254787262
1810,10860,1,1,212535490
1815,10890,1,1,224154863
1820,10920,1,1,212833936
1825,10950,1,1,263250327
1830,10980,1,1,353552691
1835,11010,1,1,539887407
1840,11040,1,1,501945049
1845,11070,1,1,491863381
1850,11100,1,1,404952456
1855,11130,1,1,317826404
1860,11160,1,1,269947851
1865,11190,1,1,322160499
1870,11220,1,1,280939635
1875,11250,1,1,311531159
1880,11280,1,1,268925529
1885,11310,1,1,269121005
1890,11340,1,1,245207181
1895,11370,1,1,264435484
1900,11400,1,1,290179633
1905,11430,1,1,255383993
1910,11460,1,1,291206990
1915,11490,1,1,314131565
1920,11520,1,1,287128601
1925,11550,1,1,289479144
1930,11580,1,1,291440008
1935,11610,1,1,284206637
1940,11640,1,1,257048835
1945,11670,1,1,302003676
1950,11700,1,1,264841982
1955,11730,1,1,311996964
1960,11760,1,1,249048712
1965,11790,1,1,263650577
1970,11820,1,1,262427229
1975,11850,1,1,293367280
1980,11880,1,1,287073774
1985,11910,1,1,282724304
1990,11940,1,1,281563328
1995,11970,1,1,280201481
2000,12000,1,1,361639901
2005,12030,1,1,280008194
2010,12060,1,1,270993522
2015,12090,1,1,285897819
2020,12120,1,1,305679485
2025,12150,1,1,306017422
2030,12180,1,1,388604722
2035,12210,1,1,370241702
2040,12240,1,1,283467597
2045,12270,1,1,295344947
2050,12300,1,1,273580980
2055,12330,1,1,284600471
2060,12360,1,1,325313818
2065,12390,1,1,395404443
2070,12420,1,1,271777373
2075,12450,1,1,278976928
2080,12480,1,1,335163177
2085,12510,1,1,322432496
2090,12540,1,1,371782221
2095,12570,1,1,322620364
2100,12600,1,1,302242381
2105,12630,1,1,277319911
2110,12660,1,1,315679019
2115,12690,1,1,291524730
2120,12720,1,1,328134779
2125,12750,1,1,287976556
2130,12780,1,1,317433471
2135,12810,1,1,299735694
2140,12840,1,1,299002736
2145,12870,1,1,322789449
2150,12900,1,1,341888807
2155,12930,1,1,320328216
2160,12960,1,1,331245941
2165,12990,1,1,414815064
2170,13020,1,1,300787763
2175,13050,1,1,299830253
2180,13080,1,1,289116976
2185,13110,1,1,301802087
2190,13140,1,1,276332323
2195,13170,1,1,308224829
2200,13200,1,1,296835647
2205,13230,1,1,306578768
2210,13260,1,1,270698500
2215,13290,1,1,292697930
2220,13320,1,1,306009391
2225,13350,1,1,302412717
2230,13380,1,1,314852100
2235,13410,1,1,358880246
2240,13440,1,1,314787637
2245,13470,1,1,319438272
2250,13500,1,1,471770488
2255,13530,1,1,313659695
2260,13560,1,1,328575648
2265,13590,1,1,318940435
2270,13620,1,1,294678529
2275,13650,1,1,312020179
2280,13680,1,1,370696557
2285,13710,1,1,340455392
2290,13740,1,1,335515398
2295,13770,1,1,319338887
2300,13800,1,1,356561376
2305,13830,1,1,330730356
2310,13860,1,1,366386982
2315,13890,1,1,327407563
2320,13920,1,1,327040905
2325,13950,1,1,373763278
2330,13980,1,1,343384294
2335,14010,1,1,348905733
2340,14040,1,1,339267807
2345,14070,1,1,336271244
2350,14100,1,1,438070762
2355,14130,1,1,331551016
2360,14160,1,1,344825724
2365,14190,1,1,312130382
2370,14220,1,1,350276422
2375,14250,1,1,345541086
2380,14280,1,1,364682819
2385,14310,1,1,445566677
2390,14340,1,1,382894534
2395,14370,1,1,345018855
2400,14400,1,1,356426406
2405,14430,1,1,359868908
2410,14460,1,1,365210922
2415,14490,1,1,355899013
2420,14520,1,1,339058020
2425,14550,1,1,367255590
2430,14580,1,1,342871117
2435,14610,1,1,331673532
2440,14640,1,1,375938587
2445,14670,1,1,407327579
2450,14700,1,1,360468079
2455,14730,1,1,370943862
2460,14760,1,1,358514759
2465,14790,1,1,374130107
2470,14820,1,1,350876284
2475,14850,1,1,356722596
2480,14880,1,1,367510742
2485,14910,1,1,498903367
2490,14940,1,1,531024997
2495,14970,1,1,624344542
2500,15000,1,1,439608965
2505,15030,1,1,485197339
2510,15060,1,1,418901466
2515,15090,1,1,388551885
2520,15120,1,1,431205696
2525,15150,1,1,421185047
2530,15180,1,1,401403327
2535,15210,1,1,425729773
2540,15240,1,1,410049513
2545,15270,1,1,403575523
2550,15300,1,1,361803790
2555,15330,1,1,504227476
2560,15360,1,1,432885642
2565,15390,1,1,497764405
2570,15420,1,1,481786445
2575,15450,1,1,448409925
2580,15480,1,1,586701069
2585,15510,1,1,411950260
2590,15540,1,1,579736645
2595,15570,1,1,408789189
2600,15600,1,1,397106247
2605,15630,1,1,620676216
2610,15660,1,1,438676462
2615,15690,1,1,473907702
2620,15720,1,1,432793554
2625,15750,1,1,446540181
2630,15780,1,1,417690566
2635,15810,1,1,376482752
2640,15840,1,1,393161781
2645,15870,1,1,501361466
2650,15900,1,1,424518769
2655,15930,1,1,395161758
2660,15960,1,1,516071610
2665,15990,1,1,517656154
2670,16020,1,1,375713097
2675,16050,1,1,365744871
2680,16080,1,1,345187594
2685,16110,1,1,611693067
2690,16140,1,1,361231230
2695,16170,1,1,404213791
2700,16200,1,1,673183868
2705,16230,1,1,847758750
2710,16260,1,1,378593292
2715,16290,1,1,382670311
2720,16320,1,1,435271069
2725,16350,1,1,342118704
2730,16380,1,1,442682150
2735,16410,1,1,366734734
2740,16440,1,1,401191300
2745,16470,1,1,362654063
2750,16500,1,1,359503528
2755,16530,1,1,397552880
2760,16560,1,1,434941577
2765,16590,1,1,356399888
2770,16620,1,1,340852664
2775,16650,1,1,360533579
2780,16680,1,1,328374602
2785,16710,1,1,378669137
2790,16740,1,1,328435862
2795,16770,1,1,492983194
2800,16800,1,1,390085454
2805,16830,1,1,375938141
2810,16860,1,1,353416198
2815,16890,1,1,390074458
2820,16920,1,1,370146129
2825,16950,1,1,368429088
2830,16980,1,1,360336575
2835,17010,1,1,355504568
2840,17040,1,1,429684504
2845,17070,1,1,383385761
2850,17100,1,1,397638567
2855,17130,1,1,490690485
2860,17160,1,1,365717068
2865,17190,1,1,665682604
2870,17220,1,1,528269224
2875,17250,1,1,690511411
2880,17280,1,1,660204878
2885,17310,1,1,837360309
2890,17340,1,1,785912812
2895,17370,1,1,743583323
2900,17400,1,1,560659670
2905,17430,1,1,455562058
2910,17460,1,1,517033307
2915,17490,1,1,616085700
2920,17520,1,1,764670222
2925,17550,1,1,710677875
2930,17580,1,1,506920219
2935,17610,1,1,514506950
2940,17640,1,1,542878825
2945,17670,1,1,543220902
2950,17700,1,1,406449514
2955,17730,1,1,441149379
2960,17760,1,1,525817224
2965,17790,1,1,711258372
2970,17820,1,1,553058901
2975,17850,1,1,638972288
2980,17880,1,1,640619412
2985,17910,1,1,576238520
2990,17940,1,1,496468406
2995,17970,1,1,696631275
3000,18000,1,1,728469720
