n,m,primal_lp
500,500,22964061
500,600,7108904
500,700,4813090
500,800,5417261
500,900,6100435
500,1000,5244109
500,1100,5473624
500,1200,6010890
500,1300,5932934
500,1400,15479403
500,1500,20535832
500,1600,18429629
500,1700,19837789
500,1800,20363077
500,1900,17588037
500,2000,22400245
500,2100,24520657
500,2200,23063912
500,2300,21403416
500,2400,23900752
500,2500,23704786
500,2600,20456232
500,2700,23184777
500,2800,22384923
500,2900,25510991
500,3000,25275948
500,3100,26625570
500,3200,26210028
500,3300,23777419
500,3400,34437829
500,3500,28411744
500,3600,32095798
500,3700,32068753
500,3800,32993771
500,3900,28975412
500,4000,30149669
500,4100,31922850
500,4200,32934152
500,4300,30257612
500,4400,33850176
500,4500,33917026
500,4600,39292533
500,4700,31996752
500,4800,31184990
500,4900,35118006
500,5000,33659359
500,5100,38242912
500,5200,46544588
500,5300,37787080
500,5400,38434258
500,5500,39740568
500,5600,39160802
500,5700,36123093
500,5800,39774108
500,5900,41518944
500,6000,42898538
500,6100,40955005
500,6200,42998341
500,6300,48206888
500,6400,44326828
500,6500,51766420
500,6600,44593084
500,6700,52564269
500,6800,49450092
500,6900,52134634
500,7000,45099849
500,7100,54321932
500,7200,49075812
500,7300,48615231
500,7400,44455475
500,7500,58418748
500,7600,53277994
500,7700,52310315
500,7800,47681344
500,7900,52773338
500,8000,58030554
500,8100,47875439
500,8200,49357851
500,8300,55268146
500,8400,52187042
500,8500,66536736
500,8600,58128275
500,8700,54816150
500,8800,57840222
500,8900,51502893
500,9000,56549567
500,9100,58673920
500,9200,61094890
500,9300,62112025
500,9400,60286400
500,9500,65269770
500,9600,59775749
500,9700,68301167
500,9800,63492866
500,9900,65070219
500,10000,62554424
500,10100,56390676
500,10200,65689668
500,10300,64254666
500,10400,59622655
500,10500,66376365
500,10600,79956443
500,10700,69335504
500,10800,73035551
500,10900,72896260
500,11000,70246059
500,11100,72987434
500,11200,79708667
500,11300,71683763
500,11400,67047428
500,11500,88266251
500,11600,88462513
500,11700,70491999
500,11800,100799632
500,11900,65934732
500,12000,76943925
500,12100,82542409
500,12200,79306013
500,12300,79864482
500,12400,70672782
500,12500,86203475
500,12600,84157054
500,12700,79315664
500,12800,87684812
500,12900,90639656
500,13000,81690804
500,13100,76622303
500,13200,80310323
500,13300,90786554
500,13400,86563251
500,13500,87765231
500,13600,84399652
500,13700,76359026
500,13800,90417417
500,13900,85930270
500,14000,84726764
500,14100,82766106
500,14200,90338017
500,14300,103993045
500,14400,98047338
500,14500,95469666
500,14600,102509417
500,14700,89221984
500,14800,88049931
500,14900,106548802
500,15000,91706092
500,15100,130963247
500,15200,127447135
500,15300,108299825
500,15400,148350615
500,15500,116288431
500,15600,131638132
500,15700,125078594
500,15800,112549656
500,15900,129646872
500,16000,148203036
500,16100,139204907
500,16200,131379224
500,16300,132587381
500,16400,126590691
500,16500,118798003
500,16600,117543789
500,16700,135884980
500,16800,186567228
500,16900,153184515
500,17000,156614125
500,17100,162720902
500,17200,142233806
500,17300,143324193
500,17400,145534644
500,17500,141677225
500,17600,86682351
500,17700,136163869
500,17800,120414781
500,17900,144277642
500,18000,161256549
500,18100,135418470
500,18200,139710023
500,18300,161322512
500,18400,140504809
500,18500,134894249
500,18600,146131005
500,18700,169650903
500,18800,135825134
500,18900,174925664
500,19000,159426583
500,19100,136302307
500,19200,150946980
500,19300,161994361
500,19400,146439012
500,19500,186316036
500,19600,190001281
500,19700,168276202
500,19800,119778437
500,19900,124746392
500,20000,142911648
500,20100,164227730
500,20200,131653809
500,20300,168836238
500,20400,182017335
500,20500,196441745
500,20600,166708070
500,20700,155663921
500,20800,156250985
500,20900,217149541
500,21000,178916723
500,21100,170905882
500,21200,193918772
500,21300,187641284
500,21400,146853504
500,21500,199957457
500,21600,165877125
500,21700,182152296
500,21800,162137692
500,21900,148576007
500,22000,200292173
500,22100,203729181
500,22200,241204220
500,22300,141596902
500,22400,228030806
500,22500,187050737
500,22600,176109322
500,22700,179352154
500,22800,206653340
500,22900,201358518
500,23000,241167513
500,23100,225405341
500,23200,218563286
500,23300,187322977
500,23400,193528082
500,23500,198281053
500,23600,168346134
500,23700,235731962
500,23800,222449553
500,23900,228608496
500,24000,214744239
500,24100,212024368
500,24200,291748603
500,24300,185915085
500,24400,224853659
500,24500,243307391
500,24600,202770304
500,24700,232924054
500,24800,198426743
500,24900,230326127
500,25000,248334889
500,25100,241411902
500,25200,206216956
500,25300,243619640
500,25400,218702291
500,25500,206375223
500,25600,244143875
500,25700,198380008
500,25800,270430077
500,25900,213909105
500,26000,244867250
500,26100,199347899
500,26200,268408560
500,26300,282384788
500,26400,275946616
500,26500,212344187
500,26600,273058938
500,26700,249527743
500,26800,220702684
500,26900,228922828
500,27000,242676831
500,27100,258453579
