n,m,primal_lp
800,800,26441027
800,900,6615281
800,1000,6643003
800,1100,7144625
800,1200,7686384
800,1300,9037767
800,1400,10609472
800,1500,13372121
800,1600,15063410
800,1700,17454212
800,1800,19726407
800,1900,23392886
800,2000,22561031
800,2100,28194536
800,2200,32010847
800,2300,30021436
800,2400,29766008
800,2500,31428752
800,2600,35239088
800,2700,37913500
800,2800,38521200
800,2900,41025083
800,3000,43212793
800,3100,42794336
800,3200,42872748
800,3300,43034230
800,3400,46053073
800,3500,45001985
800,3600,50161217
800,3700,47824919
800,3800,44461904
800,3900,40402631
800,4000,42453644
800,4100,50699401
800,4200,50314388
800,4300,49181786
800,4400,52471234
800,4500,57001563
800,4600,49565218
800,4700,52531026
800,4800,55183748
800,4900,59124999
800,5000,48916592
800,5100,50751643
800,5200,67939595
800,5300,64060600
800,5400,56959449
800,5500,52102127
800,5600,59181383
800,5700,53824471
800,5800,72315427
800,5900,93039402
800,6000,61458414
800,6100,49626140
800,6200,65658267
800,6300,65076437
800,6400,66730689
800,6500,60582295
800,6600,64978818
800,6700,72683768
800,6800,79394334
800,6900,69587291
800,7000,76607890
800,7100,68789158
800,7200,57689812
800,7300,58550524
800,7400,56345593
800,7500,65485799
800,7600,63143443
800,7700,62394211
800,7800,63497936
800,7900,59278198
800,8000,64100668
800,8100,63148858
800,8200,56581910
800,8300,63976797
800,8400,73946413
800,8500,73389456
800,8600,68672594
800,8700,80457692
800,8800,69433589
800,8900,68717892
800,9000,75677593
800,9100,80631269
800,9200,69083095
800,9300,79513782
800,9400,77413509
800,9500,64123705
800,9600,72214846
800,9700,64243987
800,9800,74771621
800,9900,82677788
800,10000,80895013
800,10100,84557917
800,10200,68822386
800,10300,75014902
800,10400,90356433
800,10500,91304463
800,10600,77391813
800,10700,90069381
800,10800,91781658
800,10900,100618282
800,11000,95129766
800,11100,78919192
800,11200,79114550
800,11300,93997587
800,11400,80706088
800,11500,95355624
800,11600,92927475
800,11700,93429062
800,11800,76761707
800,11900,94739280
800,12000,85239246
800,12100,83739291
800,12200,92856374
800,12300,90377754
800,12400,110079792
800,12500,99329891
800,12600,101555097
800,12700,105395833
800,12800,97772835
800,12900,91940501
800,13000,102924318
800,13100,108102839
800,13200,100170108
800,13300,129658521
800,13400,92746253
800,13500,96073971
800,13600,96006985
800,13700,102254303
800,13800,133636436
800,13900,119970031
800,14000,108754176
800,14100,99664845
800,14200,105991049
800,14300,117332087
800,14400,112272556
800,14500,92984678
800,14600,114416769
800,14700,121992156
800,14800,119929635
800,14900,119869379
800,15000,130338989
800,15100,115400747
800,15200,124471224
800,15300,141176962
800,15400,119318028
800,15500,140320815
800,15600,131423314
800,15700,124254591
800,15800,157089040
800,15900,164828772
800,16000,117067672
800,16100,157954244
800,16200,149793838
800,16300,107993222
800,16400,109969440
800,16500,138646350
800,16600,157711722
800,16700,110205774
800,16800,131525952
800,16900,127288384
800,17000,121513680
