n,m,dual_lp
600,600,35406170
600,700,5918583
600,800,6339969
600,900,7337289
600,1000,8925813
600,1100,10099704
600,1200,11004078
600,1300,12378698
600,1400,13059472
600,1500,14116841
600,1600,15973056
600,1700,15809732
600,1800,18050296
600,1900,19438920
600,2000,19874545
600,2100,21165597
600,2200,19934275
600,2300,20644831
600,2400,23517618
600,2500,23268562
600,2600,24924945
600,2700,26278941
600,2800,27631808
600,2900,30853406
600,3000,28660749
600,3100,28116925
600,3200,33334188
600,3300,34516471
600,3400,42165099
600,3500,40376842
600,3600,41090455
600,3700,45787467
600,3800,96956261
600,3900,197011398
600,4000,57311675
600,4100,55841250
600,4200,47653270
600,4300,45823784
600,4400,47252749
600,4500,45909984
600,4600,50499628
600,4700,52943713
600,4800,54683499
600,4900,85365597
600,5000,72397007
600,5100,59060447
600,5200,53987728
600,5300,61151687
600,5400,61103596
600,5500,59215691
600,5600,68017333
600,5700,59268547
600,5800,58610731
600,5900,69519573
600,6000,65881956
600,6100,63557486
600,6200,62617095
600,6300,63262596
600,6400,62632430
600,6500,63653252
600,6600,69575053
600,6700,68707002
600,6800,71228852
600,6900,72929538
600,7000,74335444
600,7100,70806262
600,7200,72483352
600,7300,80659857
600,7400,80762469
600,7500,81098361
600,7600,83842288
600,7700,80462488
600,7800,96119355
600,7900,89428239
600,8000,88791150
600,8100,90772457
600,8200,93619420
600,8300,83576899
600,8400,92705072
600,8500,93840445
600,8600,98434605
600,8700,90554731
600,8800,93181794
600,8900,92604290
600,9000,102347231
600,9100,100287385
600,9200,115116705
600,9300,103373296
600,9400,98784972
600,9500,107085130
600,9600,109718089
600,9700,124765659
600,9800,113812244
600,9900,120831789
600,10000,123767203
600,10100,221214865
600,10200,197071873
600,10300,236217116
600,10400,234800229
600,10500,297330250
600,10600,247142274
600,10700,252551490
600,10800,204850808
600,10900,217073045
600,11000,235777783
600,11100,220326727
600,11200,225108360
600,11300,243547785
600,11400,276749179
600,11500,285263656
600,11600,262786711
600,11700,230142590
600,11800,245474764
600,11900,293232911
600,12000,262901279
600,12100,330904570
600,12200,271644036
600,12300,260580269
600,12400,294654277
600,12500,296510131
600,12600,354733623
600,12700,316455409
600,12800,374151138
600,12900,297913153
600,13000,298292504
600,13100,284689601
600,13200,365769157
600,13300,302696818
600,13400,307282217
600,13500,303790212
600,13600,301646175
600,13700,308097857
600,13800,304492378
600,13900,324504039
600,14000,310131341
600,14100,313790297
600,14200,316912831
600,14300,309256306
600,14400,330192668
600,14500,383388368
600,14600,339204227
600,14700,331025974
600,14800,352436080
600,14900,359197051
600,15000,387679667
600,15100,333725480
600,15200,346530405
600,15300,374714422
600,15400,360432560
600,15500,361827545
600,15600,377724325
600,15700,380769604
600,15800,392655171
600,15900,392906976
600,16000,402915306
600,16100,404213441
600,16200,416587746
600,16300,412778057
600,16400,418007741
600,16500,404129510
600,16600,410458184
600,16700,413020706
600,16800,430794027
600,16900,404105700
600,17000,398564141
600,17100,439721956
600,17200,413910088
600,17300,404785631
600,17400,403339810
600,17500,416260803
600,17600,421141399
600,17700,422757992
600,17800,426135327
600,17900,464709299
600,18000,454893194
600,18100,437971804
600,18200,483206288
600,18300,487853575
600,18400,480439541
600,18500,480322714
600,18600,490819709
600,18700,537683001
600,18800,498010756
600,18900,506324119
600,19000,536737161
600,19100,514023501
600,19200,507863757
600,19300,518855241
600,19400,527155601
600,19500,549425009
600,19600,530255116
600,19700,523738997
600,19800,541084317
600,19900,528032485
600,20000,582354611
600,20100,544759496
600,20200,551386221
600,20300,552575149
600,20400,605255182
600,20500,558505733
600,20600,574064959
600,20700,594079199
600,20800,567062440
600,20900,610029515
600,21000,599453187
600,21100,602854283
600,21200,597234747
600,21300,652871657
600,21400,276249660
600,21500,706863678
600,21600,643646638
600,21700,678002130
600,21800,293792275
600,21900,733369113
600,22000,842003530
600,22100,774062445
600,22200,670872578
600,22300,738482250
600,22400,672782907
600,22500,640540972
600,22600,672328887
600,22700,312796973
600,22800,674264733
600,22900,668280728
600,23000,672925255
600,23100,696351547
600,23200,680875283
600,23300,685519446
600,23400,316417466
600,23500,300698463
600,23600,356426242
600,23700,324917535
600,23800,357985311
600,23900,343781781
600,24000,353638724
600,24100,316165355
600,24200,364514390
600,24300,472384187
600,24400,355465006
600,24500,331980619
600,24600,362821613
600,24700,427717096
600,24800,324488937
600,24900,376859179
600,25000,369922350
600,25100,432737251
600,25200,363932112
600,25300,427897933
600,25400,463509571
600,25500,436368051
600,25600,357450155
600,25700,416285924
600,25800,447876015
600,25900,414543900
600,26000,475179222
600,26100,439862632
600,26200,346464081
600,26300,416568146
600,26400,442802977
600,26500,434652521
600,26600,410521353
600,26700,402312531
600,26800,395587304
600,26900,402685037
600,27000,425940191
600,27100,413290062
600,27200,437743536
600,27300,469729652
600,27400,423978136
600,27500,424263094
600,27600,425758354
600,27700,423841564
600,27800,427711430
600,27900,417010785
600,28000,475162429
600,28100,531784741
600,28200,412644836
600,28300,486525255
600,28400,457282667
600,28500,517079420
600,28600,490246267
600,28700,445674307
600,28800,438402360
600,28900,466085428
600,29000,417126528
600,29100,475268831
600,29200,442771634
600,29300,459769259
600,29400,443534855
600,29500,470434102
600,29600,496536776
600,29700,500409845
600,29800,446672838
600,29900,517334356
600,30000,446279492
600,30100,462870223
600,30200,496785539
600,30300,507927016
600,30400,536159775
600,30500,533057807
600,30600,464736396
600,30700,520282704
600,30800,516271190
600,30900,494330906
600,31000,551372266
600,31100,563489386
600,31200,496551376
600,31300,587950191
