n,m,cmin,cmax,primal_lp
495,4950,1,1,23563341
500,5000,1,1,21386723
505,5050,1,1,22217207
510,5100,1,1,26475052
515,5150,1,1,27740328
520,5200,1,1,26364185
525,5250,1,1,25304726
530,5300,1,1,26446348
535,5350,1,1,28419941
540,5400,1,1,27818775
545,5450,1,1,28066301
550,5500,1,1,28022479
555,5550,1,1,28687124
560,5600,1,1,30891723
565,5650,1,1,28534914
570,5700,1,1,26959014
575,5750,1,1,32504331
580,5800,1,1,28984920
585,5850,1,1,29720790
590,5900,1,1,32836217
595,5950,1,1,30882490
600,6000,1,1,31585296
605,6050,1,1,29484990
610,6100,1,1,30480964
615,6150,1,1,30337850
620,6200,1,1,34007215
625,6250,1,1,38919037
630,6300,1,1,33063347
635,6350,1,1,34204345
640,6400,1,1,31027264
645,6450,1,1,39995188
650,6500,1,1,35398360
655,6550,1,1,34350977
660,6600,1,1,34995401
665,6650,1,1,36083704
670,6700,1,1,33781103
675,6750,1,1,32010180
680,6800,1,1,40130689
685,6850,1,1,42423716
690,6900,1,1,36221535
695,6950,1,1,36408359
700,7000,1,1,41305342
705,7050,1,1,38707427
710,7100,1,1,44361208
715,7150,1,1,40818226
720,7200,1,1,42936287
725,7250,1,1,42296438
730,7300,1,1,40760877
735,7350,1,1,44524279
740,7400,1,1,42736496
745,7450,1,1,53370220
750,7500,1,1,41792413
755,7550,1,1,46326363
760,7600,1,1,36267106
765,7650,1,1,44401776
770,7700,1,1,45087127
775,7750,1,1,47049358
780,7800,1,1,46887995
785,7850,1,1,44940527
790,7900,1,1,48739512
795,7950,1,1,46969578
800,8000,1,1,53419653
805,8050,1,1,59228876
810,8100,1,1,54946215
815,8150,1,1,51441554
820,8200,1,1,47574329
825,8250,1,1,60784244
830,8300,1,1,48517957
835,8350,1,1,53473656
840,8400,1,1,58033000
845,8450,1,1,49102426
850,8500,1,1,50635408
855,8550,1,1,53066363
860,8600,1,1,50787522
865,8650,1,1,50249890
870,8700,1,1,58100383
875,8750,1,1,61381678
880,8800,1,1,48767974
885,8850,1,1,59697346
890,8900,1,1,58325427
895,8950,1,1,54122990
900,9000,1,1,54108137
905,9050,1,1,67549846
910,9100,1,1,55585643
915,9150,1,1,64809591
920,9200,1,1,61493715
925,9250,1,1,56760672
930,9300,1,1,70114235
935,9350,1,1,62790227
940,9400,1,1,69198736
945,9450,1,1,66853763
950,9500,1,1,64371544
955,9550,1,1,65624990
960,9600,1,1,70522368
965,9650,1,1,67112905
970,9700,1,1,66183895
975,9750,1,1,71573401
980,9800,1,1,76779483
985,9850,1,1,69596165
990,9900,1,1,77791964
995,9950,1,1,74460928
1000,10000,1,1,59304894
1005,10050,1,1,70189694
1010,10100,1,1,74259513
1015,10150,1,1,74718319
1020,10200,1,1,72794509
1025,10250,1,1,77043760
1030,10300,1,1,83795010
1035,10350,1,1,72507365
1040,10400,1,1,77326713
1045,10450,1,1,73681403
1050,10500,1,1,66420305
1055,10550,1,1,74409718
1060,10600,1,1,79245590
1065,10650,1,1,79636064
1070,10700,1,1,80202090
1075,10750,1,1,77842255
1080,10800,1,1,68779493
1085,10850,1,1,77504923
1090,10900,1,1,76253981
1095,10950,1,1,81792653
1100,11000,1,1,78363814
1105,11050,1,1,78082931
1110,11100,1,1,90610320
1115,11150,1,1,79752173
1120,11200,1,1,77427618
1125,11250,1,1,83870513
1130,11300,1,1,72894393
1135,11350,1,1,86627579
1140,11400,1,1,74065657
1145,11450,1,1,79322379
1150,11500,1,1,81413769
1155,11550,1,1,84363045
1160,11600,1,1,84503175
1165,11650,1,1,86437706
1170,11700,1,1,83709016
1175,11750,1,1,91200253
1180,11800,1,1,70568637
1185,11850,1,1,79575319
1190,11900,1,1,89664445
1195,11950,1,1,85947461
1200,12000,1,1,80204394
1205,12050,1,1,91684323
1210,12100,1,1,94466983
1215,12150,1,1,86767993
1220,12200,1,1,80594069
1225,12250,1,1,102465323
1230,12300,1,1,90215542
1235,12350,1,1,96766695
1240,12400,1,1,93159272
1245,12450,1,1,95467526
1250,12500,1,1,93228887
1255,12550,1,1,106118606
1260,12600,1,1,93941203
1265,12650,1,1,93295694
1270,12700,1,1,96344445
1275,12750,1,1,107209793
1280,12800,1,1,94608314
1285,12850,1,1,97361702
1290,12900,1,1,83495414
1295,12950,1,1,98845884
1300,13000,1,1,103127206
1305,13050,1,1,105947803
1310,13100,1,1,85694846
1315,13150,1,1,110847719
1320,13200,1,1,109722139
1325,13250,1,1,92342172
1330,13300,1,1,86675977
1335,13350,1,1,89074277
1340,13400,1,1,115635469
1345,13450,1,1,109631946
1350,13500,1,1,146909960
1355,13550,1,1,140607564
1360,13600,1,1,117501065
1365,13650,1,1,106403820
1370,13700,1,1,114002250
1375,13750,1,1,105418268
1380,13800,1,1,100842987
1385,13850,1,1,115486422
1390,13900,1,1,101141087
1395,13950,1,1,113315167
1400,14000,1,1,105980004
1405,14050,1,1,108113771
1410,14100,1,1,94479153
1415,14150,1,1,116224839
1420,14200,1,1,120813334
1425,14250,1,1,113740888
1430,14300,1,1,114179649
1435,14350,1,1,112863366
1440,14400,1,1,118983030
1445,14450,1,1,110041942
1450,14500,1,1,108255690
1455,14550,1,1,98392865
1460,14600,1,1,125022281
1465,14650,1,1,119918993
1470,14700,1,1,104902904
1475,14750,1,1,101697158
1480,14800,1,1,124218989
1485,14850,1,1,113354972
1490,14900,1,1,101137501
1495,14950,1,1,111436795
1500,15000,1,1,120419602
1505,15050,1,1,137762853
1510,15100,1,1,135554541
1515,15150,1,1,143791795
1520,15200,1,1,125785170
1525,15250,1,1,149573545
1530,15300,1,1,129644783
1535,15350,1,1,148111144
1540,15400,1,1,163402697
1545,15450,1,1,150544349
1550,15500,1,1,143906947
1555,15550,1,1,129903757
1560,15600,1,1,138560999
1565,15650,1,1,128528952
1570,15700,1,1,148678012
1575,15750,1,1,128748431
1580,15800,1,1,157727973
1585,15850,1,1,153507372
1590,15900,1,1,147258128
1595,15950,1,1,139724705
1600,16000,1,1,146713724
1605,16050,1,1,150607588
1610,16100,1,1,151586429
1615,16150,1,1,167554970
1620,16200,1,1,128235742
1625,16250,1,1,144748112
1630,16300,1,1,143454207
1635,16350,1,1,171352614
1640,16400,1,1,150946075
1645,16450,1,1,144652441
1650,16500,1,1,152925759
1655,16550,1,1,143675076
1660,16600,1,1,165906518
1665,16650,1,1,146154866
1670,16700,1,1,142348628
1675,16750,1,1,136465687
1680,16800,1,1,146960412
1685,16850,1,1,136845741
1690,16900,1,1,149533653
1695,16950,1,1,136479928
1700,17000,1,1,170381049
1705,17050,1,1,186924703
1710,17100,1,1,168156483
1715,17150,1,1,177405834
1720,17200,1,1,222792921
1725,17250,1,1,190905434
1730,17300,1,1,195929625
1735,17350,1,1,150705885
1740,17400,1,1,158263820
1745,17450,1,1,171774128
1750,17500,1,1,153073620
1755,17550,1,1,198041207
1760,17600,1,1,153861430
1765,17650,1,1,174969878
1770,17700,1,1,179145801
1775,17750,1,1,165073369
1780,17800,1,1,174936954
1785,17850,1,1,170795325
1790,17900,1,1,153078204
1795,17950,1,1,195140521
1800,18000,1,1,164733802
1805,18050,1,1,182385968
1810,18100,1,1,202776806
1815,18150,1,1,171855035
1820,18200,1,1,244342151
1825,18250,1,1,195303249
1830,18300,1,1,202124333
1835,18350,1,1,211307904
1840,18400,1,1,164501139
1845,18450,1,1,254209045
1850,18500,1,1,181712439
1855,18550,1,1,179926615
1860,18600,1,1,268287400
1865,18650,1,1,196768065
1870,18700,1,1,181805478
1875,18750,1,1,196576328
1880,18800,1,1,198251001
1885,18850,1,1,178785088
1890,18900,1,1,180133293
1895,18950,1,1,181764297
1900,19000,1,1,186239892
1905,19050,1,1,202066297
1910,19100,1,1,236682234
1915,19150,1,1,197901655
1920,19200,1,1,195835060
1925,19250,1,1,236576747
1930,19300,1,1,214022332
1935,19350,1,1,210131932
1940,19400,1,1,208727589
1945,19450,1,1,214559466
1950,19500,1,1,229727468
1955,19550,1,1,197676052
1960,19600,1,1,271599010
1965,19650,1,1,274439960
1970,19700,1,1,217162560
1975,19750,1,1,232024055
1980,19800,1,1,250146486
1985,19850,1,1,239335164
1990,19900,1,1,250292825
1995,19950,1,1,232335994
2000,20000,1,1,236839853
2005,20050,1,1,222089341
2010,20100,1,1,225520866
2015,20150,1,1,195589223
2020,20200,1,1,256643528
2025,20250,1,1,232570427
2030,20300,1,1,207734694
2035,20350,1,1,212843544
2040,20400,1,1,247299717
2045,20450,1,1,285792422
2050,20500,1,1,248174240
2055,20550,1,1,286581175
2060,20600,1,1,257430163
2065,20650,1,1,212152477
2070,20700,1,1,253263291
2075,20750,1,1,226384252
2080,20800,1,1,275125580
2085,20850,1,1,262474676
2090,20900,1,1,285931355
2095,20950,1,1,201236428
2100,21000,1,1,218593981
2105,21050,1,1,221851366
2110,21100,1,1,221634182
2115,21150,1,1,327869597
2120,21200,1,1,231954110
2125,21250,1,1,302618364
2130,21300,1,1,290182759
2135,21350,1,1,249453389
2140,21400,1,1,276869257
2145,21450,1,1,262683585
2150,21500,1,1,254356862
2155,21550,1,1,242207438
2160,21600,1,1,255624178
2165,21650,1,1,342975239
2170,21700,1,1,242446223
2175,21750,1,1,283162629
2180,21800,1,1,238162070
2185,21850,1,1,266759443
2190,21900,1,1,271906245
2195,21950,1,1,264178460
2200,22000,1,1,284802836
2205,22050,1,1,295184878
2210,22100,1,1,370112096
2215,22150,1,1,261413507
2220,22200,1,1,267449198
2225,22250,1,1,346726023
2230,22300,1,1,370003005
2235,22350,1,1,279249270
2240,22400,1,1,372239670
2245,22450,1,1,342488076
2250,22500,1,1,376492251
2255,22550,1,1,307311743
2260,22600,1,1,303913111
2265,22650,1,1,327545867
2270,22700,1,1,322214760
2275,22750,1,1,224359299
2280,22800,1,1,292282891
2285,22850,1,1,273133976
2290,22900,1,1,286154296
2295,22950,1,1,284050632
2300,23000,1,1,311658873
2305,23050,1,1,251804570
2310,23100,1,1,256304078
2315,23150,1,1,338042152
2320,23200,1,1,361773308
2325,23250,1,1,302338036
2330,23300,1,1,326994219
2335,23350,1,1,261697019
2340,23400,1,1,256557546
2345,23450,1,1,261831243
2350,23500,1,1,264373424
2355,23550,1,1,303356081
2360,23600,1,1,310461316
2365,23650,1,1,237946425
2370,23700,1,1,389925367
2375,23750,1,1,255693873
2380,23800,1,1,360211765
2385,23850,1,1,304043698
2390,23900,1,1,248543629
2395,23950,1,1,253091857
2400,24000,1,1,296940873
2405,24050,1,1,291987400
2410,24100,1,1,296846548
2415,24150,1,1,270438999
2420,24200,1,1,312068716
2425,24250,1,1,327216097
2430,24300,1,1,333571246
2435,24350,1,1,354302144
2440,24400,1,1,355615261
2445,24450,1,1,388470773
2450,24500,1,1,347279223
2455,24550,1,1,370520718
2460,24600,1,1,327384540
2465,24650,1,1,296896160
2470,24700,1,1,269920043
2475,24750,1,1,348319279
2480,24800,1,1,308002354
2485,24850,1,1,288514262
2490,24900,1,1,297204813
2495,24950,1,1,351697266
2500,25000,1,1,332375079
2505,25050,1,1,336637120
2510,25100,1,1,381995872
2515,25150,1,1,357499510
2520,25200,1,1,342810177
2525,25250,1,1,317307251
2530,25300,1,1,328446103
2535,25350,1,1,280986869
2540,25400,1,1,294114546
2545,25450,1,1,396216215
2550,25500,1,1,292885088
2555,25550,1,1,388148074
2560,25600,1,1,311800028
2565,25650,1,1,295363052
2570,25700,1,1,302704739
2575,25750,1,1,304569744
2580,25800,1,1,422056125
2585,25850,1,1,389973940
2590,25900,1,1,294888116
2595,25950,1,1,397500342
2600,26000,1,1,320233683
2605,26050,1,1,333189132
2610,26100,1,1,343787309
2615,26150,1,1,338967588
2620,26200,1,1,298131836
2625,26250,1,1,364002440
2630,26300,1,1,346752665
2635,26350,1,1,415015332
2640,26400,1,1,295601953
2645,26450,1,1,359808608
2650,26500,1,1,338791362
2655,26550,1,1,362578884
2660,26600,1,1,324117886
2665,26650,1,1,334890447
2670,26700,1,1,349681218
2675,26750,1,1,344761308
2680,26800,1,1,327157596
2685,26850,1,1,388173063
2690,26900,1,1,375833779
2695,26950,1,1,312322226
2700,27000,1,1,362342456
2705,27050,1,1,337142318
2710,27100,1,1,408898999
2715,27150,1,1,351086014
2720,27200,1,1,360883565
2725,27250,1,1,359464956
2730,27300,1,1,394509140
2735,27350,1,1,354215077
2740,27400,1,1,340893681
2745,27450,1,1,329090128
2750,27500,1,1,336697852
2755,27550,1,1,381314060
2760,27600,1,1,498698961
2765,27650,1,1,523131315
2770,27700,1,1,345229487
2775,27750,1,1,368107609
2780,27800,1,1,448834839
2785,27850,1,1,430674622
2790,27900,1,1,323544797
2795,27950,1,1,400131166
2800,28000,1,1,356529158
2805,28050,1,1,377369267
2810,28100,1,1,358610497
2815,28150,1,1,385106429
2820,28200,1,1,393324308
2825,28250,1,1,414686961
2830,28300,1,1,382422905
2835,28350,1,1,476402515
2840,28400,1,1,412911900
2845,28450,1,1,329515832
2850,28500,1,1,405700507
2855,28550,1,1,422443997
2860,28600,1,1,416690940
2865,28650,1,1,442009672
2870,28700,1,1,418828867
2875,28750,1,1,516116564
2880,28800,1,1,397092939
2885,28850,1,1,359293654
2890,28900,1,1,404617707
2895,28950,1,1,400607284
2900,29000,1,1,454809919
2905,29050,1,1,381302001
2910,29100,1,1,389813666
2915,29150,1,1,368244785
2920,29200,1,1,363636154
2925,29250,1,1,488824405
2930,29300,1,1,385370629
2935,29350,1,1,339105624
2940,29400,1,1,401487511
2945,29450,1,1,365312973
2950,29500,1,1,379365030
2955,29550,1,1,449112040
2960,29600,1,1,349673837
2965,29650,1,1,356505744
2970,29700,1,1,436225884
2975,29750,1,1,394893778
2980,29800,1,1,537700023
2985,29850,1,1,717646927
2990,29900,1,1,535854143
2995,29950,1,1,458855792
3000,30000,1,1,420153631
