n,m,cmin,cmax,dual_lp
50,200,1,1,3157357
55,220,1,1,3126337
60,240,1,1,3682342
65,260,1,1,3552762
70,280,1,1,3638072
75,300,1,1,3754912
80,320,1,1,4252849
85,340,1,1,4568514
90,360,1,1,4284378
95,380,1,1,4851289
100,400,1,1,4497166
105,420,1,1,4861732
110,440,1,1,4825875
115,460,1,1,5366446
120,480,1,1,5897879
125,500,1,1,6480401
130,520,1,1,5870409
135,540,1,1,5914416
140,560,1,1,6467210
145,580,1,1,6657645
150,600,1,1,6394142
155,620,1,1,10033999
160,640,1,1,6807104
165,660,1,1,7108494
170,680,1,1,7275894
175,700,1,1,7756176
180,720,1,1,7530595
185,740,1,1,8555408
190,760,1,1,8781346
195,780,1,1,8457418
200,800,1,1,9113556
205,820,1,1,9174046
210,840,1,1,9270072
215,860,1,1,9535665
220,880,1,1,10095679
225,900,1,1,10110681
230,920,1,1,10231116
235,940,1,1,11195694
240,960,1,1,10451563
245,980,1,1,10015217
250,1000,1,1,11231028
255,1020,1,1,11130220
260,1040,1,1,11307572
265,1060,1,1,11250626
270,1080,1,1,11194639
275,1100,1,1,11263858
280,1120,1,1,11791420
285,1140,1,1,12338859
290,1160,1,1,11789979
295,1180,1,1,13101440
300,1200,1,1,12163660
305,1220,1,1,12303212
310,1240,1,1,12690203
315,1260,1,1,12551298
320,1280,1,1,13306528
325,1300,1,1,12992387
330,1320,1,1,13532443
335,1340,1,1,14074171
340,1360,1,1,14524976
345,1380,1,1,14747606
350,1400,1,1,13540464
355,1420,1,1,13848802
360,1440,1,1,13747168
365,1460,1,1,15504882
370,1480,1,1,14633202
375,1500,1,1,15417206
380,1520,1,1,19531774
385,1540,1,1,14528303
390,1560,1,1,16611502
395,1580,1,1,15027385
400,1600,1,1,14457547
405,1620,1,1,16149069
410,1640,1,1,15851425
415,1660,1,1,15413712
420,1680,1,1,15592067
425,1700,1,1,17108867
430,1720,1,1,16125658
435,1740,1,1,16873338
440,1760,1,1,17758446
445,1780,1,1,16501919
450,1800,1,1,17949843
455,1820,1,1,17262864
460,1840,1,1,18620076
465,1860,1,1,17057549
470,1880,1,1,18761685
475,1900,1,1,18508873
480,1920,1,1,19257052
485,1940,1,1,18823027
490,1960,1,1,18802663
495,1980,1,1,19237083
500,2000,1,1,19549621
505,2020,1,1,19239777
510,2040,1,1,19359200
515,2060,1,1,19710367
520,2080,1,1,19970610
525,2100,1,1,19896595
530,2120,1,1,19872715
535,2140,1,1,20349447
540,2160,1,1,22188612
545,2180,1,1,28858364
550,2200,1,1,21647564
555,2220,1,1,24106854
560,2240,1,1,21951882
565,2260,1,1,23808337
570,2280,1,1,21962772
575,2300,1,1,21757892
580,2320,1,1,21320943
585,2340,1,1,22578331
590,2360,1,1,22971426
595,2380,1,1,26645002
600,2400,1,1,22483677
605,2420,1,1,22824668
610,2440,1,1,24438595
615,2460,1,1,24815913
620,2480,1,1,23238306
625,2500,1,1,25001108
630,2520,1,1,24777548
635,2540,1,1,24398802
640,2560,1,1,25677390
645,2580,1,1,23927111
650,2600,1,1,24621180
655,2620,1,1,24709129
660,2640,1,1,24312313
665,2660,1,1,24993127
670,2680,1,1,25459172
675,2700,1,1,26364386
680,2720,1,1,25974626
685,2740,1,1,25738208
690,2760,1,1,25906791
695,2780,1,1,25483967
700,2800,1,1,26544255
705,2820,1,1,26342916
710,2840,1,1,26748140
715,2860,1,1,26236406
720,2880,1,1,26830550
725,2900,1,1,27890364
730,2920,1,1,28000692
735,2940,1,1,27343846
740,2960,1,1,27151568
745,2980,1,1,27883451
750,3000,1,1,27339746
755,3020,1,1,27567495
760,3040,1,1,27590476
765,3060,1,1,28002721
770,3080,1,1,28914103
775,3100,1,1,28783260
780,3120,1,1,28810202
785,3140,1,1,30687251
790,3160,1,1,30562810
795,3180,1,1,30028602
800,3200,1,1,31110561
805,3220,1,1,31113935
810,3240,1,1,29838606
815,3260,1,1,30338369
820,3280,1,1,29854908
825,3300,1,1,30333473
830,3320,1,1,30800178
835,3340,1,1,30384898
840,3360,1,1,32730738
845,3380,1,1,32765296
850,3400,1,1,31879363
855,3420,1,1,31939860
860,3440,1,1,31372816
865,3460,1,1,32613111
870,3480,1,1,31830644
875,3500,1,1,31792577
880,3520,1,1,55863693
885,3540,1,1,58402218
890,3560,1,1,33586446
895,3580,1,1,42683593
900,3600,1,1,32783913
905,3620,1,1,35730946
910,3640,1,1,33691239
915,3660,1,1,34337553
920,3680,1,1,34199079
925,3700,1,1,35933448
930,3720,1,1,36266702
935,3740,1,1,37424916
940,3760,1,1,38200641
945,3780,1,1,36085474
950,3800,1,1,37597064
955,3820,1,1,38682087
960,3840,1,1,36201626
965,3860,1,1,38021882
970,3880,1,1,39225895
975,3900,1,1,37503922
980,3920,1,1,40349763
985,3940,1,1,39688721
990,3960,1,1,41386405
995,3980,1,1,40068820
1000,4000,1,1,46749448
1005,4020,1,1,44852694
1010,4040,1,1,43765430
1015,4060,1,1,39631645
1020,4080,1,1,39666503
1025,4100,1,1,41010899
1030,4120,1,1,42441488
1035,4140,1,1,48219852
1040,4160,1,1,41303614
1045,4180,1,1,41918739
1050,4200,1,1,44211592
1055,4220,1,1,41018798
1060,4240,1,1,41357897
1065,4260,1,1,45071900
1070,4280,1,1,44507489
1075,4300,1,1,43693299
1080,4320,1,1,43653995
1085,4340,1,1,42714835
1090,4360,1,1,49072929
1095,4380,1,1,43546125
1100,4400,1,1,43450581
1105,4420,1,1,43225844
1110,4440,1,1,43877593
1115,4460,1,1,44405813
1120,4480,1,1,47411480
1125,4500,1,1,42570848
1130,4520,1,1,46373272
1135,4540,1,1,46606049
1140,4560,1,1,47398586
1145,4580,1,1,43960693
1150,4600,1,1,46341465
1155,4620,1,1,46452781
1160,4640,1,1,44601090
1165,4660,1,1,49915684
1170,4680,1,1,51400660
1175,4700,1,1,44914121
1180,4720,1,1,49663410
1185,4740,1,1,50140329
1190,4760,1,1,43830948
1195,4780,1,1,49589771
1200,4800,1,1,46929097
1205,4820,1,1,49384864
1210,4840,1,1,47694595
1215,4860,1,1,47789548
1220,4880,1,1,51064687
1225,4900,1,1,53635135
1230,4920,1,1,49181216
1235,4940,1,1,47730380
1240,4960,1,1,51720130
1245,4980,1,1,49701353
1250,5000,1,1,59070067
1255,5020,1,1,52448160
1260,5040,1,1,60234670
1265,5060,1,1,51992324
1270,5080,1,1,58917881
1275,5100,1,1,56765101
1280,5120,1,1,55069829
1285,5140,1,1,62219452
1290,5160,1,1,62476481
1295,5180,1,1,63100232
1300,5200,1,1,57837833
1305,5220,1,1,60181657
1310,5240,1,1,61712125
1315,5260,1,1,63046862
1320,5280,1,1,57755948
1325,5300,1,1,64617765
1330,5320,1,1,65352670
1335,5340,1,1,60648218
1340,5360,1,1,61482640
1345,5380,1,1,65873237
1350,5400,1,1,61470217
1355,5420,1,1,63971132
1360,5440,1,1,64836358
1365,5460,1,1,64861047
1370,5480,1,1,61244328
1375,5500,1,1,68179443
1380,5520,1,1,74752750
1385,5540,1,1,65552562
1390,5560,1,1,71466950
1395,5580,1,1,69061541
1400,5600,1,1,64718843
1405,5620,1,1,69183551
1410,5640,1,1,70775092
1415,5660,1,1,62464565
1420,5680,1,1,67760209
1425,5700,1,1,66980797
1430,5720,1,1,70732228
1435,5740,1,1,69737897
1440,5760,1,1,67928654
1445,5780,1,1,70059180
1450,5800,1,1,68072559
1455,5820,1,1,77650683
1460,5840,1,1,70556226
1465,5860,1,1,70006451
1470,5880,1,1,73091281
1475,5900,1,1,72638571
1480,5920,1,1,70593736
1485,5940,1,1,73402657
1490,5960,1,1,75205425
1495,5980,1,1,73768851
1500,6000,1,1,67554789
1505,6020,1,1,71026928
1510,6040,1,1,63935943
1515,6060,1,1,69524318
1520,6080,1,1,68468780
1525,6100,1,1,68619492
1530,6120,1,1,73846637
1535,6140,1,1,76734127
1540,6160,1,1,73390875
1545,6180,1,1,71255233
1550,6200,1,1,80742555
1555,6220,1,1,70347205
1560,6240,1,1,77663821
1565,6260,1,1,71248377
1570,6280,1,1,75788937
1575,6300,1,1,78102302
1580,6320,1,1,77623132
1585,6340,1,1,81386201
1590,6360,1,1,77693623
1595,6380,1,1,73439308
1600,6400,1,1,77747047
1605,6420,1,1,77602025
1610,6440,1,1,79800030
1615,6460,1,1,76670127
1620,6480,1,1,74462475
1625,6500,1,1,87569117
1630,6520,1,1,75790169
1635,6540,1,1,82147950
1640,6560,1,1,81060533
1645,6580,1,1,82188212
1650,6600,1,1,79126361
1655,6620,1,1,83896398
1660,6640,1,1,82606714
1665,6660,1,1,83272685
1670,6680,1,1,75181048
1675,6700,1,1,81098672
1680,6720,1,1,80442227
1685,6740,1,1,80407185
1690,6760,1,1,80540847
1695,6780,1,1,81717340
1700,6800,1,1,81590170
1705,6820,1,1,88427791
1710,6840,1,1,81917564
1715,6860,1,1,84718053
1720,6880,1,1,79655656
1725,6900,1,1,76135061
1730,6920,1,1,78535385
1735,6940,1,1,78728190
1740,6960,1,1,83832433
1745,6980,1,1,83608856
1750,7000,1,1,81646598
1755,7020,1,1,79464169
1760,7040,1,1,81495020
1765,7060,1,1,93800903
1770,7080,1,1,85898042
1775,7100,1,1,83489760
1780,7120,1,1,88384958
1785,7140,1,1,84220847
1790,7160,1,1,80901668
1795,7180,1,1,89773507
1800,7200,1,1,89652441
1805,7220,1,1,92793733
1810,7240,1,1,86696040
1815,7260,1,1,91365571
1820,7280,1,1,89981740
1825,7300,1,1,93105148
1830,7320,1,1,89323322
1835,7340,1,1,98601640
1840,7360,1,1,93192129
1845,7380,1,1,91590230
1850,7400,1,1,101253430
1855,7420,1,1,96507318
1860,7440,1,1,98637984
1865,7460,1,1,89057430
1870,7480,1,1,106478147
1875,7500,1,1,98007762
1880,7520,1,1,95089460
1885,7540,1,1,94177312
1890,7560,1,1,92225319
1895,7580,1,1,97118205
1900,7600,1,1,96865507
1905,7620,1,1,98268740
1910,7640,1,1,86750015
1915,7660,1,1,99926297
1920,7680,1,1,87984783
1925,7700,1,1,102102885
1930,7720,1,1,106772594
1935,7740,1,1,107278262
1940,7760,1,1,96339269
1945,7780,1,1,97029532
1950,7800,1,1,95781235
1955,7820,1,1,96419507
1960,7840,1,1,90378945
1965,7860,1,1,90204382
1970,7880,1,1,99502114
1975,7900,1,1,93412341
1980,7920,1,1,99019626
1985,7940,1,1,96821078
1990,7960,1,1,110621478
1995,7980,1,1,94188647
2000,8000,1,1,100787565
2005,8020,1,1,108341069
2010,8040,1,1,126606524
2015,8060,1,1,144822787
2020,8080,1,1,94467029
2025,8100,1,1,111021072
2030,8120,1,1,101668203
2035,8140,1,1,106366028
2040,8160,1,1,101725358
2045,8180,1,1,111677408
2050,8200,1,1,101615084
2055,8220,1,1,106328687
2060,8240,1,1,97173893
2065,8260,1,1,100994920
2070,8280,1,1,102811014
2075,8300,1,1,104692725
2080,8320,1,1,99167560
2085,8340,1,1,113524251
2090,8360,1,1,107362037
2095,8380,1,1,104640372
2100,8400,1,1,104661425
2105,8420,1,1,113937193
2110,8440,1,1,105443595
2115,8460,1,1,118431644
2120,8480,1,1,114049942
2125,8500,1,1,106155177
2130,8520,1,1,115676639
2135,8540,1,1,114379417
2140,8560,1,1,116889561
2145,8580,1,1,104205777
2150,8600,1,1,116073014
2155,8620,1,1,124434600
2160,8640,1,1,125833059
2165,8660,1,1,122494014
2170,8680,1,1,108610674
2175,8700,1,1,115682861
2180,8720,1,1,122416923
2185,8740,1,1,110092278
2190,8760,1,1,129156230
2195,8780,1,1,111917186
2200,8800,1,1,113929917
2205,8820,1,1,119998735
2210,8840,1,1,119338782
2215,8860,1,1,114282346
2220,8880,1,1,121416018
2225,8900,1,1,120539032
2230,8920,1,1,117496450
2235,8940,1,1,116298557
2240,8960,1,1,129393088
2245,8980,1,1,115575343
2250,9000,1,1,109002023
2255,9020,1,1,119645996
2260,9040,1,1,111818416
2265,9060,1,1,107877346
2270,9080,1,1,119093458
2275,9100,1,1,118700505
2280,9120,1,1,121978187
2285,9140,1,1,120143288
2290,9160,1,1,122660575
2295,9180,1,1,122637453
2300,9200,1,1,118041851
2305,9220,1,1,116467708
2310,9240,1,1,122973238
2315,9260,1,1,116908150
2320,9280,1,1,116327082
2325,9300,1,1,116251550
2330,9320,1,1,127521457
2335,9340,1,1,109252029
2340,9360,1,1,122629811
2345,9380,1,1,111399646
2350,9400,1,1,122243709
2355,9420,1,1,121789593
2360,9440,1,1,123363989
2365,9460,1,1,116179985
2370,9480,1,1,117895376
2375,9500,1,1,119169210
2380,9520,1,1,123134446
2385,9540,1,1,131520439
2390,9560,1,1,126702033
2395,9580,1,1,125270312
2400,9600,1,1,140617844
2405,9620,1,1,133271948
2410,9640,1,1,131028615
2415,9660,1,1,130082328
2420,9680,1,1,131571625
2425,9700,1,1,130533255
2430,9720,1,1,135119967
2435,9740,1,1,139752979
2440,9760,1,1,135466350
2445,9780,1,1,133738861
2450,9800,1,1,146655733
2455,9820,1,1,141287476
2460,9840,1,1,152789995
2465,9860,1,1,147940415
2470,9880,1,1,127012543
2475,9900,1,1,127993957
2480,9920,1,1,139764042
2485,9940,1,1,138576917
2490,9960,1,1,131287027
2495,9980,1,1,140345320
2500,10000,1,1,137324793
2505,10020,1,1,168459113
2510,10040,1,1,204365813
2515,10060,1,1,160618858
2520,10080,1,1,158819499
2525,10100,1,1,182436964
2530,10120,1,1,162516276
2535,10140,1,1,151107447
2540,10160,1,1,160861915
2545,10180,1,1,172512786
2550,10200,1,1,188085344
2555,10220,1,1,197037782
2560,10240,1,1,155250853
2565,10260,1,1,168565417
2570,10280,1,1,186011217
2575,10300,1,1,172114763
2580,10320,1,1,158235545
2585,10340,1,1,179575505
2590,10360,1,1,158500371
2595,10380,1,1,164816528
2600,10400,1,1,163402091
2605,10420,1,1,189626308
2610,10440,1,1,179399595
2615,10460,1,1,183906736
2620,10480,1,1,165414402
2625,10500,1,1,191106576
2630,10520,1,1,186082948
2635,10540,1,1,194644830
2640,10560,1,1,164957680
2645,10580,1,1,184556025
2650,10600,1,1,188969336
2655,10620,1,1,212018271
2660,10640,1,1,176710740
2665,10660,1,1,176360088
2670,10680,1,1,169351727
2675,10700,1,1,170157807
2680,10720,1,1,211435198
2685,10740,1,1,192062839
2690,10760,1,1,175209019
2695,10780,1,1,222842591
2700,10800,1,1,221790805
2705,10820,1,1,199584264
2710,10840,1,1,166755630
2715,10860,1,1,167622726
