n,m,dual_lp
200,200,3007000
200,300,3691791
200,400,5594861
200,500,6852835
200,600,7488350
200,700,8384486
200,800,9962213
200,900,10510484
200,1000,11315873
200,1100,11761837
200,1200,12081734
200,1300,14980594
200,1400,14326927
200,1500,16022442
200,1600,15539199
200,1700,18366085
200,1800,17175002
200,1900,19798098
200,2000,19353639
200,2100,21042479
200,2200,22132725
200,2300,22388731
200,2400,24922795
200,2500,26644942
200,2600,27818401
200,2700,27425142
200,2800,30709315
200,2900,30013308
200,3000,32049180
200,3100,32426138
200,3200,36768215
200,3300,33111941
200,3400,36156112
200,3500,36214660
200,3600,37318554
200,3700,38095021
200,3800,37753548
200,3900,41011262
200,4000,41399371
200,4100,48519405
200,4200,46973009
200,4300,44473564
200,4400,46574711
200,4500,44729677
200,4600,47673651
200,4700,47410586
200,4800,47104159
200,4900,49792052
200,5000,49736134
200,5100,52097066
200,5200,50852012
200,5300,54710041
200,5400,52702362
200,5500,53672069
200,5600,53549407
200,5700,54946396
200,5800,58472635
200,5900,59483164
200,6000,57620860
200,6100,58973969
200,6200,59311038
200,6300,60179869
200,6400,62759369
200,6500,64764371
200,6600,63798897
200,6700,66352604
200,6800,71029697
200,6900,73035608
200,7000,71453886
200,7100,69109986
200,7200,77084738
200,7300,68309793
200,7400,87380709
200,7500,78830088
200,7600,77585846
200,7700,77006527
200,7800,79582171
200,7900,80966797
200,8000,82403682
200,8100,81437684
200,8200,84975419
200,8300,84834397
200,8400,88861502
200,8500,82617683
200,8600,92706757
200,8700,97044905
200,8800,94105403
200,8900,94643903
200,9000,98440527
200,9100,96259098
200,9200,99844861
200,9300,99030402
200,9400,96827551
200,9500,106171391
200,9600,132222075
200,9700,97395440
200,9800,95239447
200,9900,105399670
200,10000,137582785
200,10100,120294435
200,10200,135970391
200,10300,126263272
200,10400,172854278
200,10500,160242162
200,10600,126699928
200,10700,151706029
200,10800,204841329
200,10900,174615089
200,11000,168971124
200,11100,138571656
200,11200,146349915
200,11300,157149716
