n,m,primal_lp
50,100,2171493
55,110,1932712
60,120,2124425
65,130,1994191
70,140,1962314
75,150,2251487
80,160,2099086
85,170,3018931
90,180,2421178
95,190,2749665
100,200,2922214
105,210,2085969
110,220,2422548
115,230,3019970
120,240,2669929
125,250,2864517
130,260,2856511
135,270,2774383
140,280,2179515
145,290,2359102
150,300,2199676
155,310,2400735
160,320,2287556
165,330,2330088
170,340,2637063
175,350,2555359
180,360,2311348
185,370,2367951
190,380,3453062
195,390,2808407
200,400,2595709
205,410,2635525
210,420,2675578
215,430,2706915
220,440,2666151
225,450,2427676
230,460,2445102
235,470,2894336
240,480,2734681
245,490,2715954
250,500,2711173
255,510,2873981
260,520,2842760
265,530,2894436
270,540,2926300
275,550,3062603
280,560,2922811
285,570,2946109
290,580,3188836
295,590,3400496
300,600,3157230
305,610,3317706
310,620,3306175
315,630,3185880
320,640,3415082
325,650,3187048
330,660,5402401
335,670,6359401
340,680,5807652
345,690,5673061
350,700,6389715
355,710,6493112
360,720,6037980
365,730,6050590
370,740,6043620
375,750,6043235
380,760,4555418
385,770,6501461
390,780,7792277
395,790,7994022
400,800,8421723
405,810,7148140
410,820,7460035
415,830,7458373
420,840,8030221
425,850,7126769
430,860,7785013
435,870,7529285
440,880,8530878
445,890,7003103
450,900,7697230
455,910,7116790
460,920,6676897
465,930,7809662
470,940,7298325
475,950,7860434
480,960,8524547
485,970,8718271
490,980,9729235
495,990,9758611
500,1000,9973097
505,1010,9119775
510,1020,8975833
515,1030,10541834
520,1040,9865962
525,1050,8428765
530,1060,10311575
535,1070,9460877
540,1080,9202692
545,1090,9549746
550,1100,10381381
555,1110,10033726
560,1120,10996883
565,1130,10208233
570,1140,9580442
575,1150,8420487
580,1160,8548760
585,1170,9929932
590,1180,9335202
595,1190,9254753
600,1200,9424875
605,1210,9814845
610,1220,9684914
615,1230,10167309
620,1240,10014992
625,1250,9646321
630,1260,10263839
635,1270,9835647
640,1280,9566877
645,1290,10057882
650,1300,10108267
655,1310,10116943
660,1320,11403404
665,1330,10621857
670,1340,10933281
675,1350,11049932
680,1360,10909226
685,1370,11473170
690,1380,10863175
695,1390,11855910
700,1400,12795487
705,1410,11472071
710,1420,10960133
715,1430,11798539
720,1440,11814193
725,1450,11447293
730,1460,14097101
735,1470,13355625
740,1480,14271629
745,1490,13109993
750,1500,14181626
755,1510,13232927
760,1520,15337630
765,1530,13900864
770,1540,13331322
775,1550,13727728
780,1560,14116259
785,1570,13370391
790,1580,14765899
795,1590,13953726
800,1600,14176876
805,1610,17101880
810,1620,15459173
815,1630,15052060
820,1640,14102685
825,1650,16615358
830,1660,15186465
835,1670,17000289
840,1680,16721742
845,1690,16037724
850,1700,17542217
855,1710,16532370
860,1720,16199383
865,1730,18928925
870,1740,18294694
875,1750,16013648
880,1760,14927552
885,1770,16963634
890,1780,17763310
895,1790,16675111
900,1800,16471115
905,1810,18054065
910,1820,18359056
915,1830,18416383
920,1840,15909796
925,1850,14447381
930,1860,17155601
935,1870,18153366
940,1880,16283582
945,1890,16953814
950,1900,16783730
955,1910,18365403
960,1920,18575848
965,1930,19614336
970,1940,19153498
975,1950,7489861
980,1960,7233615
985,1970,8312276
990,1980,7389526
995,1990,7685986
1000,2000,7549449
1005,2010,7475523
1010,2020,7287975
1015,2030,7372476
1020,2040,7497447
1025,2050,7659630
1030,2060,7485960
1035,2070,8076825
1040,2080,7691578
1045,2090,7762542
1050,2100,7701208
1055,2110,7874086
1060,2120,8018781
1065,2130,7888307
1070,2140,8862289
1075,2150,8017144
1080,2160,8611335
1085,2170,8536384
1090,2180,8530793
1095,2190,8574878
1100,2200,8302948
1105,2210,8131131
1110,2220,8938617
1115,2230,9350502
1120,2240,8405136
1125,2250,8485848
1130,2260,8883421
1135,2270,8421177
1140,2280,8205956
1145,2290,9215247
1150,2300,9447001
1155,2310,8833340
1160,2320,8856834
1165,2330,8619776
1170,2340,8815535
1175,2350,9750238
1180,2360,9088562
1185,2370,9105805
1190,2380,9093902
1195,2390,8922731
1200,2400,8768134
1205,2410,8931529
1210,2420,24642100
1215,2430,23512886
1220,2440,9160395
1225,2450,23891153
1230,2460,9979587
1235,2470,9942054
1240,2480,26976903
1245,2490,22818754
1250,2500,27666883
1255,2510,24595204
1260,2520,9499411
1265,2530,26156341
1270,2540,9410260
1275,2550,9532218
1280,2560,29813263
1285,2570,25852688
1290,2580,25935647
1295,2590,22751963
1300,2600,28627899
1305,2610,15679395
1310,2620,30049289
1315,2630,9259566
