n,m,lp_runs,exp_lp
200,200,1,1789176
200,300,1,1864039
200,400,1,1948138
200,500,1,2220034
200,600,6,3658227
200,700,5,3854933
200,800,7,4603043
200,900,13,7251954
200,1000,10,6458048
200,1100,10,6927607
200,1200,11,7695728
200,1300,24,14548069
200,1400,22,13801203
200,1500,22,14593772
200,1600,24,16563944
200,1700,26,18196641
200,1800,26,19191310
200,1900,27,22459320
200,2000,31,26792501
200,2100,30,27102937
200,2200,30,27687380
200,2300,32,27020631
200,2400,38,32458919
200,2500,34,30440260
200,2600,26,25999719
200,2700,27,28791009
200,2800,31,31028440
200,2900,37,37137470
200,3000,35,35367674
200,3100,41,42186370
200,3200,33,38368632
200,3300,40,47081387
200,3400,34,38941162
200,3500,39,44242442
200,3600,39,45394249
200,3700,38,48476500
200,3800,39,48708370
200,3900,39,49851683
200,4000,46,58150886
200,4100,52,68395882
200,4200,44,61880101
200,4300,47,64362838
200,4400,40,56814174
200,4500,40,58041199
200,4600,37,54204121
200,4700,42,61109627
200,4800,57,82416804
200,4900,45,69145329
200,5000,55,84165444
200,5100,45,71692747
200,5200,48,74959778
200,5300,45,71484177
200,5400,53,88350397
200,5500,42,70099694
200,5600,51,85188683
200,5700,53,94124686
200,5800,58,98654094
200,5900,57,100232723
200,6000,52,93171585
200,6100,57,101751968
200,6200,63,115066985
200,6300,54,98802201
200,6400,53,98776330
200,6500,64,120082477
200,6600,63,123044705
200,6700,56,109241602
200,6800,66,133485988
200,6900,65,128825052
200,7000,59,122946243
200,7100,67,136661459
200,7200,69,144818467
200,7300,78,163232298
200,7400,70,149464067
200,7500,67,143956584
200,7600,64,140726293
200,7700,64,140273358
200,7800,72,160825292
200,7900,88,195850346
200,8000,84,189915181
200,8100,93,212934616
200,8200,117,272673509
200,8300,111,267133359
200,8400,118,286707113
200,8500,104,259903752
200,8600,103,257342502
200,8700,118,299633652
200,8800,118,302075192
200,8900,118,304572774
200,9000,117,304905184
200,9100,122,320892109
200,9200,121,313426478
200,9300,110,289498137
200,9400,117,401789710
200,9500,118,315746982
200,9600,116,313322306
200,9700,146,408335556
200,9800,139,379758817
200,9900,125,344081138
200,10000,148,414828135
200,10100,136,381799635
200,10200,137,393324734
200,10300,133,381678659
200,10400,129,374289241
200,10500,159,464907390
200,10600,131,386148823
200,10700,143,426292680
200,10800,150,449516081
200,10900,149,453623731
200,11000,139,432258145
200,11100,121,379036348
200,11200,149,465604109
200,11300,142,443452684
200,11400,129,418108676
200,11500,136,436170439
200,11600,142,461519400
200,11700,142,465182539
200,11800,138,457204062
200,11900,123,416807521
200,12000,144,486772251
200,12100,137,473536907
200,12200,139,481125483
200,12300,135,463840700
200,12400,135,466807168
200,12500,130,461327526
200,12600,134,481957773
200,12700,126,449455330
200,12800,136,491171617
200,12900,137,493246617
200,13000,146,526507818
200,13100,152,556577567
200,13200,144,529970693
200,13300,140,517791983
200,13400,141,604850130
200,13500,137,515334555
200,13600,146,567057901
200,13700,140,541494326
200,13800,137,521111034
200,13900,138,531190401
200,14000,132,510661825
200,14100,134,522567990
200,14200,132,523124699
200,14300,126,498130902
200,14400,137,548276943
200,14500,137,568546884
200,14600,131,578510148
200,14700,140,596528453
200,14800,152,677202267
200,14900,142,587873210
200,15000,132,553691350
200,15100,133,553051744
200,15200,141,592271770
200,15300,132,558736215
200,15400,144,617744196
200,15500,135,593580269
200,15600,143,638910883
200,15700,146,644040579
200,15800,149,651969331
200,15900,139,622637852
200,16000,158,704083339
200,16100,150,663712994
200,16200,150,677216578
200,16300,138,643101181
200,16400,136,626032866
200,16500,147,672946355
200,16600,155,715888934
200,16700,149,683855863
200,16800,168,774721127
200,16900,155,726705262
200,17000,144,673196919
200,17100,157,741516927
200,17200,154,728847795
200,17300,147,701602921
200,17400,150,714350414
200,17500,150,737931269
200,17600,148,714132785
200,17700,144,701008708
200,17800,160,783469905
200,17900,154,762672085
200,18000,154,761119141
200,18100,158,891832325
200,18200,172,858191426
200,18300,165,829705916
200,18400,164,830222530
200,18500,174,1043973180
200,18600,168,898294213
200,18700,160,821969446
200,18800,165,854959761
200,18900,191,1020587723
