n,m,lp_runs,exp_lp
740,5180,10,27071815
745,5215,8,22479375
750,5250,7,20407504
755,5285,7,19555220
760,5320,11,25868481
765,5355,9,22975243
770,5390,9,23236568
775,5425,7,23620534
780,5460,9,26721329
785,5495,7,22409419
790,5530,9,26761688
795,5565,12,29516176
800,5600,8,22457415
805,5635,8,22507893
810,5670,7,21139265
815,5705,7,23571904
820,5740,8,25117060
825,5775,7,24385625
830,5810,5,18385887
835,5845,5,19911777
840,5880,5,18231514
845,5915,5,18641959
850,5950,5,18207745
855,5985,5,18427398
860,6020,6,20164115
865,6055,5,20761349
870,6090,5,22861632
875,6125,5,22099097
880,6160,5,22727446
885,6195,5,19066764
890,6230,5,19346915
895,6265,5,19048303
900,6300,5,19925383
905,6335,5,20620552
910,6370,6,22176567
915,6405,5,21956277
920,6440,5,22898880
925,6475,5,21203325
930,6510,4,18204107
935,6545,4,18269608
940,6580,5,20155029
945,6615,5,20522521
950,6650,5,22685926
955,6685,5,21791352
960,6720,7,27628684
965,6755,4,20367003
970,6790,6,25178575
975,6825,5,21425510
980,6860,5,21339417
985,6895,5,21351378
990,6930,5,21462793
995,6965,5,25098399
1000,7000,5,23442542
1005,7035,5,23148204
1010,7070,4,21242534
1015,7105,5,22243258
1020,7140,5,22197378
1025,7175,7,25974805
1030,7210,7,29579369
1035,7245,10,37500640
1040,7280,10,35788496
1045,7315,11,35238391
1050,7350,12,38082905
1055,7385,10,34075034
1060,7420,9,36558925
1065,7455,11,39442165
1070,7490,10,34672282
1075,7525,11,40303812
1080,7560,12,39262215
1085,7595,8,30709370
1090,7630,11,41846075
1095,7665,10,38248795
1100,7700,13,42776093
1105,7735,9,33510877
1110,7770,13,42482798
1115,7805,12,43449601
1120,7840,9,34614128
1125,7875,10,41263184
1130,7910,16,50913934
1135,7945,10,36729664
1140,7980,11,42212200
1145,8015,13,45223547
1150,8050,12,43406160
1155,8085,13,46198673
1160,8120,13,45131971
1165,8155,15,52150667
1170,8190,15,54512149
1175,8225,12,44133178
1180,8260,10,38965929
1185,8295,11,42898812
1190,8330,12,47043584
1195,8365,11,42375963
1200,8400,10,39217264
1205,8435,10,39437354
1210,8470,11,42229067
1215,8505,12,48023032
1220,8540,12,46229030
1225,8575,8,37214406
1230,8610,9,37539451
1235,8645,14,51126807
1240,8680,11,48624066
1245,8715,10,42580510
1250,8750,9,38764440
1255,8785,11,44492693
1260,8820,10,41282292
1265,8855,11,48409405
1270,8890,10,43802068
1275,8925,10,42300159
1280,8960,13,50761273
1285,8995,11,44832010
1290,9030,11,52442262
1295,9065,13,56184447
1300,9100,15,58037282
1305,9135,14,54790074
1310,9170,15,61680212
1315,9205,17,66123936
1320,9240,18,68040088
1325,9275,12,49919928
1330,9310,17,70329321
1335,9345,12,51074928
1340,9380,14,57457035
1345,9415,14,56993033
1350,9450,15,64316766
1355,9485,12,52953791
1360,9520,18,71197396
1365,9555,15,62096700
1370,9590,15,66737778
1375,9625,22,85301276
1380,9660,21,81653814
1385,9695,18,76136798
1390,9730,23,90946785
1395,9765,21,81871182
1400,9800,17,73766342
1405,9835,21,82022295
1410,9870,20,78430753
1415,9905,18,76621665
1420,9940,17,71670692
1425,9975,20,81018583
1430,10010,17,73886835
1435,10045,16,68193667
1440,10080,23,93614679
1445,10115,23,93266364
1450,10150,24,96287824
1455,10185,23,91448118
1460,10220,23,96536593
1465,10255,24,97649479
1470,10290,22,91296519
1475,10325,20,86864017
1480,10360,25,105190156
1485,10395,23,210749429
1490,10430,24,97971523
1495,10465,21,88513180
1500,10500,18,80253476
1505,10535,17,75385669
1510,10570,22,92188514
1515,10605,24,105538654
1520,10640,20,145036546
1525,10675,19,101733009
1530,10710,21,91236226
1535,10745,16,73748273
1540,10780,16,76376247
1545,10815,13,63758744
1550,10850,13,63477188
1555,10885,14,68658424
1560,10920,14,67855969
1565,10955,16,76018370
1570,10990,19,92338537
1575,11025,12,61115124
1580,11060,13,65118528
1585,11095,13,66895476
1590,11130,10,55859427
1595,11165,14,68768574
1600,11200,14,71331573
1605,11235,12,62230654
1610,11270,14,69842135
1615,11305,17,85266648
1620,11340,19,89480474
1625,11375,15,80799896
1630,11410,13,73652492
1635,11445,14,71858970
1640,11480,17,87627524
1645,11515,15,82494138
1650,11550,11,63943961
1655,11585,18,95277861
1660,11620,16,91893914
1665,11655,12,66412412
1670,11690,18,89648024
1675,11725,17,89450760
1680,11760,14,76428480
1685,11795,16,88094334
1690,11830,15,87438838
1695,11865,14,80699319
1700,11900,17,91581390
1705,11935,13,78657884
1710,11970,14,77198914
1715,12005,19,98344356
1720,12040,14,78642086
1725,12075,16,85618247
1730,12110,16,86190056
1735,12145,17,93987839
1740,12180,11,65693528
1745,12215,14,79499261
1750,12250,14,82439130
1755,12285,13,75750429
1760,12320,16,90547525
1765,12355,15,89106845
1770,12390,12,71725077
1775,12425,14,80352800
1780,12460,16,92357694
1785,12495,15,85502684
1790,12530,19,103144901
1795,12565,14,83257042
1800,12600,15,86322298
1805,12635,15,86778909
1810,12670,16,93157822
1815,12705,12,74761379
1820,12740,14,83890439
1825,12775,15,93777919
1830,12810,13,81728882
1835,12845,16,95261452
1840,12880,15,92296432
1845,12915,15,90858054
1850,12950,14,88461876
1855,12985,12,78090867
1860,13020,11,74746541
1865,13055,12,81567015
1870,13090,12,80716813
1875,13125,10,69346204
1880,13160,10,71426416
1885,13195,11,75216243
1890,13230,13,81754660
1895,13265,12,78280930
1900,13300,14,89442515
1905,13335,12,78057102
1910,13370,12,83031249
1915,13405,12,83357367
1920,13440,12,81631124
1925,13475,12,79292062
1930,13510,11,79053087
1935,13545,11,76400630
1940,13580,11,78087174
1945,13615,11,79885703
1950,13650,10,72092172
1955,13685,10,72885164
1960,13720,9,72212509
1965,13755,13,88540501
1970,13790,11,78192849
1975,13825,11,81763364
1980,13860,10,74688029
1985,13895,12,82774869
1990,13930,10,73828325
1995,13965,15,98325392
2000,14000,20,129606502
2005,14035,17,112358536
2010,14070,16,109817704
2015,14105,14,96884825
2020,14140,15,102860832
2025,14175,15,101624624
2030,14210,15,103861917
2035,14245,14,95157479
2040,14280,18,116604754
2045,14315,15,99905981
2050,14350,20,126022201
2055,14385,14,93664233
2060,14420,16,105968833
2065,14455,20,127017750
2070,14490,18,120485175
2075,14525,13,90338179
2080,14560,13,91541650
2085,14595,16,109864624
2090,14630,20,128557097
2095,14665,16,109207102
2100,14700,18,118887221
2105,14735,17,116887888
2110,14770,18,119514497
2115,14805,14,102544592
2120,14840,21,139096904
2125,14875,18,126192620
2130,14910,15,105425011
2135,14945,13,96492377
2140,14980,14,100408730
2145,15015,18,124751963
2150,15050,17,117450155
2155,15085,14,105124907
2160,15120,16,112744788
2165,15155,16,115826772
2170,15190,12,91648668
2175,15225,13,97312098
2180,15260,15,108450816
2185,15295,15,112012076
2190,15330,17,120684015
2195,15365,15,111168767
2200,15400,13,99943488
2205,15435,18,129703508
2210,15470,17,120883796
2215,15505,14,107297574
2220,15540,19,133679638
2225,15575,18,131102436
2230,15610,20,142461333
2235,15645,16,119047556
2240,15680,18,129493880
2245,15715,16,119443841
2250,15750,12,94082528
2255,15785,17,129253648
2260,15820,19,146942526
2265,15855,14,110494971
2270,15890,15,113329285
2275,15925,11,92650295
2280,15960,9,79877371
2285,15995,13,102627508
2290,16030,19,144220560
2295,16065,16,122250759
2300,16100,17,131653985
2305,16135,19,142776301
2310,16170,16,125907201
2315,16205,16,124189081
2320,16240,17,130752632
2325,16275,13,105951216
2330,16310,17,133582622
2335,16345,22,158129956
2340,16380,15,118783870
2345,16415,14,110520485
2350,16450,18,140679730
2355,16485,17,130132535
2360,16520,15,120673043
2365,16555,14,113652458
2370,16590,16,128623096
2375,16625,15,121830560
2380,16660,14,116762365
2385,16695,14,114431554
2390,16730,18,142929488
2395,16765,16,127449602
2400,16800,15,123502756
2405,16835,14,115577314
2410,16870,18,144759128
2415,16905,14,115322706
2420,16940,15,124905703
2425,16975,15,127208112
2430,17010,18,147628266
2435,17045,14,120028571
2440,17080,18,147440897
2445,17115,17,138590283
2450,17150,14,121140777
2455,17185,17,139462629
2460,17220,11,100706594
2465,17255,17,137801453
2470,17290,13,114312208
2475,17325,16,131773350
2480,17360,17,142806580
2485,17395,13,114104624
2490,17430,14,122849852
2495,17465,14,120688179
2500,17500,14,124500629
2505,17535,18,148209186
2510,17570,20,162910066
2515,17605,14,124016614
2520,17640,15,130473720
2525,17675,17,142763675
2530,17710,15,131243260
2535,17745,14,123623293
2540,17780,14,126486587
2545,17815,17,144015791
2550,17850,14,126058407
2555,17885,20,166497439
2560,17920,17,148313488
2565,17955,18,152615842
2570,17990,18,153243296
2575,18025,17,145320631
2580,18060,16,143639603
2585,18095,13,120022075
2590,18130,13,123066309
2595,18165,18,158102316
2600,18200,15,136923225
2605,18235,18,158058169
2610,18270,14,195238258
2615,18305,18,160027775
2620,18340,12,115682676
2625,18375,18,156305381
2630,18410,19,166696798
2635,18445,18,158928422
2640,18480,12,116331724
2645,18515,18,155985934
2650,18550,16,145879024
2655,18585,16,144168566
2660,18620,13,123547109
2665,18655,17,152303209
2670,18690,16,146423660
2675,18725,21,179929978
2680,18760,19,169475644
2685,18795,15,137966649
2690,18830,16,147110840
2695,18865,16,148222892
2700,18900,21,184427571
2705,18935,16,146711523
2710,18970,20,177595766
2715,19005,17,153409087
2720,19040,19,172290616
2725,19075,17,156969620
2730,19110,22,196376412
2735,19145,15,140811154
2740,19180,21,189612409
2745,19215,18,164824394
2750,19250,14,135609817
2755,19285,15,144609841
2760,19320,17,158072863
2765,19355,16,150420131
2770,19390,12,124383076
2775,19425,15,145080424
2780,19460,16,153714519
2785,19495,16,154255445
2790,19530,18,168749060
2795,19565,17,161754923
2800,19600,17,162687580
2805,19635,21,193024743
2810,19670,19,178616936
2815,19705,17,166584826
2820,19740,17,161710519
2825,19775,18,169653822
2830,19810,18,173221987
2835,19845,20,187673347
2840,19880,17,163418052
2845,19915,25,228515474
2850,19950,20,184421089
2855,19985,21,201101136
2860,20020,19,179487566
2865,20055,17,167390851
2870,20090,23,213084776
2875,20125,26,236547825
2880,20160,21,195827842
2885,20195,19,181834408
2890,20230,22,209228859
2895,20265,18,176545678
2900,20300,21,201151088
2905,20335,25,234772183
2910,20370,26,250184162
2915,20405,22,210600436
2920,20440,21,202803154
2925,20475,19,187138634
2930,20510,22,211597842
2935,20545,21,205912043
2940,20580,26,245134021
2945,20615,22,215114875
2950,20650,21,205236289
2955,20685,22,222981507
2960,20720,23,233640482
2965,20755,19,205451113
2970,20790,28,276624744
2975,20825,22,230828703
2980,20860,21,219546569
2985,20895,22,232513941
2990,20930,26,264275369
2995,20965,19,202654265
3000,21000,20,214380507
