n,m,cmin,cmax,dual_lp
1205,3615,1,100,37228929
1210,3630,1,100,39392052
1215,3645,1,100,38308661
1220,3660,1,100,41522594
1225,3675,1,100,36414000
1230,3690,1,100,38565927
1235,3705,1,100,36145160
1240,3720,1,100,34253616
1245,3735,1,100,39538940
1250,3750,1,100,42520759
1255,3765,1,100,37142348
1260,3780,1,100,43655152
1265,3795,1,100,41672545
1270,3810,1,100,39697488
1275,3825,1,100,40992961
1280,3840,1,100,40214318
1285,3855,1,100,39756622
1290,3870,1,100,41103467
1295,3885,1,100,38758493
1300,3900,1,100,46478962
1305,3915,1,100,39753714
1310,3930,1,100,41155673
1315,3945,1,100,43535431
1320,3960,1,100,41887837
1325,3975,1,100,46451138
1330,3990,1,100,40761249
1335,4005,1,100,47879103
1340,4020,1,100,42570163
1345,4035,1,100,42132240
1350,4050,1,100,39507848
1355,4065,1,100,47473676
1360,4080,1,100,43031231
1365,4095,1,100,50738282
1370,4110,1,100,44471384
1375,4125,1,100,45486686
1380,4140,1,100,43426738
1385,4155,1,100,48870954
1390,4170,1,100,45020885
1395,4185,1,100,49633041
1400,4200,1,100,47994917
1405,4215,1,100,46651917
1410,4230,1,100,47747860
1415,4245,1,100,47579616
1420,4260,1,100,51314947
1425,4275,1,100,45666099
1430,4290,1,100,44144668
1435,4305,1,100,43100936
1440,4320,1,100,45773801
1445,4335,1,100,45814164
1450,4350,1,100,50482814
1455,4365,1,100,47868758
1460,4380,1,100,46620080
1465,4395,1,100,41648365
1470,4410,1,100,44352777
1475,4425,1,100,44515113
1480,4440,1,100,54248692
1485,4455,1,100,53763722
1490,4470,1,100,47468575
1495,4485,1,100,50403325
1500,4500,1,100,51976320
1505,4515,1,100,59330800
1510,4530,1,100,68654938
1515,4545,1,100,49338057
1520,4560,1,100,50858016
1525,4575,1,100,51633677
1530,4590,1,100,52436343
1535,4605,1,100,52043900
1540,4620,1,100,69197399
1545,4635,1,100,46468678
1550,4650,1,100,49014533
1555,4665,1,100,43739438
1560,4680,1,100,48256697
1565,4695,1,100,44908114
1570,4710,1,100,43192948
1575,4725,1,100,46727361
1580,4740,1,100,45941469
1585,4755,1,100,45140023
1590,4770,1,100,46532204
1595,4785,1,100,44669051
1600,4800,1,100,46960205
1605,4815,1,100,49833194
1610,4830,1,100,45909493
1615,4845,1,100,55233124
1620,4860,1,100,50784980
1625,4875,1,100,50530364
1630,4890,1,100,48504722
1635,4905,1,100,50981944
1640,4920,1,100,49416959
1645,4935,1,100,51007237
1650,4950,1,100,59312107
1655,4965,1,100,51188717
1660,4980,1,100,50622471
1665,4995,1,100,51593743
1670,5010,1,100,49317053
1675,5025,1,100,51304924
1680,5040,1,100,48251040
1685,5055,1,100,50171374
1690,5070,1,100,51339155
1695,5085,1,100,50534621
1700,5100,1,100,50718223
1705,5115,1,100,53570570
1710,5130,1,100,50465713
1715,5145,1,100,52451671
1720,5160,1,100,58248249
1725,5175,1,100,51877175
1730,5190,1,100,52619209
1735,5205,1,100,54622794
1740,5220,1,100,51544208
1745,5235,1,100,51925489
1750,5250,1,100,57540236
1755,5265,1,100,61430095
1760,5280,1,100,53135892
1765,5295,1,100,65973743
1770,5310,1,100,54458791
1775,5325,1,100,55989074
1780,5340,1,100,52719482
1785,5355,1,100,52651417
1790,5370,1,100,56295459
1795,5385,1,100,56801797
1800,5400,1,100,58502001
1805,5415,1,100,51826862
1810,5430,1,100,55111307
1815,5445,1,100,53972230
1820,5460,1,100,56867948
1825,5475,1,100,53794404
1830,5490,1,100,60094870
1835,5505,1,100,60846024
1840,5520,1,100,58682092
1845,5535,1,100,62399901
1850,5550,1,100,58506160
1855,5565,1,100,59722243
1860,5580,1,100,57008544
1865,5595,1,100,60941878
1870,5610,1,100,59917958
1875,5625,1,100,56376414
1880,5640,1,100,56408167
1885,5655,1,100,53927116
1890,5670,1,100,57704953
1895,5685,1,100,55382286
1900,5700,1,100,60363237
1905,5715,1,100,59337398
1910,5730,1,100,57469078
1915,5745,1,100,56874425
1920,5760,1,100,56615390
1925,5775,1,100,53125369
1930,5790,1,100,56056417
1935,5805,1,100,61280332
1940,5820,1,100,56081129
1945,5835,1,100,60663079
1950,5850,1,100,54163862
1955,5865,1,100,61742622
1960,5880,1,100,64910196
1965,5895,1,100,54087031
1970,5910,1,100,58857563
1975,5925,1,100,57489107
1980,5940,1,100,59990152
1985,5955,1,100,63089012
1990,5970,1,100,69563247
1995,5985,1,100,69679743
2000,6000,1,100,64912025
2005,6015,1,100,59792912
2010,6030,1,100,63434243
2015,6045,1,100,68571346
2020,6060,1,100,56966598
2025,6075,1,100,61136521
2030,6090,1,100,61677808
2035,6105,1,100,60644952
2040,6120,1,100,59926413
2045,6135,1,100,64212965
2050,6150,1,100,65791181
2055,6165,1,100,65783220
2060,6180,1,100,65389419
2065,6195,1,100,63207840
2070,6210,1,100,62094073
2075,6225,1,100,61681100
2080,6240,1,100,64785949
2085,6255,1,100,64185506
2090,6270,1,100,60486135
2095,6285,1,100,66974309
2100,6300,1,100,70026414
2105,6315,1,100,59841746
2110,6330,1,100,68022925
2115,6345,1,100,63586576
2120,6360,1,100,60939100
2125,6375,1,100,62060930
2130,6390,1,100,71051506
2135,6405,1,100,67630452
2140,6420,1,100,68896530
2145,6435,1,100,68432644
2150,6450,1,100,67101437
2155,6465,1,100,65992635
2160,6480,1,100,63005549
2165,6495,1,100,59851431
2170,6510,1,100,68626179
2175,6525,1,100,71569758
2180,6540,1,100,66553510
2185,6555,1,100,70520055
2190,6570,1,100,67643377
2195,6585,1,100,63989421
2200,6600,1,100,59558567
2205,6615,1,100,66534352
2210,6630,1,100,62174788
2215,6645,1,100,67505237
2220,6660,1,100,62109016
2225,6675,1,100,60445688
2230,6690,1,100,67629263
2235,6705,1,100,63277765
2240,6720,1,100,67983398
2245,6735,1,100,68060483
2250,6750,1,100,73995520
2255,6765,1,100,73926794
2260,6780,1,100,80077439
2265,6795,1,100,61749031
2270,6810,1,100,61344080
2275,6825,1,100,63125634
2280,6840,1,100,60620187
2285,6855,1,100,61410844
2290,6870,1,100,61851757
2295,6885,1,100,62807016
2300,6900,1,100,61797213
2305,6915,1,100,62313391
2310,6930,1,100,70142496
2315,6945,1,100,63202587
2320,6960,1,100,61112905
2325,6975,1,100,60548508
2330,6990,1,100,61594240
2335,7005,1,100,63716061
2340,7020,1,100,63409885
2345,7035,1,100,63272078
2350,7050,1,100,66163487
2355,7065,1,100,63546968
2360,7080,1,100,68764100
2365,7095,1,100,63597639
2370,7110,1,100,64437535
2375,7125,1,100,63247668
2380,7140,1,100,63811250
2385,7155,1,100,64097145
2390,7170,1,100,63235945
2395,7185,1,100,76629765
2400,7200,1,100,68165335
2405,7215,1,100,70600908
2410,7230,1,100,73594364
2415,7245,1,100,71843185
2420,7260,1,100,70225956
2425,7275,1,100,73217319
2430,7290,1,100,67887743
2435,7305,1,100,74006013
2440,7320,1,100,78149014
2445,7335,1,100,128943046
2450,7350,1,100,94881538
2455,7365,1,100,70179825
2460,7380,1,100,71516439
2465,7395,1,100,65781830
2470,7410,1,100,72495303
2475,7425,1,100,66522078
2480,7440,1,100,78297079
2485,7455,1,100,70990412
2490,7470,1,100,79467493
2495,7485,1,100,74645268
2500,7500,1,100,78120646
2505,7515,1,100,73452841
2510,7530,1,100,77777175
2515,7545,1,100,76741802
2520,7560,1,100,73420056
2525,7575,1,100,73508371
2530,7590,1,100,69967148
2535,7605,1,100,79093924
2540,7620,1,100,77650207
2545,7635,1,100,76429081
2550,7650,1,100,69114717
2555,7665,1,100,79179653
2560,7680,1,100,76569873
2565,7695,1,100,76103179
2570,7710,1,100,82393082
2575,7725,1,100,69172896
2580,7740,1,100,76090039
2585,7755,1,100,71826192
2590,7770,1,100,73297190
2595,7785,1,100,81651665
2600,7800,1,100,72503014
2605,7815,1,100,72613246
2610,7830,1,100,70224223
2615,7845,1,100,85379927
2620,7860,1,100,73058620
2625,7875,1,100,83045966
2630,7890,1,100,74575633
2635,7905,1,100,79582880
2640,7920,1,100,76143075
2645,7935,1,100,89850410
2650,7950,1,100,79523681
2655,7965,1,100,86437509
2660,7980,1,100,78444663
2665,7995,1,100,92978619
2670,8010,1,100,81888621
2675,8025,1,100,87980282
2680,8040,1,100,76373599
2685,8055,1,100,75152324
2690,8070,1,100,73836486
2695,8085,1,100,88031898
2700,8100,1,100,86114204
2705,8115,1,100,80063767
2710,8130,1,100,80027408
2715,8145,1,100,82791732
2720,8160,1,100,82264460
2725,8175,1,100,82936441
2730,8190,1,100,93202010
2735,8205,1,100,93121385
2740,8220,1,100,81080518
2745,8235,1,100,73082219
2750,8250,1,100,76954660
2755,8265,1,100,72944205
2760,8280,1,100,81343045
2765,8295,1,100,74868227
2770,8310,1,100,73691212
2775,8325,1,100,76444821
2780,8340,1,100,74343045
2785,8355,1,100,75234773
2790,8370,1,100,83855438
2795,8385,1,100,74830608
2800,8400,1,100,77502647
2805,8415,1,100,73502518
2810,8430,1,100,77866999
2815,8445,1,100,74811157
2820,8460,1,100,77293206
2825,8475,1,100,81577010
2830,8490,1,100,75286715
2835,8505,1,100,82595603
2840,8520,1,100,78734261
2845,8535,1,100,77480883
2850,8550,1,100,78809777
2855,8565,1,100,80334065
2860,8580,1,100,79808530
2865,8595,1,100,77467425
2870,8610,1,100,86858966
2875,8625,1,100,82611124
2880,8640,1,100,76932687
2885,8655,1,100,79545911
2890,8670,1,100,140255542
2895,8685,1,100,78293377
2900,8700,1,100,77179220
2905,8715,1,100,80237839
2910,8730,1,100,78698982
2915,8745,1,100,89969975
2920,8760,1,100,81682503
2925,8775,1,100,78359852
2930,8790,1,100,96953552
2935,8805,1,100,87461499
2940,8820,1,100,79466375
2945,8835,1,100,92464133
2950,8850,1,100,97298225
2955,8865,1,100,81875373
2960,8880,1,100,81341710
2965,8895,1,100,79931598
2970,8910,1,100,97369447
2975,8925,1,100,99282509
2980,8940,1,100,82216331
2985,8955,1,100,94877586
2990,8970,1,100,100582292
2995,8985,1,100,83363352
3000,9000,1,100,80936918
