n,m,dual_lp
800,800,29558968
800,900,7532412
800,1000,7688194
800,1100,8152276
800,1200,9583777
800,1300,10453082
800,1400,11909901
800,1500,12565950
800,1600,15394300
800,1700,16327588
800,1800,18213808
800,1900,19035745
800,2000,19187312
800,2100,20267379
800,2200,19772390
800,2300,22779733
800,2400,23139769
800,2500,26096859
800,2600,27318867
800,2700,26682613
800,2800,27232675
800,2900,31064482
800,3000,31250559
800,3100,29939103
800,3200,31388789
800,3300,32352416
800,3400,32610477
800,3500,32967089
800,3600,33684831
800,3700,34752820
800,3800,38005283
800,3900,39958317
800,4000,44641046
800,4100,40851945
800,4200,45350080
800,4300,45223789
800,4400,47744096
800,4500,49377714
800,4600,50662558
800,4700,45480374
800,4800,53283586
800,4900,49839368
800,5000,45562559
800,5100,47019755
800,5200,51566420
800,5300,49490887
800,5400,54003526
800,5500,55398480
800,5600,57465708
800,5700,55106725
800,5800,57519577
800,5900,58495169
800,6000,57854495
800,6100,56778936
800,6200,57353533
800,6300,57951863
800,6400,57834330
800,6500,59854646
800,6600,63324901
800,6700,62261248
800,6800,65081005
800,6900,66408775
800,7000,65563496
800,7100,80737568
800,7200,82223660
800,7300,91917209
800,7400,81510611
800,7500,86269809
800,7600,86411884
800,7700,83511718
800,7800,84891746
800,7900,88212016
800,8000,85124167
800,8100,87336632
800,8200,83516322
800,8300,91015275
800,8400,89590162
800,8500,93922920
800,8600,91869856
800,8700,86437209
800,8800,90267122
800,8900,97582511
800,9000,90155283
800,9100,85129142
800,9200,96695946
800,9300,95506033
800,9400,99075962
800,9500,105446111
800,9600,119309240
800,9700,111628102
800,9800,108131584
800,9900,103574945
800,10000,103550122
800,10100,167337026
800,10200,174440407
800,10300,176866716
800,10400,176097514
800,10500,233326853
800,10600,173863358
800,10700,170296641
800,10800,183481554
800,10900,197672587
800,11000,181872814
800,11100,187847717
800,11200,193083492
800,11300,189441110
800,11400,200356862
800,11500,219828825
800,11600,203191829
800,11700,197786664
800,11800,219896486
800,11900,206589194
800,12000,211584021
800,12100,219392378
800,12200,220653452
800,12300,215580129
800,12400,227326636
800,12500,224709115
800,12600,239676051
800,12700,231640120
800,12800,219081372
800,12900,238531492
800,13000,239728489
800,13100,245965489
800,13200,242927916
800,13300,246538408
800,13400,241520297
800,13500,244034064
800,13600,257406239
800,13700,258267602
800,13800,259657708
800,13900,256153630
800,14000,264306428
800,14100,269879966
800,14200,271276994
800,14300,266146892
800,14400,272364631
800,14500,270637414
800,14600,276319990
800,14700,288945208
800,14800,300012130
800,14900,288763322
800,15000,283065474
800,15100,304589103
800,15200,303581313
800,15300,321242124
800,15400,317669404
800,15500,294266449
800,15600,296324741
800,15700,324067938
800,15800,311936127
800,15900,325785897
800,16000,329926158
800,16100,340852439
800,16200,338045381
800,16300,330801240
800,16400,332772703
800,16500,353367100
800,16600,368064500
800,16700,339773116
800,16800,343751730
800,16900,357723308
800,17000,354027956
800,17100,357824194
800,17200,350441204
800,17300,377712291
800,17400,347464828
800,17500,370224800
800,17600,369693511
800,17700,378206474
800,17800,371436712
800,17900,379983370
800,18000,387705702
800,18100,398102744
800,18200,392961547
800,18300,424494477
800,18400,401548827
800,18500,381134212
800,18600,389804615
800,18700,417095249
800,18800,417353313
800,18900,425020752
800,19000,415839923
800,19100,448088114
800,19200,414520579
800,19300,444103894
800,19400,422667742
800,19500,427218170
800,19600,455549730
800,19700,456291392
800,19800,506187046
800,19900,612244618
800,20000,552612785
800,20100,487903614
800,20200,516675901
800,20300,522192314
800,20400,501298257
800,20500,513761493
800,20600,507568847
800,20700,541920520
800,20800,529409993
800,20900,532723861
800,21000,511068206
800,21100,522791987
800,21200,536048161
800,21300,550037034
800,21400,556389291
800,21500,554231488
800,21600,565741289
800,21700,560529318
800,21800,635294237
800,21900,571599936
800,22000,564082548
800,22100,592830578
800,22200,674969013
800,22300,584978937
800,22400,605804338
800,22500,588988798
800,22600,589353730
800,22700,572239966
800,22800,618680304
800,22900,625468286
800,23000,641063895
800,23100,611026854
800,23200,622944755
800,23300,588612862
800,23400,292710964
800,23500,670477831
800,23600,633716359
800,23700,682012380
800,23800,660377012
800,23900,303002410
800,24000,635897744
800,24100,653282780
800,24200,669404661
800,24300,665871572
800,24400,671474393
800,24500,660552459
800,24600,687933825
800,24700,327293527
800,24800,685978251
800,24900,692498478
800,25000,668560238
800,25100,736093650
800,25200,737950600
800,25300,705411027
800,25400,720762139
800,25500,687721665
800,25600,703232747
800,25700,706329731
800,25800,708102045
800,25900,784729405
800,26000,737719940
800,26100,713535737
800,26200,730334548
800,26300,757585074
800,26400,736738319
800,26500,759588942
800,26600,754535835
800,26700,732157115
800,26800,364420157
800,26900,747227010
800,27000,778648789
800,27100,752235446
800,27200,372835477
800,27300,771446293
800,27400,807291318
800,27500,701889379
800,27600,698645734
800,27700,311374862
800,27800,719583755
800,27900,692161080
800,28000,761540457
800,28100,702201073
800,28200,733815487
800,28300,736401838
800,28400,760282892
800,28500,760091349
800,28600,782887244
800,28700,804997764
800,28800,800127185
800,28900,790512603
800,29000,349990537
800,29100,763209107
800,29200,766715218
800,29300,339930473
800,29400,782266934
800,29500,784524512
800,29600,353727516
800,29700,796680150
800,29800,363671760
800,29900,423827008
800,30000,364159162
800,30100,367568486
800,30200,421407919
800,30300,375654589
800,30400,404143013
800,30500,403570647
800,30600,378887520
800,30700,395003640
800,30800,384882275
800,30900,398892754
800,31000,390677754
800,31100,393122215
800,31200,390252933
800,31300,385299338
800,31400,407048514
800,31500,375288087
800,31600,439869882
800,31700,409256947
800,31800,444041979
800,31900,431458431
800,32000,396057390
800,32100,431168687
800,32200,404272506
800,32300,464564082
800,32400,439386833
800,32500,447487498
800,32600,418551758
800,32700,461947874
800,32800,419494656
800,32900,435772067
800,33000,449639878
800,33100,434579788
800,33200,420226054
800,33300,428376084
800,33400,474554287
800,33500,455305525
800,33600,450764385
800,33700,441079464
800,33800,451693984
800,33900,423110092
800,34000,421947932
800,34100,426381002
800,34200,451764386
800,34300,443196462
800,34400,444652760
800,34500,420625552
800,34600,436767886
800,34700,460199348
800,34800,462425406
800,34900,466184895
800,35000,479985730
800,35100,442676938
800,35200,466047189
800,35300,469526552
800,35400,478537646
800,35500,461538681
800,35600,483432882
800,35700,487675218
800,35800,482473116
800,35900,507062375
800,36000,477540056
800,36100,483775294
800,36200,444914180
800,36300,464976748
800,36400,458856067
800,36500,470474768
800,36600,461619576
800,36700,498510384
800,36800,497362260
800,36900,516038257
800,37000,489286224
800,37100,460118451
800,37200,503968167
800,37300,513467276
800,37400,492508469
800,37500,520752745
800,37600,550424200
800,37700,473226803
800,37800,515189070
800,37900,492144312
800,38000,534317721
800,38100,536094721
800,38200,520903146
800,38300,512993075
