n,m,lp_runs,exp_lp
50,550,25,8704118
55,605,29,10268046
60,660,22,8715726
65,715,25,9701486
70,770,32,12932934
75,825,29,12434640
80,880,36,15869108
85,935,31,13856781
90,990,31,14207272
95,1045,27,13133638
100,1100,25,12510266
105,1155,18,10367807
110,1210,27,14619418
115,1265,30,17471028
120,1320,32,18037075
125,1375,35,22747754
130,1430,31,19928643
135,1485,33,21568284
140,1540,33,21324869
145,1595,30,20792749
150,1650,37,24796582
155,1705,36,24405025
160,1760,32,22102894
165,1815,33,22713097
170,1870,38,27958352
175,1925,34,28011392
180,1980,39,30804060
185,2035,38,29586717
190,2090,37,30473138
195,2145,31,24878467
200,2200,40,32248778
205,2255,37,32837217
210,2310,31,28452290
215,2365,38,35169687
220,2420,37,35222711
225,2475,32,29926373
230,2530,38,35510393
235,2585,36,34776205
240,2640,33,34069860
245,2695,34,35214463
250,2750,43,45065907
255,2805,40,42830615
260,2860,35,36418526
265,2915,39,41426610
270,2970,42,57966233
275,3025,24,48322043
280,3080,23,41040140
285,3135,30,35738835
290,3190,21,26912630
295,3245,23,28037341
300,3300,18,24932876
305,3355,18,23227938
310,3410,18,25331916
315,3465,19,29333007
320,3520,21,27838717
325,3575,24,32006425
330,3630,25,36085462
335,3685,21,30717424
340,3740,24,50670675
345,3795,23,48244294
350,3850,26,45423762
355,3905,22,37372104
360,3960,21,38171939
365,4015,14,26976579
370,4070,18,34557521
375,4125,20,37972403
380,4180,22,56678257
385,4235,17,29931240
390,4290,20,32175887
395,4345,18,31903694
400,4400,17,30394321
405,4455,19,32312089
410,4510,14,25074290
415,4565,15,27032571
420,4620,14,27686557
425,4675,17,30719284
430,4730,17,32436999
435,4785,15,31347347
440,4840,15,27915716
445,4895,18,35349667
450,4950,16,30966680
455,5005,16,30941437
460,5060,15,33565599
465,5115,18,35958800
470,5170,18,34043787
475,5225,24,43748584
480,5280,21,40194304
485,5335,16,36445632
490,5390,16,32776965
495,5445,16,40021919
500,5500,14,30454311
505,5555,19,38500502
510,5610,13,29461821
515,5665,17,37657356
520,5720,15,33588129
525,5775,16,38362517
530,5830,16,38011037
535,5885,17,37263185
540,5940,17,38499295
545,5995,17,40583267
550,6050,16,36913759
555,6105,13,32725670
560,6160,12,29523542
565,6215,17,40124736
570,6270,25,57905868
575,6325,16,39292674
580,6380,19,48576313
585,6435,19,50149887
590,6490,20,48635562
595,6545,21,59509771
600,6600,23,59065376
605,6655,20,49440184
610,6710,17,42263444
615,6765,19,47966983
620,6820,18,46113171
625,6875,19,48026266
630,6930,18,47719164
635,6985,18,48165778
640,7040,21,53850148
645,7095,19,49381080
650,7150,24,59158756
655,7205,28,71960991
660,7260,25,71618949
665,7315,34,88947374
670,7370,23,119934827
675,7425,25,87239496
680,7480,23,60386579
685,7535,25,65628017
690,7590,21,58478966
695,7645,31,84792861
700,7700,22,71572602
705,7755,24,67529779
710,7810,27,72445152
715,7865,21,61880786
720,7920,23,71093912
725,7975,15,46503185
730,8030,20,57224045
735,8085,16,53958289
740,8140,19,61241266
745,8195,17,53889634
750,8250,13,44462339
755,8305,18,57201631
760,8360,18,56383673
765,8415,18,55917671
770,8470,23,69485728
775,8525,23,74531924
780,8580,21,71023838
785,8635,21,69284357
790,8690,22,73675180
795,8745,20,66664961
800,8800,22,71598869
805,8855,22,70725852
810,8910,22,83230241
815,8965,20,67796026
820,9020,29,95135332
825,9075,28,96851076
830,9130,20,70539535
835,9185,25,85266372
840,9240,22,76098000
845,9295,23,85308911
850,9350,26,97649873
855,9405,26,95972666
860,9460,28,94578543
865,9515,25,97061072
870,9570,23,83834099
875,9625,24,88045884
880,9680,33,120015443
885,9735,29,103776499
890,9790,27,99356248
895,9845,27,97670907
900,9900,27,100828878
905,9955,30,107182359
910,10010,31,115588676
915,10065,38,138707718
920,10120,28,106478806
925,10175,31,113034836
930,10230,37,135913397
935,10285,38,145198461
940,10340,37,143533212
945,10395,31,127775273
950,10450,32,128525157
955,10505,33,127313803
960,10560,28,113654758
965,10615,34,127470489
970,10670,34,135386951
975,10725,40,150633014
980,10780,28,116823152
985,10835,32,123171336
990,10890,34,139395341
995,10945,35,144741058
1000,11000,38,154564921
1005,11055,34,135211573
1010,11110,24,104687406
1015,11165,27,117041749
1020,11220,37,152780605
1025,11275,30,131708203
1030,11330,33,147596828
1035,11385,30,124607950
1040,11440,37,154620867
1045,11495,34,143382833
1050,11550,33,142639702
1055,11605,33,140048569
1060,11660,32,142713620
1065,11715,30,131926166
1070,11770,29,141004734
1075,11825,33,161568978
1080,11880,37,192191021
1085,11935,29,149310145
1090,11990,36,160996632
1095,12045,36,161413057
1100,12100,30,140344157
1105,12155,33,149883422
1110,12210,36,165418207
1115,12265,32,147096016
1120,12320,42,194566948
1125,12375,39,176084317
1130,12430,33,158929955
1135,12485,39,179505181
1140,12540,43,197697063
1145,12595,36,172751390
1150,12650,38,183032457
1155,12705,36,174053822
1160,12760,38,184208474
1165,12815,38,183424922
1170,12870,34,166437363
1175,12925,37,176288669
1180,12980,45,223438113
1185,13035,38,183371162
1190,13090,36,178159335
1195,13145,33,165660436
1200,13200,40,207351717
1205,13255,43,216023149
1210,13310,43,215334211
1215,13365,40,200365045
1220,13420,42,216297745
1225,13475,35,224042663
1230,13530,35,208954689
1235,13585,39,204539917
1240,13640,36,190153677
1245,13695,33,178494264
1250,13750,33,173525060
1255,13805,39,204693315
1260,13860,37,195880238
1265,13915,36,189905493
1270,13970,43,231770097
1275,14025,54,282151462
1280,14080,45,238904178
1285,14135,37,197078809
1290,14190,42,234458674
1295,14245,55,299005943
1300,14300,46,251493294
1305,14355,41,224452080
1310,14410,51,298995776
1315,14465,45,246493642
1320,14520,51,281637300
1325,14575,42,234330250
1330,14630,34,192402617
1335,14685,44,256306758
1340,14740,43,238417825
1345,14795,50,281576744
1350,14850,41,237159207
1355,14905,39,225190188
1360,14960,49,281682961
1365,15015,45,258373768
1370,15070,41,236886715
1375,15125,43,250362171
1380,15180,45,258950895
1385,15235,37,220161746
1390,15290,47,288590814
1395,15345,43,256867416
1400,15400,33,196890164
1405,15455,47,282699446
1410,15510,40,252378737
1415,15565,36,225596156
1420,15620,44,266334939
1425,15675,44,275784376
1430,15730,36,222289179
1435,15785,38,239089321
1440,15840,52,321115197
1445,15895,45,283726262
1450,15950,38,242076902
1455,16005,49,309712702
1460,16060,43,270126144
1465,16115,46,299584813
1470,16170,52,325870657
1475,16225,55,349510790
1480,16280,49,314139200
1485,16335,43,279038529
1490,16390,44,288927563
1495,16445,38,252436729
1500,16500,41,269224072
1505,16555,42,274463690
1510,16610,41,265227850
1515,16665,38,252131983
1520,16720,43,286272351
1525,16775,49,327211584
1530,16830,47,316245565
1535,16885,47,310364675
1540,16940,43,286117145
1545,16995,33,228118318
1550,17050,32,222247857
1555,17105,28,203822681
1560,17160,27,190700087
1565,17215,32,226476613
1570,17270,32,225087663
1575,17325,30,213178821
1580,17380,32,225924631
1585,17435,36,249461166
1590,17490,32,230304915
1595,17545,34,237391673
1600,17600,32,231118666
1605,17655,28,201473208
1610,17710,37,262532510
1615,17765,23,169016774
1620,17820,37,263117115
1625,17875,31,223818834
1630,17930,31,226333764
1635,17985,32,236090003
1640,18040,36,268125167
1645,18095,29,220601620
1650,18150,34,255280567
1655,18205,30,222746311
1660,18260,33,243422200
1665,18315,34,249278992
1670,18370,38,281736133
1675,18425,34,254630306
1680,18480,51,370180476
1685,18535,38,286244759
1690,18590,49,362927404
1695,18645,31,237249218
1700,18700,37,277075588
1705,18755,42,323609585
1710,18810,38,287951654
1715,18865,35,266534473
1720,18920,46,349568563
1725,18975,35,276983655
1730,19030,41,314351283
1735,19085,44,329622354
1740,19140,40,304878342
1745,19195,35,277061772
1750,19250,48,369867357
1755,19305,41,322224234
1760,19360,42,329290785
1765,19415,36,331559961
1770,19470,37,305429087
1775,19525,45,349576121
1780,19580,38,303860069
1785,19635,41,339726034
1790,19690,44,354416931
1795,19745,56,432957407
1800,19800,44,344685500
1805,19855,46,362165557
1810,19910,56,447666465
1815,19965,54,424127052
1820,20020,45,359128121
1825,20075,45,361221267
1830,20130,48,379028173
1835,20185,48,390659442
1840,20240,54,461426750
1845,20295,45,369791075
1850,20350,38,319094654
1855,20405,47,389689867
1860,20460,44,368183422
1865,20515,46,388468321
1870,20570,59,485446869
1875,20625,51,418837115
1880,20680,52,424847013
1885,20735,45,378952457
1890,20790,55,457069208
1895,20845,53,436027030
1900,20900,48,403243290
1905,20955,53,455066120
1910,21010,52,436414263
1915,21065,53,444916679
1920,21120,59,495437036
1925,21175,48,409611246
1930,21230,56,471503878
1935,21285,47,406683258
1940,21340,50,430266661
1945,21395,58,492728256
1950,21450,43,373757463
1955,21505,53,458812167
1960,21560,43,385024147
1965,21615,51,445042885
1970,21670,43,373542873
1975,21725,49,428088892
1980,21780,58,500611800
1985,21835,41,364182529
1990,21890,42,380909611
1995,21945,41,368818370
2000,22000,42,376663431
2005,22055,39,355465465
2010,22110,48,426829249
2015,22165,39,351998132
2020,22220,56,496239590
2025,22275,51,464862063
2030,22330,43,387799525
2035,22385,39,366842481
2040,22440,38,350602949
2045,22495,39,356662814
2050,22550,36,362085209
2055,22605,35,361375883
2060,22660,47,436202608
2065,22715,38,354932766
2070,22770,44,404815519
2075,22825,38,358112206
2080,22880,42,394751269
2085,22935,44,402233360
2090,22990,45,419444027
2095,23045,38,365998780
2100,23100,43,416828574
2105,23155,53,506777418
2110,23210,51,478417962
2115,23265,49,470008752
2120,23320,44,424961812
2125,23375,42,398263314
2130,23430,51,477549135
2135,23485,57,534315374
2140,23540,49,464667653
2145,23595,61,570321695
2150,23650,56,543550137
2155,23705,46,442471578
2160,23760,45,438334209
2165,23815,51,488241562
2170,23870,59,568851795
2175,23925,47,457194759
2180,23980,49,485740600
2185,24035,45,441217967
2190,24090,43,424823952
2195,24145,46,447782937
2200,24200,39,384492826
2205,24255,48,469518976
2210,24310,45,443446035
2215,24365,53,531363715
2220,24420,49,480227631
2225,24475,62,611365323
2230,24530,41,417271828
2235,24585,50,505922285
2240,24640,42,436918299
2245,24695,43,444468880
2250,24750,53,525677254
2255,24805,42,437976616
2260,24860,47,479778535
2265,24915,40,416881503
2270,24970,57,575965293
2275,25025,47,491127794
2280,25080,38,396098801
2285,25135,50,517255639
2290,25190,38,401611177
2295,25245,51,516505427
2300,25300,41,482242260
2305,25355,39,410342441
2310,25410,44,454082288
2315,25465,42,436379671
2320,25520,43,449877669
2325,25575,34,362602120
2330,25630,38,407367601
2335,25685,49,523279751
2340,25740,40,427141017
2345,25795,40,427989980
2350,25850,42,447552679
2355,25905,46,488049444
2360,25960,45,481752637
2365,26015,34,368137943
2370,26070,40,433577302
2375,26125,37,399614261
2380,26180,41,451052150
2385,26235,46,500800065
2390,26290,42,459265004
2395,26345,34,376610490
2400,26400,52,563745772
2405,26455,37,408333047
2410,26510,42,461945015
2415,26565,48,517361526
2420,26620,42,468033701
2425,26675,35,397382495
2430,26730,39,450952439
2435,26785,34,393955208
2440,26840,44,493360847
2445,26895,35,401357814
2450,26950,42,477262120
2455,27005,34,387965448
2460,27060,38,424754002
2465,27115,36,406858256
2470,27170,36,415413509
2475,27225,34,385014934
2480,27280,42,468655792
2485,27335,35,410192685
2490,27390,36,411791052
2495,27445,36,426410836
2500,27500,41,470207889
2505,27555,32,375591841
2510,27610,42,479827731
2515,27665,40,454001994
2520,27720,41,468510312
2525,27775,31,365728833
2530,27830,45,517251677
2535,27885,36,429523720
2540,27940,34,401128660
2545,27995,33,389221171
2550,28050,37,436325495
2555,28105,40,465533034
2560,28160,30,377936483
2565,28215,30,403057158
2570,28270,33,391597099
2575,28325,39,460112406
2580,28380,33,399021432
2585,28435,37,434249976
2590,28490,26,323298371
2595,28545,31,370052688
2600,28600,34,413727740
2605,28655,30,368409788
2610,28710,37,449526179
2615,28765,30,374862094
2620,28820,37,438800165
2625,28875,36,430083957
2630,28930,34,411526163
2635,28985,27,338036785
2640,29040,38,460872950
2645,29095,38,457990592
2650,29150,38,457840318
2655,29205,30,373785635
2660,29260,32,468140133
2665,29315,31,400227040
2670,29370,31,404189214
2675,29425,36,447397125
2680,29480,36,449969324
2685,29535,34,422418403
2690,29590,36,445000341
2695,29645,26,331236567
2700,29700,32,402189223
2705,29755,27,366237802
2710,29810,29,370195998
2715,29865,29,379748479
2720,29920,33,420062448
2725,29975,27,344419831
2730,30030,30,385062612
2735,30085,28,366413530
2740,30140,32,412539567
2745,30195,31,395400753
2750,30250,32,405434408
2755,30305,27,354739559
2760,30360,32,411600501
2765,30415,28,378638769
2770,30470,30,386289393
2775,30525,24,321594544
2780,30580,30,392932134
2785,30635,29,381022265
2790,30690,30,396074995
2795,30745,31,407330398
