n,m,cmin,cmax,dual_lp
615,1845,1,1,19245759
620,1860,1,1,17991373
625,1875,1,1,18459291
630,1890,1,1,19991834
635,1905,1,1,18596273
640,1920,1,1,19000739
645,1935,1,1,19133179
650,1950,1,1,18406929
655,1965,1,1,19414483
660,1980,1,1,18812814
665,1995,1,1,20502442
670,2010,1,1,20181126
675,2025,1,1,20760516
680,2040,1,1,22258820
685,2055,1,1,21484381
690,2070,1,1,19385550
695,2085,1,1,21544070
700,2100,1,1,21194345
705,2115,1,1,21569453
710,2130,1,1,20245554
715,2145,1,1,23017354
720,2160,1,1,22070865
725,2175,1,1,23919393
730,2190,1,1,24850126
735,2205,1,1,22133891
740,2220,1,1,24031506
745,2235,1,1,21139921
750,2250,1,1,21499900
755,2265,1,1,21590233
760,2280,1,1,24680272
765,2295,1,1,24665631
770,2310,1,1,26859896
775,2325,1,1,24198792
780,2340,1,1,26954603
785,2355,1,1,25136870
790,2370,1,1,24931846
795,2385,1,1,24013213
800,2400,1,1,24674191
805,2415,1,1,24956994
810,2430,1,1,24940445
815,2445,1,1,22887551
820,2460,1,1,24469444
825,2475,1,1,25181868
830,2490,1,1,24213577
835,2505,1,1,25827456
840,2520,1,1,25617561
845,2535,1,1,26245127
850,2550,1,1,25060050
855,2565,1,1,27441948
860,2580,1,1,26843318
865,2595,1,1,23749586
870,2610,1,1,27831736
875,2625,1,1,25717691
880,2640,1,1,29561596
885,2655,1,1,29109620
890,2670,1,1,27830065
895,2685,1,1,29790859
900,2700,1,1,29386704
905,2715,1,1,30091435
910,2730,1,1,26982432
915,2745,1,1,27337608
920,2760,1,1,29312103
925,2775,1,1,28061800
930,2790,1,1,28024712
935,2805,1,1,26241141
940,2820,1,1,29809538
945,2835,1,1,28203616
950,2850,1,1,30177314
955,2865,1,1,28329920
960,2880,1,1,31544051
965,2895,1,1,29583707
970,2910,1,1,28372406
975,2925,1,1,29982319
980,2940,1,1,28988262
985,2955,1,1,31900339
990,2970,1,1,31097963
995,2985,1,1,32423383
1000,3000,1,1,31629651
1005,3015,1,1,32335758
1010,3030,1,1,30288175
1015,3045,1,1,32960119
1020,3060,1,1,30335664
1025,3075,1,1,28580763
1030,3090,1,1,31295823
1035,3105,1,1,31749446
1040,3120,1,1,31563282
1045,3135,1,1,30995903
1050,3150,1,1,29851965
1055,3165,1,1,36925545
1060,3180,1,1,32176480
1065,3195,1,1,33914356
1070,3210,1,1,29634354
1075,3225,1,1,31496568
1080,3240,1,1,34033731
1085,3255,1,1,39601732
1090,3270,1,1,32676412
1095,3285,1,1,32057586
1100,3300,1,1,34777210
1105,3315,1,1,32271805
1110,3330,1,1,33759583
1115,3345,1,1,37150555
1120,3360,1,1,35345482
1125,3375,1,1,35508894
1130,3390,1,1,38207614
1135,3405,1,1,35968518
1140,3420,1,1,36380376
1145,3435,1,1,33922337
1150,3450,1,1,35282149
1155,3465,1,1,36870625
1160,3480,1,1,35574051
1165,3495,1,1,38817374
1170,3510,1,1,37536382
1175,3525,1,1,40240021
1180,3540,1,1,38296536
1185,3555,1,1,39143067
1190,3570,1,1,38109027
1195,3585,1,1,33971755
1200,3600,1,1,36665757
1205,3615,1,1,39185604
1210,3630,1,1,38783580
1215,3645,1,1,39963881
1220,3660,1,1,39141935
1225,3675,1,1,40158305
1230,3690,1,1,40264473
1235,3705,1,1,37857846
1240,3720,1,1,38112083
1245,3735,1,1,43531810
1250,3750,1,1,38664593
1255,3765,1,1,43113348
1260,3780,1,1,42717983
1265,3795,1,1,39887520
1270,3810,1,1,37452540
1275,3825,1,1,41224690
1280,3840,1,1,37563561
1285,3855,1,1,42344875
1290,3870,1,1,39705928
1295,3885,1,1,40037981
1300,3900,1,1,41962377
1305,3915,1,1,42704268
1310,3930,1,1,44524299
1315,3945,1,1,41650625
1320,3960,1,1,41768774
1325,3975,1,1,44801299
1330,3990,1,1,45788441
1335,4005,1,1,41346040
1340,4020,1,1,42820543
1345,4035,1,1,41243532
1350,4050,1,1,42733383
1355,4065,1,1,44300146
1360,4080,1,1,44583675
1365,4095,1,1,44658232
1370,4110,1,1,43205641
1375,4125,1,1,45492935
1380,4140,1,1,46230980
1385,4155,1,1,48767459
1390,4170,1,1,47781964
1395,4185,1,1,49002349
1400,4200,1,1,46466020
1405,4215,1,1,46162959
1410,4230,1,1,46732611
1415,4245,1,1,44694749
1420,4260,1,1,48669750
1425,4275,1,1,46875585
1430,4290,1,1,50500128
1435,4305,1,1,48540687
1440,4320,1,1,50441335
1445,4335,1,1,43991907
1450,4350,1,1,53117322
1455,4365,1,1,47442604
1460,4380,1,1,50542743
1465,4395,1,1,49595946
1470,4410,1,1,48689454
1475,4425,1,1,49178450
1480,4440,1,1,50204110
1485,4455,1,1,49950481
1490,4470,1,1,47749490
1495,4485,1,1,50959073
1500,4500,1,1,48757912
1505,4515,1,1,49665456
1510,4530,1,1,56598152
1515,4545,1,1,48523576
1520,4560,1,1,50113483
1525,4575,1,1,50276326
1530,4590,1,1,52491571
1535,4605,1,1,58167599
1540,4620,1,1,60116080
1545,4635,1,1,55378871
1550,4650,1,1,55913359
1555,4665,1,1,57467428
1560,4680,1,1,55490550
1565,4695,1,1,46498204
1570,4710,1,1,50041140
1575,4725,1,1,54125464
1580,4740,1,1,54615034
1585,4755,1,1,59889610
1590,4770,1,1,87006097
1595,4785,1,1,80207331
1600,4800,1,1,78469227
1605,4815,1,1,51608596
1610,4830,1,1,52696317
1615,4845,1,1,52451144
1620,4860,1,1,55615498
1625,4875,1,1,56906688
1630,4890,1,1,54644412
1635,4905,1,1,49691099
1640,4920,1,1,56436450
1645,4935,1,1,54709478
1650,4950,1,1,55560170
1655,4965,1,1,57228315
1660,4980,1,1,51821717
1665,4995,1,1,51794637
1670,5010,1,1,49183361
1675,5025,1,1,59733596
1680,5040,1,1,52653703
1685,5055,1,1,56453043
1690,5070,1,1,56973020
1695,5085,1,1,57894886
1700,5100,1,1,52435435
1705,5115,1,1,54024851
1710,5130,1,1,58008140
1715,5145,1,1,59447776
1720,5160,1,1,51751390
1725,5175,1,1,54021481
1730,5190,1,1,57776809
1735,5205,1,1,52286515
1740,5220,1,1,54420555
1745,5235,1,1,57518138
1750,5250,1,1,51815659
1755,5265,1,1,52858993
1760,5280,1,1,56628244
1765,5295,1,1,54837046
1770,5310,1,1,55376404
1775,5325,1,1,55013977
1780,5340,1,1,59673755
1785,5355,1,1,57969591
1790,5370,1,1,57964598
1795,5385,1,1,58068483
1800,5400,1,1,55009452
1805,5415,1,1,61078082
1810,5430,1,1,65325232
1815,5445,1,1,66335703
1820,5460,1,1,63506902
1825,5475,1,1,65144988
1830,5490,1,1,58806147
1835,5505,1,1,60996371
1840,5520,1,1,57772286
1845,5535,1,1,67297796
1850,5550,1,1,54672388
1855,5565,1,1,67113655
1860,5580,1,1,61908100
1865,5595,1,1,63151798
1870,5610,1,1,66029647
1875,5625,1,1,61915406
1880,5640,1,1,55231503
1885,5655,1,1,56702226
1890,5670,1,1,52371443
1895,5685,1,1,60768930
1900,5700,1,1,64710892
1905,5715,1,1,58127180
1910,5730,1,1,62543893
1915,5745,1,1,62618774
1920,5760,1,1,64262108
1925,5775,1,1,65557102
1930,5790,1,1,63523345
1935,5805,1,1,65392926
1940,5820,1,1,59682808
1945,5835,1,1,66375691
1950,5850,1,1,62132066
1955,5865,1,1,67996700
1960,5880,1,1,59138322
1965,5895,1,1,68208265
1970,5910,1,1,65168137
1975,5925,1,1,67153230
1980,5940,1,1,65454766
1985,5955,1,1,65320424
1990,5970,1,1,59579102
1995,5985,1,1,62076417
2000,6000,1,1,62124118
2005,6015,1,1,67385475
2010,6030,1,1,64026725
2015,6045,1,1,62965934
2020,6060,1,1,66141657
2025,6075,1,1,65945055
2030,6090,1,1,61414689
2035,6105,1,1,63846021
2040,6120,1,1,69860721
2045,6135,1,1,71294219
2050,6150,1,1,68010043
2055,6165,1,1,62263453
2060,6180,1,1,71412052
2065,6195,1,1,73190144
2070,6210,1,1,71661629
2075,6225,1,1,68861402
2080,6240,1,1,74581940
2085,6255,1,1,70445704
2090,6270,1,1,69813069
2095,6285,1,1,65334097
2100,6300,1,1,69783042
2105,6315,1,1,67770310
2110,6330,1,1,77883249
2115,6345,1,1,70105904
2120,6360,1,1,65056517
2125,6375,1,1,64834399
2130,6390,1,1,70800571
2135,6405,1,1,72945538
2140,6420,1,1,71265317
2145,6435,1,1,72052016
2150,6450,1,1,78375628
2155,6465,1,1,94602289
2160,6480,1,1,75577778
2165,6495,1,1,73910005
2170,6510,1,1,70334013
2175,6525,1,1,74029388
2180,6540,1,1,99950753
2185,6555,1,1,73223388
2190,6570,1,1,69894265
2195,6585,1,1,71498478
2200,6600,1,1,67433167
2205,6615,1,1,71007224
2210,6630,1,1,78131254
2215,6645,1,1,70293093
2220,6660,1,1,74570330
2225,6675,1,1,68540458
2230,6690,1,1,73304447
2235,6705,1,1,67605120
2240,6720,1,1,69496330
2245,6735,1,1,77337231
2250,6750,1,1,71080947
2255,6765,1,1,78582237
2260,6780,1,1,72020686
2265,6795,1,1,66720426
2270,6810,1,1,68284673
2275,6825,1,1,67754618
2280,6840,1,1,69534512
2285,6855,1,1,68667021
2290,6870,1,1,67772746
2295,6885,1,1,64682459
2300,6900,1,1,66825135
2305,6915,1,1,70598412
2310,6930,1,1,75094737
2315,6945,1,1,76188918
2320,6960,1,1,70715499
2325,6975,1,1,74102338
2330,6990,1,1,69770382
2335,7005,1,1,72571256
2340,7020,1,1,67900112
2345,7035,1,1,73759121
2350,7050,1,1,69852560
2355,7065,1,1,74671095
2360,7080,1,1,73049903
2365,7095,1,1,78218290
2370,7110,1,1,76482020
2375,7125,1,1,72576671
2380,7140,1,1,79245944
2385,7155,1,1,74498244
2390,7170,1,1,72090431
2395,7185,1,1,75999656
2400,7200,1,1,84640413
2405,7215,1,1,74769252
2410,7230,1,1,78008476
2415,7245,1,1,74568985
2420,7260,1,1,73839532
2425,7275,1,1,75071483
2430,7290,1,1,74197405
2435,7305,1,1,76768900
2440,7320,1,1,81790992
2445,7335,1,1,77485379
2450,7350,1,1,79663314
2455,7365,1,1,78174829
2460,7380,1,1,81090449
2465,7395,1,1,95923883
2470,7410,1,1,85943378
2475,7425,1,1,81471495
2480,7440,1,1,79182504
2485,7455,1,1,80607164
2490,7470,1,1,83284604
2495,7485,1,1,94256200
2500,7500,1,1,88660963
2505,7515,1,1,97184866
2510,7530,1,1,89244705
2515,7545,1,1,97375652
2520,7560,1,1,95137394
2525,7575,1,1,82398492
2530,7590,1,1,97111452
2535,7605,1,1,108247802
2540,7620,1,1,96545259
2545,7635,1,1,90667060
2550,7650,1,1,92214785
2555,7665,1,1,112662287
2560,7680,1,1,111427042
2565,7695,1,1,109896635
2570,7710,1,1,115015800
2575,7725,1,1,98918233
2580,7740,1,1,86051450
2585,7755,1,1,98054687
2590,7770,1,1,89150420
2595,7785,1,1,89044174
2600,7800,1,1,87894404
2605,7815,1,1,97957104
2610,7830,1,1,88066261
2615,7845,1,1,102101854
2620,7860,1,1,86582546
2625,7875,1,1,90016004
2630,7890,1,1,83588777
2635,7905,1,1,95022637
2640,7920,1,1,102640960
2645,7935,1,1,88069305
2650,7950,1,1,85132246
2655,7965,1,1,93779321
2660,7980,1,1,116404899
2665,7995,1,1,120896602
2670,8010,1,1,89393504
2675,8025,1,1,91401357
2680,8040,1,1,103256485
2685,8055,1,1,90069834
2690,8070,1,1,102719163
2695,8085,1,1,125172203
2700,8100,1,1,106835516
2705,8115,1,1,102306771
2710,8130,1,1,110027058
2715,8145,1,1,90291175
2720,8160,1,1,150512826
2725,8175,1,1,135262235
2730,8190,1,1,119060122
2735,8205,1,1,112876579
2740,8220,1,1,103391375
2745,8235,1,1,96563328
2750,8250,1,1,85418235
2755,8265,1,1,102499543
2760,8280,1,1,87271682
2765,8295,1,1,91986796
2770,8310,1,1,87988767
2775,8325,1,1,88486328
2780,8340,1,1,91490769
2785,8355,1,1,85183551
2790,8370,1,1,92543841
2795,8385,1,1,86087833
2800,8400,1,1,90250243
2805,8415,1,1,85048657
2810,8430,1,1,88491446
2815,8445,1,1,89681024
2820,8460,1,1,95660107
2825,8475,1,1,89306612
2830,8490,1,1,103348010
2835,8505,1,1,148678979
2840,8520,1,1,92225689
2845,8535,1,1,87414795
2850,8550,1,1,87483515
2855,8565,1,1,91207196
2860,8580,1,1,95482383
2865,8595,1,1,95242658
2870,8610,1,1,92208259
2875,8625,1,1,93781660
2880,8640,1,1,94019054
2885,8655,1,1,89173606
2890,8670,1,1,90832765
2895,8685,1,1,94401360
2900,8700,1,1,104141172
2905,8715,1,1,99550397
2910,8730,1,1,94287085
2915,8745,1,1,92046767
2920,8760,1,1,98257813
2925,8775,1,1,93777689
2930,8790,1,1,88708643
2935,8805,1,1,91945316
2940,8820,1,1,91235361
2945,8835,1,1,94946421
2950,8850,1,1,95082906
2955,8865,1,1,99349107
2960,8880,1,1,96293839
2965,8895,1,1,91371965
2970,8910,1,1,104128243
2975,8925,1,1,98034203
2980,8940,1,1,96380232
2985,8955,1,1,99528864
2990,8970,1,1,100174217
2995,8985,1,1,105013757
3000,9000,1,1,98590373
