n,m,primal_lp
1000,1000,23680655
1000,1100,7225251
1000,1200,7031611
1000,1300,7369483
1000,1400,7808500
1000,1500,7371277
1000,1600,7610778
1000,1700,7993844
1000,1800,8608400
1000,1900,8438605
1000,2000,15982924
1000,2100,14781352
1000,2200,13672559
1000,2300,26182413
1000,2400,20975885
1000,2500,27196851
1000,2600,21762041
1000,2700,26898608
1000,2800,31628570
1000,2900,21026109
1000,3000,32953195
1000,3100,27480411
1000,3200,47907608
1000,3300,56581943
1000,3400,54722185
1000,3500,62103369
1000,3600,51578276
1000,3700,56398106
1000,3800,55334172
1000,3900,67021770
1000,4000,54029069
1000,4100,58973755
1000,4200,65849630
1000,4300,55321143
1000,4400,64964648
1000,4500,54292862
1000,4600,66290698
1000,4700,59779387
1000,4800,60448261
1000,4900,66010988
1000,5000,64709449
1000,5100,66711738
1000,5200,69857197
1000,5300,64933896
1000,5400,70847774
1000,5500,60171020
1000,5600,67458851
1000,5700,63520132
1000,5800,70686554
1000,5900,65051825
1000,6000,67554097
1000,6100,81765110
1000,6200,72609151
1000,6300,81189399
1000,6400,83549364
1000,6500,78229311
1000,6600,79721195
1000,6700,72944511
1000,6800,88189917
1000,6900,83639074
1000,7000,74860976
1000,7100,80450852
1000,7200,88400108
1000,7300,82714994
1000,7400,88345221
1000,7500,84770244
1000,7600,75615044
1000,7700,100092785
1000,7800,88756378
1000,7900,87019010
1000,8000,107526263
1000,8100,97845851
1000,8200,89417740
1000,8300,90789868
1000,8400,110570499
1000,8500,90474238
1000,8600,75790636
1000,8700,84246222
1000,8800,85724153
1000,8900,105703322
1000,9000,75060906
1000,9100,81997401
1000,9200,88219209
1000,9300,79767304
1000,9400,83799593
1000,9500,83079078
1000,9600,85222236
1000,9700,83338604
1000,9800,98413842
1000,9900,87666049
1000,10000,89815977
1000,10100,92983396
1000,10200,88116138
1000,10300,89175051
1000,10400,106227330
1000,10500,108197141
1000,10600,92234388
1000,10700,92815110
1000,10800,98018069
1000,10900,97675152
1000,11000,92646592
1000,11100,108192822
1000,11200,99246908
1000,11300,95621119
1000,11400,94462650
1000,11500,99643705
1000,11600,101877156
1000,11700,104038831
1000,11800,130754454
1000,11900,156168365
1000,12000,102659057
1000,12100,105120608
1000,12200,113751986
1000,12300,96660616
1000,12400,118584051
1000,12500,100810387
1000,12600,107945998
1000,12700,112634332
1000,12800,95696043
1000,12900,108728843
1000,13000,107202531
1000,13100,118673060
1000,13200,117537436
1000,13300,132439024
1000,13400,125169931
1000,13500,120756938
1000,13600,96734890
1000,13700,133179230
1000,13800,129206160
1000,13900,139151762
1000,14000,113124897
1000,14100,126771237
1000,14200,136934935
1000,14300,103363883
1000,14400,127775535
1000,14500,117217681
1000,14600,141574695
1000,14700,131300847
1000,14800,146129168
1000,14900,156672210
1000,15000,119031174
1000,15100,145927052
1000,15200,135448993
1000,15300,134115250
1000,15400,142711493
1000,15500,142592223
1000,15600,166148687
1000,15700,176764791
1000,15800,129805587
1000,15900,159140882
1000,16000,191710972
1000,16100,147627615
1000,16200,150906576
1000,16300,154754515
1000,16400,158112548
1000,16500,158979034
1000,16600,133061840
1000,16700,135684429
1000,16800,152919370
1000,16900,169818731
1000,17000,172922021
1000,17100,166622338
1000,17200,170114146
1000,17300,138436913
1000,17400,223089031
1000,17500,166710902
1000,17600,178032670
1000,17700,157643282
1000,17800,172826910
1000,17900,167578646
1000,18000,181888103
1000,18100,182909185
1000,18200,185821493
1000,18300,200182167
1000,18400,188633334
1000,18500,202783622
1000,18600,202454011
1000,18700,238399699
1000,18800,208038067
1000,18900,203192234
1000,19000,175961738
1000,19100,214897416
1000,19200,233294452
1000,19300,155618781
1000,19400,216011849
1000,19500,207601644
1000,19600,171567445
1000,19700,207263022
1000,19800,171472933
1000,19900,152898240
1000,20000,147083923
1000,20100,302677094
1000,20200,162548550
1000,20300,209984875
1000,20400,237286830
1000,20500,209702250
1000,20600,235359782
1000,20700,226091594
1000,20800,219661463
1000,20900,197703683
1000,21000,171652161
1000,21100,217634061
1000,21200,241255238
1000,21300,196692132
1000,21400,206227482
1000,21500,208845268
1000,21600,267312112
1000,21700,231662699
1000,21800,218186732
1000,21900,220408601
1000,22000,237207224
1000,22100,279426649
1000,22200,238011592
1000,22300,247847699
1000,22400,176275665
1000,22500,193711620
1000,22600,207883327
1000,22700,192303939
1000,22800,221807082
1000,22900,258439802
1000,23000,271764453
