n,m,lp_runs,exp_lp
50,700,39,39596017
55,770,37,14497968
60,840,39,15931461
65,910,30,12832448
70,980,24,11250078
75,1050,28,13489774
80,1120,35,17291053
85,1190,33,16998435
90,1260,23,13227853
95,1330,17,10811998
100,1400,23,13801360
105,1470,29,17532062
110,1540,29,19370945
115,1610,43,28902450
120,1680,46,31146043
125,1750,40,27515982
130,1820,46,30717634
135,1890,41,28831436
140,1960,42,30412684
145,2030,32,26679117
150,2100,31,26204451
155,2170,37,31120510
160,2240,44,35383480
165,2310,40,33547859
170,2380,43,35942702
175,2450,44,41979552
180,2520,37,35721358
185,2590,31,30519199
190,2660,39,36308874
195,2730,36,34521703
200,2800,35,33772523
205,2870,39,41005873
210,2940,45,48647807
215,3010,33,34887816
220,3080,43,43859212
225,3150,37,39429101
230,3220,40,46231403
235,3290,37,41203355
240,3360,31,38650297
245,3430,36,41781433
250,3500,37,43842624
255,3570,35,44714718
260,3640,32,40992047
265,3710,37,48171392
270,3780,35,45575138
275,3850,26,35208323
280,3920,29,42062817
285,3990,29,40915310
290,4060,24,36591544
295,4130,25,36703004
300,4200,26,38852894
305,4270,26,39172543
310,4340,25,40119518
315,4410,26,44060134
320,4480,17,28934366
325,4550,17,28908720
330,4620,20,33954442
335,4690,19,34405081
340,4760,15,29364450
345,4830,21,38103166
350,4900,19,35768980
355,4970,17,31848507
360,5040,15,29612594
365,5110,12,25457630
370,5180,15,30628139
375,5250,15,34522688
380,5320,15,32985927
385,5390,15,31991702
390,5460,16,33439431
395,5530,14,31074569
400,5600,16,36037840
405,5670,18,40735622
410,5740,18,39639035
415,5810,13,29999907
420,5880,13,30618890
425,5950,13,30914057
430,6020,12,32210642
435,6090,14,35566992
440,6160,14,33580768
445,6230,24,51349856
450,6300,19,42721422
455,6370,21,51933697
460,6440,19,48265971
465,6510,20,47097810
470,6580,24,54390011
475,6650,22,54090243
480,6720,22,54249343
485,6790,20,47582619
490,6860,18,54717993
495,6930,20,61625935
500,7000,19,61735560
505,7070,18,55137951
510,7140,22,58102736
515,7210,21,58178565
520,7280,31,77277866
525,7350,23,59723175
530,7420,32,81513282
535,7490,26,68290797
540,7560,29,74798571
545,7630,26,73659532
550,7700,19,52901014
555,7770,25,66922838
560,7840,26,70187721
565,7910,23,67892480
570,7980,24,66290198
575,8050,24,66895034
580,8120,25,74392298
585,8190,25,70975933
590,8260,23,66876714
595,8330,19,59698011
600,8400,21,66364228
605,8470,29,86322474
610,8540,23,73293520
615,8610,21,65872676
620,8680,22,70506668
625,8750,25,79031660
630,8820,25,76446595
635,8890,24,74748965
640,8960,21,71291712
645,9030,25,78442677
650,9100,21,68199394
655,9170,26,86996015
660,9240,29,92640023
665,9310,26,84266119
670,9380,26,89159012
675,9450,27,88303085
680,9520,22,74661904
685,9590,24,84942956
690,9660,31,102430139
695,9730,27,94091373
700,9800,31,110044223
705,9870,29,105134319
710,9940,27,96258870
715,10010,27,96269478
720,10080,29,190620992
725,10150,25,89344493
730,10220,27,98030338
735,10290,30,109799572
740,10360,30,108879407
745,10430,34,128899902
750,10500,30,111128932
755,10570,29,114273051
760,10640,25,97478645
765,10710,28,109501222
770,10780,25,97552905
775,10850,28,110479627
780,10920,26,104817368
785,10990,29,116241156
790,11060,29,114242585
795,11130,32,128262719
800,11200,34,133355598
805,11270,35,142358899
810,11340,36,143830265
815,11410,27,117651561
820,11480,34,139658506
825,11550,30,129323108
830,11620,28,131022444
835,11690,28,122570733
840,11760,25,110345916
845,11830,26,118548850
850,11900,25,111145740
855,11970,25,113651763
860,12040,24,108858219
865,12110,24,111923214
870,12180,24,112322505
875,12250,28,134670222
880,12320,31,145505483
885,12390,29,136925723
890,12460,31,141200889
895,12530,28,133633059
900,12600,36,168915821
905,12670,33,158925682
910,12740,33,153195955
915,12810,30,146035206
920,12880,29,140737847
925,12950,36,177464032
930,13020,35,167762637
935,13090,30,150191609
940,13160,36,177980755
945,13230,36,184070682
950,13300,34,171784543
955,13370,34,174297677
960,13440,37,183492463
965,13510,37,187552521
970,13580,31,161952508
975,13650,32,166061503
980,13720,33,167593600
985,13790,29,152883712
990,13860,35,179806772
995,13930,35,184131162
1000,14000,44,226866161
1005,14070,45,232943512
1010,14140,33,174335932
1015,14210,33,176004327
1020,14280,42,221817363
1025,14350,36,191657571
1030,14420,33,177176038
1035,14490,39,208975006
1040,14560,33,179937652
1045,14630,32,177534829
1050,14700,35,192449537
1055,14770,34,190245752
1060,14840,43,237604117
1065,14910,33,186343795
1070,14980,32,182718780
1075,15050,36,212438655
1080,15120,43,248605850
1085,15190,31,178461893
1090,15260,32,188662401
1095,15330,36,207320972
1100,15400,35,203328246
1105,15470,31,181697600
1110,15540,39,227885303
1115,15610,40,235847463
1120,15680,38,226666445
