n,m,lp_runs,exp_lp
800,800,1,25933928
800,900,1,3568172
800,1000,1,3804983
800,1100,1,4164357
800,1200,3,4748420
800,1300,4,5893054
800,1400,3,5256699
800,1500,10,9647489
800,1600,7,8510971
800,1700,7,8194117
800,1800,5,7488843
800,1900,7,8919139
800,2000,5,7801955
800,2100,7,10292004
800,2200,6,9610457
800,2300,7,10373994
800,2400,5,9098990
800,2500,12,15525422
800,2600,16,20311609
800,2700,10,14395080
800,2800,16,21545154
800,2900,14,21278372
800,3000,9,14353292
800,3100,14,20099038
800,3200,12,19654445
800,3300,13,20194499
800,3400,15,22062969
800,3500,15,24283093
800,3600,12,19374056
800,3700,11,19082748
800,3800,13,23790845
800,3900,11,19610346
800,4000,16,26314748
800,4100,15,27112230
800,4200,18,31858563
800,4300,19,32349072
800,4400,16,28587409
800,4500,18,31548770
800,4600,15,28246560
800,4700,22,39819899
800,4800,16,31119390
800,4900,17,32872212
800,5000,13,27350786
800,5100,15,30811560
800,5200,18,35816231
800,5300,12,27231832
800,5400,12,27702837
800,5500,17,36005608
800,5600,13,29758672
800,5700,13,31412397
800,5800,17,37558764
800,5900,18,39226830
800,6000,18,40627504
800,6100,20,44762329
800,6200,17,39617745
800,6300,17,40156797
800,6400,16,39672863
800,6500,17,43221903
800,6600,23,53361780
800,6700,21,51718416
800,6800,25,58442384
800,6900,20,51688972
800,7000,28,66709517
800,7100,22,60747611
800,7200,28,68561787
800,7300,23,63222328
800,7400,21,64795014
800,7500,22,61979789
800,7600,20,54263489
800,7700,19,54648731
800,7800,26,68578239
800,7900,27,77596537
800,8000,23,63407967
800,8100,21,64020387
800,8200,27,75417496
800,8300,30,87967161
800,8400,29,82330154
800,8500,34,98925470
800,8600,28,80954634
800,8700,33,99662936
800,8800,34,99536171
800,8900,34,102237069
800,9000,32,97985544
800,9100,34,106384434
800,9200,37,113476095
800,9300,38,118048114
800,9400,37,115573927
800,9500,33,105207453
800,9600,35,113345171
800,9700,35,113043850
800,9800,34,110166603
800,9900,35,122729906
800,10000,36,121555591
800,10100,31,107648111
800,10200,34,117865457
800,10300,41,140226089
800,10400,35,121656615
800,10500,40,142798993
800,10600,47,165554976
800,10700,37,134159491
800,10800,33,121698773
800,10900,41,150369359
800,11000,37,137374704
800,11100,39,147071660
800,11200,43,167515124
800,11300,40,153342955
800,11400,51,196634592
800,11500,44,177625150
800,11600,39,159737462
800,11700,47,196830125
800,11800,40,167038649
800,11900,48,199175356
800,12000,40,169837363
800,12100,46,202243653
800,12200,51,214293889
800,12300,53,231970269
800,12400,51,225010025
800,12500,41,185680857
800,12600,47,208411412
800,12700,47,206661884
800,12800,54,240174603
800,12900,44,201318942
800,13000,55,246491566
800,13100,57,256622670
800,13200,46,212939483
800,13300,42,194843371
800,13400,45,212587486
800,13500,46,217048348
800,13600,41,271617497
800,13700,51,239412644
800,13800,40,198573167
800,13900,44,218412259
800,14000,38,188948303
800,14100,40,202146250
800,14200,43,214106073
800,14300,40,214656777
800,14400,45,234171313
800,14500,40,205487950
800,14600,31,166386502
800,14700,38,209682787
800,14800,42,224804855
800,14900,32,176225876
800,15000,47,253397016
800,15100,29,165166828
800,15200,36,200387191
800,15300,29,170250865
800,15400,28,163895030
800,15500,46,258123945
800,15600,31,180995552
800,15700,42,241108847
800,15800,33,195095746
800,15900,29,175001679
800,16000,33,197354909
800,16100,27,164654008
800,16200,35,204882678
800,16300,37,222481632
800,16400,34,202624467
800,16500,38,224980009
800,16600,42,250623655
800,16700,32,198980826
800,16800,40,240766456
800,16900,34,210189354
800,17000,33,206617902
800,17100,37,227821512
800,17200,42,259037495
800,17300,47,286449643
800,17400,32,207817801
800,17500,36,228770062
800,17600,38,241094746
800,17700,28,188385346
800,17800,49,309421559
800,17900,38,247836754
800,18000,41,272086991
800,18100,44,291077275
800,18200,39,257443110
800,18300,41,279576495
800,18400,47,318284285
800,18500,44,298552641
800,18600,38,257239289
800,18700,51,341169624
800,18800,50,340771184
800,18900,45,312567611
800,19000,41,286545052
800,19100,57,385716826
800,19200,53,367069866
800,19300,53,359872755
800,19400,65,438334449
800,19500,58,405537012
