n,m,lp_runs,exp_lp
900,900,1,23499543
900,1000,1,3966172
900,1100,1,3880922
900,1200,1,4337726
900,1300,1,4573018
900,1400,4,6458264
900,1500,3,5847427
900,1600,6,7618935
900,1700,4,7145418
900,1800,5,7709082
900,1900,4,7366501
900,2000,5,8143579
900,2100,4,7708781
900,2200,9,11460072
900,2300,10,13001322
900,2400,9,12304508
900,2500,8,11372100
900,2600,10,13854898
900,2700,8,12199626
900,2800,9,13891272
900,2900,9,14566726
900,3000,11,16469634
900,3100,8,13721732
900,3200,17,23702477
900,3300,15,21467320
900,3400,16,23171877
900,3500,17,24834654
900,3600,14,22108093
900,3700,13,21231558
900,3800,14,23425286
900,3900,14,24113058
900,4000,13,22742036
900,4100,13,23537815
900,4200,11,21474207
900,4300,11,21862688
900,4400,13,25316503
900,4500,12,24411991
900,4600,12,24809359
900,4700,12,24584244
900,4800,12,25077246
900,4900,17,32629056
900,5000,18,35304043
900,5100,15,31681278
900,5200,18,36446633
900,5300,14,31337625
900,5400,15,32955762
900,5500,15,33224506
900,5600,17,36703903
900,5700,16,36733083
900,5800,15,35732156
900,5900,14,34198693
900,6000,14,34296419
900,6100,26,61382401
900,6200,20,46386766
900,6300,18,46623232
900,6400,20,47587152
900,6500,17,45071550
900,6600,21,51172233
900,6700,22,57008246
900,6800,22,53725103
900,6900,22,59324948
900,7000,20,52429860
900,7100,18,53066271
900,7200,18,49061723
900,7300,15,46545200
900,7400,20,54263419
900,7500,19,56181478
900,7600,19,53755509
900,7700,17,53531069
900,7800,19,54847770
900,7900,17,54034693
900,8000,21,61663248
900,8100,22,66236173
900,8200,24,69675186
900,8300,23,68831168
900,8400,26,76063067
900,8500,28,84038340
900,8600,27,81420738
900,8700,34,100528811
900,8800,36,106717711
900,8900,33,106203164
900,9000,30,92180156
900,9100,33,104155512
900,9200,29,95054867
900,9300,32,104530783
900,9400,31,102475250
900,9500,29,96547000
900,9600,32,146276744
900,9700,28,94506056
900,9800,35,120044080
900,9900,28,98332633
900,10000,33,114713933
900,10100,32,114058605
900,10200,31,115702658
900,10300,34,122854498
900,10400,26,96556972
900,10500,37,133794118
900,10600,32,118344513
900,10700,34,125829374
900,10800,36,133837800
900,10900,37,140515232
900,11000,37,147328476
900,11100,33,130060596
900,11200,37,142645610
900,11300,34,133851131
900,11400,40,160916291
900,11500,36,147506428
900,11600,40,165200526
900,11700,36,155381307
900,11800,31,135715194
900,11900,34,148042959
900,12000,30,132995777
900,12100,35,149874457
900,12200,32,140202838
900,12300,35,157447664
900,12400,32,143162062
900,12500,35,159481646
900,12600,29,132317426
900,12700,37,164333808
900,12800,38,172464758
900,12900,40,184791485
900,13000,36,167044921
900,13100,40,189793573
900,13200,40,188293676
900,13300,37,176319448
900,13400,38,182296862
900,13500,33,163386055
900,13600,34,168261279
900,13700,34,172638468
900,13800,39,193475011
900,13900,34,173350653
900,14000,36,182136933
900,14100,33,172225295
900,14200,32,166944879
900,14300,37,193705030
900,14400,34,183308821
900,14500,32,175428363
900,14600,33,178670380
900,14700,33,181400120
900,14800,38,203457155
900,14900,32,175661276
900,15000,36,194972138
900,15100,34,189563862
900,15200,37,208812249
900,15300,41,230222831
900,15400,37,208876186
900,15500,31,179910707
900,15600,38,215490410
900,15700,31,180436471
900,15800,38,225683259
900,15900,43,248286679
900,16000,35,207310540
900,16100,44,263152534
900,16200,46,276600470
900,16300,39,235782551
900,16400,35,212242918
900,16500,39,235188405
900,16600,48,282937288
900,16700,44,264512548
900,16800,43,262521199
900,16900,37,233578060
900,17000,50,306347247
900,17100,38,241768158
900,17200,38,240511303
900,17300,40,253880277
900,17400,41,266050228
900,17500,43,271787677
900,17600,38,247322878
900,17700,48,312220526
900,17800,45,300974014
900,17900,41,281123179
900,18000,44,293484140
900,18100,42,281564122
900,18200,41,275310720
900,18300,34,233671363
900,18400,38,260543879
900,18500,36,255216717
900,18600,37,252534306
900,18700,45,304029663
900,18800,45,345038850
900,18900,41,285037123
900,19000,46,317924980
900,19100,46,319869614
900,19200,40,285542597
900,19300,36,261361485
900,19400,47,333855184
900,19500,47,343724870
900,19600,53,379772882
900,19700,52,367864332
900,19800,46,331200487
900,19900,50,357571641
900,20000,45,326950424
900,20100,42,314549576
900,20200,46,341428114
900,20300,53,388268916
900,20400,49,359963819
900,20500,49,367753157
900,20600,44,330499276
900,20700,49,363643325
900,20800,51,379034788
900,20900,47,355039106
900,21000,49,370892854
900,21100,50,380460509
900,21200,45,346223198
900,21300,50,387043151
900,21400,51,393959195
900,21500,49,377986774
900,21600,54,416872066
900,21700,50,390581962
900,21800,49,380413029
900,21900,53,414459266
900,22000,55,438020184
900,22100,54,433843264
900,22200,52,428247573
900,22300,51,410059040
900,22400,51,412227603
900,22500,54,434797431
900,22600,52,424851912
900,22700,53,427637005
900,22800,52,425095056
900,22900,53,432463047
900,23000,52,427324653
900,23100,53,439008481
900,23200,52,435935120
900,23300,49,408924480
900,23400,62,513690966
900,23500,52,433622285
900,23600,57,478605602
900,23700,54,458942203
900,23800,57,486826160
900,23900,51,438854821
900,24000,58,565606151
900,24100,62,531691009
900,24200,48,418947469
900,24300,59,508276241
900,24400,64,547400853
900,24500,61,529173567
900,24600,61,528652240
900,24700,63,550271076
900,24800,53,474879505
900,24900,55,491089244
900,25000,58,527906428
900,25100,64,583422222
900,25200,63,570080307
900,25300,57,519856837
900,25400,52,483762654
900,25500,61,560876197
900,25600,69,632613110
900,25700,71,648047237
900,25800,63,574988206
900,25900,71,644592087
900,26000,62,570113504
900,26100,71,657137115
900,26200,78,721502731
900,26300,71,665072702
900,26400,75,699934251
900,26500,61,579226708
900,26600,76,714273179
900,26700,69,652112493
900,26800,71,678349079
900,26900,63,598763833
900,27000,66,650707179
900,27100,59,578256291
900,27200,72,690495854
900,27300,72,700152018
900,27400,60,584248724
900,27500,69,662244695
900,27600,71,757558800
900,27700,73,704944244
900,27800,64,622518413
900,27900,69,670451903
900,28000,67,673121645
900,28100,75,739171702
900,28200,77,751981712
900,28300,80,787293557
900,28400,66,675326534
900,28500,77,773626815
900,28600,86,878327380
900,28700,78,793594561
900,28800,82,828087540
900,28900,78,781656212
900,29000,78,796958079
900,29100,68,692438343
900,29200,72,736236664
900,29300,75,769867908
900,29400,75,768417324
900,29500,78,800143030
900,29600,72,744607807
900,29700,72,734522041
900,29800,82,839689669
900,29900,69,720228999
900,30000,75,785197946
900,30100,81,845137060
900,30200,77,806353005
900,30300,76,798258699
900,30400,73,769320313
900,30500,75,869038004
900,30600,76,825328138
900,30700,82,866907446
900,30800,83,881455325
900,30900,68,728533282
900,31000,77,832326822
900,31100,90,958596010
900,31200,72,820414089
900,31300,77,850107210
900,31400,83,913287065
900,31500,70,766630119
900,31600,84,923409304
900,31700,67,749421895
900,31800,85,927417210
900,31900,94,1047130132
900,32000,79,952588101
900,32100,91,1034985802
900,32200,88,999318071
900,32300,82,939564987
900,32400,83,921410547
900,32500,85,944787710
900,32600,98,1130224730
900,32700,85,987630939
900,32800,90,1032336387
900,32900,96,1163136227
900,33000,98,1140301826
900,33100,106,1234414198
900,33200,106,1235843798
900,33300,90,1050950132
900,33400,111,1313033802
900,33500,108,1271857303
900,33600,96,1173098949
900,33700,99,1167093569
900,33800,107,1264167149
900,33900,99,1166335318
900,34000,95,1142791620
900,34100,102,1235833767
900,34200,109,1285823539
900,34300,105,1251524433
900,34400,106,1257945208
900,34500,92,1111028462
900,34600,104,1245623542
900,34700,116,1389146505
900,34800,102,1297415259
900,34900,100,1213962973
900,35000,121,1468551055
900,35100,100,1226608062
900,35200,112,1384063871
900,35300,102,1260218920
900,35400,106,1305893040
900,35500,106,1313587055
900,35600,102,1256002621
900,35700,122,1496996918
900,35800,105,1304753702
900,35900,110,1366502616
900,36000,121,1522401281
900,36100,116,1430115861
900,36200,105,1316013146
900,36300,114,1420151452
900,36400,98,1241290257
900,36500,117,1536578416
900,36600,106,1354967931
900,36700,112,1409709695
900,36800,101,1294536844
900,36900,121,1540326225
900,37000,109,1384883060
900,37100,102,1300223821
900,37200,101,1296429861
900,37300,102,1310534095
900,37400,109,1409590927
900,37500,112,1446342646
900,37600,106,1380416799
900,37700,105,1361629565
900,37800,110,1433844701
900,37900,120,1577219442
900,38000,103,1342180489
900,38100,104,1461550199
900,38200,108,1424580740
900,38300,111,1466382357
900,38400,112,1483779202
900,38500,112,1462963442
900,38600,110,1475148753
900,38700,111,1482903734
900,38800,116,1567040709
900,38900,108,1444050879
900,39000,121,1609399996
900,39100,116,1586346712
900,39200,119,1582673268
900,39300,104,1413320596
