n,m,dinic
2610,5220,820345
2615,5230,877173
2620,5240,809161
2625,5250,810668
2630,5260,818481
2635,5270,812933
2640,5280,843151
2645,5290,818210
2650,5300,836390
2655,5310,824188
2660,5320,820237
2665,5330,791592
2670,5340,746964
2675,5350,838324
2680,5360,837890
2685,5370,828121
2690,5380,811820
2695,5390,1048544
2700,5400,907911
2705,5410,836170
2710,5420,809664
2715,5430,887775
2720,5440,867752
2725,5450,702221
2730,5460,860071
2735,5470,864357
2740,5480,848530
2745,5490,847004
2750,5500,848162
2755,5510,859654
2760,5520,836791
2765,5530,872993
2770,5540,861296
2775,5550,1241042
2780,5560,818482
2785,5570,869804
2790,5580,869333
2795,5590,860689
2800,5600,865837
2805,5610,806103
2810,5620,810552
2815,5630,878615
2820,5640,865468
2825,5650,871371
2830,5660,872112
2835,5670,815143
2840,5680,799606
2845,5690,862899
2850,5700,906919
2855,5710,866202
2860,5720,887618
2865,5730,829445
2870,5740,802963
2875,5750,887137
2880,5760,1352984
2885,5770,911774
2890,5780,836821
2895,5790,867166
2900,5800,902703
2905,5810,894680
2910,5820,894793
2915,5830,917884
2920,5840,867446
2925,5850,947365
2930,5860,900966
2935,5870,885663
2940,5880,906327
2945,5890,851310
2950,5900,894136
2955,5910,957849
2960,5920,923451
2965,5930,1018736
2970,5940,971862
2975,5950,968964
2980,5960,1045253
2985,5970,1072641
2990,5980,940437
2995,5990,918665
3000,6000,957197
