n,m,dual_lp
800,800,29053795
800,900,8216192
800,1000,7890653
800,1100,9284224
800,1200,10211888
800,1300,11084948
800,1400,13407410
800,1500,14440998
800,1600,15994346
800,1700,17653851
800,1800,19269215
800,1900,21760137
800,2000,20156784
800,2100,22064978
800,2200,23220957
800,2300,24975016
800,2400,26278282
800,2500,28005628
800,2600,28987091
800,2700,32286526
800,2800,34252528
800,2900,41000013
800,3000,35275956
800,3100,39297138
800,3200,35990630
800,3300,36960038
800,3400,35096276
800,3500,37161459
800,3600,37148234
800,3700,46940178
800,3800,46950200
800,3900,48865262
800,4000,47886537
800,4100,49320354
800,4200,51297496
800,4300,49730824
800,4400,51000829
800,4500,58175430
800,4600,49540870
800,4700,51569810
800,4800,54779019
800,4900,49974948
800,5000,51340908
800,5100,54181315
800,5200,52671523
800,5300,56324340
800,5400,55951927
800,5500,56779326
800,5600,57611649
800,5700,62480307
800,5800,67439849
800,5900,67507850
800,6000,69046662
800,6100,67158992
800,6200,70911495
800,6300,88729451
800,6400,77613742
800,6500,73683004
800,6600,98853420
800,6700,76398806
800,6800,81925968
800,6900,100739573
800,7000,132383142
800,7100,101268952
800,7200,96941627
800,7300,98606547
800,7400,94517135
800,7500,107102998
800,7600,106018596
800,7700,113467741
800,7800,107724479
800,7900,102313172
800,8000,118029613
800,8100,110397947
800,8200,103498884
800,8300,110506307
800,8400,120629086
800,8500,125220122
800,8600,114452247
800,8700,130797154
800,8800,132041125
800,8900,115753495
800,9000,124539562
800,9100,130263000
800,9200,120086878
800,9300,137059815
800,9400,134538263
800,9500,119957543
800,9600,130067774
800,9700,122686403
800,9800,136968974
800,9900,148292646
800,10000,140302567
800,10100,224536970
800,10200,236703709
800,10300,231174700
800,10400,214927425
800,10500,249473972
800,10600,224350356
800,10700,221098423
800,10800,239256521
800,10900,237429933
800,11000,227298863
800,11100,251568400
800,11200,248301268
800,11300,275840847
800,11400,258427430
800,11500,246736602
800,11600,261152852
800,11700,260530238
800,11800,283877357
800,11900,282687806
800,12000,286208884
800,12100,256484903
800,12200,225485107
800,12300,217178813
800,12400,224784718
800,12500,229887063
800,12600,235884227
800,12700,229003941
800,12800,227469044
800,12900,234778060
800,13000,236444857
800,13100,237209914
800,13200,242303869
800,13300,246988197
800,13400,246401989
800,13500,255116926
800,13600,266560794
800,13700,258422436
800,13800,281365790
800,13900,261463808
800,14000,261000279
800,14100,263390473
800,14200,266418367
800,14300,266232970
800,14400,273822335
800,14500,268997667
800,14600,277249439
800,14700,277374884
800,14800,298684002
800,14900,287399544
800,15000,279925266
800,15100,298583726
800,15200,295716793
800,15300,317680804
800,15400,300160997
800,15500,298729469
800,15600,360211928
800,15700,336649445
800,15800,304479339
800,15900,319110082
800,16000,329783073
800,16100,342115814
800,16200,329159058
800,16300,333103632
800,16400,330734102
800,16500,360249062
800,16600,363012012
800,16700,344964192
800,16800,344361103
800,16900,359940017
800,17000,354560692
800,17100,354690013
800,17200,355630466
800,17300,373714897
800,17400,425897588
800,17500,371543330
800,17600,381402680
800,17700,378285171
800,17800,375306905
800,17900,383100980
800,18000,382459240
800,18100,392493095
800,18200,394369139
800,18300,440732103
800,18400,410303379
800,18500,390614351
800,18600,385224656
800,18700,424105861
800,18800,414426239
800,18900,435677226
800,19000,403700291
800,19100,418873922
800,19200,419467956
800,19300,440698449
800,19400,423615333
800,19500,424558429
800,19600,443646200
800,19700,449522211
800,19800,453279702
800,19900,457947346
800,20000,461822385
800,20100,447718148
800,20200,448006862
800,20300,465449546
800,20400,446494748
800,20500,465664217
800,20600,454646393
800,20700,503213731
800,20800,478837595
800,20900,478874358
800,21000,458944419
800,21100,471484177
800,21200,478628399
800,21300,496731054
800,21400,505540208
800,21500,504889629
800,21600,526190410
800,21700,508923347
800,21800,553873166
800,21900,504702071
800,22000,507888105
800,22100,520539459
800,22200,564167117
800,22300,531180090
800,22400,547692627
800,22500,529154861
800,22600,526720914
800,22700,513786511
800,22800,567213570
800,22900,566191860
800,23000,591149207
800,23100,566088587
800,23200,559875498
800,23300,599935210
800,23400,542401629
800,23500,600654729
800,23600,586987646
800,23700,622993187
800,23800,594959910
800,23900,625323385
800,24000,572366624
800,24100,590356797
800,24200,619067955
800,24300,612335805
800,24400,597363062
800,24500,688180943
800,24600,608521360
800,24700,594203115
800,24800,678500912
800,24900,619205867
800,25000,696458452
800,25100,772682914
800,25200,828254242
800,25300,819097166
800,25400,824694463
800,25500,777899074
800,25600,773507427
800,25700,888024529
800,25800,793265427
800,25900,957450594
800,26000,1017109801
800,26100,939905367
800,26200,820369541
800,26300,874906195
800,26400,872234774
800,26500,838521870
800,26600,761358227
800,26700,963159228
800,26800,922524350
800,26900,871497825
800,27000,1037932338
800,27100,898592150
800,27200,912945624
800,27300,932905320
800,27400,945022641
800,27500,905526261
800,27600,973451890
800,27700,1049492290
800,27800,946019743
800,27900,971227582
800,28000,932751291
800,28100,780989612
800,28200,818361074
800,28300,828162561
800,28400,847764767
800,28500,847905923
800,28600,868371536
800,28700,884869892
800,28800,884117814
800,28900,874178511
800,29000,865246368
800,29100,872248157
800,29200,840032383
800,29300,840619465
800,29400,876699454
800,29500,875807851
800,29600,898639174
800,29700,949880418
800,29800,512023730
800,29900,476481504
800,30000,854525814
800,30100,445051115
800,30200,812742218
800,30300,502525316
800,30400,845498643
800,30500,455150537
800,30600,435819924
800,30700,492255564
800,30800,478418356
800,30900,514929060
800,31000,495774278
800,31100,513632177
800,31200,484256900
800,31300,477264260
800,31400,507171142
800,31500,566184437
800,31600,539853018
800,31700,505215908
800,31800,457287526
800,31900,501880305
800,32000,516732773
800,32100,465380177
800,32200,569385967
800,32300,490629199
800,32400,546166601
800,32500,571169849
800,32600,558099154
800,32700,523138955
800,32800,538572164
800,32900,501181712
800,33000,521994622
800,33100,571010445
800,33200,582509295
800,33300,514096992
800,33400,532239897
800,33500,565234466
800,33600,522845393
800,33700,559881671
800,33800,539649308
800,33900,512992598
800,34000,504431507
800,34100,534439318
800,34200,624345619
800,34300,566970458
800,34400,474393562
800,34500,489288025
800,34600,460372719
800,34700,487031077
800,34800,533934015
800,34900,491488665
800,35000,510604923
800,35100,489294266
800,35200,489760916
800,35300,457819268
800,35400,523084029
800,35500,548393475
800,35600,510449928
800,35700,506614814
800,35800,516923001
800,35900,505227630
800,36000,490658557
800,36100,486252298
800,36200,503809491
800,36300,575747687
800,36400,554957671
800,36500,529640450
800,36600,538396603
800,36700,611417700
