n,m,cmin,cmax,dual_lp
850,6800,1,1,65250369
855,6840,1,1,65572995
860,6880,1,1,65922057
865,6920,1,1,68294945
870,6960,1,1,70319191
875,7000,1,1,72368692
880,7040,1,1,68243275
885,7080,1,1,67200290
890,7120,1,1,68124172
895,7160,1,1,70648824
900,7200,1,1,71157910
905,7240,1,1,75607344
910,7280,1,1,73924874
915,7320,1,1,87450870
920,7360,1,1,95297027
925,7400,1,1,92860790
930,7440,1,1,91199725
935,7480,1,1,87677086
940,7520,1,1,90805900
945,7560,1,1,88879082
950,7600,1,1,98036314
955,7640,1,1,99407546
960,7680,1,1,102016057
965,7720,1,1,97937585
970,7760,1,1,98470837
975,7800,1,1,95353353
980,7840,1,1,97653645
985,7880,1,1,105060996
990,7920,1,1,102284365
995,7960,1,1,107503330
1000,8000,1,1,104300092
1005,8040,1,1,101735539
1010,8080,1,1,99066887
1015,8120,1,1,98860629
1020,8160,1,1,103314047
1025,8200,1,1,102949993
1030,8240,1,1,107328271
1035,8280,1,1,91551154
1040,8320,1,1,108490424
1045,8360,1,1,111320691
1050,8400,1,1,102877811
1055,8440,1,1,108065231
1060,8480,1,1,107946982
1065,8520,1,1,107995703
1070,8560,1,1,112577480
1075,8600,1,1,147068798
1080,8640,1,1,141570102
1085,8680,1,1,122716044
1090,8720,1,1,121983638
1095,8760,1,1,132096817
1100,8800,1,1,130831987
1105,8840,1,1,112740350
1110,8880,1,1,120310688
1115,8920,1,1,124807642
1120,8960,1,1,114916581
1125,9000,1,1,113728904
1130,9040,1,1,113587411
1135,9080,1,1,131891618
1140,9120,1,1,114009969
1145,9160,1,1,136380693
1150,9200,1,1,135854437
1155,9240,1,1,111042892
1160,9280,1,1,130594340
1165,9320,1,1,136196694
1170,9360,1,1,134025004
1175,9400,1,1,129354308
1180,9440,1,1,116483794
1185,9480,1,1,138263291
1190,9520,1,1,127109598
1195,9560,1,1,122630020
1200,9600,1,1,134664146
1205,9640,1,1,138235182
1210,9680,1,1,135832380
1215,9720,1,1,127861033
1220,9760,1,1,123714369
1225,9800,1,1,135130160
1230,9840,1,1,131697758
1235,9880,1,1,134210146
1240,9920,1,1,148971791
1245,9960,1,1,123876245
1250,10000,1,1,132374538
1255,10040,1,1,146378546
1260,10080,1,1,181252427
1265,10120,1,1,195198692
1270,10160,1,1,156612266
1275,10200,1,1,156672996
1280,10240,1,1,186615342
1285,10280,1,1,208692508
1290,10320,1,1,199021248
1295,10360,1,1,178435415
1300,10400,1,1,176414957
1305,10440,1,1,191145803
1310,10480,1,1,160670969
1315,10520,1,1,186976120
1320,10560,1,1,186130256
1325,10600,1,1,179706163
1330,10640,1,1,179586806
1335,10680,1,1,193020301
1340,10720,1,1,170500286
1345,10760,1,1,165217562
1350,10800,1,1,165323610
1355,10840,1,1,178743160
1360,10880,1,1,161822088
1365,10920,1,1,165767506
1370,10960,1,1,200786586
1375,11000,1,1,180689399
1380,11040,1,1,299049288
1385,11080,1,1,198407903
1390,11120,1,1,175441603
1395,11160,1,1,165854557
1400,11200,1,1,201606366
1405,11240,1,1,224063875
1410,11280,1,1,178941274
1415,11320,1,1,184260046
1420,11360,1,1,172678538
1425,11400,1,1,190111673
1430,11440,1,1,183512694
1435,11480,1,1,193527234
1440,11520,1,1,198165923
1445,11560,1,1,193426905
1450,11600,1,1,187179431
1455,11640,1,1,195900467
1460,11680,1,1,182467757
1465,11720,1,1,185689208
1470,11760,1,1,210155971
1475,11800,1,1,196906932
1480,11840,1,1,205962819
1485,11880,1,1,196695568
1490,11920,1,1,188978006
1495,11960,1,1,178614184
1500,12000,1,1,179369947
1505,12040,1,1,181534862
1510,12080,1,1,183485196
1515,12120,1,1,189992372
1520,12160,1,1,211872282
1525,12200,1,1,202742556
1530,12240,1,1,214139345
1535,12280,1,1,225868834
1540,12320,1,1,215916568
1545,12360,1,1,227039829
1550,12400,1,1,240052961
1555,12440,1,1,218718669
1560,12480,1,1,196897739
1565,12520,1,1,259948875
1570,12560,1,1,247402056
1575,12600,1,1,339302489
1580,12640,1,1,224913048
1585,12680,1,1,229350626
1590,12720,1,1,202270119
1595,12760,1,1,206415689
1600,12800,1,1,189918774
1605,12840,1,1,242799079
1610,12880,1,1,230673164
1615,12920,1,1,245127157
1620,12960,1,1,232332557
1625,13000,1,1,258050677
1630,13040,1,1,244139678
1635,13080,1,1,206219416
1640,13120,1,1,216993710
1645,13160,1,1,242551536
1650,13200,1,1,210401155
1655,13240,1,1,208244309
1660,13280,1,1,225370546
1665,13320,1,1,218856041
1670,13360,1,1,237398555
1675,13400,1,1,239964218
1680,13440,1,1,226986538
1685,13480,1,1,247515565
1690,13520,1,1,230231706
1695,13560,1,1,237804007
1700,13600,1,1,253653469
1705,13640,1,1,222186038
1710,13680,1,1,266035819
1715,13720,1,1,227115692
1720,13760,1,1,261988123
1725,13800,1,1,223854357
1730,13840,1,1,212302659
1735,13880,1,1,226998432
1740,13920,1,1,249308570
1745,13960,1,1,270165854
1750,14000,1,1,259458182
1755,14040,1,1,256104674
1760,14080,1,1,221815700
1765,14120,1,1,247519844
1770,14160,1,1,256504752
1775,14200,1,1,259830923
1780,14240,1,1,262095193
1785,14280,1,1,358092372
1790,14320,1,1,264566591
1795,14360,1,1,226345130
1800,14400,1,1,268478210
1805,14440,1,1,237600702
1810,14480,1,1,266131888
1815,14520,1,1,265152257
1820,14560,1,1,277610059
1825,14600,1,1,248242685
1830,14640,1,1,266233836
1835,14680,1,1,244379169
1840,14720,1,1,261306691
1845,14760,1,1,267220852
1850,14800,1,1,265816362
1855,14840,1,1,264835063
1860,14880,1,1,254378162
1865,14920,1,1,268355887
1870,14960,1,1,244790886
1875,15000,1,1,271082491
1880,15040,1,1,227758100
1885,15080,1,1,258528528
1890,15120,1,1,245221136
1895,15160,1,1,245456364
1900,15200,1,1,275948293
1905,15240,1,1,264450586
1910,15280,1,1,295623527
1915,15320,1,1,308503567
1920,15360,1,1,289822559
1925,15400,1,1,250962225
1930,15440,1,1,264315957
1935,15480,1,1,291528360
1940,15520,1,1,250795710
1945,15560,1,1,280407066
1950,15600,1,1,272987015
1955,15640,1,1,273646454
1960,15680,1,1,287803613
1965,15720,1,1,297897218
1970,15760,1,1,303315263
1975,15800,1,1,294753388
1980,15840,1,1,305735102
1985,15880,1,1,280016312
1990,15920,1,1,290918724
1995,15960,1,1,304291569
2000,16000,1,1,296936216
2005,16040,1,1,319747336
2010,16080,1,1,279639273
2015,16120,1,1,287327099
2020,16160,1,1,271796557
2025,16200,1,1,302155192
2030,16240,1,1,296394632
2035,16280,1,1,313856809
2040,16320,1,1,315819801
2045,16360,1,1,278380742
2050,16400,1,1,311846688
2055,16440,1,1,279415886
2060,16480,1,1,314151956
2065,16520,1,1,321721282
2070,16560,1,1,323827437
2075,16600,1,1,265556355
2080,16640,1,1,324214903
2085,16680,1,1,314179965
2090,16720,1,1,313312922
2095,16760,1,1,293311936
2100,16800,1,1,395409652
2105,16840,1,1,314208330
2110,16880,1,1,315533530
2115,16920,1,1,324506382
2120,16960,1,1,338864360
2125,17000,1,1,309018440
2130,17040,1,1,327348168
2135,17080,1,1,296612517
2140,17120,1,1,330398047
2145,17160,1,1,326365139
2150,17200,1,1,332519832
2155,17240,1,1,329254296
2160,17280,1,1,323717502
2165,17320,1,1,331775478
2170,17360,1,1,319711832
2175,17400,1,1,328359584
2180,17440,1,1,328013305
2185,17480,1,1,327519668
2190,17520,1,1,331751998
2195,17560,1,1,327994735
2200,17600,1,1,328102262
2205,17640,1,1,328614891
2210,17680,1,1,357813020
2215,17720,1,1,322765643
2220,17760,1,1,382072323
2225,17800,1,1,360667800
2230,17840,1,1,323590804
2235,17880,1,1,341299229
2240,17920,1,1,331657986
2245,17960,1,1,319137762
2250,18000,1,1,346570643
2255,18040,1,1,347773104
2260,18080,1,1,326500497
2265,18120,1,1,351044436
2270,18160,1,1,322269188
2275,18200,1,1,346354305
2280,18240,1,1,340018916
2285,18280,1,1,347060580
2290,18320,1,1,350447460
2295,18360,1,1,342169726
2300,18400,1,1,343511234
2305,18440,1,1,339099771
2310,18480,1,1,311453481
2315,18520,1,1,366530988
2320,18560,1,1,369433789
2325,18600,1,1,340299227
2330,18640,1,1,351911766
2335,18680,1,1,377255680
2340,18720,1,1,371034611
2345,18760,1,1,349842461
2350,18800,1,1,353020169
2355,18840,1,1,348856380
2360,18880,1,1,421738752
2365,18920,1,1,412728173
2370,18960,1,1,336916017
2375,19000,1,1,366442124
2380,19040,1,1,388070152
2385,19080,1,1,389695703
2390,19120,1,1,349331384
2395,19160,1,1,402648885
2400,19200,1,1,382607855
2405,19240,1,1,362195462
2410,19280,1,1,378536656
2415,19320,1,1,347652529
2420,19360,1,1,372928216
2425,19400,1,1,353001668
2430,19440,1,1,403655575
2435,19480,1,1,374292368
2440,19520,1,1,379484135
2445,19560,1,1,393055048
2450,19600,1,1,420643432
2455,19640,1,1,387642848
2460,19680,1,1,388168612
2465,19720,1,1,435672697
2470,19760,1,1,392055116
2475,19800,1,1,419611024
2480,19840,1,1,385633205
2485,19880,1,1,406117460
2490,19920,1,1,442363467
2495,19960,1,1,413443369
2500,20000,1,1,436833899
2505,20040,1,1,470928098
2510,20080,1,1,461617646
2515,20120,1,1,424203587
2520,20160,1,1,457187721
2525,20200,1,1,453838192
2530,20240,1,1,404445755
2535,20280,1,1,401591834
2540,20320,1,1,453187864
2545,20360,1,1,440810596
2550,20400,1,1,450346700
2555,20440,1,1,422231279
2560,20480,1,1,457972936
2565,20520,1,1,506729449
2570,20560,1,1,384581548
2575,20600,1,1,425923312
2580,20640,1,1,493899356
2585,20680,1,1,450504064
2590,20720,1,1,491451118
2595,20760,1,1,434412708
2600,20800,1,1,633463077
2605,20840,1,1,407990417
2610,20880,1,1,449017173
2615,20920,1,1,394327551
2620,20960,1,1,451711352
2625,21000,1,1,468778310
2630,21040,1,1,447268389
2635,21080,1,1,414134426
2640,21120,1,1,411042666
2645,21160,1,1,454886293
2650,21200,1,1,513985800
2655,21240,1,1,420357085
2660,21280,1,1,491681154
2665,21320,1,1,453827693
2670,21360,1,1,423752572
2675,21400,1,1,405154955
2680,21440,1,1,482659457
2685,21480,1,1,420872607
2690,21520,1,1,464411242
2695,21560,1,1,475435265
2700,21600,1,1,454132840
2705,21640,1,1,417088469
2710,21680,1,1,454523365
2715,21720,1,1,451594256
2720,21760,1,1,519289876
2725,21800,1,1,474956075
2730,21840,1,1,491656247
2735,21880,1,1,458292231
2740,21920,1,1,518711447
2745,21960,1,1,448818302
2750,22000,1,1,419950687
2755,22040,1,1,459746285
2760,22080,1,1,450301425
2765,22120,1,1,434047428
2770,22160,1,1,438190937
2775,22200,1,1,568473215
2780,22240,1,1,476162601
2785,22280,1,1,448906688
2790,22320,1,1,461578189
2795,22360,1,1,473305637
2800,22400,1,1,511199113
2805,22440,1,1,449024454
2810,22480,1,1,495615851
2815,22520,1,1,437619370
2820,22560,1,1,516475080
2825,22600,1,1,501953795
2830,22640,1,1,433175754
2835,22680,1,1,483415666
2840,22720,1,1,521804473
2845,22760,1,1,435001047
2850,22800,1,1,481373306
2855,22840,1,1,461454145
2860,22880,1,1,432748763
2865,22920,1,1,453898297
2870,22960,1,1,488342786
2875,23000,1,1,489460293
2880,23040,1,1,461955194
2885,23080,1,1,465331597
2890,23120,1,1,460227964
2895,23160,1,1,474411855
2900,23200,1,1,477472816
2905,23240,1,1,456862755
2910,23280,1,1,507596775
2915,23320,1,1,509930548
2920,23360,1,1,506610914
2925,23400,1,1,493793001
2930,23440,1,1,464732983
2935,23480,1,1,516071751
2940,23520,1,1,489701369
2945,23560,1,1,520169010
2950,23600,1,1,503480686
2955,23640,1,1,458930537
2960,23680,1,1,581785489
2965,23720,1,1,513390436
2970,23760,1,1,479410466
2975,23800,1,1,495169320
2980,23840,1,1,504850888
2985,23880,1,1,504887710
2990,23920,1,1,469090354
2995,23960,1,1,518552001
3000,24000,1,1,562506443
