n,m,cmin,cmax,dinic
1690,23660,1,100,3210571
1695,23730,1,100,3317538
1700,23800,1,100,3671225
1705,23870,1,100,3766775
1710,23940,1,100,3146708
1715,24010,1,100,3774764
1720,24080,1,100,3302992
1725,24150,1,100,3988739
1730,24220,1,100,3822329
1735,24290,1,100,3999513
1740,24360,1,100,4711666
1745,24430,1,100,3728912
1750,24500,1,100,4707818
1755,24570,1,100,3579844
1760,24640,1,100,7124056
1765,24710,1,100,5900698
1770,24780,1,100,3922637
1775,24850,1,100,3308995
1780,24920,1,100,4063887
1785,24990,1,100,3742005
1790,25060,1,100,3955454
1795,25130,1,100,3932491
1800,25200,1,100,3926953
1805,25270,1,100,3623391
1810,25340,1,100,3677826
1815,25410,1,100,4581298
1820,25480,1,100,6593907
1825,25550,1,100,4819518
1830,25620,1,100,4380631
1835,25690,1,100,4189667
1840,25760,1,100,3575878
1845,25830,1,100,3934168
1850,25900,1,100,4053652
1855,25970,1,100,4263088
1860,26040,1,100,4152892
1865,26110,1,100,3708796
1870,26180,1,100,3471380
1875,26250,1,100,3855925
1880,26320,1,100,4427338
1885,26390,1,100,3849786
1890,26460,1,100,3692264
1895,26530,1,100,3609050
1900,26600,1,100,3783985
1905,26670,1,100,4491638
1910,26740,1,100,4514567
1915,26810,1,100,4500975
1920,26880,1,100,5103435
1925,26950,1,100,4816807
1930,27020,1,100,4027160
1935,27090,1,100,4302482
1940,27160,1,100,3629262
1945,27230,1,100,3644167
1950,27300,1,100,4820546
1955,27370,1,100,4671474
1960,27440,1,100,3966456
1965,27510,1,100,4494524
1970,27580,1,100,3818242
1975,27650,1,100,3886369
1980,27720,1,100,4539759
1985,27790,1,100,4516230
1990,27860,1,100,4647310
1995,27930,1,100,4914006
2000,28000,1,100,4187771
2005,28070,1,100,4164284
2010,28140,1,100,5005963
2015,28210,1,100,4315621
2020,28280,1,100,5508809
2025,28350,1,100,6428498
2030,28420,1,100,4571529
2035,28490,1,100,3882302
2040,28560,1,100,4533395
2045,28630,1,100,3981790
2050,28700,1,100,3978477
2055,28770,1,100,4143358
2060,28840,1,100,4171068
2065,28910,1,100,4893266
2070,28980,1,100,4794305
2075,29050,1,100,4682161
2080,29120,1,100,4270665
2085,29190,1,100,5030743
2090,29260,1,100,4571319
2095,29330,1,100,4530319
2100,29400,1,100,4275644
2105,29470,1,100,4159906
2110,29540,1,100,4359055
2115,29610,1,100,5170658
2120,29680,1,100,4396997
2125,29750,1,100,4425398
2130,29820,1,100,4202665
2135,29890,1,100,4935269
2140,29960,1,100,5095285
2145,30030,1,100,4517145
2150,30100,1,100,5119902
2155,30170,1,100,6411227
2160,30240,1,100,5899166
2165,30310,1,100,6421092
2170,30380,1,100,5873061
2175,30450,1,100,8061930
2180,30520,1,100,8640594
2185,30590,1,100,7235190
2190,30660,1,100,7900992
2195,30730,1,100,6686693
2200,30800,1,100,5918587
2205,30870,1,100,6253858
2210,30940,1,100,6121783
2215,31010,1,100,8208927
2220,31080,1,100,6973885
2225,31150,1,100,6323805
2230,31220,1,100,4964270
2235,31290,1,100,5503864
2240,31360,1,100,5491898
2245,31430,1,100,6202346
2250,31500,1,100,4996760
2255,31570,1,100,5881521
2260,31640,1,100,4795592
2265,31710,1,100,4660908
2270,31780,1,100,5511838
2275,31850,1,100,4570806
2280,31920,1,100,4634728
2285,31990,1,100,4763483
2290,32060,1,100,5119862
2295,32130,1,100,4899384
2300,32200,1,100,5524115
2305,32270,1,100,5168409
2310,32340,1,100,4919595
2315,32410,1,100,4749268
2320,32480,1,100,5410827
2325,32550,1,100,4783576
2330,32620,1,100,4851883
2335,32690,1,100,6734412
2340,32760,1,100,5123901
2345,32830,1,100,5473157
2350,32900,1,100,5437956
2355,32970,1,100,5212790
2360,33040,1,100,5834615
2365,33110,1,100,7382076
2370,33180,1,100,5132832
2375,33250,1,100,5840027
2380,33320,1,100,5291038
2385,33390,1,100,5959163
2390,33460,1,100,5810528
2395,33530,1,100,5205932
2400,33600,1,100,5334509
2405,33670,1,100,5453699
2410,33740,1,100,5738112
2415,33810,1,100,5459896
2420,33880,1,100,6657342
2425,33950,1,100,5576720
2430,34020,1,100,5638485
2435,34090,1,100,5322720
2440,34160,1,100,6778974
2445,34230,1,100,8750376
2450,34300,1,100,6808558
2455,34370,1,100,5667796
2460,34440,1,100,5810236
2465,34510,1,100,6676239
2470,34580,1,100,5716426
2475,34650,1,100,5435948
2480,34720,1,100,5247049
2485,34790,1,100,5927890
2490,34860,1,100,5912228
2495,34930,1,100,6175039
2500,35000,1,100,6112653
2505,35070,1,100,7048469
2510,35140,1,100,6036347
2515,35210,1,100,5565542
2520,35280,1,100,5772125
2525,35350,1,100,5614177
2530,35420,1,100,5311512
2535,35490,1,100,5510403
2540,35560,1,100,6557460
2545,35630,1,100,5591664
2550,35700,1,100,8362233
2555,35770,1,100,7319860
2560,35840,1,100,5773075
2565,35910,1,100,6046491
2570,35980,1,100,5896568
2575,36050,1,100,6589072
2580,36120,1,100,5788278
2585,36190,1,100,5710679
2590,36260,1,100,5892083
2595,36330,1,100,5868253
2600,36400,1,100,6277423
2605,36470,1,100,5501224
2610,36540,1,100,5919481
2615,36610,1,100,5641915
2620,36680,1,100,8632977
2625,36750,1,100,5382493
2630,36820,1,100,6790618
2635,36890,1,100,7814463
2640,36960,1,100,6873943
2645,37030,1,100,5633205
2650,37100,1,100,6278991
2655,37170,1,100,5832649
2660,37240,1,100,6157126
2665,37310,1,100,6546102
2670,37380,1,100,5732773
2675,37450,1,100,8915490
2680,37520,1,100,6538711
2685,37590,1,100,6508145
2690,37660,1,100,10208859
2695,37730,1,100,6593119
2700,37800,1,100,7153684
2705,37870,1,100,10997359
2710,37940,1,100,8005430
2715,38010,1,100,15592609
2720,38080,1,100,13031445
2725,38150,1,100,14368096
2730,38220,1,100,9462149
2735,38290,1,100,9036105
2740,38360,1,100,12672624
2745,38430,1,100,9349943
2750,38500,1,100,8880815
2755,38570,1,100,9054349
2760,38640,1,100,6336531
2765,38710,1,100,9052455
2770,38780,1,100,6390017
2775,38850,1,100,7800848
2780,38920,1,100,7498017
2785,38990,1,100,7522537
2790,39060,1,100,7157100
2795,39130,1,100,7136553
2800,39200,1,100,5841618
2805,39270,1,100,6492891
2810,39340,1,100,7288390
2815,39410,1,100,7423209
2820,39480,1,100,7034485
2825,39550,1,100,7632716
2830,39620,1,100,7550415
2835,39690,1,100,5898199
2840,39760,1,100,6969693
2845,39830,1,100,6901474
2850,39900,1,100,6360021
2855,39970,1,100,6247798
2860,40040,1,100,6915215
2865,40110,1,100,6330170
2870,40180,1,100,8602661
2875,40250,1,100,5914673
2880,40320,1,100,6259200
2885,40390,1,100,8354962
2890,40460,1,100,7207316
2895,40530,1,100,6718268
2900,40600,1,100,7172593
2905,40670,1,100,6722465
2910,40740,1,100,6944518
2915,40810,1,100,11406684
2920,40880,1,100,7471040
2925,40950,1,100,7905767
2930,41020,1,100,10006203
2935,41090,1,100,6789467
2940,41160,1,100,6794187
2945,41230,1,100,7262359
2950,41300,1,100,8738613
2955,41370,1,100,6569689
2960,41440,1,100,8900380
2965,41510,1,100,8390505
2970,41580,1,100,6694814
2975,41650,1,100,7023705
2980,41720,1,100,6961835
2985,41790,1,100,6975609
2990,41860,1,100,6474453
2995,41930,1,100,6989647
3000,42000,1,100,8745170
