n,m,dinic
915,12810,1791768
920,12880,1948458
925,12950,2268732
930,13020,1460647
935,13090,1734098
940,13160,1514203
945,13230,1854414
950,13300,1542558
955,13370,1870721
960,13440,1785420
965,13510,1832910
970,13580,1908962
975,13650,1801826
980,13720,2008930
985,13790,2880551
990,13860,1851715
995,13930,2426792
1000,14000,1932198
1005,14070,1958997
1010,14140,1978903
1015,14210,1883785
1020,14280,1901441
1025,14350,2210895
1030,14420,1843542
1035,14490,2005869
1040,14560,1829876
1045,14630,1950668
1050,14700,1934611
1055,14770,2050461
1060,14840,2022668
1065,14910,2049116
1070,14980,2069824
1075,15050,2074932
1080,15120,2006508
1085,15190,2080797
1090,15260,1955471
1095,15330,2217294
1100,15400,2209370
1105,15470,2162593
1110,15540,2038247
1115,15610,2778950
1120,15680,2170995
1125,15750,2762208
1130,15820,2031446
1135,15890,2211277
1140,15960,2011376
1145,16030,2364861
1150,16100,2280192
1155,16170,2032101
1160,16240,2040614
1165,16310,2011209
1170,16380,2033497
1175,16450,2378225
1180,16520,2277447
1185,16590,2340139
1190,16660,2160176
1195,16730,2500363
1200,16800,2759332
1205,16870,2351286
1210,16940,3050591
1215,17010,2386465
1220,17080,2341204
1225,17150,2366424
1230,17220,3359000
1235,17290,3235559
1240,17360,2376072
1245,17430,2319233
1250,17500,2169578
1255,17570,2318193
1260,17640,2677155
1265,17710,2403784
1270,17780,2333147
1275,17850,2605553
1280,17920,2500659
1285,17990,2548116
1290,18060,2580185
1295,18130,2365858
1300,18200,2408983
1305,18270,2525927
1310,18340,3419027
1315,18410,2692181
1320,18480,2430809
1325,18550,2652341
1330,18620,2517198
1335,18690,2777146
1340,18760,2696243
1345,18830,2743264
1350,18900,2718431
1355,18970,3253376
1360,19040,2392575
1365,19110,2731268
1370,19180,2889158
1375,19250,2434957
1380,19320,2721055
1385,19390,2949087
1390,19460,4049307
1395,19530,2779699
1400,19600,2724822
1405,19670,2624695
1410,19740,2763895
1415,19810,2925946
1420,19880,2581304
1425,19950,3029984
1430,20020,3249816
1435,20090,2834284
1440,20160,2365924
1445,20230,2748580
1450,20300,3326531
1455,20370,2986228
1460,20440,2630023
1465,20510,2766580
1470,20580,3052038
1475,20650,3671401
1480,20720,3004171
1485,20790,2590346
1490,20860,3009564
1495,20930,3201656
1500,21000,2765258
1505,21070,3338691
1510,21140,3306782
1515,21210,2850808
1520,21280,3606217
1525,21350,3044144
1530,21420,2894183
1535,21490,2998581
1540,21560,3111257
1545,21630,3040897
1550,21700,2800734
1555,21770,2926293
1560,21840,2898854
1565,21910,3645710
1570,21980,3123358
1575,22050,2889032
1580,22120,3390223
1585,22190,3394322
1590,22260,3240319
1595,22330,2634374
1600,22400,3073082
1605,22470,3519773
1610,22540,3796185
1615,22610,3388227
1620,22680,3645991
1625,22750,3376957
1630,22820,3582519
1635,22890,3189290
1640,22960,3514203
1645,23030,3831238
1650,23100,3205013
1655,23170,3220960
1660,23240,3010947
1665,23310,3251934
1670,23380,3079950
1675,23450,3338741
1680,23520,3632408
1685,23590,3438276
1690,23660,2945961
1695,23730,3506816
1700,23800,3249853
1705,23870,3239453
1710,23940,2980814
1715,24010,3127601
1720,24080,3483656
1725,24150,3510331
1730,24220,3036305
1735,24290,3236077
1740,24360,3392738
1745,24430,3760998
1750,24500,3030093
1755,24570,4719429
1760,24640,3646198
1765,24710,3325131
1770,24780,3508019
1775,24850,3562619
1780,24920,3597627
1785,24990,3402518
1790,25060,3584687
1795,25130,3484537
1800,25200,3640383
1805,25270,3739405
1810,25340,3575720
1815,25410,3534076
1820,25480,3149441
1825,25550,3411749
1830,25620,3782063
1835,25690,4717672
1840,25760,3651494
1845,25830,3637898
1850,25900,3352200
1855,25970,3541802
1860,26040,3635840
1865,26110,4457877
1870,26180,3849654
1875,26250,3941209
1880,26320,4255335
1885,26390,3840891
1890,26460,4365992
1895,26530,3565600
1900,26600,4235585
1905,26670,4064455
1910,26740,3668874
1915,26810,4303005
1920,26880,4348324
1925,26950,4419743
1930,27020,3730712
1935,27090,4572325
1940,27160,4078095
1945,27230,4264647
1950,27300,3702519
1955,27370,4680399
1960,27440,3654104
1965,27510,3879134
1970,27580,4193013
1975,27650,4631241
1980,27720,3769705
1985,27790,3393888
1990,27860,4461086
1995,27930,3729624
2000,28000,3852170
2005,28070,3808955
2010,28140,4527399
2015,28210,3745647
2020,28280,6097276
2025,28350,4768693
2030,28420,6426201
2035,28490,4302309
2040,28560,4502896
2045,28630,3960268
2050,28700,4152837
2055,28770,4043659
2060,28840,4836595
2065,28910,4847159
2070,28980,4162755
2075,29050,3966659
2080,29120,4502172
2085,29190,4145308
2090,29260,5064403
2095,29330,4450391
2100,29400,4346135
2105,29470,5586906
2110,29540,5065795
2115,29610,4637908
2120,29680,4390234
2125,29750,4459721
2130,29820,4430829
2135,29890,4491943
2140,29960,4140266
2145,30030,4567579
2150,30100,4569538
2155,30170,4653830
2160,30240,4265038
2165,30310,6458062
2170,30380,4741117
2175,30450,4286291
2180,30520,4666046
2185,30590,4321286
2190,30660,4394253
2195,30730,4453977
2200,30800,4564320
2205,30870,4727928
2210,30940,4817088
2215,31010,6303766
2220,31080,5509152
2225,31150,4452926
2230,31220,4341408
2235,31290,4649788
2240,31360,4546048
2245,31430,4473124
2250,31500,4482534
2255,31570,4317059
2260,31640,4669395
2265,31710,4993349
2270,31780,5024680
2275,31850,5348444
2280,31920,4583952
2285,31990,4796503
2290,32060,4663551
2295,32130,4781973
2300,32200,4641652
2305,32270,6462430
2310,32340,4894032
2315,32410,5221370
2320,32480,5986580
2325,32550,4725283
2330,32620,5579774
2335,32690,4822532
2340,32760,4853523
2345,32830,5413360
2350,32900,5125509
2355,32970,4959732
2360,33040,5292309
2365,33110,4944019
2370,33180,5478583
2375,33250,6874143
2380,33320,5561544
2385,33390,5340213
2390,33460,5596705
2395,33530,5648386
2400,33600,5432159
2405,33670,5026062
2410,33740,4954137
2415,33810,5027927
2420,33880,7158591
2425,33950,5548605
2430,34020,7441775
2435,34090,5652074
2440,34160,5580248
2445,34230,5578903
2450,34300,5395788
2455,34370,5443380
2460,34440,5479545
2465,34510,5746007
2470,34580,7479918
2475,34650,5639183
2480,34720,5526714
2485,34790,5618753
2490,34860,6891342
2495,34930,5358117
2500,35000,5652415
2505,35070,5718278
2510,35140,5520670
2515,35210,5763022
2520,35280,6016590
2525,35350,5778159
2530,35420,5517198
2535,35490,5863976
2540,35560,5864438
2545,35630,5911044
2550,35700,6419912
2555,35770,6082273
2560,35840,5359349
2565,35910,5280391
2570,35980,5816413
2575,36050,5975392
2580,36120,8044919
2585,36190,5693200
2590,36260,5770043
2595,36330,5698272
2600,36400,5531881
2605,36470,5354363
2610,36540,6081647
2615,36610,6088084
2620,36680,6312761
2625,36750,6675093
2630,36820,6072074
2635,36890,7388993
2640,36960,5758793
2645,37030,5805037
2650,37100,5825939
2655,37170,6163104
2660,37240,6145555
2665,37310,6873355
2670,37380,6731030
2675,37450,7062797
2680,37520,7573019
2685,37590,6730956
2690,37660,5764956
2695,37730,6170448
2700,37800,6056603
2705,37870,6038672
2710,37940,6158469
2715,38010,5748802
2720,38080,7386040
2725,38150,6202891
2730,38220,7200115
2735,38290,6774173
2740,38360,7570710
2745,38430,5999301
2750,38500,5891438
2755,38570,9640970
2760,38640,6217088
2765,38710,5927136
2770,38780,6545641
2775,38850,6093498
2780,38920,6246641
2785,38990,6233405
2790,39060,7996908
2795,39130,7237823
2800,39200,7842073
2805,39270,9951902
2810,39340,9059433
2815,39410,9590059
2820,39480,6827249
2825,39550,6717449
2830,39620,6949620
2835,39690,6970921
2840,39760,6378670
2845,39830,6454115
2850,39900,6714366
2855,39970,6564576
2860,40040,6551338
2865,40110,9857213
2870,40180,9770433
2875,40250,6947470
2880,40320,7038933
2885,40390,9773839
2890,40460,17867749
2895,40530,14671685
2900,40600,13027144
2905,40670,10344747
2910,40740,14240191
2915,40810,9895972
2920,40880,9660030
2925,40950,8282793
2930,41020,14206678
2935,41090,18047247
2940,41160,16759839
2945,41230,15701502
2950,41300,8084661
2955,41370,15357971
2960,41440,10585134
2965,41510,6597434
2970,41580,6800022
2975,41650,7708407
2980,41720,9434231
2985,41790,7380971
2990,41860,7604492
2995,41930,7325529
3000,42000,7806735
