n,m,primal_lp
600,600,25384954
600,700,4456786
600,800,5620730
600,900,4916968
600,1000,5048538
600,1100,5424193
600,1200,5455595
600,1300,5621788
600,1400,6124290
600,1500,6255874
600,1600,7603111
600,1700,6708644
600,1800,20137851
600,1900,20342901
600,2000,23179090
600,2100,20263352
600,2200,25135290
600,2300,25525847
600,2400,22663049
600,2500,25743934
600,2600,21817769
600,2700,23801722
600,2800,28327801
600,2900,21118245
600,3000,27473621
600,3100,25663427
600,3200,25102295
600,3300,31439192
600,3400,28590877
600,3500,28936729
600,3600,31698705
600,3700,31419535
600,3800,32106042
600,3900,32909791
600,4000,34322755
600,4100,27663993
600,4200,28754391
600,4300,34042480
600,4400,33135577
600,4500,37334434
600,4600,35980504
600,4700,38438336
600,4800,32363147
600,4900,38020631
600,5000,41246561
600,5100,43053847
600,5200,38278998
600,5300,38207171
600,5400,40242042
600,5500,47122637
600,5600,40338589
600,5700,39882470
600,5800,40765990
600,5900,39595255
600,6000,39804538
600,6100,38813575
600,6200,42421779
600,6300,37660141
600,6400,40348555
600,6500,48278155
600,6600,38178443
600,6700,40785361
600,6800,44298672
600,6900,44757978
600,7000,45843646
600,7100,40840618
600,7200,43917777
600,7300,49527745
600,7400,47048317
600,7500,47467941
600,7600,50118299
600,7700,47075407
600,7800,59381999
600,7900,53049317
600,8000,54913473
600,8100,56020009
600,8200,58571631
600,8300,48742139
600,8400,51741686
600,8500,57208515
600,8600,56631666
600,8700,52336620
600,8800,54576377
600,8900,51817676
600,9000,60596599
600,9100,58137276
600,9200,60313991
600,9300,60731240
600,9400,54228958
600,9500,62922300
600,9600,67464605
600,9700,63602399
600,9800,63623785
600,9900,61408824
600,10000,69876702
600,10100,64120088
600,10200,67749953
600,10300,76753229
600,10400,74546923
600,10500,67066612
600,10600,76723000
600,10700,69477013
600,10800,65968957
600,10900,73920432
600,11000,72057795
600,11100,70952760
600,11200,70482680
600,11300,71015534
600,11400,73801636
600,11500,76601335
600,11600,79051127
600,11700,72619836
600,11800,74289243
600,11900,80119736
600,12000,76933637
600,12100,74295652
600,12200,81385443
600,12300,54577393
600,12400,78425770
600,12500,79278015
600,12600,84182125
600,12700,67840456
600,12800,85979580
600,12900,80828274
600,13000,81685982
600,13100,84164299
600,13200,95115954
600,13300,95183886
600,13400,91066925
600,13500,90165035
600,13600,85599846
600,13700,98086514
600,13800,91152595
600,13900,104776900
600,14000,81808123
600,14100,90716154
600,14200,71214964
600,14300,95232982
600,14400,94094579
600,14500,108478580
600,14600,91700032
600,14700,99216988
600,14800,117796517
600,14900,104300440
600,15000,93247168
600,15100,118554254
600,15200,132533901
600,15300,121421194
600,15400,127575523
600,15500,115412891
600,15600,127861247
600,15700,121963668
600,15800,136319883
600,15900,122186936
600,16000,126660435
600,16100,133337898
600,16200,134344241
600,16300,132702278
600,16400,129228925
600,16500,119376025
600,16600,137333043
600,16700,130110631
600,16800,160794454
600,16900,139251436
600,17000,122519256
600,17100,125030016
600,17200,142760000
600,17300,141598728
600,17400,163060773
600,17500,149039252
600,17600,147259909
600,17700,139157626
600,17800,144675858
600,17900,152702871
600,18000,135421958
600,18100,132130557
600,18200,149582548
600,18300,129865538
600,18400,144436724
600,18500,156868883
600,18600,127826304
600,18700,140575651
600,18800,145704957
600,18900,153985043
600,19000,178851168
600,19100,164715465
600,19200,143165612
600,19300,151161562
600,19400,163543797
600,19500,159986190
600,19600,168511423
600,19700,170847448
600,19800,184802925
600,19900,135500007
600,20000,188640972
600,20100,179354397
600,20200,163081358
600,20300,174695417
600,20400,179810489
600,20500,171854669
600,20600,161871452
600,20700,167459019
600,20800,194139815
600,20900,166697734
600,21000,190612159
600,21100,184632855
600,21200,164862232
600,21300,210795139
600,21400,155667126
600,21500,232010348
600,21600,196249992
600,21700,198503023
600,21800,167184297
600,21900,165869766
600,22000,190203447
600,22100,191768496
600,22200,197216065
600,22300,215854671
600,22400,208449718
600,22500,193434696
600,22600,186477219
600,22700,178530499
600,22800,179832276
600,22900,224309923
600,23000,203337819
600,23100,200711235
600,23200,152672650
600,23300,146873185
600,23400,151372520
600,23500,151417664
600,23600,153793490
600,23700,199060101
600,23800,219560108
600,23900,212433442
600,24000,212546479
600,24100,184583850
600,24200,232621709
600,24300,252812699
600,24400,226868069
600,24500,185644231
600,24600,225999645
600,24700,271876526
600,24800,187528024
600,24900,197057086
600,25000,220500511
600,25100,242539901
600,25200,222668628
600,25300,258936489
600,25400,258958947
600,25500,250987616
600,25600,216037623
600,25700,234695270
600,25800,292990755
600,25900,249344150
600,26000,238160351
600,26100,246786013
600,26200,188893596
600,26300,243544622
600,26400,269665449
600,26500,270835304
600,26600,251993854
600,26700,234843359
600,26800,225452431
600,26900,246409388
600,27000,260445798
600,27100,205943873
600,27200,273850489
600,27300,294693074
600,27400,246014808
600,27500,263335584
600,27600,255019570
600,27700,266620695
600,27800,264280270
600,27900,252250844
600,28000,293029508
600,28100,322863976
600,28200,245833764
600,28300,299982544
600,28400,285961096
600,28500,323404138
600,28600,292363152
600,28700,249980622
600,28800,264913510
600,28900,279342823
600,29000,250718070
600,29100,277607507
600,29200,255010520
600,29300,267181134
600,29400,235762823
600,29500,279867158
600,29600,293440787
600,29700,281245158
600,29800,252519969
600,29900,303066703
600,30000,248497928
600,30100,268512447
600,30200,290493243
600,30300,301634635
600,30400,315135007
600,30500,332777205
600,30600,248032109
600,30700,293975406
600,30800,279130489
600,30900,277127960
600,31000,319305317
600,31100,316195156
600,31200,271220256
600,31300,355521320
600,31400,313069356
600,31500,305678632
600,31600,312339370
600,31700,343271554
600,31800,318463755
600,31900,306655075
600,32000,335348214
600,32100,395986430
600,32200,358284646
600,32300,265796839
600,32400,338004355
600,32500,287954341
600,32600,302870468
600,32700,349570697
600,32800,335964057
600,32900,341201489
600,33000,344448442
600,33100,332886256
600,33200,310959089
600,33300,346308380
600,33400,336729101
600,33500,330530445
600,33600,311968835
600,33700,285066371
600,33800,342212308
600,33900,332818578
600,34000,305137820
600,34100,318801990
600,34200,343410779
600,34300,354500570
600,34400,358627021
600,34500,318829938
600,34600,356152004
600,34700,366095326
600,34800,361604240
600,34900,311525880
600,35000,298515903
600,35100,355653550
600,35200,330383864
600,35300,356545389
600,35400,432434854
600,35500,382214931
600,35600,345434388
600,35700,391274738
600,35800,371938280
600,35900,334538662
600,36000,406111538
600,36100,409544766
600,36200,352636991
600,36300,304672318
600,36400,407384718
600,36500,456158235
600,36600,400170582
600,36700,391747946
600,36800,381990292
600,36900,377032885
600,37000,387206444
600,37100,378528455
600,37200,394327027
600,37300,408150247
600,37400,347246335
600,37500,364144445
600,37600,398861042
600,37700,398516842
600,37800,439862115
600,37900,432296350
600,38000,444072641
600,38100,424475438
600,38200,377386267
600,38300,444099326
600,38400,354905712
600,38500,433866153
600,38600,394128467
600,38700,371176589
600,38800,422154517
600,38900,481160320
600,39000,457665843
600,39100,420758135
600,39200,320190671
600,39300,428823425
600,39400,416281021
600,39500,435218634
600,39600,337533711
600,39700,350384024
600,39800,383203171
600,39900,459768229
600,40000,412611082
600,40100,483324247
600,40200,462424914
600,40300,417172267
600,40400,405896522
600,40500,410992261
600,40600,424806551
600,40700,485731207
600,40800,471550746
600,40900,495011703
600,41000,335121947
600,41100,418624563
600,41200,337845120
600,41300,477039239
600,41400,475053324
600,41500,445619074
600,41600,497698044
600,41700,455483456
600,41800,406077147
600,41900,296331813
600,42000,471152085
600,42100,296019980
600,42200,241687828
600,42300,283219306
600,42400,471341112
600,42500,282202559
600,42600,274543166
600,42700,278468622
600,42800,260428066
600,42900,321411761
600,43000,427300281
600,43100,278614421
600,43200,293660834
600,43300,347796565
