n,m,cmin,cmax,dinic
555,3330,1,1,528860
560,3360,1,1,521949
565,3390,1,1,534593
570,3420,1,1,458630
575,3450,1,1,555398
580,3480,1,1,547237
585,3510,1,1,434957
590,3540,1,1,766848
595,3570,1,1,550444
600,3600,1,1,464770
605,3630,1,1,560637
610,3660,1,1,529337
615,3690,1,1,514968
620,3720,1,1,560060
625,3750,1,1,505541
630,3780,1,1,549195
635,3810,1,1,554619
640,3840,1,1,691096
645,3870,1,1,693780
650,3900,1,1,564367
655,3930,1,1,678802
660,3960,1,1,639364
665,3990,1,1,717153
670,4020,1,1,579364
675,4050,1,1,669411
680,4080,1,1,646174
685,4110,1,1,665737
690,4140,1,1,644555
695,4170,1,1,819092
700,4200,1,1,733532
705,4230,1,1,655690
710,4260,1,1,662333
715,4290,1,1,621323
720,4320,1,1,725477
725,4350,1,1,721421
730,4380,1,1,833930
735,4410,1,1,830465
740,4440,1,1,822406
745,4470,1,1,718960
750,4500,1,1,727998
755,4530,1,1,828732
760,4560,1,1,711471
765,4590,1,1,905118
770,4620,1,1,883599
775,4650,1,1,898226
780,4680,1,1,911391
785,4710,1,1,1036331
790,4740,1,1,850481
795,4770,1,1,848163
800,4800,1,1,758700
805,4830,1,1,758952
810,4860,1,1,756551
815,4890,1,1,758322
820,4920,1,1,828478
825,4950,1,1,800316
830,4980,1,1,924050
835,5010,1,1,865441
840,5040,1,1,681690
845,5070,1,1,925157
850,5100,1,1,807842
855,5130,1,1,799096
860,5160,1,1,870028
865,5190,1,1,823483
870,5220,1,1,854082
875,5250,1,1,827466
880,5280,1,1,860877
885,5310,1,1,1095967
890,5340,1,1,852242
895,5370,1,1,918273
900,5400,1,1,880448
905,5430,1,1,1060347
910,5460,1,1,866729
915,5490,1,1,921491
920,5520,1,1,740257
925,5550,1,1,767091
930,5580,1,1,753257
935,5610,1,1,1089179
940,5640,1,1,1091504
945,5670,1,1,745559
950,5700,1,1,962373
955,5730,1,1,960397
960,5760,1,1,790834
965,5790,1,1,823984
970,5820,1,1,805047
975,5850,1,1,900099
980,5880,1,1,965777
985,5910,1,1,724184
990,5940,1,1,949398
995,5970,1,1,900206
1000,6000,1,1,752093
1005,6030,1,1,970431
1010,6060,1,1,928550
1015,6090,1,1,948775
1020,6120,1,1,926969
1025,6150,1,1,794011
1030,6180,1,1,1058307
1035,6210,1,1,835273
1040,6240,1,1,855068
1045,6270,1,1,1074605
1050,6300,1,1,1057151
1055,6330,1,1,839930
1060,6360,1,1,1053763
1065,6390,1,1,873356
1070,6420,1,1,875125
1075,6450,1,1,1072883
1080,6480,1,1,843044
1085,6510,1,1,886598
1090,6540,1,1,967974
1095,6570,1,1,1110059
1100,6600,1,1,913710
1105,6630,1,1,1046189
1110,6660,1,1,1063141
1115,6690,1,1,1027688
1120,6720,1,1,996842
1125,6750,1,1,940950
1130,6780,1,1,1047166
1135,6810,1,1,1073304
1140,6840,1,1,1105720
1145,6870,1,1,941273
1150,6900,1,1,885125
1155,6930,1,1,1296265
1160,6960,1,1,1055018
1165,6990,1,1,1156541
1170,7020,1,1,1109042
1175,7050,1,1,1068635
1180,7080,1,1,1126073
1185,7110,1,1,1100455
1190,7140,1,1,986701
1195,7170,1,1,953418
1200,7200,1,1,992701
1205,7230,1,1,1293380
1210,7260,1,1,1318727
1215,7290,1,1,1319567
1220,7320,1,1,1488468
1225,7350,1,1,1414720
1230,7380,1,1,1423783
1235,7410,1,1,1412682
1240,7440,1,1,1032427
1245,7470,1,1,1310166
1250,7500,1,1,1284420
1255,7530,1,1,1402815
1260,7560,1,1,1302171
1265,7590,1,1,1412629
1270,7620,1,1,1423845
1275,7650,1,1,1455942
1280,7680,1,1,1396839
1285,7710,1,1,1353408
1290,7740,1,1,1250874
1295,7770,1,1,1217946
1300,7800,1,1,1347025
1305,7830,1,1,1245433
1310,7860,1,1,1409282
1315,7890,1,1,1390962
1320,7920,1,1,1416069
1325,7950,1,1,1458858
1330,7980,1,1,1550519
1335,8010,1,1,1294364
1340,8040,1,1,1173209
1345,8070,1,1,1293391
1350,8100,1,1,1938213
1355,8130,1,1,1382249
1360,8160,1,1,1556480
1365,8190,1,1,1270249
1370,8220,1,1,1235581
1375,8250,1,1,1622147
1380,8280,1,1,1259466
1385,8310,1,1,1953141
1390,8340,1,1,1362465
1395,8370,1,1,1725178
1400,8400,1,1,1534618
1405,8430,1,1,1305314
1410,8460,1,1,1521322
1415,8490,1,1,1397407
1420,8520,1,1,2099825
1425,8550,1,1,1240952
1430,8580,1,1,1605058
1435,8610,1,1,1796978
1440,8640,1,1,1382088
1445,8670,1,1,1523217
1450,8700,1,1,1811846
1455,8730,1,1,1488443
1460,8760,1,1,1413831
1465,8790,1,1,1582744
1470,8820,1,1,1368375
1475,8850,1,1,1703288
1480,8880,1,1,1479927
1485,8910,1,1,1398566
1490,8940,1,1,1679068
1495,8970,1,1,1544894
1500,9000,1,1,1476895
1505,9030,1,1,1124689
1510,9060,1,1,1495734
1515,9090,1,1,1944333
1520,9120,1,1,1539535
1525,9150,1,1,1473408
1530,9180,1,1,1485106
1535,9210,1,1,1484342
1540,9240,1,1,1679362
1545,9270,1,1,1724912
1550,9300,1,1,1378501
1555,9330,1,1,1753228
1560,9360,1,1,1594950
1565,9390,1,1,1552870
1570,9420,1,1,1495310
1575,9450,1,1,1481980
1580,9480,1,1,1492870
1585,9510,1,1,1900939
1590,9540,1,1,1531467
1595,9570,1,1,1440631
1600,9600,1,1,1567819
1605,9630,1,1,1664716
1610,9660,1,1,1651058
1615,9690,1,1,1768278
1620,9720,1,1,1682241
1625,9750,1,1,1775411
1630,9780,1,1,1717778
1635,9810,1,1,2153159
1640,9840,1,1,1468063
1645,9870,1,1,1568622
1650,9900,1,1,1563027
1655,9930,1,1,1528896
1660,9960,1,1,1774593
1665,9990,1,1,1917499
1670,10020,1,1,1741743
1675,10050,1,1,1708862
1680,10080,1,1,1502783
1685,10110,1,1,1894454
1690,10140,1,1,1509925
1695,10170,1,1,1411270
1700,10200,1,1,1570961
1705,10230,1,1,1517292
1710,10260,1,1,1616727
1715,10290,1,1,1701406
1720,10320,1,1,1550394
1725,10350,1,1,1389682
1730,10380,1,1,1721969
1735,10410,1,1,1441700
1740,10440,1,1,1436694
1745,10470,1,1,1568260
1750,10500,1,1,1682482
1755,10530,1,1,1635795
1760,10560,1,1,1523169
1765,10590,1,1,1828515
1770,10620,1,1,1471773
1775,10650,1,1,1746245
1780,10680,1,1,2070626
1785,10710,1,1,1962979
1790,10740,1,1,1879344
1795,10770,1,1,1629205
1800,10800,1,1,2313122
1805,10830,1,1,1760597
1810,10860,1,1,1901656
1815,10890,1,1,1823463
1820,10920,1,1,2161620
1825,10950,1,1,1939317
1830,10980,1,1,1843035
1835,11010,1,1,2210887
1840,11040,1,1,2013568
1845,11070,1,1,1925536
1850,11100,1,1,1943043
1855,11130,1,1,2177369
1860,11160,1,1,2210024
1865,11190,1,1,2028616
1870,11220,1,1,2548038
1875,11250,1,1,1810771
1880,11280,1,1,2698218
1885,11310,1,1,2119452
1890,11340,1,1,1965394
1895,11370,1,1,2142737
1900,11400,1,1,2123017
1905,11430,1,1,2108148
1910,11460,1,1,2085438
1915,11490,1,1,2192969
1920,11520,1,1,2358555
1925,11550,1,1,2159682
1930,11580,1,1,2451675
1935,11610,1,1,2166578
1940,11640,1,1,2267123
1945,11670,1,1,2485397
1950,11700,1,1,2222330
1955,11730,1,1,2257175
1960,11760,1,1,2244424
1965,11790,1,1,2181002
1970,11820,1,1,2012587
1975,11850,1,1,2506779
1980,11880,1,1,2309724
1985,11910,1,1,2034259
1990,11940,1,1,2498811
1995,11970,1,1,1919784
2000,12000,1,1,1781953
2005,12030,1,1,2175797
2010,12060,1,1,3395735
2015,12090,1,1,3301306
2020,12120,1,1,2241597
2025,12150,1,1,2334221
2030,12180,1,1,2130492
2035,12210,1,1,2210417
2040,12240,1,1,2403061
2045,12270,1,1,1963269
2050,12300,1,1,2497591
2055,12330,1,1,2114791
2060,12360,1,1,1839641
2065,12390,1,1,2321956
2070,12420,1,1,2757219
2075,12450,1,1,3153245
2080,12480,1,1,2469919
2085,12510,1,1,2592284
2090,12540,1,1,2052054
2095,12570,1,1,2365680
2100,12600,1,1,2476887
2105,12630,1,1,3660688
2110,12660,1,1,2041302
2115,12690,1,1,2046581
2120,12720,1,1,2089213
2125,12750,1,1,2793382
2130,12780,1,1,2071352
2135,12810,1,1,2211718
2140,12840,1,1,2354394
2145,12870,1,1,2059826
2150,12900,1,1,2440213
2155,12930,1,1,2166697
2160,12960,1,1,2180604
2165,12990,1,1,2300165
2170,13020,1,1,2217628
2175,13050,1,1,2410011
2180,13080,1,1,2103821
2185,13110,1,1,2366800
2190,13140,1,1,2475678
2195,13170,1,1,2246229
2200,13200,1,1,2524224
2205,13230,1,1,2435509
2210,13260,1,1,2744596
2215,13290,1,1,2561380
2220,13320,1,1,2108629
2225,13350,1,1,2498178
2230,13380,1,1,2582561
2235,13410,1,1,2164778
2240,13440,1,1,2321845
2245,13470,1,1,2640079
2250,13500,1,1,2953051
2255,13530,1,1,2435844
2260,13560,1,1,2577914
2265,13590,1,1,2706998
2270,13620,1,1,2088193
2275,13650,1,1,2405450
2280,13680,1,1,2573296
2285,13710,1,1,2368901
2290,13740,1,1,2543473
2295,13770,1,1,2343972
2300,13800,1,1,2389359
2305,13830,1,1,2477362
2310,13860,1,1,2372131
2315,13890,1,1,2468209
2320,13920,1,1,2645940
2325,13950,1,1,2233575
2330,13980,1,1,2349406
2335,14010,1,1,2802804
2340,14040,1,1,2370857
2345,14070,1,1,2605972
2350,14100,1,1,2469403
2355,14130,1,1,2651567
2360,14160,1,1,2638842
2365,14190,1,1,2512723
2370,14220,1,1,2282704
2375,14250,1,1,2529758
2380,14280,1,1,2674978
2385,14310,1,1,2750279
2390,14340,1,1,2514166
2395,14370,1,1,2716845
2400,14400,1,1,2581952
2405,14430,1,1,3127618
2410,14460,1,1,2637553
2415,14490,1,1,2774433
2420,14520,1,1,2519206
2425,14550,1,1,2732640
2430,14580,1,1,3271908
2435,14610,1,1,2587942
2440,14640,1,1,2688877
2445,14670,1,1,3068001
2450,14700,1,1,2553905
2455,14730,1,1,3198081
2460,14760,1,1,3470171
2465,14790,1,1,3429202
2470,14820,1,1,2764403
2475,14850,1,1,3083620
2480,14880,1,1,2597565
2485,14910,1,1,2537347
2490,14940,1,1,2643185
2495,14970,1,1,3428638
2500,15000,1,1,2629465
2505,15030,1,1,3330723
2510,15060,1,1,2804408
2515,15090,1,1,2557947
2520,15120,1,1,3140256
2525,15150,1,1,2416128
2530,15180,1,1,2881041
2535,15210,1,1,3665039
2540,15240,1,1,3247184
2545,15270,1,1,3330028
2550,15300,1,1,3230220
2555,15330,1,1,2866562
2560,15360,1,1,2939227
2565,15390,1,1,2934692
2570,15420,1,1,2457833
2575,15450,1,1,2907315
2580,15480,1,1,3387097
2585,15510,1,1,2973110
2590,15540,1,1,2635269
2595,15570,1,1,3419625
2600,15600,1,1,4249275
2605,15630,1,1,3164401
2610,15660,1,1,3179085
2615,15690,1,1,2680791
2620,15720,1,1,2991634
2625,15750,1,1,3858034
2630,15780,1,1,3514066
2635,15810,1,1,3477419
2640,15840,1,1,2931717
2645,15870,1,1,3006510
2650,15900,1,1,3995182
2655,15930,1,1,2544722
2660,15960,1,1,3173313
2665,15990,1,1,2685879
2670,16020,1,1,4592393
2675,16050,1,1,3169825
2680,16080,1,1,3001236
2685,16110,1,1,3044652
2690,16140,1,1,4235820
2695,16170,1,1,2965384
2700,16200,1,1,3371057
2705,16230,1,1,3818353
2710,16260,1,1,3193303
2715,16290,1,1,3143651
2720,16320,1,1,3094925
2725,16350,1,1,2931427
2730,16380,1,1,3410925
2735,16410,1,1,3408593
2740,16440,1,1,3347695
2745,16470,1,1,4101529
2750,16500,1,1,3125063
2755,16530,1,1,3368463
2760,16560,1,1,2864082
2765,16590,1,1,3212457
2770,16620,1,1,3295028
2775,16650,1,1,3067162
2780,16680,1,1,3143762
2785,16710,1,1,3038482
2790,16740,1,1,3375239
2795,16770,1,1,3134215
2800,16800,1,1,3393376
2805,16830,1,1,3335268
2810,16860,1,1,3086399
2815,16890,1,1,2838068
2820,16920,1,1,2957429
2825,16950,1,1,3575963
2830,16980,1,1,2835323
2835,17010,1,1,3052371
2840,17040,1,1,3123319
2845,17070,1,1,3743088
2850,17100,1,1,3779445
2855,17130,1,1,3164345
2860,17160,1,1,3383361
2865,17190,1,1,3435766
2870,17220,1,1,3308555
2875,17250,1,1,3233026
2880,17280,1,1,3034602
2885,17310,1,1,3570101
2890,17340,1,1,3828653
2895,17370,1,1,3340278
2900,17400,1,1,3556585
2905,17430,1,1,3733207
2910,17460,1,1,3833188
2915,17490,1,1,3433377
2920,17520,1,1,3465872
2925,17550,1,1,3248838
2930,17580,1,1,3082755
2935,17610,1,1,5212807
2940,17640,1,1,4114059
2945,17670,1,1,4383875
2950,17700,1,1,3536724
2955,17730,1,1,3738921
2960,17760,1,1,3591999
2965,17790,1,1,4276460
2970,17820,1,1,3551636
2975,17850,1,1,3362546
2980,17880,1,1,3494169
2985,17910,1,1,3594800
2990,17940,1,1,3013589
2995,17970,1,1,3667258
3000,18000,1,1,3606078
