n,m,cmin,cmax,primal_lp
1395,4185,1,100,62069270
1400,4200,1,100,61435752
1405,4215,1,100,60243996
1410,4230,1,100,56258501
1415,4245,1,100,62302757
1420,4260,1,100,62147941
1425,4275,1,100,58842477
1430,4290,1,100,63635183
1435,4305,1,100,60788741
1440,4320,1,100,66769918
1445,4335,1,100,57942450
1450,4350,1,100,63394371
1455,4365,1,100,63686419
1460,4380,1,100,63452865
1465,4395,1,100,54432950
1470,4410,1,100,65814077
1475,4425,1,100,60307932
1480,4440,1,100,63763096
1485,4455,1,100,60877809
1490,4470,1,100,72961180
1495,4485,1,100,67816470
1500,4500,1,100,59796040
1505,4515,1,100,79348691
1510,4530,1,100,64543847
1515,4545,1,100,67231361
1520,4560,1,100,63533152
1525,4575,1,100,70509271
1530,4590,1,100,72014372
1535,4605,1,100,60663994
1540,4620,1,100,81851366
1545,4635,1,100,75231831
1550,4650,1,100,62456537
1555,4665,1,100,67844075
1560,4680,1,100,72067354
1565,4695,1,100,68306777
1570,4710,1,100,70549061
1575,4725,1,100,62790128
1580,4740,1,100,75954264
1585,4755,1,100,69072932
1590,4770,1,100,70490525
1595,4785,1,100,74483013
1600,4800,1,100,69266163
1605,4815,1,100,69408135
1610,4830,1,100,71285870
1615,4845,1,100,96047500
1620,4860,1,100,78880085
1625,4875,1,100,71407987
1630,4890,1,100,70631481
1635,4905,1,100,92678548
1640,4920,1,100,76149975
1645,4935,1,100,89727694
1650,4950,1,100,82303122
1655,4965,1,100,78266686
1660,4980,1,100,73972543
1665,4995,1,100,90179143
1670,5010,1,100,74646081
1675,5025,1,100,89782016
1680,5040,1,100,93892605
1685,5055,1,100,85465568
1690,5070,1,100,102696384
1695,5085,1,100,91694990
1700,5100,1,100,88447651
1705,5115,1,100,95298980
1710,5130,1,100,72583867
1715,5145,1,100,41804528
1720,5160,1,100,87534075
1725,5175,1,100,79029006
1730,5190,1,100,84874056
1735,5205,1,100,84735805
1740,5220,1,100,81258737
1745,5235,1,100,81570740
1750,5250,1,100,86974397
1755,5265,1,100,91551760
1760,5280,1,100,79620559
1765,5295,1,100,72043627
1770,5310,1,100,90287034
1775,5325,1,100,96640074
1780,5340,1,100,85637212
1785,5355,1,100,89244873
1790,5370,1,100,97880840
1795,5385,1,100,80562802
1800,5400,1,100,93341762
1805,5415,1,100,86309975
1810,5430,1,100,99825962
1815,5445,1,100,94211327
1820,5460,1,100,83622475
1825,5475,1,100,100924521
1830,5490,1,100,86708946
1835,5505,1,100,77367790
1840,5520,1,100,90539678
1845,5535,1,100,63405464
1850,5550,1,100,95085174
1855,5565,1,100,97587363
1860,5580,1,100,101468717
1865,5595,1,100,104881622
1870,5610,1,100,105164719
1875,5625,1,100,96585392
1880,5640,1,100,90153303
1885,5655,1,100,96960622
1890,5670,1,100,99685180
1895,5685,1,100,111478189
1900,5700,1,100,87744925
1905,5715,1,100,109399470
1910,5730,1,100,114503769
1915,5745,1,100,100789865
1920,5760,1,100,106261206
1925,5775,1,100,93916998
1930,5790,1,100,117698960
1935,5805,1,100,104432085
1940,5820,1,100,109602828
1945,5835,1,100,111504442
1950,5850,1,100,106550598
1955,5865,1,100,111841061
1960,5880,1,100,105846083
1965,5895,1,100,101039289
1970,5910,1,100,106007654
1975,5925,1,100,113925631
1980,5940,1,100,126005391
1985,5955,1,100,119560667
1990,5970,1,100,110131599
1995,5985,1,100,112746868
2000,6000,1,100,116947731
2005,6015,1,100,104503726
2010,6030,1,100,129723358
2015,6045,1,100,134395606
2020,6060,1,100,116639089
2025,6075,1,100,164288772
2030,6090,1,100,120114060
2035,6105,1,100,127623565
2040,6120,1,100,113721531
2045,6135,1,100,136432205
2050,6150,1,100,125063646
2055,6165,1,100,128864822
2060,6180,1,100,103160328
2065,6195,1,100,111811489
2070,6210,1,100,140304376
2075,6225,1,100,121733627
2080,6240,1,100,119306368
2085,6255,1,100,120603491
2090,6270,1,100,126908082
2095,6285,1,100,134252225
2100,6300,1,100,123652644
2105,6315,1,100,127861569
2110,6330,1,100,129712506
2115,6345,1,100,115846690
2120,6360,1,100,121823884
2125,6375,1,100,151438576
2130,6390,1,100,129826725
2135,6405,1,100,139391422
2140,6420,1,100,123235500
2145,6435,1,100,147546633
2150,6450,1,100,127785135
2155,6465,1,100,145299296
2160,6480,1,100,134424238
2165,6495,1,100,140251915
2170,6510,1,100,132573970
2175,6525,1,100,149176680
2180,6540,1,100,143419520
2185,6555,1,100,134457673
2190,6570,1,100,125924741
2195,6585,1,100,130379281
2200,6600,1,100,147035369
2205,6615,1,100,141541248
2210,6630,1,100,91301152
2215,6645,1,100,148726309
2220,6660,1,100,137501792
2225,6675,1,100,126605488
2230,6690,1,100,157230178
2235,6705,1,100,142662950
2240,6720,1,100,129731102
2245,6735,1,100,130482207
2250,6750,1,100,150025993
2255,6765,1,100,157846243
2260,6780,1,100,138589106
2265,6795,1,100,139359741
2270,6810,1,100,132176126
2275,6825,1,100,144756724
2280,6840,1,100,154682832
2285,6855,1,100,142662476
2290,6870,1,100,164939936
2295,6885,1,100,127457040
2300,6900,1,100,160718318
2305,6915,1,100,137501305
2310,6930,1,100,147079963
2315,6945,1,100,148599813
2320,6960,1,100,162462039
2325,6975,1,100,159100255
2330,6990,1,100,163900612
2335,7005,1,100,129883836
2340,7020,1,100,136155572
2345,7035,1,100,126364426
2350,7050,1,100,144557330
2355,7065,1,100,160048770
2360,7080,1,100,166616719
2365,7095,1,100,145309300
2370,7110,1,100,139814571
2375,7125,1,100,142645872
2380,7140,1,100,162154329
2385,7155,1,100,170569338
2390,7170,1,100,139394923
2395,7185,1,100,171555977
2400,7200,1,100,162798013
2405,7215,1,100,170182471
2410,7230,1,100,147024510
2415,7245,1,100,175964194
2420,7260,1,100,152855916
2425,7275,1,100,220067804
2430,7290,1,100,163177145
2435,7305,1,100,175353272
2440,7320,1,100,204104300
2445,7335,1,100,200925994
2450,7350,1,100,168856076
2455,7365,1,100,149073870
2460,7380,1,100,187201591
2465,7395,1,100,163365163
2470,7410,1,100,173581161
2475,7425,1,100,169141783
2480,7440,1,100,156920307
2485,7455,1,100,161000973
2490,7470,1,100,166690542
2495,7485,1,100,176596017
2500,7500,1,100,182171564
2505,7515,1,100,211113956
2510,7530,1,100,186071417
2515,7545,1,100,150062740
2520,7560,1,100,164556712
2525,7575,1,100,191414466
2530,7590,1,100,158282657
2535,7605,1,100,168471457
2540,7620,1,100,179291620
2545,7635,1,100,194607694
2550,7650,1,100,175711947
2555,7665,1,100,165640475
2560,7680,1,100,190299154
2565,7695,1,100,177151736
2570,7710,1,100,160331393
2575,7725,1,100,164923586
2580,7740,1,100,186187752
2585,7755,1,100,191371292
2590,7770,1,100,179372964
2595,7785,1,100,155768255
2600,7800,1,100,178995616
2605,7815,1,100,174281758
2610,7830,1,100,188098841
2615,7845,1,100,180673114
2620,7860,1,100,210828715
2625,7875,1,100,218830250
2630,7890,1,100,186651675
2635,7905,1,100,196296912
2640,7920,1,100,200267901
2645,7935,1,100,192223407
2650,7950,1,100,177994066
2655,7965,1,100,207106424
2660,7980,1,100,190064431
2665,7995,1,100,178663640
2670,8010,1,100,188521202
2675,8025,1,100,181751221
2680,8040,1,100,191615699
2685,8055,1,100,208798442
2690,8070,1,100,204367383
2695,8085,1,100,205966416
2700,8100,1,100,207332380
2705,8115,1,100,206511343
2710,8130,1,100,172759057
2715,8145,1,100,213736546
2720,8160,1,100,171314721
2725,8175,1,100,199134347
2730,8190,1,100,202043604
2735,8205,1,100,206974069
2740,8220,1,100,197393078
2745,8235,1,100,223201956
2750,8250,1,100,187816245
2755,8265,1,100,199248095
2760,8280,1,100,209272457
2765,8295,1,100,191573410
2770,8310,1,100,185091903
2775,8325,1,100,195312969
2780,8340,1,100,186214055
2785,8355,1,100,220369149
2790,8370,1,100,214530437
2795,8385,1,100,220541699
2800,8400,1,100,201618473
2805,8415,1,100,181016256
2810,8430,1,100,219969287
2815,8445,1,100,199276140
2820,8460,1,100,225330097
2825,8475,1,100,211076151
2830,8490,1,100,292123710
2835,8505,1,100,188501853
2840,8520,1,100,225314249
2845,8535,1,100,215506019
2850,8550,1,100,233467782
2855,8565,1,100,186661540
2860,8580,1,100,218280336
2865,8595,1,100,200469866
2870,8610,1,100,228334937
2875,8625,1,100,217700760
2880,8640,1,100,216628966
2885,8655,1,100,232130341
2890,8670,1,100,208458032
2895,8685,1,100,217739207
2900,8700,1,100,243836316
2905,8715,1,100,216800772
2910,8730,1,100,242000495
2915,8745,1,100,190028994
2920,8760,1,100,208920034
2925,8775,1,100,234369247
2930,8790,1,100,211767495
2935,8805,1,100,239072011
2940,8820,1,100,212322981
2945,8835,1,100,240564215
2950,8850,1,100,228849251
2955,8865,1,100,222249455
2960,8880,1,100,220719401
2965,8895,1,100,184374454
2970,8910,1,100,222199903
2975,8925,1,100,228990075
2980,8940,1,100,213292479
2985,8955,1,100,229127722
2990,8970,1,100,209782713
2995,8985,1,100,248075231
3000,9000,1,100,269892241
