n,m,primal_lp
2205,6615,130509954
2210,6630,51954068
2215,6645,116710975
2220,6660,149326463
2225,6675,134397700
2230,6690,133634551
2235,6705,129920325
2240,6720,133114740
2245,6735,147759228
2250,6750,138007556
2255,6765,151320639
2260,6780,128129496
2265,6795,160005229
2270,6810,140165808
2275,6825,153823167
2280,6840,136952593
2285,6855,135322661
2290,6870,135591963
2295,6885,148360053
2300,6900,151067569
2305,6915,135012446
2310,6930,145718073
2315,6945,143933960
2320,6960,154621016
2325,6975,128353240
2330,6990,149559024
2335,7005,118860700
2340,7020,142236335
2345,7035,153231486
2350,7050,156410594
2355,7065,161380430
2360,7080,143751962
2365,7095,146708973
2370,7110,143921778
2375,7125,144450185
2380,7140,180905113
2385,7155,148923351
2390,7170,141481617
2395,7185,166198060
2400,7200,140921938
2405,7215,186860329
2410,7230,148045281
2415,7245,145306783
2420,7260,166101816
2425,7275,163491794
2430,7290,147556114
2435,7305,163056554
2440,7320,158098105
2445,7335,157680843
2450,7350,156651278
2455,7365,174185521
2460,7380,149301944
2465,7395,166274606
2470,7410,159783330
2475,7425,176266035
2480,7440,149121898
2485,7455,138016642
2490,7470,176364594
2495,7485,161166078
2500,7500,176835275
2505,7515,172561254
2510,7530,197678021
2515,7545,156326263
2520,7560,177167272
2525,7575,150690431
2530,7590,150236441
2535,7605,142817534
2540,7620,175893916
2545,7635,138300604
2550,7650,167080590
2555,7665,154782022
2560,7680,189906074
2565,7695,185302935
2570,7710,157915015
2575,7725,179719673
2580,7740,156846339
2585,7755,185929115
2590,7770,162336160
2595,7785,166239266
2600,7800,181139194
2605,7815,174361161
2610,7830,194848876
2615,7845,162059510
2620,7860,184412334
2625,7875,157628578
2630,7890,166986413
2635,7905,197255969
2640,7920,181829784
2645,7935,164896336
2650,7950,184499945
2655,7965,189818356
2660,7980,216529601
2665,7995,169990958
2670,8010,205118694
2675,8025,172685901
2680,8040,168923761
2685,8055,190520244
2690,8070,162231878
2695,8085,221526503
2700,8100,158312146
2705,8115,181588654
2710,8130,179133838
2715,8145,172547162
2720,8160,191994565
2725,8175,190322874
2730,8190,175932952
2735,8205,186677999
2740,8220,166017251
2745,8235,178829532
2750,8250,198187766
2755,8265,178794032
2760,8280,173985129
2765,8295,191281022
2770,8310,201806165
2775,8325,184786684
2780,8340,185936711
2785,8355,203437835
2790,8370,183562007
2795,8385,178485761
2800,8400,196954659
2805,8415,189775552
2810,8430,238006795
2815,8445,157641258
2820,8460,206714282
2825,8475,184900460
2830,8490,170818069
2835,8505,195974562
2840,8520,204307409
2845,8535,180906144
2850,8550,178143749
2855,8565,216756534
2860,8580,187326949
2865,8595,193740759
2870,8610,190323800
2875,8625,176896928
2880,8640,199181334
2885,8655,210992493
2890,8670,209081413
2895,8685,217512034
2900,8700,212972277
2905,8715,207541288
2910,8730,195496195
2915,8745,164303213
2920,8760,202811148
2925,8775,178647772
2930,8790,182441061
2935,8805,200409818
2940,8820,194597301
2945,8835,225582114
2950,8850,182810420
2955,8865,220989573
2960,8880,182970356
2965,8895,227997928
2970,8910,206745035
2975,8925,201572514
2980,8940,214592598
2985,8955,187577488
2990,8970,218259500
2995,8985,199068201
3000,9000,240048416
