n,m,lp_runs,exp_lp
900,900,1,24443059
900,1000,1,3894236
900,1100,3,4644037
900,1200,5,5763283
900,1300,8,7222828
900,1400,11,9980511
900,1500,11,9906308
900,1600,10,9872297
900,1700,19,16017681
900,1800,17,15511547
900,1900,12,12517209
900,2000,20,19118123
900,2100,19,19013216
900,2200,18,18142521
900,2300,24,23684506
900,2400,23,23601363
900,2500,18,19698524
900,2600,23,25085788
900,2700,23,26165113
900,2800,21,25800105
900,2900,25,29691708
900,3000,19,24160663
900,3100,25,32162579
900,3200,21,27508679
900,3300,23,30072023
900,3400,25,33204961
900,3500,14,22096629
900,3600,27,38343263
900,3700,25,36693064
900,3800,24,35220326
900,3900,22,33844748
900,4000,16,26341330
900,4100,20,32199339
900,4200,26,40401343
900,4300,21,34390253
900,4400,17,29867870
900,4500,14,26289811
900,4600,19,33676175
900,4700,31,54623106
900,4800,35,59010757
900,4900,34,60832433
900,5000,35,60503817
900,5100,25,49710262
900,5200,39,70019312
900,5300,59,104241747
900,5400,67,122396665
900,5500,45,83691338
900,5600,63,116212831
900,5700,55,104602257
900,5800,47,90180883
900,5900,53,101759524
900,6000,66,129872031
900,6100,64,130539860
900,6200,37,79721132
900,6300,36,77557252
900,6400,73,156511507
900,6500,73,157022705
900,6600,77,168994441
900,6700,82,187545349
900,6800,76,170777001
900,6900,73,166680053
900,7000,57,128589542
900,7100,81,183538731
900,7200,63,147230850
900,7300,68,237911666
900,7400,63,151269491
900,7500,72,175630010
900,7600,63,157643920
900,7700,58,143695912
900,7800,80,206176314
900,7900,58,154188309
900,8000,59,161301233
900,8100,70,185559478
900,8200,71,194817283
900,8300,74,202788649
900,8400,54,154528901
900,8500,87,239089983
900,8600,68,189351777
900,8700,68,195161548
900,8800,69,199304625
900,8900,65,189553079
900,9000,60,179344251
900,9100,58,173669307
900,9200,60,181280178
900,9300,72,219721607
900,9400,64,199481953
900,9500,66,207376741
900,9600,70,218579964
900,9700,85,271414081
900,9800,84,272016676
900,9900,84,271622638
900,10000,71,235411100
900,10100,89,299887794
900,10200,60,205462768
900,10300,73,250036518
900,10400,72,255575966
900,10500,64,226260126
900,10600,65,236097834
900,10700,62,223348868
900,10800,56,212453936
900,10900,63,230355528
900,11000,71,262880871
900,11100,81,299916318
900,11200,113,421328355
900,11300,84,314564881
900,11400,102,386765587
900,11500,111,421316607
900,11600,83,318522899
900,11700,131,508807315
900,11800,103,405944712
900,11900,125,502355219
900,12000,109,447735586
900,12100,108,447129105
900,12200,127,527612716
900,12300,145,604168942
900,12400,108,464954168
900,12500,131,554041218
900,12600,105,437069370
900,12700,153,656565309
900,12800,166,725084997
900,12900,146,642754001
900,13000,165,728313539
900,13100,150,667328153
900,13200,169,758319958
900,13300,154,773631265
900,13400,158,729809438
900,13500,160,742286180
900,13600,150,694526789
900,13700,166,784571877
900,13800,157,738681650
