n,m,cmin,cmax,dual_lp
50,500,1,100,5735022
55,550,1,100,6839906
60,600,1,100,7770592
65,650,1,100,8507084
70,700,1,100,7700903
75,750,1,100,8974379
80,800,1,100,8560599
85,850,1,100,8831073
90,900,1,100,9401076
95,950,1,100,10453727
100,1000,1,100,10782839
105,1050,1,100,10912739
110,1100,1,100,12168078
115,1150,1,100,11734093
120,1200,1,100,13432083
125,1250,1,100,12505181
130,1300,1,100,13617154
135,1350,1,100,13928775
140,1400,1,100,13228127
145,1450,1,100,15403416
150,1500,1,100,14084296
155,1550,1,100,15819430
160,1600,1,100,16177037
165,1650,1,100,16526109
170,1700,1,100,16068285
175,1750,1,100,17524151
180,1800,1,100,16824408
185,1850,1,100,17708940
190,1900,1,100,17478745
195,1950,1,100,17605288
200,2000,1,100,21370368
205,2050,1,100,19864918
210,2100,1,100,29222877
215,2150,1,100,20373225
220,2200,1,100,21244970
225,2250,1,100,21597997
230,2300,1,100,22592509
235,2350,1,100,22969960
240,2400,1,100,28665797
245,2450,1,100,26690257
250,2500,1,100,29779448
255,2550,1,100,27370777
260,2600,1,100,30946147
265,2650,1,100,30042756
270,2700,1,100,30101658
275,2750,1,100,29761577
280,2800,1,100,28681070
285,2850,1,100,30062254
290,2900,1,100,29750105
295,2950,1,100,30669289
300,3000,1,100,29403611
305,3050,1,100,31872591
310,3100,1,100,28849572
315,3150,1,100,30947018
320,3200,1,100,32769798
325,3250,1,100,32342024
330,3300,1,100,31709244
335,3350,1,100,32881136
340,3400,1,100,33815244
345,3450,1,100,34512380
350,3500,1,100,35192352
355,3550,1,100,33920371
360,3600,1,100,35423121
365,3650,1,100,38326039
370,3700,1,100,37311264
375,3750,1,100,37528611
380,3800,1,100,38001809
385,3850,1,100,37470024
390,3900,1,100,39787773
395,3950,1,100,40260833
400,4000,1,100,40825827
405,4050,1,100,41445772
410,4100,1,100,40334477
415,4150,1,100,41065307
420,4200,1,100,40226999
425,4250,1,100,46543790
430,4300,1,100,45652251
435,4350,1,100,42490529
440,4400,1,100,42234719
445,4450,1,100,43025573
450,4500,1,100,44283229
455,4550,1,100,46700732
460,4600,1,100,45870199
465,4650,1,100,45129587
470,4700,1,100,44426492
475,4750,1,100,47196061
480,4800,1,100,50562555
485,4850,1,100,46216435
490,4900,1,100,47094077
495,4950,1,100,48282685
500,5000,1,100,48551850
505,5050,1,100,50538169
510,5100,1,100,50175236
515,5150,1,100,52798929
520,5200,1,100,54646254
525,5250,1,100,53872020
530,5300,1,100,52634095
535,5350,1,100,54657272
540,5400,1,100,53297839
545,5450,1,100,55814934
550,5500,1,100,55601339
555,5550,1,100,54602104
560,5600,1,100,56168046
565,5650,1,100,55020308
570,5700,1,100,57372080
575,5750,1,100,58054578
580,5800,1,100,59624068
585,5850,1,100,59281714
590,5900,1,100,58934684
595,5950,1,100,59368966
600,6000,1,100,58907008
605,6050,1,100,60440112
610,6100,1,100,60152756
615,6150,1,100,61501886
620,6200,1,100,61733099
625,6250,1,100,61438472
630,6300,1,100,64339505
635,6350,1,100,65208899
640,6400,1,100,64106116
645,6450,1,100,63225987
650,6500,1,100,67477112
655,6550,1,100,68814637
660,6600,1,100,67473006
665,6650,1,100,68530335
670,6700,1,100,83538767
675,6750,1,100,111619813
680,6800,1,100,85194830
685,6850,1,100,87868344
690,6900,1,100,86536955
695,6950,1,100,88567510
700,7000,1,100,90013096
705,7050,1,100,86300647
710,7100,1,100,86487198
715,7150,1,100,86922739
720,7200,1,100,87021488
725,7250,1,100,89065009
730,7300,1,100,94974195
735,7350,1,100,92358865
740,7400,1,100,86199434
745,7450,1,100,92654023
750,7500,1,100,92541737
755,7550,1,100,97764156
760,7600,1,100,92142575
765,7650,1,100,101652586
770,7700,1,100,89574690
775,7750,1,100,101287372
780,7800,1,100,97868685
785,7850,1,100,98787892
790,7900,1,100,96139038
795,7950,1,100,103217307
800,8000,1,100,104115407
805,8050,1,100,111460716
810,8100,1,100,112305372
815,8150,1,100,95267926
820,8200,1,100,104926812
825,8250,1,100,107742433
830,8300,1,100,106833910
835,8350,1,100,118804751
840,8400,1,100,108177081
845,8450,1,100,104225250
850,8500,1,100,106007413
855,8550,1,100,113333871
860,8600,1,100,120830899
865,8650,1,100,119814776
870,8700,1,100,124336402
875,8750,1,100,112953178
880,8800,1,100,122485518
885,8850,1,100,121341940
890,8900,1,100,110833127
895,8950,1,100,121115076
900,9000,1,100,124351770
905,9050,1,100,110790185
910,9100,1,100,123510658
915,9150,1,100,127231414
920,9200,1,100,127874929
925,9250,1,100,129143484
930,9300,1,100,117015648
935,9350,1,100,150707215
940,9400,1,100,135653528
945,9450,1,100,139821219
950,9500,1,100,133220204
955,9550,1,100,138863237
960,9600,1,100,135905673
965,9650,1,100,135295618
970,9700,1,100,158259340
975,9750,1,100,152111052
980,9800,1,100,178772100
985,9850,1,100,158917081
990,9900,1,100,183020271
995,9950,1,100,203878991
1000,10000,1,100,166077876
1005,10050,1,100,186604555
1010,10100,1,100,175117060
1015,10150,1,100,181596792
1020,10200,1,100,214334594
1025,10250,1,100,249643497
1030,10300,1,100,254817583
1035,10350,1,100,243806745
1040,10400,1,100,268138191
1045,10450,1,100,201473486
1050,10500,1,100,265132816
1055,10550,1,100,259261684
1060,10600,1,100,218402048
1065,10650,1,100,259084648
1070,10700,1,100,263859802
1075,10750,1,100,244392335
1080,10800,1,100,276286085
1085,10850,1,100,222593289
1090,10900,1,100,305075380
1095,10950,1,100,332490285
1100,11000,1,100,258768151
1105,11050,1,100,248745721
1110,11100,1,100,221861951
1115,11150,1,100,220533936
1120,11200,1,100,372842672
1125,11250,1,100,326406116
1130,11300,1,100,387847393
1135,11350,1,100,237268173
1140,11400,1,100,292994983
1145,11450,1,100,195753179
1150,11500,1,100,243169201
1155,11550,1,100,198140801
1160,11600,1,100,209155273
1165,11650,1,100,261273713
1170,11700,1,100,327096539
1175,11750,1,100,221315464
1180,11800,1,100,206742575
1185,11850,1,100,196244576
1190,11900,1,100,207388590
1195,11950,1,100,212908288
1200,12000,1,100,201525127
1205,12050,1,100,252772864
1210,12100,1,100,193296393
1215,12150,1,100,223586712
1220,12200,1,100,233212811
1225,12250,1,100,268494274
1230,12300,1,100,382014642
1235,12350,1,100,299514488
1240,12400,1,100,321887317
1245,12450,1,100,429726594
1250,12500,1,100,305495666
1255,12550,1,100,322315902
1260,12600,1,100,282023332
1265,12650,1,100,286534108
1270,12700,1,100,282702997
1275,12750,1,100,331265669
1280,12800,1,100,297411375
1285,12850,1,100,343396195
1290,12900,1,100,299142568
1295,12950,1,100,309184653
1300,13000,1,100,302778018
1305,13050,1,100,295511120
1310,13100,1,100,297298166
1315,13150,1,100,313892220
1320,13200,1,100,308908659
1325,13250,1,100,294793669
1330,13300,1,100,300805613
1335,13350,1,100,312171971
1340,13400,1,100,277780699
1345,13450,1,100,325722319
1350,13500,1,100,287523030
1355,13550,1,100,359045509
1360,13600,1,100,307250409
1365,13650,1,100,308545506
1370,13700,1,100,312859094
1375,13750,1,100,336189683
1380,13800,1,100,379273999
1385,13850,1,100,404302196
1390,13900,1,100,387892623
1395,13950,1,100,369467478
1400,14000,1,100,364663246
1405,14050,1,100,420081828
1410,14100,1,100,496130444
1415,14150,1,100,388984251
1420,14200,1,100,368291219
1425,14250,1,100,338151091
1430,14300,1,100,306539346
1435,14350,1,100,404801513
1440,14400,1,100,404505869
1445,14450,1,100,396476811
1450,14500,1,100,309522033
1455,14550,1,100,348942755
1460,14600,1,100,329395288
1465,14650,1,100,313091828
1470,14700,1,100,303589922
1475,14750,1,100,341943418
1480,14800,1,100,317020749
1485,14850,1,100,340974089
1490,14900,1,100,329457107
1495,14950,1,100,357456864
1500,15000,1,100,349820267
1505,15050,1,100,340800775
1510,15100,1,100,389019176
1515,15150,1,100,328975863
1520,15200,1,100,294056154
1525,15250,1,100,339291344
1530,15300,1,100,396294936
1535,15350,1,100,328267543
1540,15400,1,100,332065273
1545,15450,1,100,344637394
1550,15500,1,100,343690309
1555,15550,1,100,338891213
1560,15600,1,100,458729377
1565,15650,1,100,375325453
1570,15700,1,100,346768896
1575,15750,1,100,339168486
1580,15800,1,100,334313496
1585,15850,1,100,379891031
1590,15900,1,100,394620043
1595,15950,1,100,337314857
1600,16000,1,100,363282493
1605,16050,1,100,346171540
1610,16100,1,100,346749615
1615,16150,1,100,380770502
1620,16200,1,100,374409150
1625,16250,1,100,342945253
1630,16300,1,100,339050085
1635,16350,1,100,373975443
1640,16400,1,100,320545024
1645,16450,1,100,345795481
1650,16500,1,100,384523124
1655,16550,1,100,353619438
1660,16600,1,100,335843953
1665,16650,1,100,338098218
1670,16700,1,100,352070053
1675,16750,1,100,346124300
1680,16800,1,100,362793724
1685,16850,1,100,349137980
1690,16900,1,100,371289412
1695,16950,1,100,351044534
1700,17000,1,100,369340093
1705,17050,1,100,393670150
1710,17100,1,100,365751776
1715,17150,1,100,353435610
1720,17200,1,100,372532287
1725,17250,1,100,371641825
1730,17300,1,100,417489833
1735,17350,1,100,393702083
1740,17400,1,100,391320283
1745,17450,1,100,372078337
1750,17500,1,100,381407043
1755,17550,1,100,416713595
1760,17600,1,100,431068626
1765,17650,1,100,430334716
1770,17700,1,100,372228376
1775,17750,1,100,427810016
1780,17800,1,100,361377664
1785,17850,1,100,380985891
1790,17900,1,100,405378365
1795,17950,1,100,398855866
1800,18000,1,100,403950728
1805,18050,1,100,380651117
1810,18100,1,100,395708931
1815,18150,1,100,454740948
1820,18200,1,100,390281361
1825,18250,1,100,444898315
1830,18300,1,100,418633602
1835,18350,1,100,450686257
1840,18400,1,100,395551514
1845,18450,1,100,426498500
1850,18500,1,100,414691139
1855,18550,1,100,394545604
1860,18600,1,100,401012858
1865,18650,1,100,402911626
1870,18700,1,100,440917885
1875,18750,1,100,479308851
1880,18800,1,100,433906195
1885,18850,1,100,418032482
1890,18900,1,100,372822103
1895,18950,1,100,400489827
1900,19000,1,100,412586320
1905,19050,1,100,438770589
1910,19100,1,100,474548481
1915,19150,1,100,431149311
1920,19200,1,100,414804273
1925,19250,1,100,465542021
1930,19300,1,100,445483679
1935,19350,1,100,462301377
1940,19400,1,100,469099619
1945,19450,1,100,502533944
1950,19500,1,100,454219174
1955,19550,1,100,434664186
1960,19600,1,100,437203132
1965,19650,1,100,433169700
1970,19700,1,100,435348677
1975,19750,1,100,498489601
1980,19800,1,100,425103620
1985,19850,1,100,420249793
1990,19900,1,100,427107549
1995,19950,1,100,477720419
2000,20000,1,100,426753806
2005,20050,1,100,435721961
2010,20100,1,100,435399072
2015,20150,1,100,486726193
2020,20200,1,100,440790544
2025,20250,1,100,456118674
2030,20300,1,100,434807207
2035,20350,1,100,484722958
2040,20400,1,100,431603571
2045,20450,1,100,444441117
2050,20500,1,100,503735363
2055,20550,1,100,430690413
2060,20600,1,100,463928710
2065,20650,1,100,440811878
2070,20700,1,100,472081080
2075,20750,1,100,457881687
2080,20800,1,100,445258535
2085,20850,1,100,475461211
2090,20900,1,100,441778609
2095,20950,1,100,461715617
2100,21000,1,100,485178683
2105,21050,1,100,456493403
2110,21100,1,100,473367605
2115,21150,1,100,463270705
2120,21200,1,100,453816760
2125,21250,1,100,491526693
2130,21300,1,100,468630690
2135,21350,1,100,466126013
2140,21400,1,100,514266501
