n,m,lp_runs,exp_lp
50,50,2,1657898
55,55,1,1222542
60,60,1,1212007
65,65,1,1221374
70,70,1,1240016
75,75,1,1197872
80,80,1,1211921
85,85,1,1555698
90,90,1,1312634
95,95,1,1284513
100,100,1,1269058
105,105,1,1654464
110,110,1,1420296
115,115,1,1948445
120,120,1,1581990
125,125,1,1401268
130,130,1,1327740
135,135,1,1461838
140,140,1,1420740
145,145,1,1426421
150,150,1,1383999
155,155,1,1482392
160,160,1,1494421
165,165,1,1402450
170,170,1,1391130
175,175,1,1421048
180,180,1,1409021
185,185,1,1435770
190,190,1,1429340
195,195,1,1601610
200,200,1,1489190
205,205,1,1438903
210,210,1,1424003
215,215,1,1360928
220,220,1,1599915
225,225,1,1613402
230,230,1,1501901
235,235,1,1549559
240,240,1,1589236
245,245,1,1548973
250,250,1,1605284
255,255,1,1565676
260,260,1,1560581
265,265,1,1552969
270,270,1,1517489
275,275,1,1558475
280,280,1,1766148
285,285,1,1602193
290,290,1,1677885
295,295,1,1685514
300,300,1,1517474
305,305,1,1560434
310,310,1,1874070
315,315,1,2636302
320,320,1,2282137
325,325,1,1863592
330,330,1,1878249
335,335,1,1773620
340,340,1,1703899
345,345,1,1808331
350,350,1,1729865
355,355,1,1685481
360,360,1,1866135
365,365,1,1737279
370,370,1,1891638
375,375,1,1879439
380,380,1,1744470
385,385,1,1794275
390,390,1,1715218
395,395,1,1978045
400,400,1,1862772
405,405,1,1833922
410,410,1,1870843
415,415,1,1934701
420,420,1,2145733
425,425,1,2243648
430,430,1,2155001
435,435,1,2393446
440,440,1,2515290
445,445,1,2890390
450,450,1,2894878
455,455,1,2546018
460,460,1,3133450
465,465,1,2953428
470,470,1,2665879
475,475,1,2581661
480,480,1,2531982
485,485,1,3977267
490,490,1,3060063
495,495,1,2351377
500,500,1,2444582
505,505,1,3202656
510,510,1,2929080
515,515,1,3456459
520,520,1,3564531
525,525,1,3111447
530,530,1,3083874
535,535,1,3386966
540,540,1,3508904
545,545,1,3209918
550,550,1,3280975
555,555,1,3440174
560,560,1,3492430
565,565,1,3578238
570,570,1,3635451
575,575,1,3240133
580,580,1,3219212
585,585,1,4420466
590,590,1,3526125
595,595,1,3519664
600,600,1,3425287
605,605,1,3966070
610,610,1,3641505
615,615,1,3534689
620,620,1,3500227
625,625,1,3365565
630,630,1,3455917
635,635,1,3634736
640,640,1,3615834
645,645,1,3329527
650,650,1,2773263
655,655,1,2644398
660,660,1,2819625
665,665,1,2596498
670,670,1,2470995
675,675,1,2730616
680,680,1,2797361
685,685,1,2479799
690,690,1,2950467
695,695,1,2823789
700,700,1,2845294
705,705,1,2857402
710,710,1,2785107
715,715,1,3059328
720,720,1,2848485
725,725,1,2825154
730,730,1,2797687
735,735,1,3471015
740,740,1,3663051
745,745,1,3450250
750,750,1,3829896
755,755,1,4020302
760,760,1,3688850
765,765,1,3479809
770,770,1,4463751
775,775,1,3905110
780,780,1,3893847
785,785,1,3972560
790,790,1,4538393
795,795,1,4318890
800,800,1,3913046
805,805,1,3943451
810,810,1,4789417
815,815,1,4129945
820,820,1,4396758
825,825,1,4441601
830,830,1,4495562
835,835,1,4374451
840,840,1,4247968
845,845,1,5053483
850,850,1,4955978
855,855,1,5350462
860,860,1,4799652
865,865,1,4516982
870,870,1,5655744
875,875,1,4537319
880,880,1,4500744
885,885,1,4691323
890,890,1,5397570
895,895,1,4848609
900,900,1,4663982
905,905,1,4813306
910,910,1,4547912
915,915,1,5109458
920,920,1,4573575
925,925,1,5087971
930,930,1,4751719
935,935,1,4956673
940,940,1,4877407
945,945,1,5882860
950,950,1,5635296
955,955,1,5967619
960,960,1,5337188
965,965,1,6187841
970,970,1,7032004
975,975,1,6588706
980,980,1,6205456
985,985,1,5882825
990,990,1,6887904
995,995,1,6189462
1000,1000,1,6280938
1005,1005,1,6166366
1010,1010,1,6142427
1015,1015,1,6773543
1020,1020,1,6406317
1025,1025,1,5963547
1030,1030,1,5968495
1035,1035,1,6513990
1040,1040,1,6066533
1045,1045,1,7188147
1050,1050,1,6722622
1055,1055,1,6663297
1060,1060,1,6238325
1065,1065,1,6346917
1070,1070,1,6629263
1075,1075,1,6498893
1080,1080,1,6879105
1085,1085,1,6282820
1090,1090,1,6439236
1095,1095,1,7721338
1100,1100,1,6766247
1105,1105,1,6822577
1110,1110,1,7319032
1115,1115,1,6721118
1120,1120,1,7803706
1125,1125,1,7290673
1130,1130,1,7389729
1135,1135,1,7323141
1140,1140,1,7412621
1145,1145,1,7369851
1150,1150,1,7732789
1155,1155,1,7789900
1160,1160,1,7847762
1165,1165,1,7580572
1170,1170,1,7848693
1175,1175,1,8052546
1180,1180,1,7255328
1185,1185,1,7657971
1190,1190,1,7165099
1195,1195,1,7575325
1200,1200,1,7244790
1205,1205,1,7677015
1210,1210,1,7589865
1215,1215,1,7907131
1220,1220,1,7826644
1225,1225,1,9018738
1230,1230,1,8096091
1235,1235,1,8350113
1240,1240,1,8604638
1245,1245,1,8711263
1250,1250,1,9738424
1255,1255,1,9149153
1260,1260,1,9968799
1265,1265,1,9241444
1270,1270,1,8565007
1275,1275,1,9741556
1280,1280,1,8502923
1285,1285,1,8290593
1290,1290,1,8659770
1295,1295,1,8562182
1300,1300,1,8897295
1305,1305,1,8759383
1310,1310,1,8689207
1315,1315,1,9033672
1320,1320,1,8905399
1325,1325,1,9508458
1330,1330,1,10091974
1335,1335,1,10046390
1340,1340,1,9880297
1345,1345,1,10584006
1350,1350,1,10565084
1355,1355,1,9987629
1360,1360,1,10836566
1365,1365,1,10738869
1370,1370,1,10237070
1375,1375,1,10832800
1380,1380,1,10620799
1385,1385,1,10073555
1390,1390,1,9681011
1395,1395,1,9626142
1400,1400,1,9984677
1405,1405,1,9670362
1410,1410,1,9821358
1415,1415,1,10144281
1420,1420,1,10009006
1425,1425,1,10354897
1430,1430,1,10802303
1435,1435,1,11337455
1440,1440,1,10670477
1445,1445,1,10692111
1450,1450,1,12918413
1455,1455,1,11022176
1460,1460,1,12455811
1465,1465,1,12240366
1470,1470,1,12591679
1475,1475,1,12557149
1480,1480,1,10975884
1485,1485,1,10893027
1490,1490,1,12446513
1495,1495,1,11179231
1500,1500,1,11302666
1505,1505,1,11466020
1510,1510,1,11649093
1515,1515,1,14073924
1520,1520,1,13010696
1525,1525,1,18773614
1530,1530,1,18343744
1535,1535,1,15241045
1540,1540,1,13368075
1545,1545,1,12694546
1550,1550,1,12305944
1555,1555,1,11985742
1560,1560,1,11836954
1565,1565,1,11972450
1570,1570,1,12113106
1575,1575,1,12026383
1580,1580,1,12204758
1585,1585,1,12432929
1590,1590,1,12837715
1595,1595,1,13201378
1600,1600,1,13949952
1605,1605,1,14136934
1610,1610,1,13775943
1615,1615,1,14184735
1620,1620,1,14279407
1625,1625,1,13080234
1630,1630,1,12958149
1635,1635,1,13083219
1640,1640,1,13069695
1645,1645,1,14345444
1650,1650,1,14828007
1655,1655,1,13519585
1660,1660,1,13841334
1665,1665,1,14284319
1670,1670,1,14337897
1675,1675,1,14554487
1680,1680,1,14944441
1685,1685,1,14462752
1690,1690,1,14469816
1695,1695,1,14539102
1700,1700,1,14691449
1705,1705,1,13870838
1710,1710,1,14305492
1715,1715,1,13906189
1720,1720,1,14344542
1725,1725,1,14635593
1730,1730,1,15541517
1735,1735,1,15104319
1740,1740,1,15164018
1745,1745,1,15302254
1750,1750,1,16095985
1755,1755,1,15951154
1760,1760,1,16007524
1765,1765,1,14724809
1770,1770,1,14775008
1775,1775,1,14703855
1780,1780,1,14855228
1785,1785,1,14896602
1790,1790,1,15234284
1795,1795,1,16006409
1800,1800,1,15512105
1805,1805,1,17120977
1810,1810,1,16456878
1815,1815,1,17517928
1820,1820,1,16870353
1825,1825,1,15611994
1830,1830,1,16795167
1835,1835,1,15878729
1840,1840,1,16564312
1845,1845,1,16950895
1850,1850,1,16474112
1855,1855,1,17247628
1860,1860,1,17610580
1865,1865,1,17477482
1870,1870,1,17650329
1875,1875,1,17657169
1880,1880,1,17996448
1885,1885,1,17381710
1890,1890,1,16822827
1895,1895,1,16807057
1900,1900,1,16656048
1905,1905,1,16897652
1910,1910,1,16896268
1915,1915,1,17842215
1920,1920,1,17663382
1925,1925,1,18724722
1930,1930,1,18814118
1935,1935,1,17813124
1940,1940,1,18175511
1945,1945,1,18545198
1950,1950,1,19894140
1955,1955,1,18314767
1960,1960,1,18127740
1965,1965,1,17859321
1970,1970,1,19004839
1975,1975,1,18962239
1980,1980,1,19673964
1985,1985,1,19437690
1990,1990,1,19552844
1995,1995,1,18763051
2000,2000,1,18309769
2005,2005,1,19068152
2010,2010,1,18384838
2015,2015,1,18778260
2020,2020,1,18902976
2025,2025,1,19896125
2030,2030,1,20609954
2035,2035,1,20201113
2040,2040,1,19892944
2045,2045,1,20291744
2050,2050,1,19913765
2055,2055,1,20235718
2060,2060,1,19705598
2065,2065,1,19523120
2070,2070,1,21174231
2075,2075,1,21395944
2080,2080,1,21923136
2085,2085,1,22860337
2090,2090,1,21563126
2095,2095,1,20796141
2100,2100,1,23436210
2105,2105,1,20257837
2110,2110,1,20579036
2115,2115,1,20209292
2120,2120,1,20339166
2125,2125,1,22374169
2130,2130,1,23130470
2135,2135,1,22738799
2140,2140,1,22576290
2145,2145,1,21247050
2150,2150,1,20688807
2155,2155,1,21021954
2160,2160,1,21025999
2165,2165,1,22320243
2170,2170,1,22847555
2175,2175,1,23000348
2180,2180,1,24473868
2185,2185,1,22884871
2190,2190,1,22754208
2195,2195,1,22204666
2200,2200,1,21896107
2205,2205,1,23098256
2210,2210,1,22320303
2215,2215,1,26447843
2220,2220,1,23829180
2225,2225,1,24677029
2230,2230,1,24211957
2235,2235,1,22680971
2240,2240,1,22908405
2245,2245,1,22796568
2250,2250,1,22872000
2255,2255,1,23257634
2260,2260,1,24464321
2265,2265,1,24187342
2270,2270,1,24900887
2275,2275,1,25097389
2280,2280,1,24066369
2285,2285,1,23717908
2290,2290,1,23690527
2295,2295,1,23798539
2300,2300,1,24424916
2305,2305,1,26215178
2310,2310,1,27077530
2315,2315,1,25307208
2320,2320,1,25773297
2325,2325,1,24170021
2330,2330,1,24134981
2335,2335,1,24550410
2340,2340,1,26459784
2345,2345,1,23535529
2350,2350,1,27094007
2355,2355,1,25253973
2360,2360,1,28978469
2365,2365,1,24772173
2370,2370,1,25232796
2375,2375,1,25063937
2380,2380,1,26587788
2385,2385,1,27663222
2390,2390,1,25523573
2395,2395,1,11332799
2400,2400,1,26292530
2405,2405,1,25401441
2410,2410,1,25820490
2415,2415,1,25857206
2420,2420,1,27735147
2425,2425,1,28549893
2430,2430,1,28474315
2435,2435,1,27331986
2440,2440,1,26844969
2445,2445,1,26623833
2450,2450,1,26547985
2455,2455,1,27776253
2460,2460,1,29204484
2465,2465,1,29554474
2470,2470,1,28115072
2475,2475,1,27641946
2480,2480,1,27062438
2485,2485,1,27476148
2490,2490,1,28230776
2495,2495,1,28111145
2500,2500,1,29872694
2505,2505,1,26672747
2510,2510,1,30752188
2515,2515,1,25577052
2520,2520,1,30720879
2525,2525,1,28771258
2530,2530,1,28866038
2535,2535,1,29648994
2540,2540,1,30031490
2545,2545,1,29681634
2550,2550,1,29085268
2555,2555,1,29313394
2560,2560,1,28584318
2565,2565,1,29887400
2570,2570,1,32895762
2575,2575,1,32891493
2580,2580,1,33221950
2585,2585,1,29852906
2590,2590,1,29950733
2595,2595,1,29873362
2600,2600,1,31211593
2605,2605,1,32693017
2610,2610,1,30719002
2615,2615,1,31136397
2620,2620,1,30308817
2625,2625,1,27244340
2630,2630,1,35363347
2635,2635,1,31927832
2640,2640,1,34152381
2645,2645,1,37012093
2650,2650,1,37156001
2655,2655,1,36337083
2660,2660,1,36238019
2665,2665,1,36346499
2670,2670,1,36160925
2675,2675,1,36171198
2680,2680,1,35797697
2685,2685,1,34308697
2690,2690,1,31916927
2695,2695,1,31592109
2700,2700,1,33036251
2705,2705,1,32172136
2710,2710,1,30236508
2715,2715,1,33519463
2720,2720,1,32984039
2725,2725,1,35751072
2730,2730,1,32754104
2735,2735,1,32553105
2740,2740,1,32892344
2745,2745,1,32730095
2750,2750,1,32859211
2755,2755,1,35217282
2760,2760,1,35443034
2765,2765,1,31898359
2770,2770,1,33188714
2775,2775,1,36513314
2780,2780,1,33629776
2785,2785,1,34444801
2790,2790,1,35952290
2795,2795,1,35550593
2800,2800,1,34182560
2805,2805,1,34781798
2810,2810,1,34375274
2815,2815,1,35748799
2820,2820,1,34817068
2825,2825,1,35370333
2830,2830,1,34615020
2835,2835,1,34668394
2840,2840,1,34986017
2845,2845,1,34990366
2850,2850,1,38504209
2855,2855,1,34936741
2860,2860,1,31993900
2865,2865,1,36095794
2870,2870,1,39078687
2875,2875,1,36884389
2880,2880,1,36173949
2885,2885,1,36583656
2890,2890,1,37023589
2895,2895,1,36742539
2900,2900,1,36252786
2905,2905,1,39108821
2910,2910,1,38398160
2915,2915,1,36484163
2920,2920,1,36836396
2925,2925,1,37900640
2930,2930,1,37009469
2935,2935,1,39129929
2940,2940,1,37289335
2945,2945,1,38474699
2950,2950,1,37623853
2955,2955,1,37426249
2960,2960,1,37653878
2965,2965,1,39039914
2970,2970,1,38111953
2975,2975,1,37811577
2980,2980,1,39469030
2985,2985,1,37986024
2990,2990,1,38159309
2995,2995,1,39045218
3000,3000,1,38741400
