n,m,dinic
895,895,121033
900,900,120064
905,905,120875
910,910,122279
915,915,123130
920,920,139055
925,925,123630
930,930,123967
935,935,124273
940,940,125834
945,945,125948
950,950,126345
955,955,127685
960,960,126862
965,965,128105
970,970,129175
975,975,128913
980,980,130056
985,985,130901
990,990,131086
995,995,130955
1000,1000,131948
1005,1005,132839
1010,1010,132801
1015,1015,134044
1020,1020,133773
1025,1025,177845
1030,1030,153392
1035,1035,154198
1040,1040,154065
1045,1045,156217
1050,1050,155645
1055,1055,157705
1060,1060,158951
1065,1065,158877
1070,1070,159177
1075,1075,159898
1080,1080,161364
1085,1085,190535
1090,1090,151933
1095,1095,162583
1100,1100,161767
1105,1105,164533
1110,1110,164165
1115,1115,164917
1120,1120,166412
1125,1125,166579
1130,1130,157469
1135,1135,157805
1140,1140,158050
1145,1145,159709
1150,1150,159462
1155,1155,160614
1160,1160,159872
1165,1165,161380
1170,1170,172753
1175,1175,174136
1180,1180,175234
1185,1185,175203
1190,1190,175689
1195,1195,176144
1200,1200,177297
1205,1205,176338
1210,1210,179538
1215,1215,179066
1220,1220,179753
1225,1225,180600
1230,1230,179946
1235,1235,182704
1240,1240,183997
1245,1245,182497
1250,1250,189076
1255,1255,189017
1260,1260,186364
1265,1265,185220
1270,1270,187602
1275,1275,187621
1280,1280,187272
1285,1285,188093
1290,1290,188795
1295,1295,176623
1300,1300,176941
1305,1305,178434
1310,1310,179439
1315,1315,193580
1320,1320,194899
1325,1325,195348
1330,1330,206699
1335,1335,195693
1340,1340,210125
1345,1345,195749
1350,1350,196482
1355,1355,187002
1360,1360,199929
1365,1365,200679
1370,1370,199410
1375,1375,200313
1380,1380,201312
1385,1385,202805
1390,1390,203872
1395,1395,204065
1400,1400,190366
1405,1405,207325
1410,1410,192119
1415,1415,192700
1420,1420,208499
1425,1425,195982
1430,1430,195667
1435,1435,218071
1440,1440,209055
1445,1445,211302
1450,1450,209702
1455,1455,211085
1460,1460,211026
1465,1465,214291
1470,1470,200648
1475,1475,240982
1480,1480,217302
1485,1485,217896
1490,1490,228528
1495,1495,218877
1500,1500,218718
1505,1505,217973
1510,1510,231578
1515,1515,205526
1520,1520,206791
1525,1525,206152
1530,1530,222865
1535,1535,223934
1540,1540,224347
1545,1545,225418
1550,1550,223065
1555,1555,227000
1560,1560,227829
1565,1565,227724
1570,1570,229962
1575,1575,228427
1580,1580,230462
1585,1585,230160
1590,1590,233516
1595,1595,232030
1600,1600,232615
1605,1605,232891
1610,1610,234712
1615,1615,236005
1620,1620,235005
1625,1625,255078
1630,1630,236882
1635,1635,238203
1640,1640,238048
1645,1645,238694
1650,1650,225153
1655,1655,243381
1660,1660,242251
1665,1665,242743
1670,1670,240648
1675,1675,247115
1680,1680,244108
1685,1685,248305
1690,1690,263353
1695,1695,267221
1700,1700,248564
1705,1705,248206
1710,1710,274924
1715,1715,251817
1720,1720,249543
1725,1725,250377
1730,1730,252800
1735,1735,261811
1740,1740,253034
1745,1745,253960
1750,1750,254177
1755,1755,256240
1760,1760,277168
1765,1765,257930
1770,1770,257104
1775,1775,258653
1780,1780,270020
1785,1785,259861
1790,1790,258091
1795,1795,273213
1800,1800,297036
1805,1805,261631
1810,1810,262466
1815,1815,246818
1820,1820,250864
1825,1825,274728
1830,1830,249102
1835,1835,266063
1840,1840,266282
1845,1845,273182
1850,1850,276895
1855,1855,271070
1860,1860,269893
1865,1865,270155
1870,1870,270782
1875,1875,272650
1880,1880,271994
1885,1885,282297
1890,1890,272645
1895,1895,273826
1900,1900,277409
1905,1905,256712
1910,1910,257587
1915,1915,278960
1920,1920,276429
1925,1925,277344
1930,1930,289685
1935,1935,520726
1940,1940,283832
1945,1945,281578
1950,1950,290559
1955,1955,285471
1960,1960,282141
1965,1965,284566
1970,1970,284364
1975,1975,285088
1980,1980,283472
1985,1985,304301
1990,1990,412031
1995,1995,293071
2000,2000,287599
2005,2005,299579
2010,2010,293844
2015,2015,330315
2020,2020,294595
2025,2025,304956
2030,2030,293193
2035,2035,295520
2040,2040,392197
2045,2045,380142
2050,2050,332804
2055,2055,306664
2060,2060,317690
2065,2065,304863
2070,2070,288116
2075,2075,289732
2080,2080,317322
2085,2085,369620
2090,2090,314840
2095,2095,451420
2100,2100,337499
2105,2105,364891
2110,2110,315984
2115,2115,313198
2120,2120,313329
2125,2125,311966
2130,2130,296018
2135,2135,298250
2140,2140,297502
2145,2145,395731
2150,2150,336110
2155,2155,298341
2160,2160,324344
2165,2165,338779
2170,2170,328494
2175,2175,336843
2180,2180,321767
2185,2185,357089
2190,2190,353184
2195,2195,366868
2200,2200,324431
2205,2205,337136
2210,2210,342017
2215,2215,329207
2220,2220,349633
2225,2225,329172
2230,2230,329569
2235,2235,332516
2240,2240,338682
2245,2245,310136
2250,2250,310581
2255,2255,326006
2260,2260,336052
2265,2265,334500
2270,2270,334789
2275,2275,347890
2280,2280,334476
2285,2285,317782
2290,2290,316425
2295,2295,325967
2300,2300,318315
2305,2305,411119
2310,2310,319628
2315,2315,342349
2320,2320,340311
2325,2325,340973
2330,2330,344593
2335,2335,345325
2340,2340,344960
2345,2345,350097
2350,2350,346292
2355,2355,348019
2360,2360,348646
2365,2365,350984
2370,2370,328426
2375,2375,344066
2380,2380,357384
2385,2385,349771
2390,2390,352693
2395,2395,331421
2400,2400,365980
2405,2405,357215
2410,2410,353255
2415,2415,353025
2420,2420,334029
2425,2425,334494
2430,2430,357563
2435,2435,336676
2440,2440,337350
2445,2445,387916
2450,2450,360181
2455,2455,361470
2460,2460,361537
2465,2465,341371
2470,2470,350424
2475,2475,363963
2480,2480,369395
2485,2485,364133
2490,2490,365245
2495,2495,356161
2500,2500,354714
2505,2505,359485
2510,2510,344865
2515,2515,413913
2520,2520,369172
2525,2525,370467
2530,2530,371654
2535,2535,349175
2540,2540,374529
2545,2545,379329
2550,2550,374770
2555,2555,373002
2560,2560,376571
2565,2565,375474
2570,2570,375851
2575,2575,383180
2580,2580,384110
2585,2585,379482
2590,2590,387440
2595,2595,555625
2600,2600,564330
2605,2605,430447
2610,2610,390188
2615,2615,384721
2620,2620,387655
2625,2625,360425
2630,2630,469661
2635,2635,387978
2640,2640,426847
2645,2645,391170
2650,2650,394448
2655,2655,403615
2660,2660,379365
2665,2665,392157
2670,2670,390412
2675,2675,377828
2680,2680,368565
2685,2685,574693
2690,2690,454971
2695,2695,395556
2700,2700,401929
2705,2705,474960
2710,2710,401778
2715,2715,432222
2720,2720,410450
2725,2725,536628
2730,2730,427944
2735,2735,401631
2740,2740,403294
2745,2745,406452
2750,2750,378518
2755,2755,403438
2760,2760,457121
2765,2765,609050
2770,2770,537990
2775,2775,410502
2780,2780,409344
2785,2785,421002
2790,2790,692901
2795,2795,398597
2800,2800,533198
2805,2805,415126
2810,2810,459574
2815,2815,480977
2820,2820,419200
2825,2825,417080
2830,2830,418147
2835,2835,628000
2840,2840,436364
2845,2845,419117
2850,2850,416987
2855,2855,448510
2860,2860,418988
2865,2865,425274
2870,2870,470386
2875,2875,518510
2880,2880,426044
2885,2885,424004
2890,2890,424541
2895,2895,425126
2900,2900,418837
2905,2905,426976
2910,2910,639865
2915,2915,428242
2920,2920,429643
2925,2925,436575
2930,2930,443309
2935,2935,428531
2940,2940,455971
2945,2945,478932
2950,2950,434897
2955,2955,434493
2960,2960,471483
2965,2965,422982
2970,2970,436095
2975,2975,438823
2980,2980,437774
2985,2985,435137
2990,2990,438693
2995,2995,438831
3000,3000,440519
