n,m,lp_runs,exp_lp
50,150,7,2790704
55,165,6,2306119
60,180,4,1897865
65,195,6,2179115
70,210,2,1732923
75,225,2,1701792
80,240,2,1778639
85,255,2,1694998
90,270,3,2010481
95,285,2,1814270
100,300,2,2102508
105,315,2,1990600
110,330,2,1861647
115,345,2,1853353
120,360,2,1890540
125,375,2,2075561
130,390,2,2075384
135,405,2,2452018
140,420,2,2136593
145,435,1,1972602
150,450,1,1906708
155,465,1,2168729
160,480,1,1969138
165,495,1,1939320
170,510,1,2087241
175,525,1,1856757
180,540,1,1946495
185,555,2,2128417
190,570,2,2448694
195,585,2,2453966
200,600,2,2465451
205,615,2,3197606
210,630,2,2688335
215,645,2,2921409
220,660,2,2920009
225,675,2,2580395
230,690,2,2629752
235,705,2,2697991
240,720,2,2781243
245,735,2,2822777
250,750,2,2692851
255,765,2,2790095
260,780,3,3815203
265,795,5,3957855
270,810,7,4965123
275,825,5,4004129
280,840,11,6324540
285,855,10,5856880
290,870,7,4839003
295,885,7,4432205
300,900,6,4480723
305,915,6,4532659
310,930,6,4696725
315,945,4,3785467
320,960,3,3293183
325,975,3,3642622
330,990,1,2698923
335,1005,3,3635341
340,1020,3,3702649
345,1035,1,2789196
350,1050,3,3664739
355,1065,3,3799187
360,1080,3,3740349
365,1095,3,3869899
370,1110,3,3921818
375,1125,3,3865500
380,1140,3,3720767
385,1155,3,4102664
390,1170,3,4142262
395,1185,3,4211362
400,1200,3,4008127
405,1215,3,4124478
410,1230,3,4027432
415,1245,3,4576491
420,1260,3,5229547
425,1275,3,4581888
430,1290,3,4308782
435,1305,5,5495244
440,1320,6,5630840
445,1335,5,5670020
450,1350,5,6757478
455,1365,4,5247297
460,1380,5,5752057
465,1395,3,5025890
470,1410,6,6676742
475,1425,5,7039869
480,1440,5,6579412
485,1455,3,5266012
490,1470,3,4889061
495,1485,1,3974513
500,1500,4,5193468
505,1515,4,5614101
510,1530,3,4533914
515,1545,3,4973064
520,1560,3,5171081
525,1575,1,3811698
530,1590,3,5233593
535,1605,4,5812425
540,1620,3,5029660
545,1635,3,5252969
550,1650,3,5282719
555,1665,1,3917895
560,1680,3,5342848
565,1695,3,5348730
570,1710,3,5688315
575,1725,3,5578915
580,1740,1,4477910
585,1755,1,4231859
590,1770,3,6144885
595,1785,4,6423567
600,1800,3,6039482
605,1815,3,5960445
610,1830,1,4373842
615,1845,1,4718968
620,1860,1,5563413
625,1875,1,5250555
630,1890,1,4817193
635,1905,1,5015296
640,1920,1,4678905
645,1935,1,4994300
650,1950,1,5590146
655,1965,1,5918663
660,1980,1,5114122
665,1995,1,5037622
670,2010,1,5194044
675,2025,1,5090677
680,2040,1,4857533
685,2055,1,5033586
690,2070,1,5017500
695,2085,1,5030692
700,2100,1,5057452
705,2115,1,4957610
710,2130,1,5116069
715,2145,1,5249332
720,2160,1,5127828
725,2175,1,5251358
730,2190,1,5263004
735,2205,1,5311687
740,2220,1,5658630
745,2235,1,5575946
750,2250,1,5141792
755,2265,1,5581047
760,2280,1,5533480
765,2295,1,5428231
770,2310,1,6347712
775,2325,1,6032799
780,2340,1,5950528
785,2355,1,5751799
790,2370,1,5840449
795,2385,1,6654049
800,2400,1,6349830
805,2415,1,5934577
810,2430,1,5905299
815,2445,3,7429349
820,2460,1,5989340
825,2475,3,7360303
830,2490,1,5841098
835,2505,3,7735935
840,2520,3,7696992
845,2535,3,7821339
850,2550,3,7779432
855,2565,3,7597882
860,2580,4,8467955
865,2595,1,6301198
870,2610,3,7807958
875,2625,1,6495771
880,2640,1,6887995
885,2655,1,7258962
890,2670,3,8019429
895,2685,1,6325587
900,2700,3,9181276
905,2715,1,6936302
910,2730,3,9673742
915,2745,1,6737975
920,2760,3,9477993
925,2775,1,6735664
930,2790,3,8525481
935,2805,1,6968843
940,2820,4,9287634
945,2835,1,6846428
950,2850,3,8331789
955,2865,1,6835721
960,2880,4,9264345
965,2895,3,8965226
970,2910,3,8919904
975,2925,3,8890032
980,2940,1,7097405
985,2955,2,10776203
990,2970,1,10075846
995,2985,2,8525337
1000,3000,1,7564878
1005,3015,2,8579076
1010,3030,1,7757662
1015,3045,4,11980092
1020,3060,1,7646357
1025,3075,1,7460672
1030,3090,1,9653727
1035,3105,3,10608798
1040,3120,1,7733416
1045,3135,3,9818251
1050,3150,1,7417424
1055,3165,4,10438680
1060,3180,1,7811915
1065,3195,3,10215023
1070,3210,1,7784364
1075,3225,1,7737380
1080,3240,1,8859323
1085,3255,2,9762284
1090,3270,1,8354527
1095,3285,2,10515113
1100,3300,2,10792546
1105,3315,1,8121378
1110,3330,3,11999631
1115,3345,3,11964960
1120,3360,2,10972047
1125,3375,2,12835490
1130,3390,3,10553397
1135,3405,3,10731730
1140,3420,2,9352933
1145,3435,2,9626226
1150,3450,2,9770641
1155,3465,2,10392302
1160,3480,2,9449358
1165,3495,2,9897170
1170,3510,2,9746104
1175,3525,3,10940297
1180,3540,3,12104220
1185,3555,3,11665722
1190,3570,2,9562680
1195,3585,4,14617284
1200,3600,3,11046092
1205,3615,4,13880323
1210,3630,2,15960143
1215,3645,2,10473739
1220,3660,2,9925400
1225,3675,2,9958900
1230,3690,2,10299823
1235,3705,2,10321733
1240,3720,1,8967012
1245,3735,2,10429967
1250,3750,3,11482402
1255,3765,4,12831101
1260,3780,2,10339358
1265,3795,3,12579271
1270,3810,3,12321500
1275,3825,4,16346459
1280,3840,2,11568112
1285,3855,2,10609485
1290,3870,2,12173300
1295,3885,2,10536499
1300,3900,2,10818557
1305,3915,2,10738634
1310,3930,6,15468282
1315,3945,5,14449556
1320,3960,3,11770727
1325,3975,6,15891955
1330,3990,6,16171108
1335,4005,5,14697594
1340,4020,3,14899667
1345,4035,6,16274503
1350,4050,5,17691547
1355,4065,5,15081106
1360,4080,5,14623938
1365,4095,3,12430266
1370,4110,6,16303072
1375,4125,5,15268661
1380,4140,4,13452663
1385,4155,7,20446490
1390,4170,4,14303715
1395,4185,8,19620344
1400,4200,5,18072020
1405,4215,7,20898291
1410,4230,7,19190148
1415,4245,3,15154786
1420,4260,6,16837118
1425,4275,5,15439784
1430,4290,5,16411662
1435,4305,6,17039894
1440,4320,5,15842669
1445,4335,5,16614820
1450,4350,6,17599195
1455,4365,3,16650504
1460,4380,6,20453242
1465,4395,3,16385498
1470,4410,6,17705413
1475,4425,5,16880519
1480,4440,5,16397855
1485,4455,8,20910369
1490,4470,3,13430633
1495,4485,7,19154407
1500,4500,6,20685968
1505,4515,5,16967337
1510,4530,5,19484806
1515,4545,3,16262790
1520,4560,6,18085003
1525,4575,6,20774694
1530,4590,5,16857444
1535,4605,4,15526087
1540,4620,3,14112109
1545,4635,3,14544702
1550,4650,3,14576884
1555,4665,3,14394262
1560,4680,4,15692607
1565,4695,4,15782620
1570,4710,4,18691659
1575,4725,4,18707312
1580,4740,4,16135674
1585,4755,3,14580712
1590,4770,3,14363081
1595,4785,4,16633211
1600,4800,4,16268204
1605,4815,5,18072292
1610,4830,4,16350944
1615,4845,3,17752052
1620,4860,2,14331436
1625,4875,2,16141092
1630,4890,3,15819221
1635,4905,4,19341647
1640,4920,4,16905529
1645,4935,5,18124259
1650,4950,4,17913904
1655,4965,2,14094434
1660,4980,3,15013530
1665,4995,3,15631012
1670,5010,3,15767451
1675,5025,5,19776607
1680,5040,3,16374797
1685,5055,3,17741840
1690,5070,2,15569920
1695,5085,2,14299960
1700,5100,2,14195683
1705,5115,4,18028953
1710,5130,3,15967520
1715,5145,2,14482427
1720,5160,3,16676495
1725,5175,4,22719792
1730,5190,4,19870477
1735,5205,3,16948002
1740,5220,3,19107172
1745,5235,4,18793861
1750,5250,4,18134247
1755,5265,3,16344527
1760,5280,4,17710955
1765,5295,2,15063737
1770,5310,2,14709993
1775,5325,2,14919335
1780,5340,4,20438603
1785,5355,3,18570087
1790,5370,3,19015928
1795,5385,3,17561498
1800,5400,3,18355128
1805,5415,4,18605378
1810,5430,3,17064232
1815,5445,3,17060707
1820,5460,3,16690705
1825,5475,4,18898679
1830,5490,3,16713129
1835,5505,2,15647168
1840,5520,3,18991581
1845,5535,4,20361589
1850,5550,3,18329205
1855,5565,3,20032791
1860,5580,3,17621391
1865,5595,3,17495842
1870,5610,3,17654084
1875,5625,3,17860156
1880,5640,3,17672002
1885,5655,4,20159757
1890,5670,3,17801425
1895,5685,3,20959358
1900,5700,4,22030235
1905,5715,4,21946798
1910,5730,5,21579307
1915,5745,2,17238400
1920,5760,2,16470175
1925,5775,4,19659333
1930,5790,3,18292662
1935,5805,3,18922522
1940,5820,3,21349512
1945,5835,3,18790827
1950,5850,3,20321343
1955,5865,4,20963858
1960,5880,4,20459767
1965,5895,3,19947184
1970,5910,4,23261354
1975,5925,4,20789503
1980,5940,4,23896827
1985,5955,2,18550170
1990,5970,2,19838689
1995,5985,2,17627550
2000,6000,4,23848554
2005,6015,3,20109562
2010,6030,6,25209366
2015,6045,3,19682919
2020,6060,4,23013875
2025,6075,3,19565571
2030,6090,3,20187802
2035,6105,3,21291427
2040,6120,3,21168175
2045,6135,3,22160728
2050,6150,4,22349208
2055,6165,2,18038321
2060,6180,2,17759018
2065,6195,2,18384669
2070,6210,2,17986304
2075,6225,4,22778449
2080,6240,3,21885524
2085,6255,3,20729285
2090,6270,4,25291678
2095,6285,3,20835069
2100,6300,4,22867306
2105,6315,3,20294944
2110,6330,3,20646650
2115,6345,3,20773073
2120,6360,4,25718022
2125,6375,3,23105108
2130,6390,3,21973338
2135,6405,2,19256346
2140,6420,2,18487229
2145,6435,2,18694040
2150,6450,3,20985489
2155,6465,5,24870890
2160,6480,4,24052913
2165,6495,3,23246890
2170,6510,3,21707339
2175,6525,4,25916082
2180,6540,4,46428890
2185,6555,3,38770052
2190,6570,3,40673024
2195,6585,4,35194861
2200,6600,3,39942795
2205,6615,2,23236218
2210,6630,2,21425457
2215,6645,3,24195897
2220,6660,4,27333374
2225,6675,3,24160089
2230,6690,4,28370589
2235,6705,3,25074947
2240,6720,4,28590314
2245,6735,3,24214057
2250,6750,3,24053334
2255,6765,3,24922932
2260,6780,3,24012620
2265,6795,1,21802465
2270,6810,1,18998243
2275,6825,1,20377830
2280,6840,1,20630585
2285,6855,1,20007827
2290,6870,1,29475340
2295,6885,1,31869617
2300,6900,1,30518631
2305,6915,1,20331860
2310,6930,1,20550286
2315,6945,1,22530400
2320,6960,1,20066368
2325,6975,1,22314897
2330,6990,1,20337427
2335,7005,1,19899587
2340,7020,1,20249462
2345,7035,1,19932809
2350,7050,1,20417221
2355,7065,1,24529778
2360,7080,1,20984973
2365,7095,1,22126022
2370,7110,1,20255503
2375,7125,1,20157096
2380,7140,1,20483240
2385,7155,1,20957692
2390,7170,1,19352453
2395,7185,4,26418483
2400,7200,3,25917788
2405,7215,3,24760778
2410,7230,3,25526343
2415,7245,3,24317474
2420,7260,3,24402418
2425,7275,3,28273451
2430,7290,3,24720619
2435,7305,4,27402682
2440,7320,2,23910439
2445,7335,3,25257548
2450,7350,3,27897073
2455,7365,3,25013299
2460,7380,3,24945095
2465,7395,3,24936504
2470,7410,3,25053229
2475,7425,3,25623814
2480,7440,4,29186508
2485,7455,3,24711001
2490,7470,3,28965271
2495,7485,3,24722296
2500,7500,4,27943380
2505,7515,2,23088599
2510,7530,3,27462587
2515,7545,2,23033199
2520,7560,3,27061279
2525,7575,3,26208547
2530,7590,3,27566534
2535,7605,4,31024160
2540,7620,3,25469026
2545,7635,3,28097396
2550,7650,3,25698688
2555,7665,3,27613426
2560,7680,4,30362238
2565,7695,4,28477135
2570,7710,2,24210841
2575,7725,4,29306033
2580,7740,3,27270930
2585,7755,4,30986997
2590,7770,3,26694633
2595,7785,3,28332169
2600,7800,4,28841858
2605,7815,3,26597788
2610,7830,3,27222948
2615,7845,4,29847986
2620,7860,3,29667868
2625,7875,4,29944380
2630,7890,3,28344122
2635,7905,4,30015668
2640,7920,4,30422905
2645,7935,2,24839261
2650,7950,3,27517776
2655,7965,4,33149107
2660,7980,3,27408899
2665,7995,4,30205162
2670,8010,3,29942512
2675,8025,4,30290159
2680,8040,3,28153928
2685,8055,3,28571056
2690,8070,4,36115093
2695,8085,3,28559589
2700,8100,3,28619383
2705,8115,5,35267521
2710,8130,3,29088358
2715,8145,3,30884722
2720,8160,4,34561831
2725,8175,3,30875551
2730,8190,3,31473159
2735,8205,3,30534140
2740,8220,3,29763480
2745,8235,1,25152660
2750,8250,1,24448756
2755,8265,1,25780849
2760,8280,1,27052961
2765,8295,1,25882102
2770,8310,1,25309770
2775,8325,1,25424687
2780,8340,1,25569560
2785,8355,1,27345067
2790,8370,1,25850913
2795,8385,1,27682517
2800,8400,1,25853001
2805,8415,1,26484881
2810,8430,1,26427341
2815,8445,1,26708677
2820,8460,1,27087225
2825,8475,1,30391226
2830,8490,1,28918647
2835,8505,1,27255846
2840,8520,1,26885551
2845,8535,1,27298819
2850,8550,1,29220412
2855,8565,1,29485160
2860,8580,1,27839511
2865,8595,1,27810355
2870,8610,1,28017689
2875,8625,1,28136743
2880,8640,1,28068750
2885,8655,1,31106200
2890,8670,1,28540317
2895,8685,1,32126338
2900,8700,1,28952970
2905,8715,1,28663176
2910,8730,1,30577462
2915,8745,1,29376158
2920,8760,1,26518259
2925,8775,1,30347276
2930,8790,1,29853003
2935,8805,1,30299065
2940,8820,1,29075817
2945,8835,1,30807168
2950,8850,1,29925980
2955,8865,1,32422103
