n,m,primal_lp
700,700,24339072
700,800,5929733
700,900,5994873
700,1000,11072784
700,1100,7812825
700,1200,8929958
700,1300,9797970
700,1400,12888847
700,1500,13878240
700,1600,17542545
700,1700,20135910
700,1800,17629166
700,1900,21952073
700,2000,26201869
700,2100,34111956
700,2200,28423465
700,2300,23909427
700,2400,28085107
700,2500,28232330
700,2600,29482484
700,2700,26935892
700,2800,31057075
700,2900,29498682
700,3000,32888627
700,3100,31749095
700,3200,37076710
700,3300,39453860
700,3400,37207844
700,3500,41367210
700,3600,46050751
700,3700,31947935
700,3800,39463467
700,3900,33379489
700,4000,40445929
700,4100,39303354
700,4200,39947296
700,4300,37932495
700,4400,45668926
700,4500,43498170
700,4600,35548313
700,4700,49110639
700,4800,45916998
700,4900,48628731
700,5000,41955221
700,5100,46024824
700,5200,47295209
700,5300,47821064
700,5400,39741276
700,5500,42303862
700,5600,46437964
700,5700,47125896
700,5800,44394677
700,5900,46762954
700,6000,40954976
700,6100,47241234
700,6200,45285789
700,6300,45691882
700,6400,49367508
700,6500,54279949
700,6600,58957767
700,6700,48024389
700,6800,49291840
700,6900,51727928
700,7000,52368154
700,7100,47378143
700,7200,51197658
700,7300,51763245
700,7400,55993068
700,7500,57514747
700,7600,62749327
700,7700,60766993
700,7800,48480470
700,7900,64531410
700,8000,61944557
700,8100,64189383
700,8200,58763725
700,8300,65080374
700,8400,62622979
700,8500,62923650
700,8600,64432828
700,8700,68099907
700,8800,61728818
700,8900,76500734
700,9000,97313236
700,9100,80766507
700,9200,85493490
700,9300,78766585
700,9400,71022363
700,9500,66820734
700,9600,69053570
700,9700,79384092
700,9800,91375024
700,9900,84445323
700,10000,82307922
700,10100,81284207
700,10200,80234103
700,10300,76895662
700,10400,82805933
700,10500,85033832
700,10600,84527998
700,10700,91514143
700,10800,88265273
700,10900,77456358
700,11000,78793886
700,11100,85085127
700,11200,75367096
700,11300,77800774
700,11400,70886617
700,11500,72452401
700,11600,83832512
700,11700,88298369
700,11800,94783410
700,11900,84962173
700,12000,78656482
700,12100,82558803
700,12200,75660446
700,12300,88340929
700,12400,111605534
700,12500,95721962
700,12600,107245149
700,12700,89902704
700,12800,101957977
700,12900,84894175
700,13000,99113480
700,13100,85871493
700,13200,106131609
700,13300,93948271
700,13400,112938076
700,13500,106029764
700,13600,94479847
700,13700,97552507
700,13800,86068594
700,13900,91818099
700,14000,96798164
700,14100,99073520
700,14200,94617830
700,14300,93305518
700,14400,97358002
700,14500,99328266
700,14600,123560469
700,14700,118443341
700,14800,95648904
700,14900,118431075
700,15000,95471073
700,15100,140184661
700,15200,199283677
700,15300,113551733
700,15400,140264815
700,15500,140644484
700,15600,153823211
700,15700,126847927
700,15800,154685393
700,15900,125743196
700,16000,138983097
700,16100,154557177
700,16200,108580847
700,16300,134240404
700,16400,145570585
700,16500,174703873
700,16600,123004760
700,16700,136468283
700,16800,136794779
700,16900,132516664
700,17000,139597225
700,17100,148844603
700,17200,150335924
700,17300,129167687
700,17400,176540524
700,17500,163079080
700,17600,162479190
700,17700,171145987
700,17800,218983839
700,17900,166063542
700,18000,147336592
700,18100,185463182
700,18200,173829215
700,18300,168719662
700,18400,156790096
700,18500,166680462
700,18600,148222906
700,18700,132126902
700,18800,151605453
700,18900,140234785
700,19000,141840295
700,19100,153100743
700,19200,178377206
700,19300,177507686
700,19400,142515835
700,19500,180767085
700,19600,182375109
700,19700,160962409
700,19800,138872510
700,19900,149908777
700,20000,152730575
700,20100,197872450
700,20200,190698884
700,20300,184269905
700,20400,161489346
700,20500,175052823
700,20600,195982732
700,20700,161914469
700,20800,194458751
700,20900,170563751
700,21000,202981259
700,21100,201260239
700,21200,204779730
700,21300,154396973
700,21400,180739477
700,21500,175330800
700,21600,208890096
700,21700,208470359
700,21800,179323186
700,21900,178886043
700,22000,169361552
700,22100,173657985
700,22200,180259389
700,22300,217232852
700,22400,177587816
700,22500,222711866
700,22600,238247306
700,22700,227778668
