n,m,dual_lp
800,800,36106833
800,900,9871753
800,1000,10341024
800,1100,9194511
800,1200,10383880
800,1300,11052245
800,1400,12120896
800,1500,13917570
800,1600,15158624
800,1700,15984236
800,1800,17685636
800,1900,18126725
800,2000,20309952
800,2100,19839147
800,2200,21094230
800,2300,21348064
800,2400,22469180
800,2500,24459627
800,2600,23914611
800,2700,24154172
800,2800,25927266
800,2900,25742863
800,3000,27646230
800,3100,26602898
800,3200,27557668
800,3300,28283300
800,3400,28748797
800,3500,30116526
800,3600,30664109
800,3700,31046967
800,3800,36281388
800,3900,37333785
800,4000,38580538
800,4100,39912336
800,4200,39786637
800,4300,39725982
800,4400,41386476
800,4500,42316347
800,4600,43698813
800,4700,44562575
800,4800,44662717
800,4900,46647862
800,5000,46458642
800,5100,47582400
800,5200,46894896
800,5300,49910863
800,5400,51273581
800,5500,51733829
800,5600,50022874
800,5700,50766598
800,5800,52697287
800,5900,51570313
800,6000,54731259
800,6100,54851894
800,6200,55045787
800,6300,55432848
800,6400,67498104
800,6500,60300756
800,6600,58853122
800,6700,60719655
800,6800,61850342
800,6900,62891108
800,7000,63485411
800,7100,79994716
800,7200,81113439
800,7300,79596878
800,7400,82015418
800,7500,85641685
800,7600,80918605
800,7700,83874238
800,7800,83515285
800,7900,85406402
800,8000,83164986
800,8100,93485454
800,8200,88740616
800,8300,91198845
800,8400,91126444
800,8500,89502313
800,8600,87243531
800,8700,90504072
800,8800,87429261
800,8900,98583814
800,9000,94279412
800,9100,97634483
800,9200,101105376
800,9300,102309005
800,9400,102609493
800,9500,104882638
800,9600,96137110
800,9700,100912068
800,9800,105028965
800,9900,103329794
800,10000,99076776
800,10100,165415926
800,10200,166944205
800,10300,169015082
800,10400,178897944
800,10500,167736354
800,10600,169745315
800,10700,190263102
800,10800,184847727
800,10900,184811932
800,11000,187708414
800,11100,185763995
800,11200,197489110
800,11300,199215956
800,11400,205298538
800,11500,205324277
800,11600,201019787
800,11700,198284903
800,11800,209946179
800,11900,206220092
800,12000,209298326
800,12100,218332852
800,12200,208868814
800,12300,230212376
800,12400,228612137
800,12500,239676215
800,12600,227139662
800,12700,229631263
800,12800,231874380
800,12900,239235821
800,13000,249295642
800,13100,240305603
800,13200,243101893
800,13300,243864561
800,13400,274738305
800,13500,268283316
800,13600,253408056
800,13700,281405612
800,13800,269578118
800,13900,278782419
800,14000,280781743
800,14100,272411282
800,14200,279354951
800,14300,310610890
800,14400,298953012
800,14500,280434780
800,14600,278389077
800,14700,285761644
800,14800,321311953
800,14900,300477335
800,15000,292442632
800,15100,320503639
800,15200,313076010
800,15300,315074847
800,15400,317859150
