n,m,dual_lp
100,100,2251180
100,200,2998746
100,300,4256053
100,400,5177601
100,500,6168754
100,600,6697174
100,700,7031682
100,800,7807984
100,900,9089640
100,1000,9430433
100,1100,9713351
100,1200,10503130
100,1300,12326005
100,1400,12344938
100,1500,13503424
100,1600,14460091
100,1700,16034607
100,1800,17243568
100,1900,17257757
100,2000,19321032
100,2100,18950203
100,2200,21500382
100,2300,21027969
100,2400,22140210
100,2500,22890912
100,2600,25409820
100,2700,25948162
100,2800,27713285
100,2900,26633395
100,3000,27306624
100,3100,28533612
100,3200,28268000
100,3300,28917518
100,3400,33363326
100,3500,33029592
100,3600,35012989
100,3700,35409809
100,3800,33329119
100,3900,33553746
100,4000,35772003
100,4100,40472119
100,4200,42337790
100,4300,41569010
100,4400,41444179
100,4500,40103419
100,4600,44655817
100,4700,43955803
100,4800,46457640
100,4900,45680106
100,5000,47183410
100,5100,51318311
100,5200,49060318
100,5300,50828870
100,5400,45408602
100,5500,45607922
100,5600,47342960
100,5700,46915803
100,5800,48394546
100,5900,48487383
100,6000,51566666
100,6100,52169234
100,6200,53720233
100,6300,54617743
100,6400,54766589
100,6500,56968624
100,6600,55175364
100,6700,56057026
100,6800,56375701
100,6900,63360370
100,7000,64748415
100,7100,61726136
100,7200,57994151
100,7300,59913176
100,7400,59787906
100,7500,60339692
100,7600,64292971
100,7700,62260814
100,7800,62539833
100,7900,63538691
100,8000,63304998
100,8100,70368798
100,8200,68597895
100,8300,69865411
100,8400,77266175
100,8500,69195501
100,8600,67983265
100,8700,75678328
100,8800,71620241
100,8900,74723497
100,9000,83137173
100,9100,74273064
100,9200,72052104
100,9300,73751732
100,9400,74111406
100,9500,78959442
100,9600,76931610
100,9700,76106969
100,9800,77367329
100,9900,79399750
100,10000,80118969
