n,m,cmin,cmax,dual_lp
925,4625,1,1,48351425
930,4650,1,1,51468875
935,4675,1,1,49212979
940,4700,1,1,48421983
945,4725,1,1,48471597
950,4750,1,1,49675370
955,4775,1,1,48176609
960,4800,1,1,50898708
965,4825,1,1,50690905
970,4850,1,1,49761803
975,4875,1,1,52656299
980,4900,1,1,54612025
985,4925,1,1,53763011
990,4950,1,1,55125524
995,4975,1,1,57793559
1000,5000,1,1,56544606
1005,5025,1,1,53538723
1010,5050,1,1,53519638
1015,5075,1,1,54248154
1020,5100,1,1,52134021
1025,5125,1,1,54425681
1030,5150,1,1,56193444
1035,5175,1,1,55969170
1040,5200,1,1,57418403
1045,5225,1,1,56246479
1050,5250,1,1,56449985
1055,5275,1,1,61593505
1060,5300,1,1,55521210
1065,5325,1,1,59302516
1070,5350,1,1,55997511
1075,5375,1,1,57837983
1080,5400,1,1,57940408
1085,5425,1,1,59152900
1090,5450,1,1,56521092
1095,5475,1,1,61045840
1100,5500,1,1,61364428
1105,5525,1,1,60056078
1110,5550,1,1,61326073
1115,5575,1,1,63542524
1120,5600,1,1,61912745
1125,5625,1,1,57358715
1130,5650,1,1,59468999
1135,5675,1,1,60521335
1140,5700,1,1,64683377
1145,5725,1,1,65201196
1150,5750,1,1,63963346
1155,5775,1,1,63086547
1160,5800,1,1,60557539
1165,5825,1,1,60601920
1170,5850,1,1,66303962
1175,5875,1,1,66185086
1180,5900,1,1,65877319
1185,5925,1,1,67264930
1190,5950,1,1,63744468
1195,5975,1,1,67097836
1200,6000,1,1,64001673
1205,6025,1,1,63679327
1210,6050,1,1,66333002
1215,6075,1,1,67276251
1220,6100,1,1,65186581
1225,6125,1,1,67019120
1230,6150,1,1,70747558
1235,6175,1,1,67387159
1240,6200,1,1,72202515
1245,6225,1,1,67009049
1250,6250,1,1,68739708
1255,6275,1,1,73510219
1260,6300,1,1,68735444
1265,6325,1,1,65828390
1270,6350,1,1,66940184
1275,6375,1,1,71495540
1280,6400,1,1,75907530
1285,6425,1,1,75431592
1290,6450,1,1,71927798
1295,6475,1,1,72752010
1300,6500,1,1,72736456
1305,6525,1,1,73210714
1310,6550,1,1,72495674
1315,6575,1,1,69277786
1320,6600,1,1,68309525
1325,6625,1,1,76374790
1330,6650,1,1,71516886
1335,6675,1,1,75184137
1340,6700,1,1,74882457
1345,6725,1,1,78555254
1350,6750,1,1,76785089
1355,6775,1,1,74551116
1360,6800,1,1,76141638
1365,6825,1,1,71635978
1370,6850,1,1,74263937
1375,6875,1,1,73272095
1380,6900,1,1,74405464
1385,6925,1,1,73986707
1390,6950,1,1,72679592
1395,6975,1,1,73364451
1400,7000,1,1,79845762
1405,7025,1,1,74090281
1410,7050,1,1,79113454
1415,7075,1,1,73426302
1420,7100,1,1,78402331
1425,7125,1,1,75351140
1430,7150,1,1,76385717
1435,7175,1,1,80045378
1440,7200,1,1,81424931
1445,7225,1,1,81953352
1450,7250,1,1,85950540
1455,7275,1,1,85788399
1460,7300,1,1,89603781
1465,7325,1,1,86934511
1470,7350,1,1,97314113
1475,7375,1,1,82297102
1480,7400,1,1,85030512
1485,7425,1,1,82779679
1490,7450,1,1,87614836
1495,7475,1,1,81049958
1500,7500,1,1,86471674
1505,7525,1,1,88193772
1510,7550,1,1,89837813
1515,7575,1,1,85688866
1520,7600,1,1,86848090
1525,7625,1,1,85491292
1530,7650,1,1,85521539
1535,7675,1,1,81623570
1540,7700,1,1,102051300
1545,7725,1,1,88013899
1550,7750,1,1,81950574
1555,7775,1,1,83381325
1560,7800,1,1,92091315
1565,7825,1,1,83599421
1570,7850,1,1,90841256
1575,7875,1,1,84126667
1580,7900,1,1,81267773
1585,7925,1,1,85222538
1590,7950,1,1,84443057
1595,7975,1,1,85116011
1600,8000,1,1,88876128
1605,8025,1,1,89124202
1610,8050,1,1,84069318
1615,8075,1,1,95015575
1620,8100,1,1,95986240
1625,8125,1,1,140607693
1630,8150,1,1,102442897
1635,8175,1,1,94896335
1640,8200,1,1,87916305
1645,8225,1,1,94049478
1650,8250,1,1,89851362
1655,8275,1,1,101550746
1660,8300,1,1,89475530
1665,8325,1,1,95261920
1670,8350,1,1,93569499
1675,8375,1,1,96826805
1680,8400,1,1,97999440
1685,8425,1,1,92013463
1690,8450,1,1,93132684
1695,8475,1,1,99328932
1700,8500,1,1,99299586
1705,8525,1,1,96051802
1710,8550,1,1,103034821
1715,8575,1,1,101875560
1720,8600,1,1,94138889
1725,8625,1,1,96760899
1730,8650,1,1,97047912
1735,8675,1,1,94807116
1740,8700,1,1,99386326
1745,8725,1,1,104088230
1750,8750,1,1,101343164
1755,8775,1,1,96852191
1760,8800,1,1,96928427
1765,8825,1,1,107476056
1770,8850,1,1,94894946
1775,8875,1,1,104699675
1780,8900,1,1,95490767
1785,8925,1,1,104096997
1790,8950,1,1,101817727
1795,8975,1,1,105693432
1800,9000,1,1,99954378
1805,9025,1,1,111576509
1810,9050,1,1,120753554
1815,9075,1,1,119486458
1820,9100,1,1,111156815
1825,9125,1,1,122655602
1830,9150,1,1,110442750
1835,9175,1,1,110609879
1840,9200,1,1,120310473
1845,9225,1,1,109256120
1850,9250,1,1,107392341
1855,9275,1,1,124944502
1860,9300,1,1,120216890
1865,9325,1,1,112214096
1870,9350,1,1,118037054
1875,9375,1,1,115213373
1880,9400,1,1,118885299
1885,9425,1,1,110850879
1890,9450,1,1,113914203
1895,9475,1,1,110450970
1900,9500,1,1,127869998
1905,9525,1,1,108166963
1910,9550,1,1,118383678
1915,9575,1,1,121256024
1920,9600,1,1,105962633
1925,9625,1,1,116943142
1930,9650,1,1,127732724
1935,9675,1,1,114775929
1940,9700,1,1,122277889
1945,9725,1,1,116514633
1950,9750,1,1,130042297
1955,9775,1,1,118245376
1960,9800,1,1,138324811
1965,9825,1,1,132575195
1970,9850,1,1,121796596
1975,9875,1,1,118319384
1980,9900,1,1,117575198
1985,9925,1,1,129818047
1990,9950,1,1,120442249
1995,9975,1,1,124087168
2000,10000,1,1,122850633
2005,10025,1,1,149542376
2010,10050,1,1,156138673
2015,10075,1,1,145687491
2020,10100,1,1,169698606
2025,10125,1,1,169268846
2030,10150,1,1,157288186
2035,10175,1,1,169475077
2040,10200,1,1,172016617
2045,10225,1,1,152246341
2050,10250,1,1,149873216
2055,10275,1,1,152202918
2060,10300,1,1,150242412
2065,10325,1,1,159030217
2070,10350,1,1,151603843
2075,10375,1,1,152810390
2080,10400,1,1,161871419
2085,10425,1,1,155834323
2090,10450,1,1,182440751
2095,10475,1,1,149950551
2100,10500,1,1,159799652
2105,10525,1,1,157073374
2110,10550,1,1,159451508
2115,10575,1,1,157366058
2120,10600,1,1,174405162
2125,10625,1,1,175089021
2130,10650,1,1,162779781
2135,10675,1,1,164218709
2140,10700,1,1,186650529
2145,10725,1,1,166659183
2150,10750,1,1,170309998
2155,10775,1,1,180091793
2160,10800,1,1,158360191
2165,10825,1,1,181812527
2170,10850,1,1,197103926
2175,10875,1,1,192503842
2180,10900,1,1,175235522
2185,10925,1,1,170306058
2190,10950,1,1,169794705
2195,10975,1,1,167518176
2200,11000,1,1,175041210
2205,11025,1,1,168731399
2210,11050,1,1,317967418
2215,11075,1,1,174995948
2220,11100,1,1,311744045
2225,11125,1,1,315806782
2230,11150,1,1,290131398
2235,11175,1,1,303910618
2240,11200,1,1,320113749
2245,11225,1,1,293095429
2250,11250,1,1,239472755
2255,11275,1,1,295492151
2260,11300,1,1,291091115
2265,11325,1,1,278522770
2270,11350,1,1,310513304
2275,11375,1,1,252898643
2280,11400,1,1,260285245
2285,11425,1,1,243273035
2290,11450,1,1,309220394
2295,11475,1,1,243867710
2300,11500,1,1,299044645
2305,11525,1,1,259239925
2310,11550,1,1,271643267
2315,11575,1,1,264207572
2320,11600,1,1,267339906
2325,11625,1,1,249694619
2330,11650,1,1,267375399
2335,11675,1,1,318328555
2340,11700,1,1,257786461
2345,11725,1,1,305826099
2350,11750,1,1,307094562
2355,11775,1,1,268472380
2360,11800,1,1,329414001
2365,11825,1,1,240862928
2370,11850,1,1,278018823
2375,11875,1,1,258408983
2380,11900,1,1,328642788
2385,11925,1,1,317020073
2390,11950,1,1,258339533
2395,11975,1,1,264180904
2400,12000,1,1,279890223
2405,12025,1,1,273206602
2410,12050,1,1,250758523
2415,12075,1,1,347292359
2420,12100,1,1,311541040
2425,12125,1,1,326931582
2430,12150,1,1,261642044
2435,12175,1,1,276747263
2440,12200,1,1,316140620
2445,12225,1,1,314176270
2450,12250,1,1,324943916
2455,12275,1,1,339478626
2460,12300,1,1,271247205
2465,12325,1,1,312224606
2470,12350,1,1,329271980
2475,12375,1,1,333029497
2480,12400,1,1,287318469
2485,12425,1,1,271312583
2490,12450,1,1,332628146
2495,12475,1,1,278806032
2500,12500,1,1,313866090
2505,12525,1,1,367792113
2510,12550,1,1,327848962
2515,12575,1,1,323973313
2520,12600,1,1,343780438
2525,12625,1,1,371881120
2530,12650,1,1,343139877
2535,12675,1,1,269472515
2540,12700,1,1,296004156
2545,12725,1,1,352496242
2550,12750,1,1,345779850
2555,12775,1,1,398225511
2560,12800,1,1,542987354
2565,12825,1,1,352363310
2570,12850,1,1,340006399
2575,12875,1,1,333028820
2580,12900,1,1,294762427
2585,12925,1,1,299338484
2590,12950,1,1,341905144
2595,12975,1,1,285289681
2600,13000,1,1,291497266
2605,13025,1,1,362692894
2610,13050,1,1,299618667
2615,13075,1,1,315732435
2620,13100,1,1,295547340
2625,13125,1,1,371470193
2630,13150,1,1,375450403
2635,13175,1,1,368879014
2640,13200,1,1,306983992
2645,13225,1,1,373786560
2650,13250,1,1,358288967
2655,13275,1,1,360991448
2660,13300,1,1,302592911
2665,13325,1,1,356077589
2670,13350,1,1,298910066
2675,13375,1,1,301712130
2680,13400,1,1,349319106
2685,13425,1,1,366845993
2690,13450,1,1,352207113
2695,13475,1,1,351267054
2700,13500,1,1,372503098
2705,13525,1,1,352586365
2710,13550,1,1,341313147
2715,13575,1,1,361590576
2720,13600,1,1,345863409
2725,13625,1,1,372754313
2730,13650,1,1,370839092
2735,13675,1,1,374997676
2740,13700,1,1,385832977
2745,13725,1,1,364971295
2750,13750,1,1,305743194
2755,13775,1,1,313059068
2760,13800,1,1,316130062
2765,13825,1,1,378861488
2770,13850,1,1,416850580
2775,13875,1,1,408613446
2780,13900,1,1,357638338
2785,13925,1,1,401323158
2790,13950,1,1,319974109
2795,13975,1,1,396686955
2800,14000,1,1,410058137
2805,14025,1,1,329831440
2810,14050,1,1,393702414
2815,14075,1,1,392555528
2820,14100,1,1,362538720
2825,14125,1,1,390923016
2830,14150,1,1,379208606
2835,14175,1,1,439826953
2840,14200,1,1,417981077
2845,14225,1,1,430755661
2850,14250,1,1,386389775
2855,14275,1,1,375297501
2860,14300,1,1,317106030
2865,14325,1,1,388331075
2870,14350,1,1,327541072
2875,14375,1,1,397111727
2880,14400,1,1,393450061
2885,14425,1,1,408304939
2890,14450,1,1,395456577
2895,14475,1,1,389236832
2900,14500,1,1,387578994
2905,14525,1,1,398561557
2910,14550,1,1,411125800
2915,14575,1,1,386527886
2920,14600,1,1,407009976
2925,14625,1,1,389682489
2930,14650,1,1,401799482
2935,14675,1,1,396436483
2940,14700,1,1,396121212
2945,14725,1,1,333807015
2950,14750,1,1,396838910
2955,14775,1,1,408578326
2960,14800,1,1,402039557
2965,14825,1,1,395984921
2970,14850,1,1,506922612
2975,14875,1,1,349366043
2980,14900,1,1,411490122
2985,14925,1,1,407846837
2990,14950,1,1,349672622
2995,14975,1,1,410125008
3000,15000,1,1,397297201
