n,m,lp_runs,exp_lp
800,800,1,21121482
800,900,1,3542281
800,1000,1,3587939
800,1100,1,3963136
800,1200,6,6189682
800,1300,13,9637148
800,1400,19,13254709
800,1500,52,38990460
800,1600,38,31805423
800,1700,33,25759394
800,1800,42,34562986
800,1900,30,25965255
800,2000,34,29670813
800,2100,31,27452970
800,2200,37,34841021
800,2300,32,36268064
800,2400,37,36543160
800,2500,33,33947228
800,2600,64,66999073
800,2700,67,71551363
800,2800,69,78189628
800,2900,61,67863335
800,3000,57,66775575
800,3100,51,59865850
800,3200,39,48791045
800,3300,41,51389368
800,3400,55,71337918
800,3500,48,60649216
800,3600,40,54001124
800,3700,33,44985382
800,3800,46,64648381
800,3900,63,84757857
800,4000,35,51812578
800,4100,45,63493665
800,4200,48,72159399
800,4300,56,81787460
800,4400,33,52644333
800,4500,41,65133656
800,4600,51,84004825
800,4700,52,83264358
800,4800,59,102214669
800,4900,48,81513703
800,5000,46,81994714
800,5100,37,65163462
800,5200,44,80629769
800,5300,56,97270040
800,5400,37,69324529
800,5500,50,93011196
800,5600,51,96829569
800,5700,46,86259710
800,5800,42,84381547
800,5900,56,107034711
800,6000,61,118030306
800,6100,58,113354221
800,6200,69,141589863
800,6300,57,116447810
800,6400,40,84771161
800,6500,67,145654493
800,6600,69,146784665
800,6700,83,177631752
800,6800,59,128085803
800,6900,77,168505917
800,7000,80,179915699
800,7100,83,189574815
800,7200,100,233394437
800,7300,69,161699789
800,7400,81,193829830
800,7500,80,193330843
800,7600,83,202528049
800,7700,77,189214281
800,7800,71,180058538
800,7900,64,167607211
800,8000,77,197373356
800,8100,92,305628028
800,8200,76,203684478
800,8300,93,245965671
800,8400,87,235331258
800,8500,114,313284656
800,8600,108,298998465
800,8700,151,426210906
800,8800,105,300675841
800,8900,110,318868210
800,9000,125,367273379
800,9100,152,532725166
800,9200,136,514353196
800,9300,120,358173768
800,9400,131,400368694
800,9500,116,356174102
800,9600,121,373262947
800,9700,117,369222616
800,9800,132,417577712
800,9900,135,431503715
800,10000,92,306157936
800,10100,106,353239981
800,10200,136,469854437
800,10300,128,435111635
800,10400,139,478896284
800,10500,119,409584676
800,10600,123,433144062
800,10700,111,386574557
800,10800,132,467518532
800,10900,160,584170857
800,11000,156,566494627
800,11100,112,410626356
800,11200,138,509510776
800,11300,128,492886049
800,11400,143,553533541
800,11500,159,635453525
800,11600,178,787465455
800,11700,146,581570208
800,11800,158,638459031
800,11900,143,568213747
800,12000,140,567186402
800,12100,147,593955725
800,12200,135,557526622
800,12300,138,575025284
800,12400,136,571120286
800,12500,144,614577247
800,12600,137,574073107
800,12700,159,676553966
800,12800,138,665995574
800,12900,158,690287024
800,13000,190,834235314
800,13100,142,623957195
800,13200,147,656961341
800,13300,135,619167186
800,13400,143,665513121
800,13500,157,719444315
800,13600,100,467201150
800,13700,140,664491917
800,13800,161,769737322
800,13900,131,629702820
800,14000,118,564177809
800,14100,148,719287588
800,14200,139,666498682
800,14300,121,591592098
800,14400,111,539491391
800,14500,112,550132129
800,14600,122,602185951
800,14700,110,549888290
800,14800,96,488348528
800,14900,100,509770922
800,15000,109,557895221
800,15100,89,457638582
800,15200,91,473149524
800,15300,82,428280147
800,15400,86,495282915
800,15500,87,465363802
800,15600,78,426674114
800,15700,71,386509516
800,15800,86,471022760
800,15900,62,344690186
800,16000,86,472283424
800,16100,81,450993429
800,16200,101,561972855
800,16300,76,432872054
800,16400,85,484368930
800,16500,91,514422824
800,16600,108,620748113
800,16700,81,542061223
800,16800,81,473051200
800,16900,73,429410601
800,17000,61,363544530
800,17100,71,424113226
800,17200,100,594089572
800,17300,94,561927509
800,17400,100,600173402
800,17500,120,727941486
800,17600,105,639661878
800,17700,87,534387342
800,17800,100,620617555
800,17900,101,628791197
800,18000,96,626639545
800,18100,112,696661954
800,18200,119,747074775
800,18300,100,637594628
800,18400,91,580428728
800,18500,132,845069849
800,18600,115,742086175
800,18700,137,898350995
800,18800,122,808050834
800,18900,151,991794553
800,19000,136,940067738
800,19100,125,832390012
800,19200,121,795431782
800,19300,137,911053114
800,19400,130,886223475
800,19500,120,812522836
800,19600,137,928851240
800,19700,136,930927944
800,19800,164,1191444956
800,19900,156,1099810751
800,20000,155,1096562283
800,20100,132,941667778
800,20200,128,894703710
800,20300,160,1139318007
800,20400,115,837705202
800,20500,154,1094705097
800,20600,152,1105101062
800,20700,164,1198711133
800,20800,163,1183129251
800,20900,159,1143775397
800,21000,145,1081673035
800,21100,148,1097970464
800,21200,158,1170207598
800,21300,136,1024046433
800,21400,159,1198039951
800,21500,171,1297852258
800,21600,178,1342167614
800,21700,191,1447427759
800,21800,162,1320545783
800,21900,161,1233861136
800,22000,182,1417607237
800,22100,138,1076953829
800,22200,166,1311822661
800,22300,174,1361809214
800,22400,162,1267054022
800,22500,164,1285317460
800,22600,165,1298912136
800,22700,177,1394219176
800,22800,167,1341292129
800,22900,170,1359508854
800,23000,170,1388999710
800,23100,186,1521392546
800,23200,160,1296026083
800,23300,199,1609746439
800,23400,204,1682421874
800,23500,194,1659870500
800,23600,208,1737535167
800,23700,221,1876420651
800,23800,219,1813327082
800,23900,179,1501433545
800,24000,193,1648752511
800,24100,183,1556960721
800,24200,181,1521493607
800,24300,163,1391090529
800,24400,193,1651766148
800,24500,200,1723767885
800,24600,205,1753600328
800,24700,194,1660987296
800,24800,195,1669151438
800,24900,213,1929284762
800,25000,237,2046972675
800,25100,224,1942222758
800,25200,202,1770798807
800,25300,188,1637849707
800,25400,202,1771365152
800,25500,223,1965213049
800,25600,195,1727453379
800,25700,204,1814589809
800,25800,157,1402372617
800,25900,163,1448777422
800,26000,205,1835136955
800,26100,187,1669858792
800,26200,206,1916408189
800,26300,196,1760448280
800,26400,240,2162708367
800,26500,201,1851419205
800,26600,209,1936489225
800,26700,241,2217202831
800,26800,217,2014765764
800,26900,205,1918098543
