n,m,cmin,cmax,dinic
535,5350,1,1,657788
540,5400,1,1,702661
545,5450,1,1,732476
550,5500,1,1,798942
555,5550,1,1,791675
560,5600,1,1,708833
565,5650,1,1,741529
570,5700,1,1,730981
575,5750,1,1,598249
580,5800,1,1,666577
585,5850,1,1,780925
590,5900,1,1,1080624
595,5950,1,1,853050
600,6000,1,1,615561
605,6050,1,1,853826
610,6100,1,1,830754
615,6150,1,1,866464
620,6200,1,1,845119
625,6250,1,1,942622
630,6300,1,1,802999
635,6350,1,1,896503
640,6400,1,1,903512
645,6450,1,1,973647
650,6500,1,1,910222
655,6550,1,1,884082
660,6600,1,1,748459
665,6650,1,1,1027846
670,6700,1,1,762832
675,6750,1,1,912125
680,6800,1,1,890205
685,6850,1,1,898430
690,6900,1,1,993512
695,6950,1,1,942130
700,7000,1,1,921154
705,7050,1,1,921465
710,7100,1,1,791418
715,7150,1,1,1084833
720,7200,1,1,1005037
725,7250,1,1,1005791
730,7300,1,1,1105094
735,7350,1,1,1267733
740,7400,1,1,980700
745,7450,1,1,936523
750,7500,1,1,906106
755,7550,1,1,1058092
760,7600,1,1,1033364
765,7650,1,1,1176639
770,7700,1,1,972100
775,7750,1,1,1270933
780,7800,1,1,1180108
785,7850,1,1,1090898
790,7900,1,1,1140876
795,7950,1,1,1070076
800,8000,1,1,1446819
805,8050,1,1,1208806
810,8100,1,1,897581
815,8150,1,1,1309051
820,8200,1,1,1315893
825,8250,1,1,1020836
830,8300,1,1,969103
835,8350,1,1,1011595
840,8400,1,1,1160593
845,8450,1,1,1392489
850,8500,1,1,1124257
855,8550,1,1,1294865
860,8600,1,1,1351430
865,8650,1,1,1359875
870,8700,1,1,1303807
875,8750,1,1,1383622
880,8800,1,1,1327587
885,8850,1,1,1273792
890,8900,1,1,1497902
895,8950,1,1,1316987
900,9000,1,1,1281368
905,9050,1,1,1350401
910,9100,1,1,1483404
915,9150,1,1,1436757
920,9200,1,1,1200498
925,9250,1,1,1320456
930,9300,1,1,1218319
935,9350,1,1,1336447
940,9400,1,1,1456893
945,9450,1,1,1346694
950,9500,1,1,1339293
955,9550,1,1,1473603
960,9600,1,1,1565368
965,9650,1,1,1447910
970,9700,1,1,1755800
975,9750,1,1,1505469
980,9800,1,1,1326545
985,9850,1,1,1320879
990,9900,1,1,1438566
995,9950,1,1,1261650
1000,10000,1,1,1411390
1005,10050,1,1,1483338
1010,10100,1,1,1371291
1015,10150,1,1,1381553
1020,10200,1,1,1334835
1025,10250,1,1,1370175
1030,10300,1,1,1550457
1035,10350,1,1,1564306
1040,10400,1,1,1394017
1045,10450,1,1,1402839
1050,10500,1,1,1591026
1055,10550,1,1,1381876
1060,10600,1,1,1468988
1065,10650,1,1,1561999
1070,10700,1,1,1360780
1075,10750,1,1,1494356
1080,10800,1,1,2379316
1085,10850,1,1,1389580
1090,10900,1,1,1937946
1095,10950,1,1,1427535
1100,11000,1,1,1918369
1105,11050,1,1,1620116
1110,11100,1,1,2400470
1115,11150,1,1,1775392
1120,11200,1,1,1888628
1125,11250,1,1,1583901
1130,11300,1,1,2066580
1135,11350,1,1,2184389
1140,11400,1,1,1616439
1145,11450,1,1,1929425
1150,11500,1,1,1594279
1155,11550,1,1,1661015
1160,11600,1,1,1645270
1165,11650,1,1,1499763
1170,11700,1,1,1636593
1175,11750,1,1,1568936
1180,11800,1,1,1614942
1185,11850,1,1,2106410
1190,11900,1,1,1832938
1195,11950,1,1,1712473
1200,12000,1,1,1583856
1205,12050,1,1,1544880
1210,12100,1,1,1699886
1215,12150,1,1,1545566
1220,12200,1,1,1687749
1225,12250,1,1,1876786
1230,12300,1,1,1648956
1235,12350,1,1,1833043
1240,12400,1,1,1831132
1245,12450,1,1,1613682
1250,12500,1,1,2249684
1255,12550,1,1,2069893
1260,12600,1,1,1991536
1265,12650,1,1,1760113
1270,12700,1,1,1632759
1275,12750,1,1,2082845
1280,12800,1,1,1974006
1285,12850,1,1,1740658
1290,12900,1,1,1843485
1295,12950,1,1,2549503
1300,13000,1,1,2452085
1305,13050,1,1,1857492
1310,13100,1,1,2198073
1315,13150,1,1,2518314
1320,13200,1,1,2291818
1325,13250,1,1,1931135
1330,13300,1,1,2138839
1335,13350,1,1,2115732
1340,13400,1,1,2076743
1345,13450,1,1,2146055
1350,13500,1,1,1935891
1355,13550,1,1,1943904
1360,13600,1,1,1883289
1365,13650,1,1,2473571
1370,13700,1,1,2283940
1375,13750,1,1,3044095
1380,13800,1,1,3716789
1385,13850,1,1,2793284
1390,13900,1,1,2806365
1395,13950,1,1,3108433
1400,14000,1,1,2153869
1405,14050,1,1,2489790
1410,14100,1,1,3731412
1415,14150,1,1,2528791
1420,14200,1,1,2265482
1425,14250,1,1,2575059
1430,14300,1,1,2314412
1435,14350,1,1,2215211
1440,14400,1,1,2139022
1445,14450,1,1,2613451
1450,14500,1,1,2387584
1455,14550,1,1,2135602
1460,14600,1,1,2402226
1465,14650,1,1,2228804
1470,14700,1,1,2436486
1475,14750,1,1,2093774
1480,14800,1,1,2738393
1485,14850,1,1,2362235
1490,14900,1,1,2975063
1495,14950,1,1,2539481
1500,15000,1,1,2438006
1505,15050,1,1,2375562
1510,15100,1,1,2847693
1515,15150,1,1,3270880
1520,15200,1,1,2434086
1525,15250,1,1,3862726
1530,15300,1,1,2678754
1535,15350,1,1,2452354
1540,15400,1,1,3017220
1545,15450,1,1,2843886
1550,15500,1,1,2990042
1555,15550,1,1,2892311
1560,15600,1,1,2523564
1565,15650,1,1,2544026
1570,15700,1,1,2307240
1575,15750,1,1,2460205
1580,15800,1,1,2449056
1585,15850,1,1,2865105
1590,15900,1,1,2393317
1595,15950,1,1,2957929
1600,16000,1,1,3075896
1605,16050,1,1,3155279
1610,16100,1,1,3019410
1615,16150,1,1,2625917
1620,16200,1,1,3235601
1625,16250,1,1,2450933
1630,16300,1,1,2942687
1635,16350,1,1,4004453
1640,16400,1,1,2980515
1645,16450,1,1,2954507
1650,16500,1,1,2669068
1655,16550,1,1,3048820
1660,16600,1,1,2633397
1665,16650,1,1,2476591
1670,16700,1,1,2455419
1675,16750,1,1,2202477
1680,16800,1,1,2652535
1685,16850,1,1,2549891
1690,16900,1,1,2992457
1695,16950,1,1,2736373
1700,17000,1,1,2588910
1705,17050,1,1,3258668
1710,17100,1,1,2557350
1715,17150,1,1,2706154
1720,17200,1,1,3094005
1725,17250,1,1,3100944
1730,17300,1,1,3845086
1735,17350,1,1,3167792
1740,17400,1,1,3141731
1745,17450,1,1,4091587
1750,17500,1,1,2858889
1755,17550,1,1,2680835
1760,17600,1,1,3360947
1765,17650,1,1,3077277
1770,17700,1,1,3152582
1775,17750,1,1,3057758
1780,17800,1,1,2922572
1785,17850,1,1,3034612
1790,17900,1,1,3075094
1795,17950,1,1,3211916
1800,18000,1,1,3132727
1805,18050,1,1,3157910
1810,18100,1,1,3227971
1815,18150,1,1,3116250
1820,18200,1,1,2831633
1825,18250,1,1,3230730
1830,18300,1,1,2278928
1835,18350,1,1,2791338
1840,18400,1,1,3462621
1845,18450,1,1,3120665
1850,18500,1,1,3212588
1855,18550,1,1,3513934
1860,18600,1,1,2879921
1865,18650,1,1,3267530
1870,18700,1,1,3298438
1875,18750,1,1,2843520
1880,18800,1,1,3582627
1885,18850,1,1,3156129
1890,18900,1,1,3385602
1895,18950,1,1,4092129
1900,19000,1,1,4394848
1905,19050,1,1,3476576
1910,19100,1,1,3428065
1915,19150,1,1,3362894
1920,19200,1,1,3489817
1925,19250,1,1,3390517
1930,19300,1,1,3376170
1935,19350,1,1,3757879
1940,19400,1,1,3451304
1945,19450,1,1,2778732
1950,19500,1,1,3021405
1955,19550,1,1,3409177
1960,19600,1,1,2705371
1965,19650,1,1,3927331
1970,19700,1,1,3094101
1975,19750,1,1,2925127
1980,19800,1,1,2805912
1985,19850,1,1,2383037
1990,19900,1,1,3072572
1995,19950,1,1,3165045
2000,20000,1,1,3489176
2005,20050,1,1,3078085
2010,20100,1,1,3486746
2015,20150,1,1,3285385
2020,20200,1,1,3044814
2025,20250,1,1,3093147
2030,20300,1,1,3686832
2035,20350,1,1,3528517
2040,20400,1,1,2851564
2045,20450,1,1,3262689
2050,20500,1,1,2952920
2055,20550,1,1,3732829
2060,20600,1,1,3339856
2065,20650,1,1,4403038
2070,20700,1,1,3444457
2075,20750,1,1,3749215
2080,20800,1,1,3715083
2085,20850,1,1,3925575
2090,20900,1,1,3617240
2095,20950,1,1,3465124
2100,21000,1,1,3623200
2105,21050,1,1,3682199
2110,21100,1,1,3572324
2115,21150,1,1,3806731
2120,21200,1,1,3780984
2125,21250,1,1,3707301
2130,21300,1,1,4000197
2135,21350,1,1,3534468
2140,21400,1,1,2834481
2145,21450,1,1,3826676
2150,21500,1,1,3927613
2155,21550,1,1,3794502
2160,21600,1,1,3799572
2165,21650,1,1,3944736
2170,21700,1,1,5366236
2175,21750,1,1,3629512
2180,21800,1,1,3246331
2185,21850,1,1,3940114
2190,21900,1,1,3296192
2195,21950,1,1,3599886
2200,22000,1,1,3893564
2205,22050,1,1,3809282
2210,22100,1,1,3383757
2215,22150,1,1,3724431
2220,22200,1,1,4167758
2225,22250,1,1,3586872
2230,22300,1,1,3825776
2235,22350,1,1,4064813
2240,22400,1,1,4056045
2245,22450,1,1,4700388
2250,22500,1,1,3770643
2255,22550,1,1,3712312
2260,22600,1,1,3617787
2265,22650,1,1,4141416
2270,22700,1,1,3625026
2275,22750,1,1,3502460
2280,22800,1,1,4025064
2285,22850,1,1,3886953
2290,22900,1,1,3612676
2295,22950,1,1,3840627
2300,23000,1,1,5568449
2305,23050,1,1,4492991
2310,23100,1,1,4321666
2315,23150,1,1,3563453
2320,23200,1,1,3977541
2325,23250,1,1,3679039
2330,23300,1,1,3457704
2335,23350,1,1,3717050
2340,23400,1,1,4474120
2345,23450,1,1,3653961
2350,23500,1,1,3405423
2355,23550,1,1,3411387
2360,23600,1,1,4169247
2365,23650,1,1,4536086
2370,23700,1,1,3835762
2375,23750,1,1,3484695
2380,23800,1,1,3548885
2385,23850,1,1,4286808
2390,23900,1,1,4442997
2395,23950,1,1,4484692
2400,24000,1,1,3404030
2405,24050,1,1,3904517
2410,24100,1,1,3361815
2415,24150,1,1,3438539
2420,24200,1,1,4198756
2425,24250,1,1,3773438
2430,24300,1,1,4340905
2435,24350,1,1,4417138
2440,24400,1,1,3857216
2445,24450,1,1,3583245
2450,24500,1,1,3338673
2455,24550,1,1,4519576
2460,24600,1,1,4275194
2465,24650,1,1,3887911
2470,24700,1,1,3931809
2475,24750,1,1,3296224
2480,24800,1,1,4100349
2485,24850,1,1,3988200
2490,24900,1,1,4696881
2495,24950,1,1,4440401
2500,25000,1,1,3994455
2505,25050,1,1,4023610
2510,25100,1,1,3542106
2515,25150,1,1,3909672
2520,25200,1,1,3996802
2525,25250,1,1,4788747
2530,25300,1,1,4591416
2535,25350,1,1,4932935
2540,25400,1,1,5098007
2545,25450,1,1,4177922
2550,25500,1,1,4011757
2555,25550,1,1,4206824
2560,25600,1,1,3644190
2565,25650,1,1,3715173
2570,25700,1,1,3667556
2575,25750,1,1,3822424
2580,25800,1,1,4073386
2585,25850,1,1,3790177
2590,25900,1,1,4371158
2595,25950,1,1,6799842
2600,26000,1,1,5291463
2605,26050,1,1,4084395
2610,26100,1,1,4272232
2615,26150,1,1,4505854
2620,26200,1,1,4425536
2625,26250,1,1,7453564
2630,26300,1,1,6711156
2635,26350,1,1,4478264
2640,26400,1,1,4058810
2645,26450,1,1,4057135
2650,26500,1,1,4428166
2655,26550,1,1,4405468
2660,26600,1,1,4601184
2665,26650,1,1,4204472
2670,26700,1,1,4547755
2675,26750,1,1,4640585
2680,26800,1,1,4638057
2685,26850,1,1,5277313
2690,26900,1,1,4528271
2695,26950,1,1,4509283
2700,27000,1,1,6747064
2705,27050,1,1,4567055
2710,27100,1,1,4253840
2715,27150,1,1,4928098
2720,27200,1,1,5195066
2725,27250,1,1,3845513
2730,27300,1,1,4295808
2735,27350,1,1,4322090
2740,27400,1,1,4818908
2745,27450,1,1,4083545
2750,27500,1,1,4273072
2755,27550,1,1,4277049
2760,27600,1,1,3961886
2765,27650,1,1,5548590
2770,27700,1,1,4726294
2775,27750,1,1,4313128
2780,27800,1,1,4397929
2785,27850,1,1,4622245
2790,27900,1,1,4187115
2795,27950,1,1,6997580
2800,28000,1,1,5049979
2805,28050,1,1,5358923
2810,28100,1,1,4875153
2815,28150,1,1,4720615
2820,28200,1,1,4752681
2825,28250,1,1,4669783
2830,28300,1,1,4715226
2835,28350,1,1,5563052
2840,28400,1,1,4639038
2845,28450,1,1,4748499
2850,28500,1,1,5492726
2855,28550,1,1,5141348
2860,28600,1,1,4582575
2865,28650,1,1,5248390
2870,28700,1,1,4273649
2875,28750,1,1,5438521
2880,28800,1,1,5208444
2885,28850,1,1,8540223
2890,28900,1,1,4537383
2895,28950,1,1,4457332
2900,29000,1,1,5279853
2905,29050,1,1,5769534
2910,29100,1,1,5818499
2915,29150,1,1,5038619
2920,29200,1,1,4572162
2925,29250,1,1,4864036
2930,29300,1,1,5569716
2935,29350,1,1,5501112
2940,29400,1,1,5046443
2945,29450,1,1,4983638
2950,29500,1,1,4751610
2955,29550,1,1,6366764
2960,29600,1,1,5145848
2965,29650,1,1,6619724
2970,29700,1,1,4509753
2975,29750,1,1,4818012
2980,29800,1,1,6230168
2985,29850,1,1,5272979
2990,29900,1,1,4056244
2995,29950,1,1,4701094
3000,30000,1,1,5791852
