n,m,primal_lp
900,900,32917069
900,1000,5826319
900,1100,6734457
900,1200,12827043
900,1300,8521950
900,1400,10135997
900,1500,12299333
900,1600,12490533
900,1700,16120673
900,1800,17593324
900,1900,16943356
900,2000,18039726
900,2100,19830285
900,2200,21115349
900,2300,21969463
900,2400,25122036
900,2500,23634081
900,2600,25570568
900,2700,29834129
900,2800,35566204
900,2900,32521628
900,3000,37069682
900,3100,39282061
900,3200,39133277
900,3300,41660148
900,3400,40728728
900,3500,47925542
900,3600,39471374
900,3700,42613306
900,3800,39391518
900,3900,39230852
900,4000,45409932
900,4100,44010177
900,4200,53577032
900,4300,45379118
900,4400,47432199
900,4500,49768672
900,4600,45972518
900,4700,44865680
900,4800,49929029
900,4900,49464472
900,5000,50097635
900,5100,50336224
900,5200,49156957
900,5300,49552856
900,5400,48765622
900,5500,52855652
900,5600,48480230
900,5700,52497115
900,5800,52934773
900,5900,48316724
900,6000,53484715
900,6100,48938768
900,6200,52903242
900,6300,51834500
900,6400,56625497
900,6500,55129925
900,6600,59701471
900,6700,57079810
900,6800,60097093
900,6900,60394050
900,7000,51563442
900,7100,56212201
900,7200,60104175
900,7300,54400846
900,7400,57422255
900,7500,65578431
900,7600,64583516
900,7700,61295461
900,7800,64469987
900,7900,67576289
900,8000,66566154
900,8100,73805286
900,8200,69293641
900,8300,77455357
900,8400,59254145
900,8500,59595691
900,8600,73563760
900,8700,63697072
900,8800,89086105
900,8900,68687522
900,9000,66106015
900,9100,75125420
900,9200,69945521
900,9300,74465469
900,9400,68784750
900,9500,63798332
900,9600,69712892
900,9700,76848038
900,9800,74140878
900,9900,76812194
900,10000,75515036
900,10100,71824972
900,10200,81620461
900,10300,75885624
900,10400,81692959
900,10500,78728830
900,10600,75788130
900,10700,81183654
900,10800,69941155
900,10900,75826333
900,11000,78832030
900,11100,75153411
900,11200,80565182
900,11300,73582164
900,11400,80077357
900,11500,76204431
900,11600,80863292
900,11700,93681442
900,11800,80981865
900,11900,91485349
900,12000,79916468
900,12100,83279062
900,12200,88789529
900,12300,77528489
900,12400,94211017
900,12500,79005364
900,12600,78238965
900,12700,104641822
900,12800,79373470
900,12900,81414440
900,13000,92681249
900,13100,93678039
900,13200,89662514
900,13300,99720638
900,13400,107949086
900,13500,114060020
900,13600,87210770
900,13700,93611688
900,13800,91414516
900,13900,103543414
