n,m,lp_runs,exp_lp
50,350,16,5919254
55,385,18,5497443
60,420,16,5495963
65,455,17,6132567
70,490,10,4352905
75,525,17,6230279
80,560,15,6291525
85,595,8,4012701
90,630,11,5004729
95,665,11,5529443
100,700,11,5131931
105,735,14,6276893
110,770,16,7888361
115,805,24,11322061
120,840,22,12134073
125,875,26,13638261
130,910,25,12745107
135,945,25,12156908
140,980,24,12233470
145,1015,21,10752655
150,1050,22,11535272
155,1085,21,11334793
160,1120,16,9719142
165,1155,20,17243312
170,1190,27,17854873
175,1225,29,18478759
180,1260,24,16003827
185,1295,30,20650626
190,1330,28,18133565
195,1365,16,11030024
200,1400,15,10093402
205,1435,15,10668933
210,1470,19,13129296
215,1505,24,22969104
220,1540,28,19718345
225,1575,21,17542969
230,1610,32,26590959
235,1645,20,15853744
240,1680,30,37565404
245,1715,31,40027742
250,1750,25,33854081
255,1785,19,56136680
260,1820,19,18876211
265,1855,23,28762874
270,1890,24,26051731
275,1925,12,13985402
280,1960,16,17961676
285,1995,15,13929640
290,2030,15,14640521
295,2065,11,11316622
300,2100,10,10382017
305,2135,12,12119950
310,2170,7,8739037
315,2205,13,13082608
320,2240,11,12025412
325,2275,13,14836890
330,2310,13,14003440
335,2345,15,16707451
340,2380,15,18133140
345,2415,18,19550108
350,2450,16,17208980
355,2485,15,17814392
360,2520,13,16316850
365,2555,10,12582168
370,2590,7,10207245
375,2625,12,14332269
380,2660,10,14633133
385,2695,9,13457346
390,2730,12,15608076
395,2765,9,13560795
400,2800,9,12719159
405,2835,11,14803011
410,2870,7,13685610
415,2905,8,16439792
420,2940,11,15216833
425,2975,10,13733461
430,3010,9,13312986
435,3045,9,13372389
440,3080,11,15611268
445,3115,10,17510478
450,3150,10,15931648
455,3185,7,12912614
460,3220,10,17242286
465,3255,10,17188577
470,3290,11,17766334
475,3325,11,19774847
480,3360,9,16858385
485,3395,5,10857890
490,3430,8,17501383
495,3465,6,16129551
500,3500,7,16278723
505,3535,11,26182567
510,3570,10,24138478
515,3605,8,15574202
520,3640,10,20807514
525,3675,9,16181684
530,3710,12,19440773
535,3745,8,17408703
540,3780,11,20807050
545,3815,15,26099694
550,3850,13,23879471
555,3885,18,33292726
560,3920,16,26209194
565,3955,16,29084986
570,3990,18,31045418
575,4025,16,28731483
580,4060,16,34522240
585,4095,16,32494428
590,4130,17,35790303
595,4165,12,23967140
600,4200,13,27681038
605,4235,15,28763449
610,4270,6,14459469
615,4305,12,23440859
620,4340,8,19439627
625,4375,13,29352486
630,4410,10,24487886
635,4445,11,22048087
640,4480,11,22334244
645,4515,11,26272482
650,4550,12,26600036
655,4585,13,28346439
660,4620,11,23504781
665,4655,11,25792870
670,4690,11,28159922
675,4725,12,25625001
680,4760,8,20523763
685,4795,12,30457299
690,4830,9,21513079
695,4865,8,19221093
700,4900,9,24131696
705,4935,10,23012361
710,4970,9,20677732
715,5005,10,26674430
720,5040,13,32581199
725,5075,13,32998088
730,5110,10,24598381
735,5145,12,31750913
740,5180,11,25253717
745,5215,10,24367720
750,5250,13,36434660
755,5285,13,32046162
760,5320,13,29708236
765,5355,10,23819554
770,5390,12,33474400
775,5425,10,25502410
780,5460,11,26933165
785,5495,11,27089882
790,5530,11,26780463
795,5565,9,25713623
800,5600,8,27219868
805,5635,9,24367467
810,5670,11,27398873
815,5705,11,27764758
820,5740,10,26656282
825,5775,8,25259380
830,5810,6,22064645
835,5845,6,20496038
840,5880,5,20684291
845,5915,6,19782773
850,5950,7,21566734
855,5985,6,23292532
860,6020,8,25241941
865,6055,6,25552386
870,6090,8,30686275
875,6125,7,26079112
880,6160,6,25442210
885,6195,6,21683062
890,6230,7,23708914
895,6265,8,24487298
900,6300,10,28327600
905,6335,9,27775566
910,6370,7,29524541
915,6405,7,23812894
920,6440,6,21623381
925,6475,6,26210348
930,6510,5,23004115
935,6545,5,20566708
940,6580,7,24390456
945,6615,5,21388013
950,6650,9,32476613
955,6685,5,21887350
960,6720,12,35298301
965,6755,8,27444263
970,6790,8,27054921
975,6825,8,27842620
980,6860,10,36096935
985,6895,8,27979080
990,6930,9,29371320
995,6965,9,29729599
1000,7000,6,22964809
1005,7035,8,27469152
1010,7070,8,27398614
1015,7105,6,24423573
1020,7140,7,29636485
1025,7175,11,34994528
1030,7210,12,45164166
1035,7245,16,46167499
1040,7280,15,45170485
1045,7315,14,42061903
1050,7350,19,61322634
1055,7385,15,48293073
1060,7420,14,47393734
1065,7455,17,60673657
1070,7490,15,44693589
1075,7525,12,38642846
1080,7560,15,51142778
1085,7595,14,52383481
1090,7630,21,63407892
1095,7665,16,50219040
1100,7700,12,45051830
1105,7735,16,51135768
1110,7770,16,55652064
1115,7805,13,46425497
1120,7840,18,68136084
1125,7875,16,54786535
1130,7910,17,62583072
1135,7945,14,50468163
1140,7980,18,56869166
1145,8015,16,58395173
1150,8050,18,64369606
1155,8085,17,64710924
1160,8120,16,51944337
1165,8155,23,78506080
1170,8190,19,78362783
1175,8225,16,62889438
1180,8260,14,50433763
1185,8295,17,58462343
1190,8330,20,72774977
1195,8365,18,65858155
1200,8400,15,60330569
1205,8435,16,64076841
1210,8470,17,70905663
1215,8505,16,63552356
1220,8540,16,66395459
1225,8575,15,54804322
1230,8610,16,64412957
1235,8645,15,89568027
1240,8680,17,75068592
1245,8715,16,66404158
1250,8750,13,49298215
1255,8785,15,54797329
1260,8820,15,59976151
1265,8855,18,70754281
1270,8890,20,69573967
1275,8925,15,60819929
1280,8960,15,56008104
1285,8995,10,42887031
1290,9030,12,49750630
1295,9065,21,75687137
1300,9100,27,108585759
1305,9135,22,88871405
1310,9170,24,86751626
1315,9205,25,86109493
1320,9240,20,79195909
1325,9275,18,79770560
1330,9310,21,91512685
1335,9345,18,74314832
1340,9380,22,83621580
1345,9415,23,97711602
1350,9450,22,96177618
1355,9485,23,95324654
1360,9520,25,103497737
1365,9555,19,74501942
1370,9590,21,79822728
1375,9625,23,90564997
1380,9660,26,105622589
1385,9695,26,105004807
1390,9730,24,102450712
1395,9765,33,139406662
1400,9800,27,108310375
1405,9835,31,133066593
1410,9870,28,127899191
1415,9905,27,112090330
1420,9940,22,94089178
1425,9975,24,113439618
1430,10010,24,100150901
1435,10045,24,117176238
1440,10080,29,112941211
1445,10115,28,134387750
1450,10150,34,172950357
1455,10185,36,175097828
1460,10220,30,150525419
1465,10255,27,138249446
1470,10290,36,165728303
1475,10325,35,159364954
1480,10360,29,146808996
1485,10395,28,141531214
1490,10430,30,152601884
1495,10465,25,127900646
1500,10500,27,141687159
1505,10535,27,139741431
1510,10570,21,117569639
1515,10605,22,104467999
1520,10640,22,116968237
1525,10675,22,122974464
1530,10710,29,147340950
1535,10745,26,145535466
1540,10780,18,101104838
1545,10815,16,92579215
1550,10850,19,110398391
1555,10885,24,132146878
1560,10920,18,97965828
1565,10955,19,90130244
1570,10990,20,109721086
1575,11025,18,104822167
1580,11060,21,119650738
1585,11095,15,93000346
1590,11130,20,118381928
1595,11165,21,130603894
1600,11200,15,91721534
1605,11235,18,113186432
1610,11270,19,113375699
1615,11305,22,110292158
1620,11340,24,122002031
1625,11375,22,132124088
1630,11410,25,136917638
1635,11445,20,124283542
1640,11480,22,130304540
1645,11515,20,121658717
1650,11550,17,103667156
1655,11585,20,122423914
1660,11620,23,127820799
1665,11655,16,86148249
1670,11690,20,115719563
1675,11725,21,135580279
1680,11760,17,106321149
1685,11795,24,143435447
1690,11830,22,134107853
1695,11865,19,123278858
1700,11900,20,125918772
1705,11935,23,143928190
1710,11970,22,115718581
1715,12005,20,118043391
1720,12040,19,123355754
1725,12075,18,107484317
1730,12110,20,126265693
1735,12145,21,129827169
1740,12180,16,106975560
1745,12215,26,161129444
1750,12250,19,123940857
1755,12285,19,115890909
1760,12320,22,150920897
1765,12355,17,113712270
1770,12390,21,114720232
1775,12425,17,93541508
1780,12460,21,118491870
1785,12495,16,91307366
1790,12530,20,106434358
1795,12565,20,109122759
1800,12600,15,86770087
1805,12635,27,138256721
1810,12670,15,90684020
1815,12705,23,123909736
1820,12740,23,123672298
1825,12775,20,109014211
1830,12810,17,96328222
1835,12845,17,100015184
1840,12880,23,125298884
1845,12915,20,111537831
1850,12950,26,135675095
1855,12985,13,77875570
1860,13020,15,90870691
1865,13055,11,70682695
1870,13090,13,82087351
1875,13125,20,111045779
1880,13160,15,88539636
1885,13195,11,71333460
1890,13230,17,100958540
1895,13265,15,96207166
1900,13300,17,102594531
1905,13335,17,99385411
1910,13370,14,86607533
1915,13405,19,108628470
1920,13440,10,69540370
1925,13475,12,81807735
1930,13510,13,82821942
1935,13545,14,87962218
1940,13580,13,86107914
1945,13615,15,92529007
1950,13650,12,81961240
1955,13685,16,101845780
1960,13720,16,97842999
1965,13755,12,79100044
1970,13790,15,93164700
1975,13825,21,126981907
1980,13860,11,74970675
1985,13895,15,99097088
1990,13930,12,91313172
1995,13965,20,123645600
2000,14000,28,160716802
2005,14035,24,138664775
2010,14070,25,152242103
2015,14105,25,150589004
2020,14140,20,121340078
2025,14175,26,156365870
2030,14210,28,172265154
2035,14245,21,178496770
2040,14280,20,132668004
2045,14315,23,143740718
2050,14350,20,126307035
2055,14385,25,155260264
2060,14420,20,126777988
2065,14455,20,126339189
2070,14490,23,147199687
2075,14525,21,132873445
2080,14560,20,130353340
2085,14595,18,115211289
2090,14630,20,132860800
2095,14665,18,117906854
2100,14700,20,131175056
2105,14735,21,132493707
2110,14770,21,134851541
2115,14805,18,121976154
2120,14840,18,124481610
2125,14875,25,155014980
2130,14910,26,165546005
2135,14945,22,148066281
2140,14980,23,148381397
2145,15015,25,158295565
2150,15050,23,150338619
2155,15085,28,175688904
2160,15120,22,146967058
2165,15155,18,123974634
2170,15190,24,159437901
2175,15225,22,144228614
2180,15260,21,140054690
2185,15295,22,146865433
2190,15330,20,138560797
2195,15365,19,133482065
2200,15400,20,139242175
2205,15435,28,183422688
2210,15470,28,186239066
2215,15505,21,146637461
2220,15540,19,131817380
2225,15575,21,146669716
2230,15610,22,156468170
2235,15645,26,171975980
2240,15680,25,167269994
2245,15715,25,174544647
2250,15750,20,138817165
2255,15785,26,176985188
2260,15820,24,165180865
2265,15855,21,151269220
2270,15890,16,119642524
2275,15925,18,131466421
2280,15960,18,131999329
2285,15995,22,158721333
2290,16030,17,127211747
2295,16065,24,168380455
2300,16100,26,177427414
2305,16135,23,166417619
2310,16170,20,146233906
2315,16205,23,161716866
2320,16240,25,180110206
2325,16275,24,172206334
2330,16310,21,152629898
2335,16345,22,157817380
2340,16380,24,178784051
2345,16415,28,200928680
2350,16450,24,174472911
2355,16485,23,169616821
2360,16520,20,148864922
2365,16555,19,144847859
2370,16590,22,161342613
2375,16625,29,212419787
2380,16660,23,170543136
2385,16695,22,162979143
2390,16730,27,198950517
2395,16765,22,164298263
2400,16800,24,182971014
2405,16835,18,144919207
2410,16870,26,192580438
2415,16905,22,165367365
2420,16940,23,174925532
2425,16975,20,156429971
2430,17010,20,157979843
2435,17045,25,188084619
2440,17080,26,197617213
2445,17115,23,175330117
2450,17150,21,166152904
2455,17185,25,193525298
2460,17220,28,220384501
2465,17255,22,172257409
2470,17290,27,208727171
2475,17325,26,200806315
2480,17360,27,209064139
2485,17395,24,192550898
2490,17430,25,196388284
2495,17465,23,184034586
2500,17500,23,188618722
2505,17535,23,186471043
2510,17570,26,204902346
2515,17605,21,172837188
2520,17640,19,157034507
2525,17675,23,186029847
2530,17710,25,203553618
2535,17745,18,153887301
2540,17780,20,167707680
2545,17815,21,170194690
2550,17850,25,204194508
2555,17885,22,179524974
2560,17920,23,191879726
2565,17955,21,178402573
2570,17990,24,196437036
2575,18025,23,186428053
2580,18060,25,204447128
2585,18095,26,210175841
2590,18130,26,212302314
2595,18165,22,182434554
2600,18200,26,208872252
2605,18235,22,180015941
2610,18270,26,212896097
2615,18305,20,169214637
2620,18340,22,182672713
2625,18375,18,157770634
2630,18410,26,211834208
2635,18445,28,226201606
2640,18480,25,212105018
2645,18515,22,184140288
2650,18550,22,188601227
2655,18585,23,206687559
2660,18620,22,202683588
2665,18655,19,165331972
2670,18690,21,182605647
2675,18725,26,214494845
2680,18760,21,181826149
2685,18795,19,173429584
2690,18830,26,218001930
2695,18865,22,187504853
2700,18900,23,199382636
2705,18935,22,249800673
2710,18970,24,207210869
2715,19005,24,203362763
2720,19040,27,224311182
2725,19075,31,258413576
2730,19110,33,271689302
2735,19145,25,216481284
2740,19180,27,228148588
2745,19215,26,220840759
2750,19250,23,204011089
2755,19285,24,207362980
2760,19320,24,208564313
2765,19355,19,173466361
2770,19390,21,211309958
2775,19425,23,235372744
2780,19460,22,196374529
2785,19495,22,194545165
2790,19530,26,231166637
2795,19565,26,226296851
2800,19600,26,227496559
2805,19635,22,198830780
2810,19670,23,204527550
2815,19705,20,180384401
2820,19740,18,172648407
2825,19775,20,182638379
2830,19810,24,212865865
2835,19845,24,218767687
2840,19880,26,228578259
2845,19915,34,297162187
2850,19950,30,257917530
2855,19985,33,290310043
2860,20020,32,282938318
2865,20055,29,258335790
2870,20090,34,293535786
2875,20125,30,268690836
2880,20160,30,269217570
2885,20195,24,218526098
2890,20230,34,300277638
2895,20265,28,256659816
2900,20300,33,298520211
2905,20335,35,310489828
2910,20370,30,275484324
2915,20405,36,322700426
2920,20440,28,257013006
2925,20475,32,287352260
2930,20510,27,261944791
2935,20545,30,292932299
2940,20580,30,297807426
2945,20615,29,284322358
2950,20650,28,280686291
2955,20685,34,324427059
2960,20720,29,288873139
2965,20755,33,325118553
2970,20790,30,300203097
2975,20825,29,284346212
2980,20860,33,325752296
2985,20895,28,277425257
2990,20930,28,285302397
2995,20965,32,314345680
3000,21000,34,334079942
