n,m,lp_runs,exp_lp
50,200,7,2817884
55,220,9,2937342
60,240,10,3434808
65,260,5,2943541
70,280,6,3041984
75,300,6,2850285
80,320,8,3169635
85,340,4,2424066
90,360,4,2354313
95,380,2,2010154
100,400,3,2193882
105,420,4,2559859
110,440,6,2888607
115,460,4,2667483
120,480,6,3486968
125,500,4,2685782
130,520,5,2835451
135,540,6,3143270
140,560,6,3511195
145,580,3,2662730
150,600,4,2836051
155,620,3,2589917
160,640,4,2917669
165,660,7,3874978
170,680,5,3432316
175,700,5,3399502
180,720,6,3799963
185,740,6,3824679
190,760,10,5465410
195,780,13,6231430
200,800,11,6050212
205,820,14,6950512
210,840,11,6187592
215,860,10,5689605
220,880,15,7651836
225,900,13,7017190
230,920,9,6332498
235,940,12,6665337
240,960,10,6105064
245,980,16,10130998
250,1000,15,9528626
255,1020,11,7394886
260,1040,14,8999212
265,1060,15,9178315
270,1080,14,9049017
275,1100,8,6370703
280,1120,8,6633728
285,1140,9,6809788
290,1160,7,7052119
295,1180,13,10174481
300,1200,7,11378449
305,1220,7,10450737
310,1240,6,9327981
315,1260,6,9398396
320,1280,3,7300343
325,1300,9,11754180
330,1320,5,8884185
335,1340,7,10683613
340,1360,14,16530570
345,1380,7,10870514
350,1400,6,10432822
355,1420,8,9795100
360,1440,7,9852100
365,1460,7,15340209
370,1480,9,14273445
375,1500,6,9557258
380,1520,10,9344185
385,1540,7,7413972
390,1560,11,9821894
395,1580,7,7133563
400,1600,6,6685191
405,1620,7,7386686
410,1640,8,7508364
415,1660,9,8507080
420,1680,9,8025290
425,1700,8,8214261
430,1720,10,9100539
435,1740,7,7659725
440,1760,7,7464303
445,1780,10,10541594
450,1800,7,8357121
455,1820,8,9306140
460,1840,6,7691532
465,1860,3,5954952
470,1880,7,8644806
475,1900,6,8207690
480,1920,8,9391418
485,1940,3,6351000
490,1960,3,5969169
495,1980,1,5025276
500,2000,4,7202152
505,2020,4,6446503
510,2040,5,7653448
515,2060,3,6225578
520,2080,4,6648094
525,2100,1,4760943
530,2120,5,7490997
535,2140,4,6852305
540,2160,4,6800376
545,2180,5,7697106
550,2200,4,7156835
555,2220,2,5698872
560,2240,4,7201087
565,2260,5,8243985
570,2280,4,7261082
575,2300,3,8042463
580,2320,4,9282630
585,2340,2,6083436
590,2360,4,8184599
595,2380,4,8630129
600,2400,5,9234904
605,2420,4,8211125
610,2440,3,7592834
615,2460,3,7295104
620,2480,4,8867113
625,2500,3,7809877
630,2520,4,8559848
635,2540,3,7671823
640,2560,4,7788707
645,2580,3,7316940
650,2600,5,8640124
655,2620,1,5629874
660,2640,5,9040938
665,2660,1,5909217
670,2680,4,8317637
675,2700,1,5846667
680,2720,3,7608832
685,2740,4,8423401
690,2760,3,8033897
695,2780,4,9763614
700,2800,4,9193828
705,2820,4,9993253
710,2840,3,9251851
715,2860,3,8950313
720,2880,4,10531130
725,2900,3,8870351
730,2920,4,9597099
735,2940,3,8712160
740,2960,5,10442099
745,2980,4,8845927
750,3000,1,6321003
755,3020,3,8158805
760,3040,1,6493602
765,3060,3,8182187
770,3080,1,6548360
775,3100,4,9427611
780,3120,1,6616970
785,3140,5,11727092
790,3160,1,6726255
795,3180,3,9227137
800,3200,1,7355655
805,3220,4,10066674
810,3240,1,7148658
815,3260,3,9764610
820,3280,1,7288719
825,3300,2,9020725
830,3320,2,8927896
835,3340,3,9861105
840,3360,3,10005563
845,3380,4,10492924
850,3400,4,10283650
855,3420,3,9360742
860,3440,4,10338146
865,3460,5,11672863
870,3480,3,9521418
875,3500,3,9367224
880,3520,4,11198351
885,3540,3,9809360
890,3560,4,12352956
895,3580,4,11632723
900,3600,4,11721772
905,3620,3,10565440
910,3640,3,10526376
915,3660,5,14195663
920,3680,3,11752882
925,3700,4,11787256
930,3720,3,10463479
935,3740,5,12209317
940,3760,3,10042326
945,3780,3,10386079
950,3800,5,12637500
955,3820,4,11336312
960,3840,5,13525082
965,3860,7,14917119
970,3880,8,17984739
975,3900,7,16610644
980,3920,6,16334311
985,3940,10,20981979
990,3960,11,23791188
995,3980,8,17114033
1000,4000,11,20324494
1005,4020,9,18583181
1010,4040,9,20966889
1015,4060,9,18712450
1020,4080,8,18567015
1025,4100,8,17847454
1030,4120,8,19715223
1035,4140,8,19254571
1040,4160,7,17242264
1045,4180,10,21455969
1050,4200,6,15377747
1055,4220,9,19629885
1060,4240,7,16466425
1065,4260,8,18175847
1070,4280,10,21217073
1075,4300,4,14925881
1080,4320,9,21578429
1085,4340,10,22992824
1090,4360,9,21688686
1095,4380,9,21214519
1100,4400,5,14575455
1105,4420,9,21883169
1110,4440,8,18939110
1115,4460,9,20002253
1120,4480,10,23449125
1125,4500,6,18418810
1130,4520,7,20165248
1135,4540,8,21912570
1140,4560,8,21067035
1145,4580,7,17876497
1150,4600,8,19794924
1155,4620,10,22474517
1160,4640,10,22244018
1165,4660,9,21205794
1170,4680,9,22806001
1175,4700,10,25224679
1180,4720,7,20141197
1185,4740,8,20804209
1190,4760,9,22353949
1195,4780,7,18747769
1200,4800,7,18793649
1205,4820,7,19335626
1210,4840,7,18861434
1215,4860,8,21634994
1220,4880,10,25938021
1225,4900,9,23945366
1230,4920,7,20879256
1235,4940,8,21303670
1240,4960,11,28594712
1245,4980,10,24886667
1250,5000,7,20289391
1255,5020,9,25183281
1260,5040,11,28784067
1265,5060,10,25211493
1270,5080,8,22190364
1275,5100,10,25515580
1280,5120,11,26498595
1285,5140,7,20216051
1290,5160,8,24205702
1295,5180,7,21944696
1300,5200,10,28705088
1305,5220,9,25508181
1310,5240,11,28728018
1315,5260,6,19549007
1320,5280,7,20983906
1325,5300,9,23691764
1330,5320,6,20031984
1335,5340,8,25057771
1340,5360,8,25366214
1345,5380,8,23535390
1350,5400,10,27306870
1355,5420,5,17954961
1360,5440,6,19496144
1365,5460,11,28152603
1370,5480,7,22847492
1375,5500,8,25735728
1380,5520,8,26580596
1385,5540,8,23674279
1390,5560,9,25606773
1395,5580,7,21878456
1400,5600,10,27406644
1405,5620,9,25652605
1410,5640,5,20705653
1415,5660,5,22528525
1420,5680,6,23359486
1425,5700,6,21867279
1430,5720,9,31595092
1435,5740,7,22548524
1440,5760,10,28591504
1445,5780,7,22909225
1450,5800,12,35405981
1455,5820,7,26308222
1460,5840,8,27419058
1465,5860,8,29248228
1470,5880,11,30465535
1475,5900,10,29659993
1480,5920,11,30514707
1485,5940,8,27599800
1490,5960,10,32514901
1495,5980,9,27922399
1500,6000,10,31053040
1505,6020,9,27825845
1510,6040,6,21881202
1515,6060,8,25928861
1520,6080,9,31298468
1525,6100,7,29483638
1530,6120,11,32069080
1535,6140,11,33438817
1540,6160,4,19076470
1545,6180,4,19002857
1550,6200,3,16839848
1555,6220,4,19332066
1560,6240,4,22245500
1565,6260,4,21580881
1570,6280,3,19869348
1575,6300,4,20764574
1580,6320,4,21068558
1585,6340,5,22928480
1590,6360,4,19638225
1595,6380,4,19864671
1600,6400,3,18009040
1605,6420,4,22600536
1610,6440,4,25294092
1615,6460,3,19677770
1620,6480,4,22277103
1625,6500,3,20106941
1630,6520,5,22352608
1635,6540,5,21849539
1640,6560,3,18348137
1645,6580,4,20792426
1650,6600,3,21263746
1655,6620,4,22250006
1660,6640,4,25174464
1665,6660,4,22721139
1670,6680,3,19122503
1675,6700,3,19077835
1680,6720,4,20898276
1685,6740,4,20816854
1690,6760,5,24359828
1695,6780,5,25773724
1700,6800,5,26627546
1705,6820,4,22996978
1710,6840,4,22820515
1715,6860,3,19286221
1720,6880,4,21746119
1725,6900,6,25876872
1730,6920,3,19815597
1735,6940,5,24356220
1740,6960,4,23343522
1745,6980,3,21619093
1750,7000,4,23686711
1755,7020,4,24826307
1760,7040,5,24935834
1765,7060,4,22122735
1770,7080,3,20438403
1775,7100,3,19766409
1780,7120,4,24589646
1785,7140,4,25994391
1790,7160,4,23906412
1795,7180,8,32960155
1800,7200,7,28623471
1805,7220,7,34532675
1810,7240,7,31950030
1815,7260,9,37213766
1820,7280,6,30014815
1825,7300,7,30194850
1830,7320,6,28020625
