n,m,cmin,cmax,primal_lp
485,6790,1,100,42785109
490,6860,1,100,41594669
495,6930,1,100,44244214
500,7000,1,100,45193674
505,7070,1,100,45547090
510,7140,1,100,46588061
515,7210,1,100,47962407
520,7280,1,100,48445829
525,7350,1,100,53420575
530,7420,1,100,48740266
535,7490,1,100,46476623
540,7560,1,100,57056207
545,7630,1,100,47833449
550,7700,1,100,51539393
555,7770,1,100,44798303
560,7840,1,100,48056339
565,7910,1,100,48010674
570,7980,1,100,48994080
575,8050,1,100,48752695
580,8120,1,100,54297517
585,8190,1,100,53883227
590,8260,1,100,49951199
595,8330,1,100,60311947
600,8400,1,100,60957544
605,8470,1,100,56372455
610,8540,1,100,56252594
615,8610,1,100,61298715
620,8680,1,100,60009486
625,8750,1,100,57604127
630,8820,1,100,58653024
635,8890,1,100,55263493
640,8960,1,100,68405073
645,9030,1,100,58123232
650,9100,1,100,65419244
655,9170,1,100,59959386
660,9240,1,100,60249795
665,9310,1,100,58781111
670,9380,1,100,53866303
675,9450,1,100,67972603
680,9520,1,100,58321799
685,9590,1,100,66251506
690,9660,1,100,64076869
695,9730,1,100,56710312
700,9800,1,100,61951857
705,9870,1,100,66477193
710,9940,1,100,66085625
715,10010,1,100,72821679
720,10080,1,100,64713824
725,10150,1,100,60657128
730,10220,1,100,90906567
735,10290,1,100,77627220
740,10360,1,100,67528881
745,10430,1,100,74914082
750,10500,1,100,73061738
755,10570,1,100,70928782
760,10640,1,100,77577576
765,10710,1,100,72042916
770,10780,1,100,80900667
775,10850,1,100,77975136
780,10920,1,100,79252923
785,10990,1,100,81085326
790,11060,1,100,80355372
795,11130,1,100,78437837
800,11200,1,100,73536534
805,11270,1,100,84869813
810,11340,1,100,98768540
815,11410,1,100,82926348
820,11480,1,100,92765000
825,11550,1,100,103016659
830,11620,1,100,83674860
835,11690,1,100,87672824
840,11760,1,100,106702280
845,11830,1,100,82841009
850,11900,1,100,90458809
855,11970,1,100,107214139
860,12040,1,100,84642745
865,12110,1,100,89908462
870,12180,1,100,100388201
875,12250,1,100,91597867
880,12320,1,100,93607625
885,12390,1,100,86770637
890,12460,1,100,146991188
895,12530,1,100,104847857
900,12600,1,100,107074712
905,12670,1,100,110415549
910,12740,1,100,100036686
915,12810,1,100,90889075
920,12880,1,100,118382094
925,12950,1,100,106831295
930,13020,1,100,125438496
935,13090,1,100,122331503
940,13160,1,100,121934872
945,13230,1,100,117141857
950,13300,1,100,116790525
955,13370,1,100,100081943
960,13440,1,100,116913837
965,13510,1,100,107335246
970,13580,1,100,126418014
975,13650,1,100,131874461
980,13720,1,100,153022775
985,13790,1,100,134767519
990,13860,1,100,134118066
995,13930,1,100,109442630
1000,14000,1,100,137788153
1005,14070,1,100,161513397
1010,14140,1,100,113635197
1015,14210,1,100,131268279
1020,14280,1,100,124048586
1025,14350,1,100,145377175
1030,14420,1,100,140004070
1035,14490,1,100,138044368
1040,14560,1,100,132398788
1045,14630,1,100,135001179
1050,14700,1,100,135419325
1055,14770,1,100,118944878
1060,14840,1,100,137471307
1065,14910,1,100,149136519
1070,14980,1,100,140940736
1075,15050,1,100,136077185
1080,15120,1,100,137821411
1085,15190,1,100,187819082
1090,15260,1,100,201920276
1095,15330,1,100,128766462
1100,15400,1,100,147343418
1105,15470,1,100,130220654
1110,15540,1,100,162291534
1115,15610,1,100,182581879
1120,15680,1,100,162853503
1125,15750,1,100,178423425
1130,15820,1,100,194464610
1135,15890,1,100,198638344
1140,15960,1,100,198144170
1145,16030,1,100,144565212
1150,16100,1,100,203207086
1155,16170,1,100,181259499
1160,16240,1,100,206012256
1165,16310,1,100,172310922
1170,16380,1,100,198012969
1175,16450,1,100,190808079
1180,16520,1,100,191323538
1185,16590,1,100,215712993
1190,16660,1,100,207781663
1195,16730,1,100,244056172
1200,16800,1,100,211168658
1205,16870,1,100,187155532
1210,16940,1,100,206866613
1215,17010,1,100,272677645
1220,17080,1,100,202700540
1225,17150,1,100,169264260
1230,17220,1,100,194624189
1235,17290,1,100,188399771
1240,17360,1,100,212432755
1245,17430,1,100,189512009
1250,17500,1,100,217999696
1255,17570,1,100,198642409
1260,17640,1,100,215067412
1265,17710,1,100,216024693
1270,17780,1,100,235530815
1275,17850,1,100,318910093
1280,17920,1,100,216959334
1285,17990,1,100,208695823
1290,18060,1,100,242037644
1295,18130,1,100,175320294
1300,18200,1,100,236118974
1305,18270,1,100,180460341
1310,18340,1,100,211494309
1315,18410,1,100,222097064
1320,18480,1,100,262101530
1325,18550,1,100,243841699
1330,18620,1,100,208071303
1335,18690,1,100,231463484
1340,18760,1,100,233372507
1345,18830,1,100,220042059
1350,18900,1,100,187497199
1355,18970,1,100,234140730
1360,19040,1,100,223610218
1365,19110,1,100,209935698
1370,19180,1,100,215391362
1375,19250,1,100,292264559
1380,19320,1,100,216575067
1385,19390,1,100,238624796
1390,19460,1,100,260186909
1395,19530,1,100,306541010
1400,19600,1,100,215029835
1405,19670,1,100,257622325
1410,19740,1,100,230387275
1415,19810,1,100,264599712
1420,19880,1,100,254171325
1425,19950,1,100,293211660
1430,20020,1,100,305347522
1435,20090,1,100,284529033
1440,20160,1,100,275296713
1445,20230,1,100,305798133
1450,20300,1,100,297034916
1455,20370,1,100,289804531
1460,20440,1,100,224051636
1465,20510,1,100,304110387
1470,20580,1,100,305433537
1475,20650,1,100,394339754
1480,20720,1,100,307421224
1485,20790,1,100,247503493
1490,20860,1,100,271258619
1495,20930,1,100,239482080
1500,21000,1,100,257785677
1505,21070,1,100,262402706
1510,21140,1,100,233680355
1515,21210,1,100,265803133
1520,21280,1,100,343762669
1525,21350,1,100,301556182
1530,21420,1,100,268647749
1535,21490,1,100,325820379
1540,21560,1,100,294179819
1545,21630,1,100,257587003
1550,21700,1,100,219959802
1555,21770,1,100,327747403
1560,21840,1,100,247919176
1565,21910,1,100,280842445
1570,21980,1,100,265658574
1575,22050,1,100,289440610
1580,22120,1,100,244331213
1585,22190,1,100,286947362
1590,22260,1,100,323535993
1595,22330,1,100,282811537
1600,22400,1,100,285466222
1605,22470,1,100,277157724
1610,22540,1,100,286899526
1615,22610,1,100,259633430
1620,22680,1,100,279624424
1625,22750,1,100,310349371
1630,22820,1,100,277886386
1635,22890,1,100,322538390
1640,22960,1,100,285938275
1645,23030,1,100,264883187
1650,23100,1,100,287467353
1655,23170,1,100,300772075
1660,23240,1,100,342772772
1665,23310,1,100,288834052
1670,23380,1,100,266317043
1675,23450,1,100,292785584
1680,23520,1,100,291359539
1685,23590,1,100,323504725
1690,23660,1,100,400330974
1695,23730,1,100,309705058
1700,23800,1,100,309172978
1705,23870,1,100,327405098
1710,23940,1,100,306308027
1715,24010,1,100,302297925
1720,24080,1,100,295621717
1725,24150,1,100,275459672
1730,24220,1,100,307713026
1735,24290,1,100,366387809
1740,24360,1,100,308297157
1745,24430,1,100,310285085
1750,24500,1,100,327423992
1755,24570,1,100,305277795
1760,24640,1,100,317782764
1765,24710,1,100,283599801
1770,24780,1,100,350392740
1775,24850,1,100,313811036
1780,24920,1,100,297351740
1785,24990,1,100,325325020
1790,25060,1,100,306405816
1795,25130,1,100,322369563
1800,25200,1,100,299348692
1805,25270,1,100,343891516
1810,25340,1,100,297225069
1815,25410,1,100,320157169
1820,25480,1,100,388182009
1825,25550,1,100,356275947
1830,25620,1,100,305133862
1835,25690,1,100,368408646
1840,25760,1,100,312292292
1845,25830,1,100,376261289
1850,25900,1,100,396775800
1855,25970,1,100,341355260
1860,26040,1,100,333080093
1865,26110,1,100,349082194
1870,26180,1,100,343386031
1875,26250,1,100,320734050
1880,26320,1,100,306858146
1885,26390,1,100,330793773
1890,26460,1,100,327173368
1895,26530,1,100,307377902
1900,26600,1,100,304012782
1905,26670,1,100,333080496
1910,26740,1,100,354853901
1915,26810,1,100,354692555
1920,26880,1,100,349996932
1925,26950,1,100,325894284
1930,27020,1,100,445938585
1935,27090,1,100,382393122
1940,27160,1,100,359138837
1945,27230,1,100,358985585
1950,27300,1,100,338270454
1955,27370,1,100,336248683
1960,27440,1,100,397611803
1965,27510,1,100,359083712
1970,27580,1,100,344021904
1975,27650,1,100,340297769
1980,27720,1,100,377334712
1985,27790,1,100,414675527
1990,27860,1,100,352617521
1995,27930,1,100,365175179
2000,28000,1,100,401394823
2005,28070,1,100,416364717
2010,28140,1,100,601701691
2015,28210,1,100,516236474
2020,28280,1,100,381423732
2025,28350,1,100,470428726
2030,28420,1,100,528737859
2035,28490,1,100,399836844
2040,28560,1,100,415318541
2045,28630,1,100,405222365
2050,28700,1,100,426347640
2055,28770,1,100,383564648
2060,28840,1,100,514625128
2065,28910,1,100,364439206
2070,28980,1,100,391887294
2075,29050,1,100,397809020
2080,29120,1,100,399322964
2085,29190,1,100,370036567
2090,29260,1,100,412850833
2095,29330,1,100,390984940
2100,29400,1,100,381116724
2105,29470,1,100,430455458
2110,29540,1,100,405713266
2115,29610,1,100,540523432
2120,29680,1,100,378931008
2125,29750,1,100,467971966
2130,29820,1,100,556367090
2135,29890,1,100,399070703
2140,29960,1,100,435245381
2145,30030,1,100,435632508
2150,30100,1,100,398314409
2155,30170,1,100,406309637
2160,30240,1,100,401485298
2165,30310,1,100,406809732
2170,30380,1,100,439078560
2175,30450,1,100,399523492
2180,30520,1,100,399179509
2185,30590,1,100,455006952
2190,30660,1,100,431788462
2195,30730,1,100,432171336
2200,30800,1,100,481200068
2205,30870,1,100,451606440
2210,30940,1,100,486096958
2215,31010,1,100,489202264
2220,31080,1,100,430813343
2225,31150,1,100,508096381
2230,31220,1,100,536858351
2235,31290,1,100,468285952
2240,31360,1,100,427961481
2245,31430,1,100,423318660
2250,31500,1,100,499188954
2255,31570,1,100,420538738
2260,31640,1,100,473186240
2265,31710,1,100,447110499
2270,31780,1,100,473631385
2275,31850,1,100,437648895
2280,31920,1,100,599408028
2285,31990,1,100,427773048
2290,32060,1,100,473113428
2295,32130,1,100,452282414
2300,32200,1,100,444697674
2305,32270,1,100,445591560
2310,32340,1,100,522774824
2315,32410,1,100,430252357
2320,32480,1,100,472188449
2325,32550,1,100,486657822
2330,32620,1,100,441628950
2335,32690,1,100,437563972
2340,32760,1,100,486224400
2345,32830,1,100,458954410
2350,32900,1,100,446794151
2355,32970,1,100,445838010
2360,33040,1,100,506328673
2365,33110,1,100,477330172
2370,33180,1,100,499700438
2375,33250,1,100,534520714
2380,33320,1,100,555022159
2385,33390,1,100,533184850
2390,33460,1,100,511917995
2395,33530,1,100,599315774
2400,33600,1,100,490319330
2405,33670,1,100,562543024
2410,33740,1,100,523417730
2415,33810,1,100,483465882
2420,33880,1,100,474296050
2425,33950,1,100,472238651
2430,34020,1,100,434257688
2435,34090,1,100,494157200
2440,34160,1,100,450419745
2445,34230,1,100,539289964
2450,34300,1,100,509018703
2455,34370,1,100,457432065
2460,34440,1,100,460464875
2465,34510,1,100,483545929
2470,34580,1,100,451582620
2475,34650,1,100,487668957
2480,34720,1,100,491680236
2485,34790,1,100,526656885
2490,34860,1,100,493229196
2495,34930,1,100,536536943
2500,35000,1,100,556207722
2505,35070,1,100,495815455
2510,35140,1,100,483681293
2515,35210,1,100,577260701
2520,35280,1,100,465948149
2525,35350,1,100,506310999
2530,35420,1,100,512548206
2535,35490,1,100,526369555
2540,35560,1,100,496479012
2545,35630,1,100,568318145
2550,35700,1,100,634495610
2555,35770,1,100,535576337
2560,35840,1,100,572422701
2565,35910,1,100,539618075
2570,35980,1,100,524130527
2575,36050,1,100,516712887
2580,36120,1,100,490514308
2585,36190,1,100,609635622
2590,36260,1,100,668625486
2595,36330,1,100,579824533
2600,36400,1,100,622611245
2605,36470,1,100,519686997
2610,36540,1,100,552510515
2615,36610,1,100,508220123
2620,36680,1,100,601538445
2625,36750,1,100,540709653
2630,36820,1,100,541672787
2635,36890,1,100,567664101
2640,36960,1,100,522261161
2645,37030,1,100,540674437
2650,37100,1,100,595962592
2655,37170,1,100,520498062
2660,37240,1,100,599479361
2665,37310,1,100,597875452
2670,37380,1,100,544050582
2675,37450,1,100,578832401
2680,37520,1,100,539843705
2685,37590,1,100,525294545
2690,37660,1,100,551256625
2695,37730,1,100,517691988
2700,37800,1,100,567316890
2705,37870,1,100,555544817
2710,37940,1,100,550999287
2715,38010,1,100,597361154
2720,38080,1,100,540073148
2725,38150,1,100,628526209
2730,38220,1,100,568750529
2735,38290,1,100,538607857
2740,38360,1,100,623634981
2745,38430,1,100,637736349
2750,38500,1,100,657929214
2755,38570,1,100,608063911
2760,38640,1,100,697516418
2765,38710,1,100,589108919
2770,38780,1,100,905627326
2775,38850,1,100,1002775311
2780,38920,1,100,864048770
2785,38990,1,100,1092948737
2790,39060,1,100,1006643188
2795,39130,1,100,670024517
2800,39200,1,100,1003060325
2805,39270,1,100,1019762372
2810,39340,1,100,668650394
2815,39410,1,100,685533844
2820,39480,1,100,668048446
2825,39550,1,100,755599936
2830,39620,1,100,755201499
2835,39690,1,100,660171068
2840,39760,1,100,733284793
2845,39830,1,100,719909114
2850,39900,1,100,735390022
2855,39970,1,100,752311378
2860,40040,1,100,882281263
2865,40110,1,100,801096964
2870,40180,1,100,1161511977
2875,40250,1,100,978548925
2880,40320,1,100,891219860
2885,40390,1,100,894398994
2890,40460,1,100,701050217
2895,40530,1,100,737478622
2900,40600,1,100,726457222
2905,40670,1,100,761876349
2910,40740,1,100,927129625
2915,40810,1,100,836394679
2920,40880,1,100,701800186
2925,40950,1,100,1241776624
2930,41020,1,100,1125215217
2935,41090,1,100,947731926
2940,41160,1,100,744134693
2945,41230,1,100,855612199
2950,41300,1,100,738129920
2955,41370,1,100,793738756
2960,41440,1,100,660705543
2965,41510,1,100,837213762
2970,41580,1,100,671104451
2975,41650,1,100,877933795
2980,41720,1,100,863076629
2985,41790,1,100,893081536
2990,41860,1,100,803433861
2995,41930,1,100,779770184
3000,42000,1,100,671938265
