n,m,lp_runs,exp_lp
50,500,22,8001991
55,550,24,8143559
60,600,23,8665000
65,650,18,7080608
70,700,22,9144478
75,750,46,17855500
80,800,40,16830164
85,850,50,20807023
90,900,38,17038735
95,950,39,17694951
100,1000,51,23853194
105,1050,27,13676887
110,1100,36,18054887
115,1150,46,25716025
120,1200,43,24782397
125,1250,39,22153917
130,1300,87,49391065
135,1350,35,19812164
140,1400,45,25257070
145,1450,52,29943189
150,1500,58,34917609
155,1550,46,29075847
160,1600,64,39812630
165,1650,70,45356390
170,1700,62,39682261
175,1750,58,38356537
180,1800,57,39752511
185,1850,51,36921574
190,1900,59,41645941
195,1950,52,36577732
200,2000,71,52497129
205,2050,56,43135241
210,2100,57,43592887
215,2150,56,44292944
220,2200,52,41018227
225,2250,42,35038904
230,2300,55,47323206
235,2350,77,65732592
240,2400,58,48846105
245,2450,72,60910687
250,2500,82,73173749
255,2550,76,68643480
260,2600,79,75258696
265,2650,76,70669850
270,2700,72,66124473
275,2750,58,57159485
280,2800,47,45351899
285,2850,61,64921352
290,2900,61,63255429
295,2950,38,38898294
300,3000,46,46977492
305,3050,56,58355777
310,3100,53,57617694
315,3150,45,48713280
320,3200,46,49638359
325,3250,45,51203131
330,3300,45,52762172
335,3350,47,52654934
340,3400,56,62663723
345,3450,48,57487522
350,3500,52,62908801
355,3550,48,57507709
360,3600,46,55528461
365,3650,34,44354086
370,3700,28,38309726
375,3750,43,53837057
380,3800,24,32558496
385,3850,45,57133587
390,3900,61,80886737
395,3950,42,54443312
400,4000,43,56539364
405,4050,61,79244630
410,4100,33,47825330
415,4150,57,78079610
420,4200,46,62975884
425,4250,53,75658460
430,4300,31,45274141
435,4350,36,52143749
440,4400,36,53240608
445,4450,43,64954248
450,4500,46,69535601
455,4550,47,69098681
460,4600,46,70524179
465,4650,46,68767000
470,4700,55,81484556
475,4750,37,58833724
480,4800,47,73085917
485,4850,40,63792002
490,4900,32,52700144
495,4950,36,62338976
500,5000,38,63770512
505,5050,41,67997610
510,5100,29,49973482
515,5150,22,42703855
520,5200,52,90209274
525,5250,67,114347441
530,5300,44,75306814
535,5350,32,58150718
540,5400,48,86916804
545,5450,45,81311542
550,5500,23,44995227
555,5550,40,74277243
560,5600,35,72152853
565,5650,47,86427150
570,5700,36,71914061
575,5750,30,59162198
580,5800,15,35104062
585,5850,31,62637557
590,5900,37,77595240
595,5950,52,105813163
600,6000,35,71085770
605,6050,42,86701858
610,6100,28,58232515
615,6150,45,91581459
620,6200,26,58928361
625,6250,53,109865844
630,6300,70,143472479
635,6350,56,117322538
640,6400,58,122556086
645,6450,53,109614026
650,6500,55,116613800
655,6550,52,108264642
660,6600,35,76789842
665,6650,66,143169898
670,6700,50,106636451
675,6750,54,121619163
680,6800,57,126149234
685,6850,49,112888140
690,6900,54,119510586
695,6950,49,112945373
700,7000,61,138021713
705,7050,38,94056799
710,7100,50,115076582
715,7150,51,120442319
720,7200,88,204297616
725,7250,58,135940888
730,7300,41,100719408
735,7350,85,197162157
740,7400,42,104449100
745,7450,48,117457200
750,7500,45,116388292
755,7550,51,123566603
760,7600,52,135248101
765,7650,44,110831499
770,7700,48,122710295
775,7750,47,123929133
780,7800,40,107756750
785,7850,44,113645782
790,7900,62,164062307
795,7950,49,127074126
800,8000,37,101897954
805,8050,51,136469762
810,8100,63,173173424
815,8150,52,144713753
820,8200,68,183723246
825,8250,37,102328289
830,8300,37,105924440
835,8350,49,134246084
840,8400,49,141580298
845,8450,44,121167720
850,8500,47,136387952
855,8550,45,128029407
860,8600,71,206545987
865,8650,63,182924775
870,8700,63,187165585
875,8750,67,192534249
880,8800,58,168986960
885,8850,75,223232028
890,8900,54,158590358
895,8950,74,224717498
900,9000,57,170110087
905,9050,93,280562649
910,9100,69,209478958
915,9150,89,273442536
920,9200,100,306086868
925,9250,89,276699848
930,9300,107,334154909
935,9350,95,296100890
940,9400,73,232547368
945,9450,92,290549700
950,9500,86,276990567
955,9550,96,304664760
960,9600,82,291062218
965,9650,111,361773755
970,9700,87,282221298
975,9750,83,270842174
980,9800,99,332006255
985,9850,91,307693443
990,9900,90,298826182
995,9950,110,367031813
1000,10000,79,265448252
1005,10050,96,326747107
1010,10100,79,272519696
1015,10150,90,310669731
1020,10200,84,288223697
1025,10250,91,321945809
1030,10300,101,374083476
1035,10350,105,385434436
1040,10400,76,342357398
1045,10450,85,303773368
1050,10500,84,299222089
1055,10550,98,435369585
1060,10600,78,280660052
1065,10650,89,318852244
1070,10700,74,275772746
1075,10750,83,314308542
1080,10800,72,270789914
1085,10850,109,413285229
1090,10900,88,327501893
1095,10950,71,264129847
1100,11000,96,363423817
1105,11050,88,346216439
1110,11100,95,363645924
1115,11150,111,444695828
1120,11200,95,367607430
1125,11250,98,386487592
1130,11300,101,401140228
1135,11350,102,414270364
1140,11400,106,425556636
1145,11450,88,349942819
1150,11500,106,439003083
1155,11550,100,412305319
1160,11600,99,410933565
1165,11650,109,454455018
1170,11700,95,394018896
1175,11750,115,485610302
1180,11800,76,313759243
1185,11850,89,372648507
1190,11900,101,424269592
1195,11950,92,389288317
1200,12000,95,402934825
1205,12050,111,476792161
1210,12100,135,581992523
1215,12150,117,511259199
1220,12200,106,461703259
1225,12250,103,446992088
1230,12300,114,503153812
1235,12350,138,646082231
1240,12400,102,455137490
1245,12450,82,363559170
1250,12500,109,486711588
1255,12550,106,485816898
1260,12600,133,615753886
1265,12650,105,471426504
1270,12700,117,534066152
1275,12750,126,586074135
1280,12800,124,593918083
1285,12850,115,546565646
1290,12900,117,565241014
1295,12950,126,604777288
1300,13000,148,741859588
1305,13050,135,685423389
1310,13100,140,675990032
1315,13150,124,590150467
1320,13200,142,775904859
1325,13250,119,579189889
1330,13300,103,504257228
