n,m,cmin,cmax,dual_lp
1440,21600,1,1,632994166
1445,21675,1,1,664449744
1450,21750,1,1,672052870
1455,21825,1,1,651825840
1460,21900,1,1,734627920
1465,21975,1,1,720398266
1470,22050,1,1,632410576
1475,22125,1,1,666347686
1480,22200,1,1,660912025
1485,22275,1,1,657514334
1490,22350,1,1,654190005
1495,22425,1,1,641549403
1500,22500,1,1,579588689
1505,22575,1,1,612740604
1510,22650,1,1,593152529
1515,22725,1,1,602662548
1520,22800,1,1,551888022
1525,22875,1,1,576658118
1530,22950,1,1,580378728
1535,23025,1,1,568725083
1540,23100,1,1,536958120
1545,23175,1,1,529416243
1550,23250,1,1,529244393
1555,23325,1,1,603079638
1560,23400,1,1,645820294
1565,23475,1,1,622901464
1570,23550,1,1,655131219
1575,23625,1,1,595544445
1580,23700,1,1,524459846
1585,23775,1,1,704186956
1590,23850,1,1,682537108
1595,23925,1,1,636502661
1600,24000,1,1,686472010
1605,24075,1,1,638702568
1610,24150,1,1,782922228
1615,24225,1,1,627352799
1620,24300,1,1,709076374
1625,24375,1,1,593307997
1630,24450,1,1,602419134
1635,24525,1,1,561068099
1640,24600,1,1,638491922
1645,24675,1,1,581934124
1650,24750,1,1,636182906
1655,24825,1,1,586604734
1660,24900,1,1,645486752
1665,24975,1,1,584219430
1670,25050,1,1,640214376
1675,25125,1,1,589260227
1680,25200,1,1,696143974
1685,25275,1,1,609791254
1690,25350,1,1,627794565
1695,25425,1,1,674910750
1700,25500,1,1,720201035
1705,25575,1,1,745963296
1710,25650,1,1,734921240
1715,25725,1,1,836140577
1720,25800,1,1,683380714
1725,25875,1,1,769587231
1730,25950,1,1,750809456
1735,26025,1,1,911296764
1740,26100,1,1,622560401
1745,26175,1,1,633863898
1750,26250,1,1,631079379
1755,26325,1,1,642193461
1760,26400,1,1,706836958
1765,26475,1,1,703724267
1770,26550,1,1,734534694
1775,26625,1,1,632672438
1780,26700,1,1,649591425
1785,26775,1,1,707091370
1790,26850,1,1,645309881
1795,26925,1,1,594981901
1800,27000,1,1,630694401
1805,27075,1,1,674599114
1810,27150,1,1,1006351321
1815,27225,1,1,925396005
1820,27300,1,1,828658406
1825,27375,1,1,861261274
1830,27450,1,1,892280348
1835,27525,1,1,944350643
1840,27600,1,1,747619879
1845,27675,1,1,735982389
1850,27750,1,1,698649113
1855,27825,1,1,831030462
1860,27900,1,1,777778752
1865,27975,1,1,778364084
1870,28050,1,1,713535498
1875,28125,1,1,731917037
1880,28200,1,1,741634612
1885,28275,1,1,804978296
1890,28350,1,1,741246382
1895,28425,1,1,823152570
1900,28500,1,1,651067706
1905,28575,1,1,664376102
1910,28650,1,1,655399785
1915,28725,1,1,741092753
1920,28800,1,1,634711431
1925,28875,1,1,671053355
1930,28950,1,1,701685660
1935,29025,1,1,783871496
1940,29100,1,1,697420668
1945,29175,1,1,672334486
1950,29250,1,1,678415683
1955,29325,1,1,665499518
1960,29400,1,1,661329818
1965,29475,1,1,770685771
1970,29550,1,1,946606507
1975,29625,1,1,799707278
1980,29700,1,1,852886456
1985,29775,1,1,736796925
1990,29850,1,1,734331607
1995,29925,1,1,724805319
2000,30000,1,1,778600399
2005,30075,1,1,780152752
2010,30150,1,1,820337822
2015,30225,1,1,736586848
2020,30300,1,1,734264146
2025,30375,1,1,748663280
2030,30450,1,1,738786382
2035,30525,1,1,686196043
2040,30600,1,1,697259464
2045,30675,1,1,693329735
2050,30750,1,1,724179009
2055,30825,1,1,748653345
2060,30900,1,1,739607733
2065,30975,1,1,787379582
2070,31050,1,1,682761791
2075,31125,1,1,704997040
2080,31200,1,1,763534989
2085,31275,1,1,813421279
2090,31350,1,1,747143454
2095,31425,1,1,788455529
2100,31500,1,1,774408113
2105,31575,1,1,719610230
2110,31650,1,1,823841637
2115,31725,1,1,704400665
2120,31800,1,1,759815304
2125,31875,1,1,749734281
2130,31950,1,1,794670746
2135,32025,1,1,797799450
2140,32100,1,1,754464032
2145,32175,1,1,798267487
2150,32250,1,1,812910828
2155,32325,1,1,742843238
2160,32400,1,1,827156382
2165,32475,1,1,724773305
2170,32550,1,1,889280642
2175,32625,1,1,755807831
2180,32700,1,1,739881108
2185,32775,1,1,880949169
2190,32850,1,1,862478846
2195,32925,1,1,818988538
2200,33000,1,1,942491446
2205,33075,1,1,823793452
2210,33150,1,1,842356302
2215,33225,1,1,949239324
2220,33300,1,1,932336292
2225,33375,1,1,1027941919
2230,33450,1,1,948722717
2235,33525,1,1,1016149785
2240,33600,1,1,978201855
2245,33675,1,1,1084164714
2250,33750,1,1,982452857
2255,33825,1,1,964312158
2260,33900,1,1,1049781547
2265,33975,1,1,971427662
2270,34050,1,1,1185015698
2275,34125,1,1,964140730
2280,34200,1,1,1008569928
2285,34275,1,1,933502383
2290,34350,1,1,823287465
2295,34425,1,1,848528465
2300,34500,1,1,835788608
2305,34575,1,1,916627725
2310,34650,1,1,857088966
2315,34725,1,1,832823522
2320,34800,1,1,907340785
2325,34875,1,1,814284156
2330,34950,1,1,834521332
2335,35025,1,1,1020988533
2340,35100,1,1,1015894613
2345,35175,1,1,1044737150
2350,35250,1,1,1028517954
2355,35325,1,1,1026216411
2360,35400,1,1,1082089282
2365,35475,1,1,1234283848
2370,35550,1,1,1024799406
2375,35625,1,1,1020141384
2380,35700,1,1,975806123
2385,35775,1,1,1010244668
2390,35850,1,1,935162324
2395,35925,1,1,851931072
2400,36000,1,1,965510963
2405,36075,1,1,990968104
2410,36150,1,1,903046251
2415,36225,1,1,1002571236
2420,36300,1,1,1014288619
2425,36375,1,1,989737801
2430,36450,1,1,1075997551
2435,36525,1,1,1018622422
2440,36600,1,1,927517929
2445,36675,1,1,940453579
2450,36750,1,1,954953848
2455,36825,1,1,992360079
2460,36900,1,1,1037655964
2465,36975,1,1,893964027
2470,37050,1,1,891485076
2475,37125,1,1,862429768
2480,37200,1,1,973613378
2485,37275,1,1,909072371
2490,37350,1,1,995699877
2495,37425,1,1,910016876
2500,37500,1,1,932062215
2505,37575,1,1,929181455
2510,37650,1,1,929125389
2515,37725,1,1,883417409
2520,37800,1,1,924299704
2525,37875,1,1,933693142
2530,37950,1,1,894742532
2535,38025,1,1,944618144
2540,38100,1,1,954920033
2545,38175,1,1,926365029
2550,38250,1,1,933549782
2555,38325,1,1,1019286640
2560,38400,1,1,1051416009
2565,38475,1,1,1007614523
2570,38550,1,1,929537723
2575,38625,1,1,1034720844
2580,38700,1,1,968501522
2585,38775,1,1,1009292239
2590,38850,1,1,1019665030
2595,38925,1,1,1003144358
2600,39000,1,1,977364732
2605,39075,1,1,934500562
2610,39150,1,1,906905799
2615,39225,1,1,1066130964
2620,39300,1,1,1009310483
2625,39375,1,1,1031330498
2630,39450,1,1,1030226528
2635,39525,1,1,983124526
2640,39600,1,1,956074509
2645,39675,1,1,959609084
2650,39750,1,1,1099888040
2655,39825,1,1,1160561390
2660,39900,1,1,1085999597
2665,39975,1,1,1118478442
2670,40050,1,1,980490702
2675,40125,1,1,1079635358
2680,40200,1,1,1106609272
2685,40275,1,1,1033998236
2690,40350,1,1,1036573379
2695,40425,1,1,1347460968
2700,40500,1,1,1488244160
2705,40575,1,1,1274573498
2710,40650,1,1,1260168447
2715,40725,1,1,1059395397
2720,40800,1,1,1286459649
2725,40875,1,1,1134127334
2730,40950,1,1,1029322551
2735,41025,1,1,1192942525
2740,41100,1,1,1211309579
2745,41175,1,1,1112629237
2750,41250,1,1,1343142504
2755,41325,1,1,1733510580
2760,41400,1,1,1520624458
2765,41475,1,1,1556798371
2770,41550,1,1,1282507764
2775,41625,1,1,1750489200
2780,41700,1,1,1482563577
2785,41775,1,1,1075078619
2790,41850,1,1,1076068422
2795,41925,1,1,1385747541
2800,42000,1,1,1092202408
2805,42075,1,1,1026188800
2810,42150,1,1,989021454
2815,42225,1,1,976774393
2820,42300,1,1,1252904945
2825,42375,1,1,1020394743
2830,42450,1,1,1144996394
2835,42525,1,1,979661514
2840,42600,1,1,983575423
2845,42675,1,1,1120147430
2850,42750,1,1,1023136132
2855,42825,1,1,1151445668
2860,42900,1,1,1069937982
2865,42975,1,1,1185614262
2870,43050,1,1,1128302447
2875,43125,1,1,1076207521
2880,43200,1,1,1220714204
2885,43275,1,1,1123685866
2890,43350,1,1,1178488204
2895,43425,1,1,1072688194
2900,43500,1,1,1057429560
2905,43575,1,1,1082736159
2910,43650,1,1,1396275679
2915,43725,1,1,1102646330
2920,43800,1,1,1079870157
2925,43875,1,1,1140399636
2930,43950,1,1,1208873125
2935,44025,1,1,1051245283
2940,44100,1,1,1124730023
2945,44175,1,1,1042077769
2950,44250,1,1,1111762546
2955,44325,1,1,1224609083
2960,44400,1,1,1151030749
2965,44475,1,1,1115947770
2970,44550,1,1,1186579425
2975,44625,1,1,1228125302
2980,44700,1,1,1157396061
2985,44775,1,1,1171989776
2990,44850,1,1,1162207171
2995,44925,1,1,1211352335
3000,45000,1,1,1389996132
