n,m,primal_lp
100,100,2142041
100,200,2715178
100,300,4771263
100,400,4164968
100,500,5371108
100,600,6255829
100,700,5983189
100,800,6895607
100,900,6713847
100,1000,6545908
100,1100,7237090
100,1200,9026045
100,1300,8011459
100,1400,9105788
100,1500,9621775
100,1600,8639844
100,1700,9513670
100,1800,9842390
100,1900,10126207
100,2000,10933570
100,2100,10627246
100,2200,10992463
100,2300,11521260
100,2400,11415660
100,2500,11823280
100,2600,12823438
100,2700,13377671
100,2800,13261447
100,2900,14550276
100,3000,13990311
100,3100,14274527
100,3200,14170397
100,3300,14258326
100,3400,15070200
100,3500,14213650
100,3600,15770184
100,3700,14699128
100,3800,16642308
100,3900,16561447
100,4000,16838946
100,4100,17831782
100,4200,18070838
100,4300,19373393
100,4400,14426056
100,4500,20699971
100,4600,19384721
100,4700,19865620
100,4800,19691413
100,4900,20043858
100,5000,21190220
100,5100,21651612
100,5200,21931372
100,5300,21709509
100,5400,21467858
100,5500,22792296
100,5600,21095988
100,5700,21752397
100,5800,22411324
100,5900,22904745
100,6000,23161396
100,6100,24109914
100,6200,23420117
100,6300,25460190
100,6400,24165521
100,6500,25330239
100,6600,26346469
100,6700,27013864
100,6800,20834392
100,6900,27560029
100,7000,27784560
100,7100,26837445
100,7200,26378586
100,7300,26805920
100,7400,26883376
100,7500,29592324
100,7600,29636351
100,7700,29605633
100,7800,29611976
100,7900,27893270
100,8000,29066638
100,8100,31012587
100,8200,31209988
100,8300,33132420
100,8400,31105906
100,8500,26451204
100,8600,30255966
100,8700,29653513
100,8800,32738247
100,8900,30116824
100,9000,32903825
100,9100,36105804
100,9200,32170469
100,9300,33029278
100,9400,35336789
100,9500,35120715
100,9600,33187324
100,9700,36597873
100,9800,38374666
100,9900,35005634
100,10000,30997156
