n,m,dinic
300,300,52956
300,400,67922
300,500,80068
300,600,87913
300,700,98941
300,800,123048
300,900,127065
300,1000,135620
300,1100,205542
300,1200,197230
300,1300,242807
300,1400,216795
300,1500,232603
300,1600,267244
300,1700,226242
300,1800,252942
300,1900,255798
300,2000,404452
300,2100,349005
300,2200,331232
300,2300,357326
300,2400,478426
300,2500,382530
300,2600,327468
300,2700,575341
300,2800,356924
300,2900,454586
300,3000,433351
300,3100,428154
300,3200,463478
300,3300,457219
300,3400,481599
300,3500,442227
300,3600,432755
300,3700,422268
300,3800,688214
300,3900,446691
300,4000,727724
300,4100,773289
300,4200,779831
300,4300,748409
300,4400,517659
300,4500,616432
300,4600,626251
300,4700,649693
300,4800,658251
300,4900,517140
300,5000,564602
300,5100,514345
300,5200,506873
300,5300,525099
300,5400,740350
300,5500,636821
300,5600,585204
300,5700,1037540
300,5800,703041
300,5900,794154
300,6000,760495
300,6100,730002
300,6200,719458
300,6300,659873
300,6400,667822
300,6500,657296
300,6600,795483
300,6700,639398
300,6800,948977
300,6900,609562
300,7000,590590
300,7100,759114
300,7200,1152380
300,7300,623167
300,7400,667570
300,7500,651635
300,7600,1075366
300,7700,652822
300,7800,1118830
300,7900,622697
300,8000,740727
300,8100,710279
300,8200,792078
300,8300,977876
300,8400,764965
300,8500,791712
300,8600,828100
300,8700,915623
300,8800,1483581
300,8900,991308
300,9000,884354
300,9100,1408239
300,9200,952371
300,9300,1417125
300,9400,1654989
300,9500,1027417
300,9600,1221957
300,9700,936277
300,9800,975128
300,9900,931388
300,10000,1316722
300,10100,1162160
300,10200,1225032
300,10300,987615
300,10400,1149317
300,10500,942832
300,10600,1339010
300,10700,962524
300,10800,1600850
300,10900,1012788
300,11000,1291345
300,11100,1006920
300,11200,1120979
300,11300,995079
300,11400,1723635
300,11500,1085452
300,11600,1381478
300,11700,1016825
300,11800,1080859
300,11900,976505
300,12000,1136310
300,12100,1039236
300,12200,1049145
300,12300,1100908
300,12400,901104
300,12500,937194
300,12600,1173642
300,12700,1227573
300,12800,1264904
300,12900,1050308
300,13000,1026909
300,13100,968411
300,13200,1425095
300,13300,1011194
300,13400,1217566
300,13500,1350322
300,13600,1031122
300,13700,1485624
300,13800,1280181
300,13900,1052786
300,14000,1519837
300,14100,2606403
300,14200,1088903
300,14300,1044095
300,14400,1061335
300,14500,1068803
300,14600,1754169
300,14700,1111781
300,14800,1329840
300,14900,1049995
300,15000,1433425
300,15100,1268583
300,15200,1478525
300,15300,1257852
300,15400,1623787
300,15500,1375152
300,15600,1859272
300,15700,1069915
300,15800,1202708
300,15900,1626496
300,16000,1630577
300,16100,1609322
300,16200,1122433
300,16300,1204183
300,16400,1202486
300,16500,1265106
300,16600,1236457
300,16700,1508681
300,16800,1283687
300,16900,1873252
300,17000,1122428
300,17100,1578610
300,17200,1142644
300,17300,1158768
300,17400,1244296
300,17500,1701996
300,17600,2059693
300,17700,1924232
300,17800,1262625
300,17900,1300689
300,18000,1256890
300,18100,1703825
300,18200,1329120
300,18300,1598240
300,18400,1292683
300,18500,1361516
300,18600,1572297
300,18700,1697631
300,18800,1338810
300,18900,1395916
300,19000,1355869
300,19100,1614108
300,19200,1365681
300,19300,1373157
300,19400,1494955
300,19500,2619109
300,19600,1180720
300,19700,1306400
300,19800,1216929
300,19900,1598758
300,20000,1376088
300,20100,1365926
300,20200,1286655
300,20300,1351169
300,20400,1276123
300,20500,2248531
300,20600,3799551
300,20700,2786589
300,20800,1493726
300,20900,4615396
300,21000,2158894
300,21100,2036782
300,21200,1507954
300,21300,1800480
300,21400,1579821
300,21500,1528550
300,21600,1581940
300,21700,2381874
300,21800,1506390
300,21900,1706377
300,22000,1819993
300,22100,1875892
300,22200,2070619
300,22300,2384430
300,22400,1786434
300,22500,1930513
300,22600,1549997
300,22700,1726589
300,22800,1590289
300,22900,1540832
300,23000,1935937
300,23100,1871293
300,23200,1929069
300,23300,2018730
300,23400,1934582
300,23500,1855345
300,23600,1884843
300,23700,1443848
300,23800,1618283
300,23900,1779917
300,24000,1549664
300,24100,1687705
300,24200,1993571
300,24300,2549861
300,24400,1677780
300,24500,1643421
300,24600,2247894
300,24700,1601461
300,24800,2752932
300,24900,1661094
300,25000,2144805
300,25100,1664385
300,25200,2909007
300,25300,2958344
300,25400,1887967
300,25500,2262253
300,25600,2243626
300,25700,4134733
300,25800,2155561
300,25900,1811498
300,26000,2821499
300,26100,2079546
300,26200,2006579
300,26300,2176535
300,26400,1842021
300,26500,2908971
300,26600,1770540
300,26700,2621256
300,26800,2424884
300,26900,1859935
300,27000,4254223
300,27100,2883218
300,27200,2023138
300,27300,3147120
300,27400,3361287
300,27500,3001672
300,27600,2207998
300,27700,1994518
300,27800,2128563
300,27900,2003082
300,28000,2114580
300,28100,2736381
300,28200,2137362
300,28300,3732719
300,28400,2055478
300,28500,2083625
300,28600,2369473
300,28700,2262992
300,28800,2224893
300,28900,2082162
300,29000,2136399
300,29100,4237061
300,29200,2490003
300,29300,3097730
300,29400,2733825
300,29500,2183730
300,29600,1995341
300,29700,6502427
300,29800,5265968
300,29900,2096417
300,30000,2238555
300,30100,4602938
300,30200,2954985
300,30300,2181617
300,30400,2469948
300,30500,2239579
300,30600,4629400
300,30700,4404982
300,30800,2580047
300,30900,3024233
300,31000,2374184
300,31100,2241737
300,31200,2959709
300,31300,2479073
300,31400,2044697
300,31500,2973129
300,31600,4368821
300,31700,2275777
300,31800,2419217
300,31900,2291615
300,32000,2957015
300,32100,2517446
300,32200,2752832
300,32300,2563579
300,32400,2145336
300,32500,3082241
300,32600,3124887
300,32700,2502135
300,32800,2771340
300,32900,2326362
300,33000,2385790
300,33100,3107946
300,33200,2412524
300,33300,2602192
300,33400,5068630
300,33500,2384872
300,33600,3717718
300,33700,2425183
300,33800,2759476
300,33900,2409187
300,34000,2533018
300,34100,2911508
300,34200,2343012
300,34300,4955935
300,34400,3752782
300,34500,2606178
300,34600,2929074
300,34700,5264260
300,34800,2548575
300,34900,2869186
300,35000,3975823
300,35100,3124038
300,35200,2912035
300,35300,5140345
300,35400,2603537
300,35500,2477636
300,35600,3135603
300,35700,2499739
300,35800,3519416
300,35900,2659464
300,36000,2833839
300,36100,2881657
300,36200,2512674
300,36300,3605225
300,36400,2667288
300,36500,2533561
300,36600,2471424
300,36700,3141637
300,36800,3190200
300,36900,2697235
300,37000,2665388
300,37100,2892232
300,37200,2728214
300,37300,2844786
300,37400,2743268
300,37500,3497120
300,37600,3022470
300,37700,3585709
300,37800,2863816
300,37900,3005057
300,38000,5162305
300,38100,2870870
300,38200,3306731
300,38300,2509350
300,38400,3407908
300,38500,3743021
300,38600,3780610
300,38700,3013191
300,38800,4594427
300,38900,3844463
300,39000,2845572
300,39100,3523815
300,39200,4068010
300,39300,3014903
300,39400,4153795
300,39500,4998455
300,39600,2905730
300,39700,5206105
300,39800,5322153
300,39900,5026934
300,40000,3445403
300,40100,3831589
300,40200,3130867
300,40300,2980734
300,40400,4638304
300,40500,6812395
300,40600,3294809
300,40700,3078274
300,40800,3335246
300,40900,3461252
300,41000,3153307
300,41100,3634401
300,41200,7623841
300,41300,5391060
300,41400,3563963
300,41500,3276341
300,41600,3401183
300,41700,3099530
300,41800,3883384
300,41900,3454746
300,42000,3074552
300,42100,3317973
300,42200,4506026
300,42300,3139504
300,42400,6271015
300,42500,4964860
300,42600,4748632
300,42700,3287204
300,42800,4008954
300,42900,4082251
300,43000,3562107
300,43100,5995392
300,43200,4041470
300,43300,4603066
300,43400,3387295
300,43500,4151781
300,43600,5103296
300,43700,3326119
300,43800,3987447
