n,m,lp_runs,exp_lp
50,500,24,31808493
55,550,18,7554108
60,600,19,7105950
65,650,21,8234803
70,700,13,5878907
75,750,26,10238234
80,800,28,11650464
85,850,28,11929850
90,900,21,9782436
95,950,20,9856585
100,1000,17,8764553
105,1050,19,9877699
110,1100,17,9615964
115,1150,23,12063563
120,1200,22,12384651
125,1250,23,13508790
130,1300,29,16562417
135,1350,25,16063489
140,1400,27,17246720
145,1450,18,13435911
150,1500,27,18584382
155,1550,31,21338895
160,1600,24,17030431
165,1650,31,20320801
170,1700,25,17764969
175,1750,29,20292505
180,1800,34,23782508
185,1850,22,17974807
190,1900,28,22846191
195,1950,19,17115396
200,2000,27,22609245
205,2050,26,21768103
210,2100,30,24772287
215,2150,23,19639682
220,2200,27,23589363
225,2250,24,22057433
230,2300,30,28909809
235,2350,27,26021272
240,2400,30,29880142
245,2450,22,22130978
250,2500,34,33411619
255,2550,37,34296469
260,2600,30,29269323
265,2650,30,32250771
270,2700,31,33371955
275,2750,18,20180826
280,2800,19,22361891
285,2850,22,23845819
290,2900,24,25589018
295,2950,19,21777946
300,3000,18,21916076
305,3050,15,19412210
310,3100,18,23481658
315,3150,18,24274843
320,3200,12,18595270
325,3250,11,16717489
330,3300,13,19523187
335,3350,12,18045477
340,3400,11,17857262
345,3450,17,23269749
350,3500,18,25531826
355,3550,12,18845578
360,3600,10,18236106
365,3650,9,18320793
370,3700,10,19155902
375,3750,9,18573216
380,3800,9,17088153
385,3850,16,24937332
390,3900,12,20105927
395,3950,13,21532182
400,4000,12,20003484
405,4050,13,21157965
410,4100,15,27036068
415,4150,11,21996334
420,4200,14,26869745
425,4250,11,22859827
430,4300,16,29093260
435,4350,17,29322558
440,4400,15,26784985
445,4450,14,27108023
450,4500,13,27635448
455,4550,15,30839145
460,4600,13,26260233
465,4650,16,30726748
470,4700,17,30583159
475,4750,12,23558508
480,4800,14,27101002
485,4850,9,20180082
490,4900,9,22708788
495,4950,10,23940149
500,5000,12,25473537
