n,m,dual_lp
50,400,5263236
55,440,5165562
60,480,5644362
65,520,5808680
70,560,6355695
75,600,6660256
80,640,7029306
85,680,7355397
90,720,7350257
95,760,7971383
100,800,8367668
105,840,8581669
110,880,8932084
115,920,9377380
120,960,9803293
125,1000,9776297
130,1040,10232751
135,1080,10342951
140,1120,10972360
145,1160,11640643
150,1200,11714834
155,1240,11990508
160,1280,12639863
165,1320,12270798
170,1360,13027074
175,1400,14196806
180,1440,14453095
185,1480,14472330
190,1520,13941243
195,1560,14190792
200,1600,15781531
205,1640,16692833
210,1680,16356234
215,1720,15321728
220,1760,16295618
225,1800,18447839
230,1840,17886209
235,1880,17705987
240,1920,18770901
245,1960,18129290
250,2000,18480694
255,2040,20010193
260,2080,19218635
265,2120,19715248
270,2160,19716869
275,2200,20438951
280,2240,21733273
285,2280,20301156
290,2320,22963701
295,2360,21918899
300,2400,22452262
305,2440,22806064
310,2480,21685467
315,2520,26464463
320,2560,25487488
325,2600,27638745
330,2640,28589304
335,2680,27766377
340,2720,28454104
345,2760,25931302
350,2800,29143950
355,2840,28997250
360,2880,29169970
365,2920,28736735
370,2960,27509042
375,3000,28996756
380,3040,28254362
385,3080,27857987
390,3120,29368777
395,3160,30114982
400,3200,29569863
405,3240,30625431
410,3280,34924541
415,3320,31702321
420,3360,32733065
425,3400,33808552
430,3440,33322044
435,3480,33585123
440,3520,36274831
445,3560,35837651
450,3600,34759582
455,3640,35398149
460,3680,36947674
465,3720,34756219
470,3760,35633877
475,3800,36057675
480,3840,37238562
485,3880,36315096
490,3920,37392148
495,3960,39187075
500,4000,38988853
505,4040,39053474
510,4080,38952689
515,4120,41754648
520,4160,40006784
525,4200,40349289
530,4240,40501255
535,4280,41573714
540,4320,42479422
545,4360,44137123
550,4400,45500124
555,4440,43314648
560,4480,41387683
565,4520,42474669
570,4560,44431188
575,4600,43922043
580,4640,43919864
585,4680,46104677
590,4720,46677058
595,4760,48692691
600,4800,47279693
605,4840,46946799
610,4880,47474516
615,4920,48641388
620,4960,47939903
625,5000,48860106
630,5040,47168233
635,5080,48960316
640,5120,48845672
645,5160,51049862
650,5200,50266709
655,5240,49698689
660,5280,50216141
665,5320,52723385
670,5360,53801401
675,5400,54954081
680,5440,53864912
685,5480,52374972
690,5520,52723450
695,5560,55773659
700,5600,52834222
705,5640,53901944
710,5680,53618766
715,5720,54400093
720,5760,54779579
725,5800,56895185
730,5840,56472035
735,5880,58036218
740,5920,58569212
745,5960,58190570
750,6000,58627496
755,6040,58748811
760,6080,60533578
765,6120,62767907
770,6160,59462430
775,6200,67832127
780,6240,63248635
785,6280,63336815
790,6320,61036062
795,6360,63115164
800,6400,64406991
805,6440,64926219
810,6480,65361570
815,6520,62460913
820,6560,65412452
825,6600,61581932
830,6640,62723775
835,6680,63061159
840,6720,65188131
845,6760,63843913
850,6800,67599661
855,6840,64887278
860,6880,65403881
865,6920,66521876
870,6960,68939559
875,7000,67991900
880,7040,65717737
