n,m,lp_runs,exp_lp
50,500,25,8188931
55,550,23,8343094
60,600,22,8241042
65,650,26,10261693
70,700,18,7326060
75,750,28,11569475
80,800,27,11998429
85,850,29,12721036
90,900,25,11195788
95,950,27,12727563
100,1000,22,11330236
105,1050,17,9353288
110,1100,20,11843677
115,1150,20,11437847
120,1200,30,16563242
125,1250,26,15048398
130,1300,34,19031584
135,1350,27,16211122
140,1400,27,16693122
145,1450,21,14154072
150,1500,34,21322181
155,1550,26,17370037
160,1600,29,19664603
165,1650,29,20425239
170,1700,38,31653883
175,1750,33,23626708
180,1800,34,24591565
185,1850,31,23515427
190,1900,27,20585933
195,1950,25,19585206
200,2000,34,26744539
205,2050,34,27431936
210,2100,39,31689270
215,2150,38,30975165
220,2200,27,23551814
225,2250,31,27772217
230,2300,29,25970286
235,2350,33,29163295
240,2400,44,38746805
245,2450,35,31575616
250,2500,36,32502221
255,2550,36,33633158
260,2600,42,40091585
265,2650,39,36412070
270,2700,34,33449038
275,2750,26,26721674
280,2800,24,25681610
285,2850,28,28627167
290,2900,23,24869784
295,2950,20,22897663
300,3000,20,22860314
305,3050,19,22476808
310,3100,22,25413745
315,3150,23,26820345
320,3200,16,19971462
325,3250,15,19213324
330,3300,19,24034554
335,3350,19,24409187
340,3400,20,24932198
345,3450,22,29532288
350,3500,27,38237205
355,3550,17,24863677
360,3600,15,22556324
365,3650,14,22038752
370,3700,14,23088589
375,3750,14,21729734
380,3800,14,21621126
385,3850,17,25751778
390,3900,20,29961427
395,3950,19,28089340
400,4000,17,26549608
405,4050,22,31979749
410,4100,17,25692069
415,4150,20,30351586
420,4200,19,29509404
425,4250,20,32715780
430,4300,17,28836059
435,4350,15,27402573
440,4400,17,29947310
445,4450,21,35058858
450,4500,18,32156056
455,4550,16,30832937
460,4600,20,34839254
465,4650,19,33849497
470,4700,19,34368725
475,4750,18,30808829
480,4800,19,33858572
485,4850,14,28583116
490,4900,12,24374466
495,4950,12,24857672
500,5000,13,26404876
505,5050,14,27611566
510,5100,11,23446377
515,5150,14,31468418
520,5200,14,28025007
525,5250,13,28910472
530,5300,20,38746232
535,5350,17,34333515
540,5400,15,38074231
545,5450,17,34952115
550,5500,16,34377418
555,5550,17,37572749
560,5600,16,34366207
565,5650,9,22800374
570,5700,15,32369445
575,5750,14,33102973
580,5800,10,25543258
585,5850,12,28758563
590,5900,14,32332984
595,5950,14,32620556
600,6000,16,36475437
605,6050,15,34334636
610,6100,8,22959870
615,6150,13,31896595
620,6200,10,26731146
625,6250,20,47796257
630,6300,24,52748527
635,6350,24,53469181
640,6400,18,44172444
645,6450,19,46372117
650,6500,16,42836721
655,6550,19,46879196
660,6600,18,44377316
665,6650,21,54690422
670,6700,20,49989001
675,6750,16,41600805
680,6800,21,51257552
685,6850,16,42493168
690,6900,16,43935589
695,6950,16,43719225
700,7000,16,43084661
705,7050,18,47163503
710,7100,21,53085592
715,7150,21,56086428
720,7200,23,60137627
725,7250,19,49901389
730,7300,15,42871098
735,7350,16,48111061
740,7400,19,55144598
745,7450,17,54421712
750,7500,15,45782067
755,7550,13,43704503
760,7600,19,54514068
765,7650,18,54689244
770,7700,14,43685424
775,7750,19,58932060
780,7800,22,65274581
785,7850,17,53668781
790,7900,20,61011675
795,7950,18,55063851
800,8000,17,68599280
805,8050,20,61211585
810,8100,20,60970676
815,8150,12,40999116
820,8200,14,47164070
825,8250,15,49467548
830,8300,14,53074290
835,8350,13,61584292
840,8400,14,49595412
845,8450,13,46425076
850,8500,12,44318771
855,8550,17,61084894
860,8600,19,63124815
865,8650,19,64709005
870,8700,24,78725486
875,8750,16,56673515
880,8800,17,58390613
885,8850,20,68254238
890,8900,18,63625120
895,8950,20,66627885
900,9000,20,66649396
905,9050,31,99644550
910,9100,23,81057435
915,9150,24,83720421
920,9200,24,82725218
925,9250,23,77018984
930,9300,26,86765586
935,9350,30,101656755
940,9400,22,77652370
945,9450,25,87626520
950,9500,29,99819990
955,9550,31,104935693
960,9600,26,94254426
965,9650,26,91436333
970,9700,34,117016175
975,9750,28,97253129
980,9800,28,98055964
985,9850,27,98259395
990,9900,39,137306416
995,9950,26,95735699
1000,10000,27,98829909
1005,10050,36,130151843
1010,10100,30,110688748
1015,10150,23,101147235
1020,10200,28,105191200
1025,10250,30,112992448
1030,10300,30,112464408
1035,10350,31,116433955
1040,10400,35,129352222
1045,10450,28,107207833
1050,10500,37,145145981
1055,10550,29,112620365
1060,10600,28,110497024
1065,10650,27,106055883
1070,10700,28,111551800
1075,10750,26,105336409
1080,10800,26,106382662
1085,10850,29,117667680
1090,10900,31,135830748
1095,10950,24,100871191
1100,11000,24,101641087
1105,11050,29,123543232
1110,11100,27,115899203
1115,11150,37,149109620
1120,11200,35,143507850
1125,11250,31,128553551
1130,11300,33,143424879
1135,11350,31,132954658
1140,11400,31,130167327
1145,11450,30,129635005
1150,11500,29,127180755
1155,11550,34,144495437
1160,11600,30,131797979
1165,11650,34,150831392
1170,11700,32,140955640
1175,11750,30,131256515
1180,11800,28,125207137
1185,11850,34,150591952
1190,11900,30,133925794
1195,11950,30,135877174
1200,12000,32,149760834
1205,12050,29,132622669
1210,12100,28,131232975
1215,12150,32,144615359
1220,12200,32,147934705
1225,12250,30,138576696
1230,12300,36,166732571
1235,12350,37,175426334
1240,12400,31,157625153
1245,12450,34,163788723
1250,12500,30,145109502
1255,12550,32,156047705
1260,12600,38,184504947
1265,12650,36,182721516
1270,12700,33,158884969
1275,12750,35,167793669
1280,12800,35,169101117
1285,12850,41,195306112
1290,12900,39,194105506
1295,12950,37,184188471
1300,13000,44,240230444
1305,13050,40,231238927
1310,13100,34,170799643
1315,13150,38,198887556
1320,13200,37,183855179
1325,13250,39,195604256
1330,13300,36,179575971
1335,13350,34,185338353
1340,13400,31,171299405
1345,13450,35,183433982
1350,13500,35,179761279
1355,13550,31,165695459
1360,13600,36,186911406
1365,13650,34,191675978
1370,13700,30,166045412
1375,13750,32,170684300
1380,13800,31,169567194
1385,13850,29,163668195
1390,13900,27,149681610
1395,13950,30,168267044
1400,14000,47,252874296
1405,14050,45,239846291
1410,14100,51,266390378
1415,14150,32,175088379
1420,14200,44,245291540
1425,14250,49,267448918
1430,14300,40,216477678
1435,14350,38,208985322
1440,14400,42,237639775
1445,14450,44,238377536
1450,14500,46,255433641
1455,14550,42,230651651
1460,14600,46,257658705
1465,14650,41,229138746
1470,14700,37,213232028
1475,14750,41,229939088
1480,14800,51,291051578
1485,14850,45,254291837
1490,14900,57,320870836
1495,14950,44,258149376
1500,15000,38,226576481
1505,15050,39,225812704
1510,15100,38,222386040
1515,15150,39,228659840
1520,15200,38,234577978
1525,15250,35,211353575
1530,15300,30,184366670
1535,15350,37,220193552
1540,15400,34,203357624
1545,15450,28,184626013
1550,15500,25,155524124
1555,15550,26,165722674
1560,15600,25,157806421
1565,15650,25,160298368
1570,15700,24,156276626
1575,15750,27,175041144
1580,15800,25,164255220
1585,15850,24,162454818
1590,15900,28,181293133
1595,15950,30,194300829
1600,16000,29,191569650
1605,16050,31,199714793
1610,16100,33,219502638
1615,16150,33,210827094
1620,16200,27,176774075
1625,16250,40,264685232
1630,16300,37,257236523
1635,16350,42,268464352
1640,16400,35,229237924
1645,16450,30,203601518
1650,16500,35,229314182
1655,16550,35,233628608
1660,16600,29,197283295
1665,16650,28,207115426
1670,16700,37,244903306
1675,16750,30,203637495
1680,16800,31,217859273
1685,16850,36,243611096
1690,16900,32,218654111
1695,16950,37,249930613
1700,17000,31,213101115
1705,17050,24,172373741
1710,17100,31,229753710
1715,17150,34,234654943
1720,17200,35,242851257
1725,17250,32,225140669
1730,17300,39,274927720
1735,17350,37,254033091
1740,17400,40,282171378
1745,17450,31,218095378
1750,17500,35,250084543
1755,17550,33,231931242
1760,17600,32,228016431
1765,17650,31,222086620
1770,17700,34,244342282
1775,17750,32,226901145
1780,17800,31,224521440
1785,17850,38,274305855
1790,17900,29,215098575
1795,17950,29,212940069
1800,18000,36,263345508
1805,18050,39,277448806
1810,18100,35,263873144
1815,18150,34,247459007
1820,18200,45,329586457
1825,18250,34,259590756
1830,18300,32,299631518
1835,18350,36,265136643
1840,18400,43,318529560
1845,18450,36,276678175
1850,18500,33,247838727
1855,18550,37,274848457
1860,18600,22,175691200
1865,18650,33,255945240
1870,18700,35,268720892
1875,18750,26,203977706
1880,18800,30,232026438
1885,18850,34,265263716
1890,18900,31,247697040
1895,18950,25,212800428
1900,19000,33,258633518
1905,19050,36,281459542
1910,19100,33,255872225
1915,19150,34,265920162
1920,19200,33,259108959
1925,19250,36,284456516
1930,19300,33,264145924
1935,19350,34,273864627
1940,19400,37,301272641
1945,19450,30,249341348
1950,19500,35,287104816
1955,19550,37,296676289
1960,19600,34,274017250
1965,19650,44,355291302
1970,19700,37,297865533
1975,19750,39,316819471
1980,19800,41,323663254
1985,19850,42,338179524
1990,19900,39,333516553
1995,19950,43,352844144
2000,20000,46,374483557
2005,20050,50,404216398
2010,20100,41,335661983
2015,20150,49,405294665
2020,20200,44,358281249
2025,20250,44,355850890
2030,20300,52,430653002
2035,20350,41,343955672
2040,20400,40,332602273
2045,20450,43,355500319
2050,20500,41,343851589
2055,20550,48,398537248
2060,20600,49,410488652
2065,20650,48,400045007
2070,20700,45,381761729
2075,20750,43,360963780
2080,20800,42,357229349
2085,20850,42,361835750
2090,20900,46,388834867
2095,20950,40,350604430
2100,21000,49,414416789
2105,21050,40,355412802
2110,21100,42,360233307
2115,21150,46,393979300
2120,21200,47,413033014
2125,21250,53,446775618
2130,21300,45,391468739
2135,21350,50,430662188
2140,21400,44,376961320
2145,21450,46,402706009
2150,21500,42,369248655
2155,21550,61,522622925
2160,21600,38,342114481
2165,21650,44,396323317
2170,21700,46,406918637
2175,21750,41,422485458
2180,21800,44,393481255
2185,21850,44,391266814
2190,21900,47,416540078
2195,21950,42,381540754
2200,22000,45,405928813
2205,22050,51,461336234
2210,22100,46,412389743
2215,22150,44,408440720
