n,m,lp_runs,exp_lp
50,650,41,41623001
55,715,32,11891488
60,780,40,15354205
65,845,41,16817509
70,910,20,9339185
75,975,32,14638378
80,1040,31,14743379
85,1105,23,12041032
90,1170,24,12505491
95,1235,23,12391186
100,1300,22,12551570
105,1365,20,12402661
110,1430,22,15890219
115,1495,36,22323218
120,1560,41,26289618
125,1625,40,26951387
130,1690,42,29104324
135,1755,31,22018127
140,1820,41,28463181
145,1885,41,29622709
150,1950,25,20943081
155,2015,30,24847502
160,2080,28,23869712
165,2145,32,27660221
170,2210,29,25713980
175,2275,35,29876817
180,2340,41,35687882
185,2405,35,32983631
190,2470,38,37658982
195,2535,42,40415506
200,2600,32,31981339
205,2665,38,36847673
210,2730,36,35602966
215,2795,36,37332536
220,2860,35,38135711
225,2925,30,31047054
230,2990,40,41044048
235,3055,25,27120763
240,3120,36,38544523
245,3185,31,37181882
250,3250,42,49576453
255,3315,39,44176837
260,3380,36,41727188
265,3445,30,36658142
270,3510,31,40571091
275,3575,29,36585933
280,3640,25,35048972
285,3705,26,34213268
290,3770,25,33424633
295,3835,32,41534081
300,3900,23,34456702
305,3965,18,29581352
310,4030,26,38883240
315,4095,23,32703741
320,4160,16,24887899
325,4225,16,25468387
330,4290,15,24449543
335,4355,21,35430208
340,4420,17,31098462
345,4485,20,33659811
350,4550,18,30556403
355,4615,16,27701588
360,4680,20,33006583
365,4745,12,22642948
370,4810,13,26825671
375,4875,11,24644106
380,4940,15,29348042
385,5005,13,28413708
390,5070,11,23157831
395,5135,13,26699690
400,5200,13,26509957
405,5265,13,27160790
410,5330,16,34825025
415,5395,16,36295035
420,5460,13,29971810
425,5525,16,32850373
430,5590,14,30316932
435,5655,13,28675133
440,5720,15,32173213
445,5785,14,35067565
450,5850,16,36857256
455,5915,14,31695237
460,5980,12,28144398
465,6045,11,27350195
470,6110,13,31784677
475,6175,19,45051413
480,6240,20,46373436
485,6305,15,35740541
490,6370,18,43492371
495,6435,19,46685498
500,6500,19,47151709
505,6565,19,44456024
510,6630,22,50408695
515,6695,18,43166049
520,6760,18,47024455
525,6825,20,52822950
530,6890,15,39247670
535,6955,18,45814530
540,7020,23,55999105
545,7085,20,53650759
550,7150,19,48661519
555,7215,25,60989222
560,7280,21,56153922
565,7345,22,59210176
570,7410,26,64690784
575,7475,25,63610707
580,7540,18,52170538
585,7605,21,57078394
590,7670,23,61708223
595,7735,18,50734206
600,7800,19,55935846
605,7865,22,62959239
610,7930,16,48249364
615,7995,19,53874963
620,8060,18,60269069
625,8125,21,65572698
630,8190,19,57969462
635,8255,25,72551107
640,8320,19,58258004
645,8385,18,54896239
650,8450,20,60517360
655,8515,23,72958455
660,8580,21,64282949
665,8645,26,77826299
670,8710,25,78738536
675,8775,21,65885817
680,8840,19,60798768
685,8905,25,81488487
690,8970,24,75973603
695,9035,26,83244573
700,9100,21,74494346
705,9165,26,83126073
710,9230,26,82927230
715,9295,28,92325205
720,9360,24,79679449
725,9425,20,70227367
730,9490,20,72319924
735,9555,17,61776519
740,9620,22,75580224
745,9685,25,89674156
750,9750,22,78047257
755,9815,27,104076233
760,9880,25,94842869
765,9945,26,98039460
770,10010,24,88626490
775,10075,27,98204459
780,10140,27,96595697
785,10205,31,112461611
790,10270,21,79532916
795,10335,31,115920986
800,10400,29,108563488
805,10465,26,100248318
810,10530,27,101978894
815,10595,24,92695445
820,10660,25,98487162
825,10725,28,108577663
830,10790,23,93552364
835,10855,22,88457950
840,10920,19,81377026
845,10985,26,105202758
850,11050,28,116082912
855,11115,27,108960392
860,11180,28,114271433
865,11245,25,105158028
870,11310,29,122420770
875,11375,28,115823946
880,11440,24,105342484
885,11505,30,125155695
890,11570,27,117834461
895,11635,26,112160629
900,11700,25,111790651
905,11765,28,128034840
910,11830,25,114996879
915,11895,28,123449149
920,11960,29,132439540
925,12025,25,115323515
930,12090,32,148136299
935,12155,31,139211681
940,12220,30,137331272
945,12285,41,180840676
950,12350,33,154881962
955,12415,32,145495460
960,12480,24,118746887
965,12545,29,139663971
970,12610,31,147081723
975,12675,33,154943973
980,12740,29,140835081
985,12805,31,147393814
990,12870,32,157708588
995,12935,36,172913303
1000,13000,36,180555276
1005,13065,41,214683406
1010,13130,29,152152606
1015,13195,30,156280492
1020,13260,30,171328550
1025,13325,30,156342091
1030,13390,30,152305185
1035,13455,39,195416728
1040,13520,30,154933465
1045,13585,32,164963838
1050,13650,31,161912067
1055,13715,36,186972279
1060,13780,35,179735693
1065,13845,34,177035050
1070,13910,33,175351464
1075,13975,38,200854767
1080,14040,42,220323956
1085,14105,39,202374826
1090,14170,34,186152764
1095,14235,47,252774226
1100,14300,41,227948365
1105,14365,42,224494807
1110,14430,37,199172094
1115,14495,35,193053243
1120,14560,45,243339025
1125,14625,35,195323314
1130,14690,35,192831980
1135,14755,44,240476610
1140,14820,38,218472015
1145,14885,37,213864891
1150,14950,39,221123811
1155,15015,46,269738278
1160,15080,37,216218735
1165,15145,43,246565678
1170,15210,41,231465562
1175,15275,37,294760071
1180,15340,35,203049561
1185,15405,36,214595125
1190,15470,33,200394023
1195,15535,36,220911164
1200,15600,40,244848878
1205,15665,37,224892735
1210,15730,36,220644221
1215,15795,33,200476965
1220,15860,39,236471349
1225,15925,35,214270608
1230,15990,41,248858947
1235,16055,37,226229843
1240,16120,41,248199035
1245,16185,38,233224245
1250,16250,40,250004361
1255,16315,41,257016569
1260,16380,38,239222893
1265,16445,43,266084708
1270,16510,32,208250073
1275,16575,42,268250094
1280,16640,36,237054176
1285,16705,41,265489240
1290,16770,39,254578744
1295,16835,38,245065777
1300,16900,44,282704645
1305,16965,41,265249051
1310,17030,34,224162317
1315,17095,37,246659554
1320,17160,41,270039326
1325,17225,44,291917414
1330,17290,41,274469779
1335,17355,35,234330920
1340,17420,33,224517108
1345,17485,34,230047749
1350,17550,39,291420958
1355,17615,36,246958977
1360,17680,37,255427005
1365,17745,35,239857900
1370,17810,35,245453141
1375,17875,32,226931683
1380,17940,36,254117874
1385,18005,36,251367286
1390,18070,33,237900866
1395,18135,34,243577112
1400,18200,37,263137529
1405,18265,39,275618962
1410,18330,35,250937332
1415,18395,49,344475862
1420,18460,44,314017616
1425,18525,40,293099724
1430,18590,46,330629294
1435,18655,36,266032394
1440,18720,36,263633381
1445,18785,42,304886987
1450,18850,40,299660328
1455,18915,40,296565226
1460,18980,52,374308017
1465,19045,46,337320242
1470,19110,42,308919895
1475,19175,50,364105305
1480,19240,47,352175102
1485,19305,46,346031103
1490,19370,48,363080578
1495,19435,37,283261523
1500,19500,40,305085571
1505,19565,34,262327285
1510,19630,43,330957034
1515,19695,45,347137964
1520,19760,43,325673995
1525,19825,46,359120712
1530,19890,43,334049631
1535,19955,46,353329700
1540,20020,35,282851033
1545,20085,41,324643312
1550,20150,46,357878758
1555,20215,52,405087958
1560,20280,45,353005966
1565,20345,41,329140161
1570,20410,42,337127486
1575,20475,34,282059744
1580,20540,50,404268425
1585,20605,48,442589444
1590,20670,46,368769121
1595,20735,32,270614326
1600,20800,38,314583104
1605,20865,37,305575125
1610,20930,39,321811320
1615,20995,39,322536526
1620,21060,46,385072672
1625,21125,36,305092885
1630,21190,42,348262813
1635,21255,33,283813162
1640,21320,43,365356830
1645,21385,40,340446998
1650,21450,44,366249387
1655,21515,43,366295060
1660,21580,41,347914857
1665,21645,44,372126908
1670,21710,30,262213527
1675,21775,36,311788400
1680,21840,40,349925756
1685,21905,44,382444532
1690,21970,37,321050875
1695,22035,44,380739401
1700,22100,45,387941604
1705,22165,45,390258602
1710,22230,42,369209921
1715,22295,49,426158981
1720,22360,41,371088913
1725,22425,48,421038666
1730,22490,45,394340037
1735,22555,37,331737113
1740,22620,36,324313608
1745,22685,44,388449029
1750,22750,48,431770408
1755,22815,57,502696199
1760,22880,51,456845688
1765,22945,49,440680839
1770,23010,43,390266350
1775,23075,45,408227437
1780,23140,39,352281943
1785,23205,45,409443513
1790,23270,43,401654790
1795,23335,41,378462657
1800,23400,40,376239643
