n,m,dinic
800,800,116946
800,900,200596
800,1000,157063
800,1100,185432
800,1200,339387
800,1300,380928
800,1400,347118
800,1500,610388
800,1600,562444
800,1700,638353
800,1800,584465
800,1900,614547
800,2000,537610
800,2100,630023
800,2200,650228
800,2300,733027
800,2400,754358
800,2500,639333
800,2600,931946
800,2700,763562
800,2800,788944
800,2900,820527
800,3000,876423
800,3100,986395
800,3200,1116294
800,3300,951809
800,3400,869233
800,3500,781088
800,3600,833630
800,3700,877959
800,3800,819632
800,3900,818420
800,4000,908604
800,4100,843260
800,4200,819574
800,4300,754596
800,4400,844499
800,4500,781178
800,4600,813424
800,4700,932509
800,4800,885133
800,4900,959425
800,5000,968292
800,5100,926349
800,5200,973804
800,5300,1092338
800,5400,868967
800,5500,916928
800,5600,899398
800,5700,912022
800,5800,862823
800,5900,944503
800,6000,919746
800,6100,882649
800,6200,979264
800,6300,926619
800,6400,932816
800,6500,1003660
800,6600,862860
800,6700,1124576
800,6800,1104206
800,6900,1003629
800,7000,949801
800,7100,939061
800,7200,920273
800,7300,973782
800,7400,983540
800,7500,1025299
800,7600,1082386
800,7700,1016897
800,7800,947474
800,7900,874145
800,8000,913290
800,8100,880618
800,8200,904105
800,8300,1116158
800,8400,1205003
800,8500,1223196
800,8600,1138940
800,8700,1068414
800,8800,1229731
800,8900,1058902
800,9000,1189721
800,9100,1184543
800,9200,1116393
800,9300,1103608
800,9400,1145516
800,9500,1119847
800,9600,1274884
800,9700,1220299
800,9800,1188838
800,9900,1159768
800,10000,1140327
800,10100,1141333
800,10200,1303637
800,10300,1307752
800,10400,1239589
800,10500,1202364
800,10600,1207102
800,10700,1219168
800,10800,1214955
800,10900,1318165
800,11000,1392476
800,11100,1330003
800,11200,1260851
800,11300,1377693
800,11400,1299974
800,11500,1208424
800,11600,1209343
800,11700,1254390
800,11800,1380910
800,11900,2194489
800,12000,1315590
800,12100,1318796
800,12200,1180638
800,12300,1093859
800,12400,1208404
800,12500,1236099
800,12600,1177575
800,12700,1239727
800,12800,1155130
800,12900,1159051
800,13000,1225739
800,13100,1182947
800,13200,1224484
800,13300,1212898
800,13400,1173361
800,13500,1195906
800,13600,1265211
800,13700,1207654
800,13800,1251821
800,13900,1224794
800,14000,1191227
800,14100,1268663
800,14200,1284843
800,14300,1271605
800,14400,1171924
800,14500,1230843
800,14600,1216900
800,14700,1192575
800,14800,1283748
800,14900,1339111
800,15000,1221422
800,15100,1202382
800,15200,1231464
800,15300,1394983
800,15400,1195863
800,15500,1113006
800,15600,1237489
800,15700,1165817
800,15800,1179066
800,15900,1130912
800,16000,1175814
800,16100,1272182
800,16200,1244228
800,16300,1178407
800,16400,1271654
800,16500,1311457
