n,m,dual_lp
200,200,24763624
200,300,6119344
200,400,4518573
200,500,6471515
200,600,6635939
200,700,46281268
200,800,9575539
200,900,9826215
200,1000,10133879
200,1100,10300293
200,1200,11096658
200,1300,12133175
200,1400,12963818
200,1500,12943914
200,1600,14100346
200,1700,15422174
200,1800,15682300
200,1900,15834100
200,2000,16641980
200,2100,17553314
200,2200,18204298
200,2300,19392424
200,2400,26632367
200,2500,24981626
200,2600,25715170
200,2700,26701856
200,2800,28155804
200,2900,29735900
200,3000,28863327
200,3100,30684849
200,3200,31473038
200,3300,33940953
200,3400,33170037
200,3500,35029596
200,3600,36260354
200,3700,42077711
200,3800,37419360
200,3900,37474201
200,4000,39056334
200,4100,38694418
200,4200,39920098
200,4300,41187325
200,4400,41586942
200,4500,42468486
200,4600,43638074
200,4700,45426193
200,4800,45059900
200,4900,47637606
200,5000,46914863
200,5100,48090353
200,5200,49124869
200,5300,51599270
200,5400,52281218
200,5500,52218090
200,5600,56620839
200,5700,52528786
200,5800,54854523
200,5900,55598273
200,6000,58405994
200,6100,61888478
200,6200,58580239
200,6300,56526616
200,6400,57645880
200,6500,63574278
200,6600,63801314
200,6700,61655319
200,6800,63555377
200,6900,65470352
200,7000,63149580
200,7100,64433003
200,7200,70419768
200,7300,74078679
200,7400,69419367
200,7500,68113410
200,7600,69673190
200,7700,69544328
200,7800,74373058
200,7900,81867138
200,8000,70701058
200,8100,76444142
200,8200,74393646
200,8300,75069696
200,8400,75745440
200,8500,76302682
200,8600,88422769
200,8700,79292981
200,8800,81271689
200,8900,79796089
200,9000,80606649
200,9100,85558935
200,9200,87346090
200,9300,85236647
200,9400,88172932
200,9500,87321490
200,9600,85009257
200,9700,83897682
200,9800,84859150
200,9900,94029279
200,10000,99398939
200,10100,107202825
200,10200,120932891
200,10300,114211284
200,10400,124042082
200,10500,119043232
200,10600,117680946
200,10700,107651854
200,10800,110273685
200,10900,120499992
200,11000,128919326
200,11100,131527255
200,11200,126234305
200,11300,121532857
200,11400,132063080
200,11500,130818750
200,11600,117609079
200,11700,121852106
200,11800,130714479
200,11900,144005177
200,12000,127176119
200,12100,140314546
200,12200,139013981
200,12300,140526387
200,12400,149651532
200,12500,141589695
200,12600,135386833
200,12700,135252999
200,12800,149148846
200,12900,141345246
200,13000,153545310
200,13100,152167926
200,13200,151580748
