n,m,dual_lp
200,200,4759508
200,300,3641317
200,400,4867861
200,500,5838830
200,600,7674694
200,700,7843387
200,800,8773129
200,900,9704865
200,1000,9977184
200,1100,10137147
200,1200,11370567
200,1300,13095797
200,1400,13287644
200,1500,14196932
200,1600,14484619
200,1700,15923870
200,1800,15981577
200,1900,16427396
200,2000,17226907
200,2100,18191254
200,2200,18922274
200,2300,20716423
200,2400,23372155
200,2500,24477667
200,2600,25608329
200,2700,25838772
200,2800,26530933
200,2900,27229357
200,3000,29475751
200,3100,29559266
200,3200,29615644
200,3300,32099921
200,3400,32411382
200,3500,33790088
200,3600,33419846
200,3700,34044442
200,3800,33860891
200,3900,35290049
200,4000,37073952
200,4100,37504100
200,4200,39152789
200,4300,40437018
200,4400,40476874
200,4500,40790846
200,4600,41452642
200,4700,42706982
200,4800,43066982
200,4900,44182059
200,5000,44043146
200,5100,45833529
200,5200,46051021
200,5300,48157118
200,5400,49099545
200,5500,50243010
200,5600,48729449
200,5700,63730980
200,5800,55401121
200,5900,52286507
200,6000,55264183
200,6100,52638849
200,6200,59215970
200,6300,55059665
200,6400,58696466
200,6500,58126590
200,6600,72861435
200,6700,101092587
200,6800,67956996
200,6900,66599965
200,7000,64229709
200,7100,69387860
200,7200,69670002
200,7300,68311190
200,7400,74928060
200,7500,73426179
200,7600,70262208
200,7700,68787274
200,7800,75206138
200,7900,74077813
200,8000,72470699
200,8100,76032298
200,8200,72397651
200,8300,80388314
200,8400,78428187
200,8500,79180829
200,8600,79347799
200,8700,81359389
200,8800,83146038
200,8900,81293703
200,9000,86050755
200,9100,84464564
200,9200,83511915
200,9300,88484492
200,9400,87835522
200,9500,90658755
200,9600,91759225
200,9700,101695849
200,9800,90412014
200,9900,94550672
200,10000,96556918
200,10100,100788533
200,10200,124920931
200,10300,131576058
200,10400,128399719
200,10500,102636704
200,10600,123781398
200,10700,117263187
200,10800,118559748
200,10900,123239565
200,11000,137508812
200,11100,122326475
200,11200,134951638
200,11300,114408800
200,11400,125930257
200,11500,131168219
200,11600,134585958
200,11700,130556210
200,11800,128784541
200,11900,142145812
200,12000,131304689
200,12100,137210906
200,12200,133647488
200,12300,135854820
200,12400,179950587
200,12500,202365044
200,12600,156105418
200,12700,188671740
200,12800,191949340
200,12900,143838333
200,13000,146314586
200,13100,160739136
200,13200,145747580
200,13300,165205934
200,13400,139196722
200,13500,161220878
200,13600,153900278
200,13700,154932854
200,13800,155426854
200,13900,158570852
200,14000,166646141
200,14100,146425964
200,14200,161531304
200,14300,148514136
200,14400,151539124
200,14500,166946488
200,14600,156618031
200,14700,156761601
200,14800,168832709
200,14900,175221334
200,15000,171911585
200,15100,177966186
200,15200,178172770
200,15300,173129908
200,15400,175275988
200,15500,176899086
200,15600,180540632
200,15700,174393966
200,15800,190495535
200,15900,169498060
200,16000,173151026
200,16100,183362807
200,16200,171931327
200,16300,161214664
200,16400,184845715
200,16500,192512654
200,16600,196427507
200,16700,194396659
200,16800,198956772
200,16900,181504693
200,17000,191909408
200,17100,199241644
200,17200,174199063
200,17300,202904971
200,17400,202983742
200,17500,203106796
200,17600,194966530
200,17700,196258805
200,17800,221399217
200,17900,225380006
200,18000,215472220
200,18100,203066306
200,18200,216097433
